"gid","team","inn1","inn2","inn3","inn4","inn5","inn6","inn7","inn8","inn9","inn10","inn11","inn12","inn13","inn14","inn15","inn16","inn17","inn18","inn19","inn20","inn21","inn22","inn23","inn24","inn25","inn26","inn27","inn28","lob","stattype","b_ab","b_r","b_h","b_d","b_t","b_hr","b_rbi","b_sh","b_sf","b_hbp","b_w","b_iw","b_k","b_sb","b_cs","b_gdp","b_xi","p_ipouts","p_noout","p_bfp","p_h","p_d","p_t","p_hr","p_r","p_er","p_w","p_iw","p_k","p_hbp","p_wp","p_bk","p_sh","p_sf","d_po","d_a","d_e","d_dp","d_tp","d_pb","start_l1","start_l2","start_l3","start_l4","start_l5","start_l6","start_l7","start_l8","start_l9","start_f1","start_f2","start_f3","start_f4","start_f5","start_f6","start_f7","start_f8","start_f9","start_f10","date","number","site","opp","wl","gametype","box","season"
"NY6194504151","BLG","0","0","0","0","0","4","0","0","0","","","","","","","","","","","","","","","","","","","","7","value","36","4","7","2","0","0","2","0","","0","2","","","1","","","0","24","","35","9","3","0","1","5","","0","","3","0","0","0","0","","24","10","2","0","0","0","kimbh102","robin102","willh105","campr102","dennd102","hinta101","hoskb101","clarb107","glovt101","glovt101","clarb107","robin102","dennd102","hinta101","willh105","hoskb101","kimbh102","campr102","","19450415","1","NOL01","NY6","L","exhibition","y","1945"
"NY6194504151","BLG","0","0","0","0","0","4","0","0","0","","","","","","","","","","","","","","","","","","","","7","lower","36","4","7","2","0","0","2","0","","0","","","","1","","","0","24","","35","9","3","0","1","5","","0","","3","0","0","0","0","","24","10","2","0","0","0","kimbh102","robin102","willh105","campr102","dennd102","hinta101","hoskb101","clarb107","glovt101","glovt101","clarb107","robin102","dennd102","hinta101","willh105","hoskb101","kimbh102","campr102","","19450415","1","NOL01","NY6","L","exhibition","y","1945"
"NY6194504151","BLG","0","0","0","0","0","4","0","0","0","","","","","","","","","","","","","","","","","","","","7","upper","36","4","7","2","0","0","2","0","","0","","","","1","","","0","24","","35","9","3","0","1","5","","0","","3","0","0","0","0","","24","10","2","0","0","0","kimbh102","robin102","willh105","campr102","dennd102","hinta101","hoskb101","clarb107","glovt101","glovt101","clarb107","robin102","dennd102","hinta101","willh105","hoskb101","kimbh102","campr102","","19450415","1","NOL01","NY6","L","exhibition","y","1945"
"NY6194504152","BLG","1","2","0","0","1","0","0","","","","","","","","","","","","","","","","","","","","","","8","value","27","4","6","2","0","0","3","1","","0","5","","","1","","","0","18","","31","9","1","0","1","10","","3","","3","0","0","0","0","","18","6","1","0","0","0","kimbh102","robin102","willh105","campr102","hoskb101","snowf101","dennd102","mcalf101","porta103","porta103","campr102","robin102","dennd102","snowf101","willh105","hoskb101","kimbh102","mcalf101","","19450415","2","NOL01","NY6","L","exhibition","y","1945"
"NY6194504152","BLG","1","2","0","0","1","0","0","","","","","","","","","","","","","","","","","","","","","","8","lower","27","4","6","2","0","0","3","1","","0","","","","1","","","0","18","","28","9","1","0","1","10","","3","","3","0","0","0","0","","18","6","1","0","0","0","kimbh102","robin102","willh105","campr102","hoskb101","snowf101","dennd102","mcalf101","porta103","porta103","campr102","robin102","dennd102","snowf101","willh105","hoskb101","kimbh102","mcalf101","","19450415","2","NOL01","NY6","L","exhibition","y","1945"
"NY6194504152","BLG","1","2","0","0","1","0","0","","","","","","","","","","","","","","","","","","","","","","8","upper","27","4","6","2","0","0","3","1","","0","","","","1","","","0","18","","31","9","1","0","1","10","","3","","3","0","0","0","0","","18","6","1","0","0","0","kimbh102","robin102","willh105","campr102","hoskb101","snowf101","dennd102","mcalf101","porta103","porta103","campr102","robin102","dennd102","snowf101","willh105","hoskb101","kimbh102","mcalf101","","19450415","2","NOL01","NY6","L","exhibition","y","1945"
"NY6194504291","BLG","0","0","1","2","0","3","0","0","0","","","","","","","","","","","","","","","","","","","","","value","","6","9","","","","","","","","","","","","","","","27","","","4","","","1","4","","","","","","","","","","27","","1","","0","","","","","","","","","","","glovt101","clarb107","","","","","","","","","19450429","1","NYC14","NY6","W","exhibition","","1945"
"NY6194504291","BLG","0","0","1","2","0","3","0","0","0","","","","","","","","","","","","","","","","","","","","","lower","","6","9","","","","","","","","","","","","","","","27","","","4","","","1","4","","","","","","","","","","27","","1","","0","","","","","","","","","","","glovt101","clarb107","","","","","","","","","19450429","1","NYC14","NY6","W","exhibition","","1945"
"NY6194504291","BLG","0","0","1","2","0","3","0","0","0","","","","","","","","","","","","","","","","","","","","","upper","","6","9","","","","","","","","","","","","","","","27","","","4","","","1","4","","","","","","","","","","27","","1","","0","","","","","","","","","","","glovt101","clarb107","","","","","","","","","19450429","1","NYC14","NY6","W","exhibition","","1945"
"NY6194504292","BLG","0","0","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","","","value","","0","6","","","","0","","","","","","","","","","","18","","","6","","","1","2","","","","","","","","","","18","","2","","0","","","","","","","","","","","porta103","clarb107","","","","","","","","","19450429","2","NYC14","NY6","L","exhibition","","1945"
