"gid","team","inn1","inn2","inn3","inn4","inn5","inn6","inn7","inn8","inn9","inn10","inn11","inn12","inn13","inn14","inn15","inn16","inn17","inn18","inn19","inn20","inn21","inn22","inn23","inn24","inn25","inn26","inn27","inn28","lob","mgr","stattype","b_pa","b_ab","b_r","b_h","b_d","b_t","b_hr","b_rbi","b_sh","b_sf","b_hbp","b_w","b_iw","b_k","b_sb","b_cs","b_gdp","b_xi","b_roe","p_ipouts","p_noout","p_bfp","p_h","p_d","p_t","p_hr","p_r","p_er","p_w","p_iw","p_k","p_hbp","p_wp","p_bk","p_sh","p_sf","p_sb","p_cs","p_pb","d_po","d_a","d_e","d_dp","d_tp","d_pb","d_wp","d_sb","d_cs","start_l1","start_l2","start_l3","start_l4","start_l5","start_l6","start_l7","start_l8","start_l9","start_f1","start_f2","start_f3","start_f4","start_f5","start_f6","start_f7","start_f8","start_f9","start_f10","date","number","site","opp","wl","gametype","box","season"
"PH5193804101","KCM","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","","value","","","0","","","","0","0","","0","","","","","","","","","","27","","","","","","","6","","","","","","","","","","","","","27","","","","","","","","","","","","","","","","","","","","","","","","","","","","19380410","1","PHI01","PH5","l","exhibition","","1938"
"KCM193804102","KCM","0","1","3","0","0","1","2","0","x","","","","","","","","","","","","","","","","","","","","10","","value","41","41","7","17","","","1","","","","","","","","","","","","","27","","31","4","","","0","1","","","","16","","","","","","","","","27","7","0","","","","","","","milth101","allen102","simmw101","broww101","maywe101","duncf102","marsj104","johnm103","kranf101","kranf101","duncf102","maywe101","allen102","marsj104","johnm103","broww101","simmw101","milth101","","19380410","2","HOU01","PH5","w","exhibition","y","1938"
"KCM193804140","KCM","2","0","1","0","0","0","0","1","1","","","","","","","","","","","","","","","","","","","","4","","value","36","31","5","4","0","1","0","","","","","5","","4","","","","","","27","","41","10","1","0","1","9","","1","","2","","","","","","","","","27","12","","0","","","","","","milth101","allen102","marsj104","broww101","duncf102","maywe101","cox-r102","johnm103","bradf104","bradf104","duncf102","maywe101","allen102","marsj104","johnm103","cox-r102","broww101","milth101","","19380414","0","HOU04","HOM","l","exhibition","y","1938"
"KCM193804200","KCM","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","value","","","4","","","","","","","","","","","","","","","","","27","","","","","","","9","","","","","","","","","","","","","27","","","","","","","","","","","","","","","","","","","","","","","","","","","","19380420","0","TEX01","CAG","l","exhibition","","1938"
"CAG193804220","KCM","0","0","0","2","0","0","1","2","4","","","","","","","","","","","","","","","","","","","","","","value","","","9","14","5","2","","","","","","","","","","","","","","27","","","4","","","","1","","","","","","","","","","","","","27","","1","","","","","","","","","","","","","","","","bradf104","duncf102","","","","","","","","","19380422","0","MRT01","CAG","w","exhibition","","1938"
"KCM193804260","KCM","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","value","","","6","","","","1","","","","","","","","","","","","","27","","","","","","1","5","","","","","","","","","","","","","27","","","","","","","","","","","","","","","","","","","","","","","","","","","","19380426","0","WAC01","CAG","w","exhibition","","1938"
"MEM193805090","KCM","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","value","","","7","","","","","","","","","","","","","","","","","24","","","","","","","1","","","","","","","","","","","","","24","","","","","","","","","","","","","","","","","","","","","","","","","","","","19380509","0","MEM02","MEM","w","exhibition","","1938"
"CAG193805101","KCM","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","value","","","4","","","","","","","","","","","","","","","","","27","","","","","","","0","0","","","","","","","","","","","","27","","","","","","","","","","","","","","","","","","","","","","","","","","","","19380510","1","MEM02","CAG","w","exhibition","","1938"
"MEM193805102","KCM","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","value","","","7","","","","","","","","","","","","","","","","","24","","","","","","","8","","","","","","","","","","","","","24","","","","","","","","","","","","","","","","","","","","","","","","","","","","19380510","2","MEM02","MEM","l","exhibition","","1938"
"KCM193805110","KCM","1","0","1","4","3","0","1","0","x","","","","","","","","","","","","","","","","","","","","","","value","","","10","12","","2","","","","","","","","","","","","","","27","","","7","","","","2","","","","","","","","","","","","","27","","","","","","","","","","","","","","","","","","","","","","","","","","","","19380511","0","LRK02","CAG","w","exhibition","","1938"
