"gid","team","inn1","inn2","inn3","inn4","inn5","inn6","inn7","inn8","inn9","inn10","inn11","inn12","inn13","inn14","inn15","inn16","inn17","inn18","inn19","inn20","inn21","inn22","inn23","inn24","inn25","inn26","inn27","inn28","lob","mgr","stattype","b_pa","b_ab","b_r","b_h","b_d","b_t","b_hr","b_rbi","b_sh","b_sf","b_hbp","b_w","b_iw","b_k","b_sb","b_cs","b_gdp","b_xi","b_roe","p_ipouts","p_noout","p_bfp","p_h","p_d","p_t","p_hr","p_r","p_er","p_w","p_iw","p_k","p_hbp","p_wp","p_bk","p_sh","p_sf","p_sb","p_cs","p_pb","d_po","d_a","d_e","d_dp","d_tp","d_pb","d_wp","d_sb","d_cs","start_l1","start_l2","start_l3","start_l4","start_l5","start_l6","start_l7","start_l8","start_l9","start_f1","start_f2","start_f3","start_f4","start_f5","start_f6","start_f7","start_f8","start_f9","start_f10","date","number","site","opp","wl","gametype","box","season"
"MEM193904020","BLG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","value","","","2","","","","","","","","","","","","","","","","","24","","","","","","","4","","","","","","","","","","","","","24","","","","","","","","","","","","","","","","","","","","","","","","","","","","19390402","0","MEM02","MEM","l","exhibition","","1939"
"ATN193904090","BLG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","value","","","13","","","","","","","","","","","","","","","","","27","","49","19","4","2","1","12","","5","","","","","","0","","5","","","27","","","","","","","5","","","","","","","","","","","","","","","","","","","","","19390409","0","ATL04","ATN","w","exhibition","","1939"
"ATN193904100","BLG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","value","","","11","","","","","","","","","","","","","","","","","27","","44","19","1","1","1","10","","0","","","","","","0","","","","","27","","","","","","","","","","","","","","","","","","","","","","","","","","","","19390410","0","ATL04","ATN","w","exhibition","","1939"
"ATN193904160","BLG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","value","","","6","","","","","","","","","","","","","","","","","27","","","","","","","3","","","","","","","","","","","","","27","","","","","","","","","","","","","","","","","","","","","","","","","","","","19390416","0","CHT01","ATN","w","exhibition","","1939"
"BLG193904231","BLG","1","0","0","0","1","2","1","0","","","","","","","","","","","","","","","","","","","","","7","","value","36","33","5","9","3","0","0","","0","","0","3","","3","0","","","0","","27","","33","7","1","0","0","3","","1","","4","0","0","0","0","","2","","0","27","","0","0","0","0","0","2","","kimbh102","snowf101","hughs101","wrigb104","westj102","currg102","walkh103","mackb102","byrdb101","byrdb101","mackb102","westj102","hughs101","snowf101","walkh103","currg102","kimbh102","wrigb104","","19390423","1","NSH02","CAG","w","exhibition","y","1939"
"BLG193904232","BLG","4","0","0","1","0","0","","","","","","","","","","","","","","","","","","","","","","","10","","value","33","28","5","10","1","0","0","","2","","0","3","","5","2","","","0","","21","","27","1","0","0","0","0","0","3","","2","0","0","0","0","0","0","","0","21","","0","0","0","0","0","0","","kimbh102","snowf101","hughs101","wrigb104","westj102","currg102","walkh103","campr102","harvb101","harvb101","campr102","westj102","hughs101","snowf101","walkh103","currg102","kimbh102","wrigb104","","19390423","2","NSH02","CAG","w","exhibition","y","1939"
"BLG193904240","BLG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","value","","","6","","","","","","","","","","","","","","","","","27","","","","","","","10","","","","","","","","","","","","","27","","","","","","","","","","","","","","","","","","","","","","","","","","","","19390424","0","NSH02","CAG","l","exhibition","","1939"
"BLG193904301","BLG","0","0","0","0","0","0","1","1","0","","","","","","","","","","","","","","","","","","","","","","value","","","2","4","","","","","","","","2","","","","","","","","27","","","14","","","","6","","","","","","","","","","","","","27","","0","","0","","","","","","","","","","","","","","","","","","","","","","","","19390430","1","BIR01","HOM","l","exhibition","","1939"
"HOM193904301","BLG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","value","","","2","","","","","","","","","","","","","","","","","27","","","","","","","6","","","","","","","","","","","","","27","","","","","","","","","","","","","","","","","","","","","","","","","","","","19390430","1","BIR01","HOM","l","exhibition","","1939"
"BLG193904302","BLG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","value","","","2","","","","","","","","","","","","","","","","","21","","","","","","","5","","","","","","","","","","","","","21","","0","","0","","","","","","","","","","","","","","phill101","","","","","","","","","","19390430","2","BIR01","HOM","l","exhibition","","1939"
"HOM193904302","BLG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","value","","","1","","","","","","","","","","","","","","","","","27","","","","","","","5","","","","","","","","","","","","","27","","","","","","","","","","","","","","","","","","","","","","","","","","","","19390430","2","BIR01","HOM","l","exhibition","","1939"
"BLG193905071","BLG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","value","","","17","","","","","","","","","","","","","","","","","27","","","","","","","3","","","","","","","","","","","","","27","","","","","","","","","","","","","","","","","","","","","","","","","","","","19390507","1","NSH02","KCM","w","exhibition","","1939"
"BLG193905072","BLG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","value","","","6","","","","","","","","","","","","","","","","","21","","","","","","","4","","","","","","","","","","","","","21","","","","","","","","","","","","","","","","","","","","","","","","","","","","19390507","2","NSH02","KCM","w","exhibition","","1939"
"BLG193905141","BLG","1","0","0","0","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","8","","value","36","32","1","5","1","0","0","1","1","","0","3","","1","0","","","0","","27","","43","16","2","2","0","7","","0","0","6","0","0","0","1","","1","","1","27","","0","0","0","1","0","1","","kimbh102","snowf101","wrigb104","hughs101","westj102","hoskb101","walkh103","mackb102","byrdb101","byrdb101","mackb102","westj102","hughs101","snowf101","walkh103","hoskb101","kimbh102","wrigb104","","19390514","1","BAL10","HOM","l","regular","y","1939"
"BLG193905142","BLG","0","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","","","4","","value","22","20","0","2","0","0","0","0","0","0","0","2","","8","0","","","0","","18","","33","11","1","1","2","11","","4","0","4","0","0","0","1","","1","","0","18","","0","0","0","0","0","1","","kimbh102","snowf101","wrigb104","hughs101","westj102","hoskb101","walkh103","mackb102","johnj110","johnj110","mackb102","westj102","hughs101","snowf101","walkh103","hoskb101","kimbh102","wrigb104","","19390514","2","BAL10","HOM","l","regular","y","1939"
"NW2193905211","BLG","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","4","","value","31","27","0","2","0","0","0","0","1","0","0","3","0","7","0","0","1","0","0","24","0","34","7","1","0","0","4","3","1","0","0","0","0","0","0","0","0","0","0","24","0","4","0","0","0","0","0","0","kimbh102","snowf101","wrigb104","hughs101","westj102","hoskb101","walkh103","mackb102","byrdb101","byrdb101","mackb102","westj102","hughs101","snowf101","walkh103","kimbh102","wrigb104","hoskb101","","19390521","1","NWK04","NW2","l","regular","y","1939"
"NW2193905212","BLG","2","0","0","0","0","0","1","","","","","","","","","","","","","","","","","","","","","","12","","value","36","27","3","7","0","1","0","3","1","0","0","8","0","0","0","0","0","0","0","19","0","27","9","2","0","0","4","4","1","0","0","0","0","0","0","0","0","1","0","19","0","0","0","0","0","0","0","1","kimbh102","snowf101","hughs101","mackb102","wrigb104","westj102","hoskb101","walkh103","johnj110","johnj110","mackb102","westj102","hughs101","snowf101","walkh103","kimbh102","wrigb104","hoskb101","","19390521","2","NWK04","NW2","l","regular","y","1939"
"BLG193905271","BLG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","value","","","5","","","","","","","","","","","","","","","","","27","","","","","","","1","","","","","","","","","","","","","27","","","","","","","","","","","","","","","","","","","","","","","","","","","","19390527","1","PHI17","NY5","w","regular","","1939"
"BLG193905272","BLG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","value","","","2","","","","","","","","","","","","","","","","","21","","","","","","","1","","","","","","","","","","","","","21","","","","","","","","","","","","","","","","","","","","","","","","","","","","19390527","2","PHI17","NY5","w","regular","","1939"
"BLG193905281","BLG","3","0","0","0","1","0","2","0","2","","","","","","","","","","","","","","","","","","","","11","","value","46","41","8","10","2","0","2","6","0","0","2","3","0","6","0","0","0","0","4","27","0","42","15","3","1","3","10","10","2","0","5","0","0","0","1","0","1","1","0","27","1","0","1","0","0","0","1","1","kimbh102","snowf101","wrigb104","hoskb101","hughs101","mackb102","westj102","walkh103","byrdb101","byrdb101","mackb102","westj102","hughs101","snowf101","walkh103","kimbh102","wrigb104","hoskb101","","19390528","1","BAL10","NY5","l","regular","y","1939"
"BLG193905282","BLG","0","1","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","4","","value","20","20","1","4","0","0","0","1","0","0","0","0","0","2","2","0","0","0","1","15","0","22","6","1","0","0","3","3","1","0","3","0","0","0","0","0","1","1","0","15","0","1","0","0","0","0","1","1","kimbh102","snowf101","wrigb104","hoskb101","hughs101","campr102","westj102","walkh103","adame101","adame101","campr102","westj102","hughs101","snowf101","walkh103","kimbh102","wrigb104","hoskb101","","19390528","2","BAL10","NY5","l","regular","y","1939"
"NY5193905301","BLG","1","1","0","0","0","0","2","0","7","","","","","","","","","","","","","","","","","","","","8","","value","46","40","11","15","0","1","1","","2","","0","4","0","0","1","","","0","","27","","36","9","1","1","0","3","","0","0","5","2","0","0","0","","0","","0","27","15","1","1","0","0","0","0","","kimbh102","hughs101","wrigb104","hoskb101","westj102","snowf101","rivec101","campr102","glovt101","glovt101","campr102","westj102","hughs101","rivec101","snowf101","kimbh102","wrigb104","hoskb101","","19390530","1","NYC23","NY5","w","regular","y","1939"
"NY5193905302","BLG","1","0","0","0","4","0","0","","","","","","","","","","","","","","","","","","","","","","8","","value","34","28","5","7","1","0","0","","0","","0","6","","5","0","","","0","","18","","38","13","5","0","0","14","","8","0","2","0","0","0","1","","1","","0","18","","7","0","0","0","0","1","","kimbh102","hughs101","wrigb104","hoskb101","westj102","snowf101","rivec101","campr102","phill101","phill101","campr102","westj102","hughs101","rivec101","snowf101","kimbh102","wrigb104","hoskb101","","19390530","2","NYC23","NY5","l","regular","y","1939"
"NY6193906041","BLG","0","0","0","1","0","0","1","3","2","","","","","","","","","","","","","","","","","","","","7","","value","41","38","7","13","5","1","2","7","0","0","1","2","0","6","0","0","2","0","1","27","0","37","9","2","0","0","3","1","2","0","4","0","0","0","1","0","0","2","0","27","1","1","0","0","0","0","0","2","kimbh102","hughs101","wrigb104","hoskb101","westj102","snowf101","rivec101","mackb102","byrdb101","byrdb101","mackb102","westj102","hughs101","rivec101","snowf101","kimbh102","wrigb104","hoskb101","","19390604","1","NYC16","NY6","w","regular","y","1939"
"PH5193906080","BLG","0","0","6","0","1","3","2","0","0","","","","","","","","","","","","","","","","","","","","9","","value","48","48","12","19","","","","","","","","","","","","","","","","27","","39","9","","","","9","","","","","","0","","","","0","","0","27","9","0","0","0","0","0","0","","kimbh102","hughs101","wrigb104","hoskb101","westj102","snowf101","rivec101","mackb102","adame101","adame101","mackb102","westj102","hughs101","rivec101","snowf101","kimbh102","wrigb104","hoskb101","","19390608","0","PHI17","PH5","w","regular","y","1939"
