"gid","team","inn1","inn2","inn3","inn4","inn5","inn6","inn7","inn8","inn9","inn10","inn11","inn12","inn13","inn14","inn15","inn16","inn17","inn18","inn19","inn20","inn21","inn22","inn23","inn24","inn25","inn26","inn27","inn28","lob","mgr","stattype","b_pa","b_ab","b_r","b_h","b_d","b_t","b_hr","b_rbi","b_sh","b_sf","b_hbp","b_w","b_iw","b_k","b_sb","b_cs","b_gdp","b_xi","b_roe","p_ipouts","p_noout","p_bfp","p_h","p_d","p_t","p_hr","p_r","p_er","p_w","p_iw","p_k","p_hbp","p_wp","p_bk","p_sh","p_sf","p_sb","p_cs","p_pb","d_po","d_a","d_e","d_dp","d_tp","d_pb","d_wp","d_sb","d_cs","start_l1","start_l2","start_l3","start_l4","start_l5","start_l6","start_l7","start_l8","start_l9","start_f1","start_f2","start_f3","start_f4","start_f5","start_f6","start_f7","start_f8","start_f9","start_f10","date","number","site","opp","wl","gametype","box","season"
"MEM194204050","BLG","0","0","0","0","0","0","0","0","1","","","","","","","","","","","","","","","","","","","","7","","value","35","34","1","8","0","0","0","1","0","0","0","1","0","9","0","","","0","","24","","30","8","0","0","1","5","","0","0","1","0","0","0","1","0","0","","0","24","","","1","0","0","0","0","","kimbh102","buttt102","snowf101","speah101","harvb101","hoskb101","clarb107","adame101","glovt101","glovt101","clarb107","harvb101","snowf101","speah101","buttt102","hoskb101","kimbh102","adame101","","19420405","0","MEM02","MEM","l","exhibition","y","1942"
"BLG194204121","BLG","2","0","0","1","0","0","0","0","1","","","","","","","","","","","","","","","","","","","","","","value","","","4","7","","","","","","","","","","","","","","","","27","","","10","","","","3","","","","","","","","","","","","","27","","4","","0","","","","","","","","","","","","","","glovt101","clarb107","","","","","","","","","19420412","1","NOL01","NY6","w","exhibition","","1942"
"BLG194204122","BLG","0","1","0","0","3","0","","","","","","","","","","","","","","","","","","","","","","","","","value","","","4","5","","2","","","","","","","","","","","","","","21","","","0","","","","0","0","","","","","","","","","","","","21","","1","","0","","","","","","","","","","","","","","gainj102","howap102","","","","","","","","","19420412","2","NOL01","NY6","w","exhibition","","1942"
"BLG194204190","BLG","0","0","0","2","0","0","2","0","0","","","","","","","","","","","","","","","","","","","","9","","value","40","39","4","11","1","2","0","4","0","0","0","1","0","","1","","","0","","27","","43","7","0","0","0","6","3","6","0","","0","0","0","0","0","0","","0","27","19","4","0","0","0","0","0","","kimbh102","buttt102","scalg101","wrigb104","hoskb101","speah101","snowf101","clarb107","barnb105","barnb105","clarb107","scalg101","snowf101","speah101","buttt102","hoskb101","kimbh102","wrigb104","","19420419","0","ATL04","NY6","l","exhibition","y","1942"
"BLG194205031","BLG","2","0","0","0","0","3","0","4","","","","","","","","","","","","","","","","","","","","","8","","value","41","36","9","12","1","0","0","","0","0","0","5","0","4","0","","","0","","27","","37","7","0","0","1","5","","3","0","5","0","0","0","0","0","0","","0","27","16","0","0","0","0","0","0","","kimbh102","buttt102","hughs101","wrigb104","scalg101","speah101","campr102","byrdb101","glovt101","glovt101","campr102","scalg101","hughs101","speah101","buttt102","byrdb101","kimbh102","wrigb104","","19420503","1","NSH02","NY5","w","exhibition","y","1942"
"BLG194205032","BLG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","value","","","5","9","","","","","","","","","","","","","","","","21","","","10","","","","3","","","","","","","","","","","","","21","","0","","0","","","","","","","","","","","","","","harvb101","","","","","","","","","","19420503","2","NSH02","NY5","w","exhibition","","1942"
"PH5194205090","BLG","0","1","1","0","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","11","","value","40","35","2","10","1","0","0","2","2","","0","3","","3","0","","","0","","27","","36","5","0","1","0","1","","6","0","5","0","0","0","0","0","0","","1","27","11","1","0","0","1","0","0","","kimbh102","hughs101","wrigb104","hoskb101","campr102","scalg101","speah101","buttt102","adame101","adame101","campr102","scalg101","hughs101","speah101","buttt102","hoskb101","kimbh102","wrigb104","","19420509","0","PHI17","PH5","w","regular","y","1942"
"BLG194205100","BLG","0","1","3","3","0","0","0","1","0","1","","","","","","","","","","","","","","","","","","","12","","value","49","39","9","13","2","1","3","9","2","0","0","8","0","5","0","","","0","","30","","47","13","0","0","3","8","","3","0","3","0","0","0","1","0","0","","0","30","","0","1","0","0","0","0","","kimbh102","hughs101","wrigb104","hoskb101","campr102","scalg101","speah101","buttt102","porta103","porta103","campr102","scalg101","hughs101","speah101","buttt102","hoskb101","kimbh102","wrigb104","","19420510","0","BAL10","PH5","w","regular","y","1942"
"HOM194205110","BLG","0","4","1","3","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","9","","value","44","44","8","14","2","0","1","7","0","0","0","0","0","2","0","","","0","","27","","35","7","2","0","1","2","2","1","","2","1","0","0","0","","0","","0","27","12","0","0","0","0","0","0","","kimbh102","hughs101","wrigb104","hoskb101","campr102","speah101","lyong102","buttt102","browj112","browj112","campr102","lyong102","hughs101","speah101","buttt102","hoskb101","kimbh102","wrigb104","","19420511","0","ALT02","HOM","w","exhibition","y","1942"
"HOM194205120","BLG","2","1","1","0","0","0","2","0","","","","","","","","","","","","","","","","","","","","","8","","value","38","33","6","8","2","0","1","4","0","0","2","3","0","5","1","","","0","","21","","38","11","0","0","1","11","11","4","0","4","1","0","0","0","0","2","","0","21","5","0","0","0","0","0","2","","kimbh102","hughs101","wrigb104","hoskb101","snowf101","lyong102","buttt102","clarb107","barnb105","barnb105","clarb107","lyong102","hughs101","snowf101","buttt102","hoskb101","kimbh102","wrigb104","","19420512","0","AKR01","HOM","l","exhibition","y","1942"
