"gid","team","inn1","inn2","inn3","inn4","inn5","inn6","inn7","inn8","inn9","inn10","inn11","inn12","inn13","inn14","inn15","inn16","inn17","inn18","inn19","inn20","inn21","inn22","inn23","inn24","inn25","inn26","inn27","inn28","lob","mgr","stattype","b_pa","b_ab","b_r","b_h","b_d","b_t","b_hr","b_rbi","b_sh","b_sf","b_hbp","b_w","b_iw","b_k","b_sb","b_cs","b_gdp","b_xi","b_roe","p_ipouts","p_noout","p_bfp","p_h","p_d","p_t","p_hr","p_r","p_er","p_w","p_iw","p_k","p_hbp","p_wp","p_bk","p_sh","p_sf","p_sb","p_cs","p_pb","d_po","d_a","d_e","d_dp","d_tp","d_pb","d_wp","d_sb","d_cs","start_l1","start_l2","start_l3","start_l4","start_l5","start_l6","start_l7","start_l8","start_l9","start_f1","start_f2","start_f3","start_f4","start_f5","start_f6","start_f7","start_f8","start_f9","start_f10","date","number","site","opp","wl","gametype","box","season"
"CAG192710010","ACY","0","1","0","0","0","0","0","0","1","","","","","","","","","","","","","","","","","","","","13","","value","42","39","2","13","2","1","0","2","1","0","0","2","0","8","0","1","0","0","1","24","0","36","8","3","0","0","6","5","1","0","6","2","0","0","3","1","0","1","0","24","14","2","0","0","0","0","0","1","reida101","dalle101","whitc103","marco101","lundd103","smitc110","jonew103","turnc101","farrl101","farrl101","jonew103","dalle101","turnc101","marco101","lundd103","reida101","whitc103","smitc110","","19271001","0","CHI09","CAG","l","championship","y","1927"
"CAG192710020","ACY","0","0","0","0","0","1","0","0","0","","","","","","","","","","","","","","","","","","","","5","","value","33","30","1","4","1","0","0","1","0","0","0","3","0","5","0","2","0","0","1","24","0","43","14","2","0","0","11","7","1","0","4","0","0","0","1","0","0","1","1","24","16","4","0","0","1","0","0","1","reida101","dalle101","whitc103","marco101","lundd103","smitc110","turnc101","jonew103","hubbj101","hubbj101","jonew103","dalle101","turnc101","marco101","lundd103","reida101","whitc103","smitc110","","19271002","0","CHI09","CAG","l","championship","y","1927"
"CAG192710030","ACY","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","5","","value","32","31","0","4","2","0","0","0","0","0","0","1","0","8","1","0","0","0","0","24","0","36","10","1","2","0","7","6","2","0","1","0","0","0","1","0","1","0","0","24","12","4","2","0","0","0","1","0","whitc103","dalle101","reida101","farrl101","lundd103","turnc101","marco101","jonew103","hubbj101","hubbj101","jonew103","dalle101","turnc101","marco101","lundd103","reida101","whitc103","farrl101","","19271003","0","CHI09","CAG","l","championship","y","1927"
"CAG192710040","ACY","0","0","1","0","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","6","","value","34","33","1","6","2","1","0","0","0","0","0","1","0","4","0","1","1","0","3","24","0","43","11","2","0","0","9","4","6","0","1","0","0","0","1","1","1","0","0","24","20","5","0","0","0","0","1","0","whitc103","dalle101","reida101","smitc110","lundd103","marco101","turnc101","jonew103","farrl101","farrl101","jonew103","dalle101","turnc101","marco101","lundd103","reida101","whitc103","smitc110","","19271004","0","CHI09","CAG","l","championship","y","1927"
"ACY192710080","ACY","0","3","0","0","0","0","","","","","","","","","","","","","","","","","","","","","","","5","","value","26","21","3","5","1","0","0","2","2","0","0","3","0","3","0","0","0","0","0","21","0","26","0","0","0","0","2","0","5","0","3","0","0","0","1","0","2","0","0","21","11","4","2","0","0","0","2","0","reida101","marco101","whitc103","lewim101","lundd103","smitc110","jonew103","turnc101","farrl101","farrl101","jonew103","lewim101","turnc101","marco101","lundd103","reida101","whitc103","smitc110","","19271008","0","ACY01","CAG","w","championship","y","1927"
"ACY192710100","ACY","0","0","0","1","0","0","0","0","0","0","","","","","","","","","","","","","","","","","","","9","","value","40","35","1","8","0","0","1","1","2","0","0","3","0","6","0","0","1","0","1","30","0","36","5","1","0","1","1","1","2","0","5","0","0","0","1","0","0","0","0","30","16","0","1","0","0","0","0","0","reida101","marco101","whitc103","lewim101","lundd103","smitc110","jonew103","turnc101","lockh101","lockh101","jonew103","lewim101","turnc101","marco101","lundd103","reida101","whitc103","smitc110","","19271010","0","ACY01","CAG","t","championship","y","1927"
"ACY192710110","ACY","1","1","0","1","5","0","0","0","","","","","","","","","","","","","","","","","","","","","8","","value","40","34","8","11","4","1","0","8","0","1","0","5","0","3","1","0","1","0","2","27","0","40","7","0","0","0","1","1","6","0","4","2","0","0","0","0","1","2","1","27","11","1","0","0","1","0","1","2","hubbj101","marco101","lundd103","lewim101","whitc103","jonew103","dalle101","turnc101","farrl101","farrl101","jonew103","lewim101","turnc101","marco101","lundd103","dalle101","whitc103","hubbj101","","19271011","0","ACY01","CAG","w","championship","y","1927"
"ACY192710120","ACY","0","1","1","0","3","0","0","1","","","","","","","","","","","","","","","","","","","","","8","","value","38","33","6","10","2","2","0","4","0","1","1","3","0","5","3","0","1","0","1","27","0","37","6","2","1","0","5","5","4","0","4","0","0","0","2","1","1","0","0","27","14","1","0","0","0","0","1","0","dalle101","marco101","lundd103","lewim101","whitc103","farrl101","jonew103","turnc101","hubbj101","hubbj101","jonew103","lewim101","turnc101","marco101","lundd103","dalle101","whitc103","farrl101","","19271012","0","ACY01","CAG","w","championship","y","1927"
"ACY192710130","ACY","0","1","0","0","3","0","0","0","","","","","","","","","","","","","","","","","","","","","11","","value","39","31","4","8","2","0","0","4","0","2","1","5","0","2","0","0","0","0","2","25","0","44","14","3","0","3","11","9","4","0","9","0","0","0","1","0","3","0","1","25","14","2","0","0","1","0","3","0","hubbj101","marco101","lundd103","lewim101","whitc103","dalle101","jonew103","turnc101","lockh101","lockh101","jonew103","lewim101","turnc101","marco101","lundd103","dalle101","whitc103","hubbj101","","19271013","0","ACY01","CAG","l","championship","y","1927"
"ACY192710210","ACY","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","1","","value","28","28","0","2","0","0","0","","0","","0","0","","","0","","","","","27","","34","10","2","1","0","3","0","0","","","0","0","0","0","","0","","0","27","11","0","0","0","0","0","0","","reida101","marco101","whitc103","charo101","lewim101","lundd103","smitc110","jonew103","farrl101","farrl101","jonew103","lewim101","reida101","marco101","lundd103","charo101","whitc103","smitc110","","19271021","0","ACY01","ALS","l","exhibition","y","1927"
