"gid","team","inn1","inn2","inn3","inn4","inn5","inn6","inn7","inn8","inn9","inn10","inn11","inn12","inn13","inn14","inn15","inn16","inn17","inn18","inn19","inn20","inn21","inn22","inn23","inn24","inn25","inn26","inn27","inn28","lob","mgr","stattype","b_pa","b_ab","b_r","b_h","b_d","b_t","b_hr","b_rbi","b_sh","b_sf","b_hbp","b_w","b_iw","b_k","b_sb","b_cs","b_gdp","b_xi","b_roe","p_ipouts","p_noout","p_bfp","p_h","p_d","p_t","p_hr","p_r","p_er","p_w","p_iw","p_k","p_hbp","p_wp","p_bk","p_sh","p_sf","p_sb","p_cs","p_pb","d_po","d_a","d_e","d_dp","d_tp","d_pb","d_wp","d_sb","d_cs","start_l1","start_l2","start_l3","start_l4","start_l5","start_l6","start_l7","start_l8","start_l9","start_f1","start_f2","start_f3","start_f4","start_f5","start_f6","start_f7","start_f8","start_f9","start_f10","date","number","site","opp","wl","gametype","box","season"
"PH5194205090","PH5","0","0","1","0","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","8","","value","36","30","1","5","0","1","0","1","0","0","0","6","0","5","0","","","0","","27","","40","10","1","0","0","2","","3","","3","0","0","0","2","","0","","0","27","12","2","2","0","0","0","0","","currg102","parnr102","bensg101","clarb101","palmc101","barkm101","westj102","duckm101","mcdut101","mcdut101","palmc101","westj102","duckm101","barkm101","clarb101","parnr102","bensg101","currg102","","19420509","0","PHI17","BLG","l","regular","y","1942"
"BLG194205100","PH5","0","4","0","0","2","1","0","1","0","0","","","","","","","","","","","","","","","","","","","9","","value","47","43","8","13","1","1","3","","1","0","0","3","0","3","0","","","0","","28","","49","13","0","0","3","9","","8","0","5","0","1","0","2","0","0","","1","28","","0","0","0","1","1","0","","currg102","parnr102","bensg101","clarb101","palmc101","barkm101","westj102","duckm101","mcheh101","mcheh101","palmc101","westj102","duckm101","barkm101","clarb101","parnr102","bensg101","currg102","","19420510","0","BAL10","BLG","l","regular","y","1942"
"PH5194205140","PH5","0","1","0","1","1","0","3","","","","","","","","","","","","","","","","","","","","","","7","","value","34","26","6","4","0","1","1","","0","0","0","8","0","","0","","","0","","24","","29","5","0","0","0","0","0","2","","","0","0","0","0","","0","","0","24","10","0","1","0","0","0","0","","currg102","parnr102","westj102","clarb101","palmc101","bensg101","barkm101","campd103","browb107","browb107","palmc101","westj102","campd103","barkm101","clarb101","parnr102","bensg101","currg102","","19420514","0","CAM02","NY6","w","exhibition","y","1942"
"PH5194205161","PH5","0","0","0","2","1","0","1","0","","","","","","","","","","","","","","","","","","","","","10","","value","38","33","4","8","1","0","0","3","1","","0","4","","1","1","","","0","","27","","32","4","1","1","0","1","1","0","0","","0","0","0","0","","0","","0","27","10","0","0","0","0","0","0","","currg102","parnr102","barkm101","clarb101","palmc101","westj102","bensg101","duckm101","mcdut101","mcdut101","palmc101","westj102","duckm101","barkm101","clarb101","parnr102","bensg101","currg102","","19420516","1","PHI17","NW2","w","regular","y","1942"
"PH5194205162","PH5","0","0","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","","4","","value","25","23","0","3","1","0","0","0","0","","0","2","","","0","","","0","","21","","36","8","0","0","0","8","","7","0","","0","0","0","0","0","0","","0","21","6","1","0","0","0","0","0","","currg102","parnr102","barkm101","clarb101","palmc101","westj102","bensg101","duckm101","barbb102","barbb102","palmc101","westj102","duckm101","barkm101","clarb101","parnr102","bensg101","currg102","","19420516","2","PHI17","NW2","l","regular","y","1942"
"NW2194205171","PH5","0","0","4","0","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","","value","","","4","8","","","","","","","","7","","4","","","","","","24","","","17","","","5","19","","","","","","","","","","","","","24","","7","","0","","","","","","","","","","","","","","browb107","palmc101","","","","","","","","","19420517","1","NOR02","NW2","l","regular","","1942"
"NW2194205172","PH5","0","0","0","0","0","0","0","4","","","","","","","","","","","","","","","","","","","","","","","value","","","4","","","","","3","","","","2","1","","2","","","","","24","","","1","1","","","0","0","2","1","","","","","","","","","1","24","","0","","0","1","","","","currg102","parnr102","barkm101","clarb101","fillj101","bensg101","westj102","","browb107","browb107","fillj101","westj102","","","","","parnr102","","","19420517","2","NOR02","NW2","w","regular","","1942"
"PH5194205231","PH5","0","1","4","3","1","0","2","1","","","","","","","","","","","","","","","","","","","","","7","","value","43","38","12","13","1","1","1","9","0","0","0","5","0","","0","","","0","","27","","44","10","2","0","0","6","","3","","","0","0","0","0","","0","","0","27","15","4","0","0","0","0","0","","currg102","parnr102","speah101","clarb101","bensg101","westj102","coopb101","duckm101","browb107","browb107","coopb101","westj102","duckm101","speah101","clarb101","parnr102","bensg101","currg102","","19420523","1","PHI17","NY6","w","regular","y","1942"
"PH5194205232","PH5","7","0","3","0","0","0","","","","","","","","","","","","","","","","","","","","","","","7","","value","35","23","10","8","1","0","0","10","2","0","0","10","0","","0","","","0","","21","","26","3","0","0","0","1","","2","","","0","0","0","0","","0","","0","21","10","2","0","0","0","0","0","","currg102","parnr102","speah101","clarb101","bensg101","westj102","duckm101","marcz101","mcdut101","mcdut101","marcz101","westj102","duckm101","speah101","clarb101","parnr102","bensg101","currg102","","19420523","2","PHI17","NY6","w","regular","y","1942"
"PH5194205250","PH5","0","0","1","0","5","0","0","0","","","","","","","","","","","","","","","","","","","","","6","","value","36","30","6","7","3","0","1","6","0","0","0","6","0","2","0","","","0","","27","","36","9","2","0","2","3","","0","0","5","0","0","0","0","","0","","0","27","14","1","1","0","0","0","0","","currg102","parnr102","speah101","clarb101","barkm101","westj102","duckm101","marcz101","fillj101","fillj101","marcz101","westj102","duckm101","speah101","clarb101","parnr102","currg102","barkm101","","19420525","0","CHA02","BLG","w","exhibition","y","1942"
"PH5194205260","PH5","1","1","3","3","0","0","","","","","","","","","","","","","","","","","","","","","","","4","","value","30","30","8","8","0","0","1","","0","","0","","","","0","","","0","","21","","31","8","0","0","0","5","","","","","0","0","0","0","","0","","0","21","11","4","0","0","0","0","0","","currg102","barkm101","speah101","clarb101","westj102","bensg101","duckm101","marcz101","buchc101","buchc101","marcz101","westj102","duckm101","speah101","clarb101","bensg101","barkm101","currg102","","19420526","0","CAM02","NW2","w","exhibition","y","1942"
"PH5194205311","PH5","0","0","1","2","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","5","","value","35","32","3","7","2","0","1","3","2","","0","1","","2","0","","","0","","27","","38","8","1","0","0","5","1","1","","2","0","0","0","3","","0","","0","27","13","3","0","0","0","0","0","","currg102","parnr102","speah101","clarb101","westj102","bensg101","coopb101","duckm101","browb107","browb107","coopb101","westj102","duckm101","speah101","clarb101","parnr102","bensg101","currg102","","19420531","1","NYC16","BLG","l","regular","y","1942"
"PH5194206040","PH5","0","0","0","0","0","2","0","2","","","","","","","","","","","","","","","","","","","","","7","","value","35","33","4","4","0","0","1","4","0","","0","2","","","0","","","0","","27","","33","5","1","0","1","2","1","1","","","0","0","0","0","1","1","","0","27","14","2","0","0","0","0","1","","currg102","parnr102","speah101","clarb101","westj102","bensg101","coopb101","duckm101","browb107","browb107","coopb101","westj102","duckm101","speah101","clarb101","parnr102","bensg101","currg102","","19420604","0","PHI17","HOM","w","regular","y","1942"
"PH5194206060","PH5","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","5","","value","32","32","0","5","1","0","0","0","0","","0","","","","0","","","0","","27","","43","11","0","0","1","13","","","0","","0","0","0","0","0","0","","0","27","14","1","0","0","0","0","0","","currg102","parnr102","bensg101","clarb101","westj102","speah101","pattp102","coopb101","mcdut101","mcdut101","coopb101","westj102","pattp102","speah101","clarb101","parnr102","bensg101","currg102","","19420606","0","PHI17","NW2","l","regular","y","1942"
