"gid","team","inn1","inn2","inn3","inn4","inn5","inn6","inn7","inn8","inn9","inn10","inn11","inn12","inn13","inn14","inn15","inn16","inn17","inn18","inn19","inn20","inn21","inn22","inn23","inn24","inn25","inn26","inn27","inn28","lob","stattype","b_ab","b_r","b_h","b_d","b_t","b_hr","b_rbi","b_sh","b_sf","b_hbp","b_w","b_iw","b_k","b_sb","b_cs","b_gdp","b_xi","p_ipouts","p_noout","p_bfp","p_h","p_d","p_t","p_hr","p_r","p_er","p_w","p_iw","p_k","p_hbp","p_wp","p_bk","p_sh","p_sf","d_po","d_a","d_e","d_dp","d_tp","d_pb","start_l1","start_l2","start_l3","start_l4","start_l5","start_l6","start_l7","start_l8","start_l9","start_f1","start_f2","start_f3","start_f4","start_f5","start_f6","start_f7","start_f8","start_f9","start_f10","date","number","site","opp","wl","gametype","box","season"
"KCM194204050","KCM","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","value","","9","","","","","","","","","","","","","","","","27","","","2","","","2","12","","","","","","","","","","27","","0","","0","","","","","","","","","","","paigs101","","","","","","","","","","19420405","0","MNL01","CCB","L","exhibition","","1942"
"KCM194204050","KCM","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","lower","","9","","","","","","","","","","","","","","","","27","","","2","","","2","12","","","","","","","","","","27","","0","","0","","","","","","","","","","","paigs101","","","","","","","","","","19420405","0","MNL01","CCB","L","exhibition","","1942"
"KCM194204050","KCM","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","upper","","9","","","","","","","","","","","","","","","","27","","","2","","","2","12","","","","","","","","","","27","","0","","0","","","","","","","","","","","paigs101","","","","","","","","","","19420405","0","MNL01","CCB","L","exhibition","","1942"
"KCM194204120","KCM","1","0","0","3","0","0","4","4","","","","","","","","","","","","","","","","","","","","","","value","","12","15","1","3","","","","","","","","","","","","","27","","","5","","","","1","","","","","","","","","","27","","0","","0","","","","","","","","","","","johnc103","dawsj102","","","","","","","","","19420412","0","HOU04","JAX","W","exhibition","","1942"
"KCM194204120","KCM","1","0","0","3","0","0","4","4","","","","","","","","","","","","","","","","","","","","","","lower","","12","15","1","3","","","","","","","","","","","","","27","","","5","","","","1","","","","","","","","","","27","","0","","0","","","","","","","","","","","johnc103","dawsj102","","","","","","","","","19420412","0","HOU04","JAX","W","exhibition","","1942"
"KCM194204120","KCM","1","0","0","3","0","0","4","4","","","","","","","","","","","","","","","","","","","","","","upper","","12","15","1","3","","","","","","","","","","","","","27","","","5","","","","1","","","","","","","","","","27","","0","","0","","","","","","","","","","","johnc103","dawsj102","","","","","","","","","19420412","0","HOU04","JAX","W","exhibition","","1942"
"KCM194204140","KCM","2","0","0","1","0","0","5","1","","","","","","","","","","","","","","","","","","","","","","value","","9","10","6","0","1","","0","","0","","","","2","","","0","27","","","4","0","0","0","0","0","4","","6","0","0","0","0","","27","","0","0","0","0","","","","","","","","","","lamaj102","dawsj102","","","","","","","","","19420414","0","PTA01","JAX","W","exhibition","","1942"
"KCM194204140","KCM","2","0","0","1","0","0","5","1","","","","","","","","","","","","","","","","","","","","","","lower","","9","10","6","0","1","","0","","0","","","","2","","","0","27","","","4","0","0","0","0","0","4","","6","0","0","0","0","","27","","0","0","0","0","","","","","","","","","","lamaj102","dawsj102","","","","","","","","","19420414","0","PTA01","JAX","W","exhibition","","1942"
"KCM194204140","KCM","2","0","0","1","0","0","5","1","","","","","","","","","","","","","","","","","","","","","","upper","","9","10","6","0","1","","0","","0","","","","2","","","0","27","","","4","0","0","0","0","0","4","","6","0","0","0","0","","27","","0","0","0","0","","","","","","","","","","lamaj102","dawsj102","","","","","","","","","19420414","0","PTA01","JAX","W","exhibition","","1942"
"KCM194204150","KCM","2","0","0","0","0","2","6","0","","","","","","","","","","","","","","","","","","","","","","value","","10","7","1","0","0","","0","","0","","","","0","","","0","27","","","10","1","0","0","9","","3","","7","0","0","0","0","","24","","3","0","0","0","","","","","","","","","","gurlu101","dawsj102","","","","","","","","","19420415","0","PTA01","JAX","W","exhibition","","1942"
"KCM194204150","KCM","2","0","0","0","0","2","6","0","","","","","","","","","","","","","","","","","","","","","","lower","","10","7","1","0","0","","0","","0","","","","0","","","0","27","","","10","1","0","0","9","","3","","7","0","0","0","0","","24","","3","0","0","0","","","","","","","","","","gurlu101","dawsj102","","","","","","","","","19420415","0","PTA01","JAX","W","exhibition","","1942"
"KCM194204150","KCM","2","0","0","0","0","2","6","0","","","","","","","","","","","","","","","","","","","","","","upper","","10","7","1","0","0","","0","","0","","","","0","","","0","27","","","10","1","0","0","9","","3","","7","0","0","0","0","","27","","3","0","0","0","","","","","","","","","","gurlu101","dawsj102","","","","","","","","","19420415","0","PTA01","JAX","W","exhibition","","1942"
"KCM194204160","KCM","0","5","1","1","5","5","0","2","","","","","","","","","","","","","","","","","","","","","","value","","19","21","4","1","1","","0","","0","","","","0","","","0","27","","","10","5","1","1","9","","5","","6","2","0","0","0","","27","","2","0","0","0","","","","","","","","","","granu101","greej108","","","","","","","","","19420416","0","PTA01","JAX","W","exhibition","","1942"
"KCM194204160","KCM","0","5","1","1","5","5","0","2","","","","","","","","","","","","","","","","","","","","","","lower","","19","21","4","1","1","","0","","0","","","","0","","","0","27","","","10","5","1","1","9","","5","","6","2","0","0","0","","27","","2","0","0","0","","","","","","","","","","granu101","greej108","","","","","","","","","19420416","0","PTA01","JAX","W","exhibition","","1942"
