"gid","team","inn1","inn2","inn3","inn4","inn5","inn6","inn7","inn8","inn9","inn10","inn11","inn12","inn13","inn14","inn15","inn16","inn17","inn18","inn19","inn20","inn21","inn22","inn23","inn24","inn25","inn26","inn27","inn28","lob","stattype","b_ab","b_r","b_h","b_d","b_t","b_hr","b_rbi","b_sh","b_sf","b_hbp","b_w","b_iw","b_k","b_sb","b_cs","b_gdp","b_xi","p_ipouts","p_noout","p_bfp","p_h","p_d","p_t","p_hr","p_r","p_er","p_w","p_iw","p_k","p_hbp","p_wp","p_bk","p_sh","p_sf","d_po","d_a","d_e","d_dp","d_tp","d_pb","start_l1","start_l2","start_l3","start_l4","start_l5","start_l6","start_l7","start_l8","start_l9","start_f1","start_f2","start_f3","start_f4","start_f5","start_f6","start_f7","start_f8","start_f9","start_f10","date","number","site","opp","wl","gametype","box","season"
"CAG194204120","CAG","0","0","0","0","1","4","1","0","2","","","","","","","","","","","","","","","","","","","","9","value","38","8","14","1","0","0","6","0","","1","4","","2","1","","","0","27","","37","10","1","0","0","7","","5","","","0","0","0","0","","27","25","7","0","0","0","bellj103","radca101","speac103","cannw101","bissj101","penna101","wyatr101","marcz101","hudsf101","hudsf101","marcz101","bellj103","cannw101","radca101","wyatr101","bissj101","penna101","speac103","","19420412","0","LRK02","MEM","W","exhibition","y","1942"
"CAG194204120","CAG","0","0","0","0","1","4","1","0","2","","","","","","","","","","","","","","","","","","","","9","lower","38","8","13","1","0","0","6","0","","1","1","","2","1","","","0","27","","35","10","1","0","0","7","","5","","","0","0","0","0","","27","25","7","0","0","0","bellj103","radca101","speac103","cannw101","bissj101","penna101","wyatr101","marcz101","hudsf101","hudsf101","marcz101","bellj103","cannw101","radca101","wyatr101","bissj101","penna101","speac103","","19420412","0","LRK02","MEM","W","exhibition","y","1942"
"CAG194204120","CAG","0","0","0","0","1","4","1","0","2","","","","","","","","","","","","","","","","","","","","9","upper","38","8","14","1","0","0","6","0","","1","4","","2","1","","","0","27","","37","10","1","0","0","7","","5","","","0","0","0","0","","27","25","7","0","0","0","bellj103","radca101","speac103","cannw101","bissj101","penna101","wyatr101","marcz101","hudsf101","hudsf101","marcz101","bellj103","cannw101","radca101","wyatr101","bissj101","penna101","speac103","","19420412","0","LRK02","MEM","W","exhibition","y","1942"
"BIR194204160","CAG","0","0","0","0","0","2","1","0","0","","","","","","","","","","","","","","","","","","","","6","value","32","3","6","0","0","0","0","1","","0","3","","","0","","","0","24","","43","10","2","0","0","7","","6","","6","0","0","0","0","","24","13","0","0","0","0","bellj103","rhoda101","speac103","cannw101","bissj101","penna101","wyatr101","marcz101","hoskd101","hoskd101","marcz101","bellj103","cannw101","rhoda101","wyatr101","bissj101","penna101","speac103","","19420416","0","BIR01","BIR","L","exhibition","y","1942"
"BIR194204160","CAG","0","0","0","0","0","2","1","0","0","","","","","","","","","","","","","","","","","","","","6","lower","31","3","6","0","0","0","0","0","","0","","","","0","","","0","24","","37","10","2","0","0","7","","6","","6","0","0","0","0","","24","13","0","0","0","0","bellj103","rhoda101","speac103","cannw101","bissj101","penna101","wyatr101","marcz101","hoskd101","hoskd101","marcz101","bellj103","cannw101","rhoda101","wyatr101","bissj101","penna101","speac103","","19420416","0","BIR01","BIR","L","exhibition","y","1942"
"BIR194204160","CAG","0","0","0","0","0","2","1","0","0","","","","","","","","","","","","","","","","","","","","6","upper","32","3","6","0","0","0","0","1","","0","","","","0","","","0","24","","43","10","2","0","0","7","","6","","6","0","0","0","0","","24","13","0","0","0","0","bellj103","rhoda101","speac103","cannw101","bissj101","penna101","wyatr101","marcz101","hoskd101","hoskd101","marcz101","bellj103","cannw101","rhoda101","wyatr101","bissj101","penna101","speac103","","19420416","0","BIR01","BIR","L","exhibition","y","1942"
"MEM194204191","CAG","0","0","0","2","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","3","value","30","2","5","0","1","0","","0","","0","2","","","0","","","0","27","","38","9","2","0","0","1","","0","","4","0","0","0","0","","27","","3","0","0","0","bellj103","radca101","speac103","cannw101","bissj101","penna101","wyatr101","taylr102","cornw101","cornw101","taylr102","bellj103","cannw101","radca101","wyatr101","bissj101","penna101","speac103","","19420419","1","MEM03","MEM","W","exhibition","y","1942"
"MEM194204191","CAG","0","0","0","2","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","3","lower","30","2","5","0","1","0","","0","","0","","","","0","","","0","27","","38","9","2","0","0","1","","0","","4","0","0","0","0","","27","","3","0","0","0","bellj103","radca101","speac103","cannw101","bissj101","penna101","wyatr101","taylr102","cornw101","cornw101","taylr102","bellj103","cannw101","radca101","wyatr101","bissj101","penna101","speac103","","19420419","1","MEM03","MEM","W","exhibition","y","1942"
"MEM194204191","CAG","0","0","0","2","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","3","upper","30","2","5","0","1","0","","0","","0","","","","0","","","0","27","","39","9","2","0","0","1","","0","","4","0","0","0","0","","27","","3","0","0","0","bellj103","radca101","speac103","cannw101","bissj101","penna101","wyatr101","taylr102","cornw101","cornw101","taylr102","bellj103","cannw101","radca101","wyatr101","bissj101","penna101","speac103","","19420419","1","MEM03","MEM","W","exhibition","y","1942"
"MEM194204192","CAG","2","1","1","1","0","0","2","","","","","","","","","","","","","","","","","","","","","","","value","","7","11","","","","","","","","","","","","","","","21","","","6","","","","3","","","","","","","","","","21","","3","","0","","","","","","","","","","","jessg101","","","","","","","","","","19420419","2","MEM03","MEM","W","exhibition","","1942"
