"gid","team","inn1","inn2","inn3","inn4","inn5","inn6","inn7","inn8","inn9","inn10","inn11","inn12","inn13","inn14","inn15","inn16","inn17","inn18","inn19","inn20","inn21","inn22","inn23","inn24","inn25","inn26","inn27","inn28","lob","stattype","b_ab","b_r","b_h","b_d","b_t","b_hr","b_rbi","b_sh","b_sf","b_hbp","b_w","b_iw","b_k","b_sb","b_cs","b_gdp","b_xi","p_ipouts","p_noout","p_bfp","p_h","p_d","p_t","p_hr","p_r","p_er","p_w","p_iw","p_k","p_hbp","p_wp","p_bk","p_sh","p_sf","d_po","d_a","d_e","d_dp","d_tp","d_pb","start_l1","start_l2","start_l3","start_l4","start_l5","start_l6","start_l7","start_l8","start_l9","start_f1","start_f2","start_f3","start_f4","start_f5","start_f6","start_f7","start_f8","start_f9","start_f10","date","number","site","opp","wl","gametype","box","season"
"NAS194609220","NAS","0","0","0","0","1","0","5","2","","","","","","","","","","","","","","","","","","","","","","value","","8","8","","","","4","","","","","","","","","","","27","","","5","","1","","2","0","","","","","1","","1","","27","","3","","0","1","","","","","","","","","","jessg101","trouq101","","","","","","","","","19460922","0","CHI10","SAS","W","allstar","","1946"
"NAS194609220","NAS","0","0","0","0","1","0","5","2","","","","","","","","","","","","","","","","","","","","","","lower","","8","8","","","","4","","","","","","","","","","","27","","","5","","1","","2","0","","","","","1","","1","","27","","3","","0","1","","","","","","","","","","jessg101","trouq101","","","","","","","","","19460922","0","CHI10","SAS","W","allstar","","1946"
"NAS194609220","NAS","0","0","0","0","1","0","5","2","","","","","","","","","","","","","","","","","","","","","","upper","","8","8","","","","4","","","","","","","","","","","27","","","5","","1","","2","0","","","","","1","","1","","27","","3","","0","1","","","","","","","","","","jessg101","trouq101","","","","","","","","","19460922","0","CHI10","SAS","W","allstar","","1946"
"NAS194609240","NAS","2","1","0","0","0","0","1","0","","","","","","","","","","","","","","","","","","","","","","value","","4","9","","1","","","","","","1","","","","","","","27","","","8","","","","3","","1","","4","","","","","","27","","1","","0","","","","","","","","","","","breme101","trouq101","","","","","","","","","19460924","0","DAY03","SAS","W","allstar","","1946"
"NAS194609240","NAS","2","1","0","0","0","0","1","0","","","","","","","","","","","","","","","","","","","","","","lower","","4","9","","1","","","","","","1","","","","","","","27","","","8","","","","3","","1","","4","","","","","","27","","1","","0","","","","","","","","","","","breme101","trouq101","","","","","","","","","19460924","0","DAY03","SAS","W","allstar","","1946"
"NAS194609240","NAS","2","1","0","0","0","0","1","0","","","","","","","","","","","","","","","","","","","","","","upper","","4","9","","1","","","","","","1","","","","","","","27","","","8","","","","3","","1","","4","","","","","","27","","1","","0","","","","","","","","","","","breme101","trouq101","","","","","","","","","19460924","0","DAY03","SAS","W","allstar","","1946"
"NAS194609250","NAS","0","2","0","0","0","1","1","0","","","","","","","","","","","","","","","","","","","","","","value","","4","10","","","1","","","","","","","","","","","","27","","","9","","","","3","?","?","","?","","","","","","27","","3","","0","","","","","","","","","","","lockc102","trouq101","","","","","","","","","19460925","0","IND10","SAS","W","allstar","","1946"
"NAS194609250","NAS","0","2","0","0","0","1","1","0","","","","","","","","","","","","","","","","","","","","","","lower","","4","10","","","1","","","","","","","","","","","","27","","","9","","","","3","","","","","","","","","","27","","3","","0","","","","","","","","","","","lockc102","trouq101","","","","","","","","","19460925","0","IND10","SAS","W","allstar","","1946"
"NAS194609250","NAS","0","2","0","0","0","1","1","0","","","","","","","","","","","","","","","","","","","","","","upper","","4","10","","","1","","","","","","","","","","","","27","","","9","","","","3","","","","","","","","","","27","","3","","0","","","","","","","","","","","lockc102","trouq101","","","","","","","","","19460925","0","IND10","SAS","W","allstar","","1946"
"NAS194609260","NAS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","value","","6","6","1","1","","","","","","","","","","","","","27","","","","","","","2","","","","","","","","","","27","","0","","0","","","","","","","","","","","","","","","","","","","","","19460926","0","COL05","SAS","W","allstar","","1946"
"NAS194609260","NAS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","lower","","6","6","1","1","","","","","","","","","","","","","27","","","","","","","2","","","","","","","","","","27","","0","","0","","","","","","","","","","","","","","","","","","","","","19460926","0","COL05","SAS","W","allstar","","1946"
"NAS194609260","NAS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","upper","","6","6","1","1","","","","","","","","","","","","","27","","","","","","","2","","","","","","","","","","27","","0","","0","","","","","","","","","","","","","","","","","","","","","19460926","0","COL05","SAS","W","allstar","","1946"
"SAS194609290","NAS","0","0","3","2","0","0","0","0","2","","","","","","","","","","","","","","","","","","","","","value","","7","12","","","","","","","","","","","","","","","27","","","8","","","","4","","","","","","","","","","27","","2","","0","","","","","","","","","","","jessg101","tolbj101","","","","","","","","","19460929","0","MEM03","SAS","W","allstar","","1946"
"SAS194609290","NAS","0","0","3","2","0","0","0","0","2","","","","","","","","","","","","","","","","","","","","","lower","","7","12","","","","","","","","","","","","","","","27","","","8","","","","4","","","","","","","","","","27","","2","","0","","","","","","","","","","","jessg101","tolbj101","","","","","","","","","19460929","0","MEM03","SAS","W","allstar","","1946"
"SAS194609290","NAS","0","0","3","2","0","0","0","0","2","","","","","","","","","","","","","","","","","","","","","upper","","7","12","","","","","","","","","","","","","","","27","","","8","","","","4","","","","","","","","","","27","","2","","0","","","","","","","","","","","jessg101","tolbj101","","","","","","","","","19460929","0","MEM03","SAS","W","allstar","","1946"
"SAS194610060","NAS","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","value","","0","4","","","","0","","","","","","","","","","","24","","","2","","1","","1","","","","","","","","","1","24","","0","","0","","","","","","","","","","","andeb106","","","","","","","","","","19461006","0","NOL01","SAS","L","allstar","","1946"
"SAS194610060","NAS","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","lower","","0","4","","","","0","","","","","","","","","","","24","","","2","","1","","1","","","","","","","","","1","24","","0","","0","","","","","","","","","","","andeb106","","","","","","","","","","19461006","0","NOL01","SAS","L","allstar","","1946"
"SAS194610060","NAS","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","upper","","0","4","","","","0","","","","","","","","","","","24","","","2","","1","","1","","","","","","","","","1","24","","0","","0","","","","","","","","","","","andeb106","","","","","","","","","","19461006","0","NOL01","SAS","L","allstar","","1946"
"SAS194610080","NAS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","value","","5","11","","","","","","","","","","","","","","","27","","","4","","","","2","","","","","","","","","","27","","1","","0","","","","","","","","","","","barnd101","","","","","","","","","","19461008","0","NOL01","SAS","W","allstar","","1946"
"SAS194610080","NAS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","lower","","5","11","","","","","","","","","","","","","","","27","","","4","","","","2","","","","","","","","","","27","","1","","0","","","","","","","","","","","barnd101","","","","","","","","","","19461008","0","NOL01","SAS","W","allstar","","1946"
"SAS194610080","NAS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","upper","","5","11","","","","","","","","","","","","","","","27","","","4","","","","2","","","","","","","","","","27","","1","","0","","","","","","","","","","","barnd101","","","","","","","","","","19461008","0","NOL01","SAS","W","allstar","","1946"
"SAS194610130","NAS","1","1","0","1","0","3","0","","","","","","","","","","","","","","","","","","","","","","","value","","6","6","","","2","","","","","","","","","","","","21","","","6","","","","4","","","","","","","","","","21","","0","","0","","","","","","","","","","","smite111","loudl101","","","","","","","","","19461013","0","BIR01","SAS","W","allstar","","1946"
"SAS194610130","NAS","1","1","0","1","0","3","0","","","","","","","","","","","","","","","","","","","","","","","lower","","6","6","","","2","","","","","","","","","","","","21","","","6","","","","4","","","","","","","","","","21","","0","","0","","","","","","","","","","","smite111","loudl101","","","","","","","","","19461013","0","BIR01","SAS","W","allstar","","1946"
