"gid","team","inn1","inn2","inn3","inn4","inn5","inn6","inn7","inn8","inn9","inn10","inn11","inn12","inn13","inn14","inn15","inn16","inn17","inn18","inn19","inn20","inn21","inn22","inn23","inn24","inn25","inn26","inn27","inn28","lob","mgr","stattype","b_pa","b_ab","b_r","b_h","b_d","b_t","b_hr","b_rbi","b_sh","b_sf","b_hbp","b_w","b_iw","b_k","b_sb","b_cs","b_gdp","b_xi","b_roe","p_ipouts","p_noout","p_bfp","p_h","p_d","p_t","p_hr","p_r","p_er","p_w","p_iw","p_k","p_hbp","p_wp","p_bk","p_sh","p_sf","p_sb","p_cs","p_pb","d_po","d_a","d_e","d_dp","d_tp","d_pb","d_wp","d_sb","d_cs","start_l1","start_l2","start_l3","start_l4","start_l5","start_l6","start_l7","start_l8","start_l9","start_f1","start_f2","start_f3","start_f4","start_f5","start_f6","start_f7","start_f8","start_f9","start_f10","date","number","site","opp","wl","gametype","box","season"
"JAX193803270","JAX","1","0","2","0","0","1","0","0","0","","","","","","","","","","","","","","","","","","","","8","","value","39","37","4","11","","","","","0","","0","2","","4","","","","","","27","","37","8","1","","","5","","1","","10","0","","","1","","","","","27","8","","","","","","","","jonem103","robis101","holmp101","turnh101","royaj101","thoml105","browj113","willc111","mcdut101","","","","","","","","","","","19380327","0","JKV01","CAG","l","exhibition","y","1938"
"JAX193804030","JAX","0","0","1","0","0","0","4","0","0","0","0","0","","","","","","","","","","","","","","","","","9","","value","50","43","5","10","2","0","0","5","3","","1","4","","2","","","2","","","36","","48","9","2","0","0","5","","9","","8","0","","","0","","","","","36","14","2","0","0","","","","","jonem103","robis101","holmp101","turnh101","royaj101","browj113","thoml105","fraza101","cox-a101","cox-a101","browj113","jonem103","robis101","fraza101","holmp101","thoml105","turnh101","royaj101","","19380403","0","JKV01","CAG","t","exhibition","y","1938"
"JAX193804241","JAX","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","value","","","6","","","","","","","","","","","","","","","","","27","","","","","","","12","","","","","","","","","","","","","27","","","","","","","","","","","","","","","","","","","","","","","","","","","","19380424","1","JKV01","NW2","l","exhibition","","1938"
"JAX193804242","JAX","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","value","","","5","","","","","","","","","","","","","","","","","27","","","","","","","9","","","","","","","","","","","","","27","","","","","","","","","","","","","","","","","","","","","","","","","","","","19380424","2","JKV01","NW2","l","exhibition","","1938"
"JAX193805080","JAX","2","0","2","2","0","1","1","0","x","","","","","","","","","","","","","","","","","","","","9","","value","41","37","8","12","2","0","0","","1","","0","4","","4","0","","","","","27","","34","5","0","0","0","2","","1","","3","1","","","0","","1","","","27","","","0","0","","","1","","duket102","fraza101","thoml105","turnh101","jonem103","barnh102","davis105","willc111","henrp101","","barnh102","jonem103","davis105","willc111","fraza101","turnh101","thoml105","duket102","","19380508","0","JKV01","BIR","w","exibition","y","1938"
"JAX193805090","JAX","0","1","2","0","1","0","1","1","x","","","","","","","","","","","","","","","","","","","","","","value","","","6","10","","","1","","","","","","","","","","","","","27","","","4","","","1","4","","","","","","","","","","","","","27","","2","","","","","","","","","","","","","","","","","","","","","","","","","","19380509","0","JKV01","BIR","w","exhibition","","1938"
"JAX193805100","JAX","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","value","","","9","","","","","","","","","","","","","","","","","33","","","","","","","8","","","","","","","","","","","","","33","","","","","","","","","","","","","","","","","","","","","","","","","","","","19380510","0","JKV01","BIR","w","exhibition","","1938"
"JAX193805230","JAX","0","1","0","1","1","2","1","0","0","","","","","","","","","","","","","","","","","","","","8","","value","41","37","6","9","1","1","1","","0","","0","4","","","","","","","","27","","47","15","1","0","0","11","","4","","","0","","","1","","","","","27","9","1","","","","","","","duket102","fraza101","royaj101","turnh101","holmp101","thoml105","jonem103","lamac101","henrp101","henrp101","turnh101","jonem103","holmp101","fraza101","lamac101","duket102","thoml105","royaj101","","19380523","0","JKV01","ATN","l","regular","y","1938"
"CAG193806051","JAX","0","0","0","1","1","1","0","0","1","","","","","","","","","","","","","","","","","","","","","","value","","","4","8","","","","","","","","","","4","","","","","","27","","","7","","","","2","","","","8","","","","","","","","","27","","2","","","","","","","","","","","","","","","","henrp101","turnh101","","","","","","","","","19380605","1","CHI09","CAG","w","regular","","1938"
"CAG193806052","JAX","0","0","0","0","0","0","0","2","0","","","","","","","","","","","","","","","","","","","","","","value","","","2","8","","","","","","","","","","","","","","","","24","","","9","","1","","12","","","","","1","","","","","","","","24","","3","","","","","","","","","","","","","","","","evanf101","barnh101","","","","","","","","","19380605","2","CHI09","CAG","l","regular","","1938"
"CAG193806060","JAX","1","0","2","0","1","1","","","","","","","","","","","","","","","","","","","","","","","","","value","","","5","9","","0","1","","","","","","","","","","","","","15","","","9","","1","2","8","","2","","","","","","","","","","","15","","0","","","","","","","","","","","","","","","","evanf101","","","","","","","","","","19380606","0","CHI09","CAG","l","regular","","1938"
"IN7193806191","JAX","1","0","0","0","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","","value","","","1","5","","","","","","","","","","","","","","","","24","","","9","","","","6","","","","","","","","","","","","","24","","1","","","","","","","","","","","","","","","","","","","","","","","","","","19380619","1","IND10","IN7","l","regular","","1938"
"IN7193806192","JAX","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","value","","","7","","","","","","","","","","","","","","","","","","","","","","","","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","19380619","2","IND10","IN7","t","regular","","1938"
"JAX193806230","JAX","0","0","0","0","0","0","0","0","1","","","","","","","","","","","","","","","","","","","","","","value","","","1","4","","","","","","","","4","","","","","","","","27","","","8","","","","2","","","","","","","","","","","","","27","","5","","","","","","","","","","","","","","","","evanf101","barnh102","","","","","","","","","19380623","0","JKV01","MEM","l","regular","","1938"
"BIR193806261","JAX","0","0","2","1","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","","value","","","3","9","1","","","","","","","","","","","","","","","24","","","15","1","","","8","","","","","1","","","","","","","","24","","2","","","","","","","","","","","","","","","","","","","","","","","","","","19380626","1","BIR01","BIR","l","regular","","1938"
"BIR193806261","JAX","0","0","2","1","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","","lower","","","3","9","1","","","","","","","2","","","","","","","","24","","","15","","","","8","","","","","1","","","","","","","","24","","2","","","","","","","","","","","","","","","","","","","","","","","","","","19380626","1","BIR01","BIR","l","regular","","1938"
"BIR193806262","JAX","0","0","0","6","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","value","","","6","6","","","","","","","","","","","","","","","","18","","","4","","","","9","","","","","","","","","","","","","18","","0","","","","","","","","","","","","","","","","","","","","","","","","","","19380626","2","BIR01","BIR","l","regular","","1938"
"BIR193806262","JAX","0","0","0","6","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","lower","","","6","6","","","","","","","","","","","","","","","","18","","","4","","1","","9","","4","","","","","","","","","","","18","","0","","","","","","","","","","","","","","","","","","","","","","","","","","19380626","2","BIR01","BIR","l","regular","","1938"
"JAX193807130","JAX","0","0","2","0","0","0","0","2","0","","","","","","","","","","","","","","","","","","","","","","value","","","4","5","","","","","","","","","","10","","","","","","27","","","11","","","","5","","6","","5","","","","","","","","","27","","1","","","","","","","","","","","","","","","","howar101","barnh102","","","","","","","","","19380713","0","JKV01","IN7","l","regular","","1938"
"JAX193807151","JAX","0","0","0","0","0","0","0","0","2","","","","","","","","","","","","","","","","","","","","","","value","","","2","5","","","","","","","","0","","","","","","","","27","","","6","","","","3","0","0","","","","","","","","","","","27","","1","","","","","","","","","","","","","","","","hayeb104","barnh102","","","","","","","","","19380715","1","JKV01","IN7","l","","","1938"
"JAX193807152","JAX","1","1","0","2","x","","","","","","","","","","","","","","","","","","","","","","","","","","value","","","4","7","","","","","","","","","","","","","","","","15","","","7","","","","2","","","","","","","","","","","","","15","","0","","","","","","","","","","","","","","","","evanf101","lamac101","","","","","","","","","19380715","2","JKV01","IN7","w","regular","","1938"
