"gid","team","inn1","inn2","inn3","inn4","inn5","inn6","inn7","inn8","inn9","inn10","inn11","inn12","inn13","inn14","inn15","inn16","inn17","inn18","inn19","inn20","inn21","inn22","inn23","inn24","inn25","inn26","inn27","inn28","lob","stattype","b_ab","b_r","b_h","b_d","b_t","b_hr","b_rbi","b_sh","b_sf","b_hbp","b_w","b_iw","b_k","b_sb","b_cs","b_gdp","b_xi","p_ipouts","p_noout","p_bfp","p_h","p_d","p_t","p_hr","p_r","p_er","p_w","p_iw","p_k","p_hbp","p_wp","p_bk","p_sh","p_sf","d_po","d_a","d_e","d_dp","d_tp","d_pb","start_l1","start_l2","start_l3","start_l4","start_l5","start_l6","start_l7","start_l8","start_l9","start_f1","start_f2","start_f3","start_f4","start_f5","start_f6","start_f7","start_f8","start_f9","start_f10","date","number","site","opp","wl","gametype","box","season"
"MLS194310170","KCR","0","0","1","0","0","0","0","1","0","","","","","","","","","","","","","","","","","","","","","value","","2","6","3","1","","2","","","","","","","","","","","27","","","7","","","","0","0","","","","","","","","","27","","1","","0","","","","","","","","","","","matcj101","mackb102","","","","","","","","","19431017","0","LGB01","MLS","W","exhibition","","1943"
"MLS194310170","KCR","0","0","1","0","0","0","0","1","0","","","","","","","","","","","","","","","","","","","","","lower","","2","6","3","1","","2","","","","","","","","","","","27","","","7","","","","0","0","","","","","","","","","27","","1","","0","","","","","","","","","","","matcj101","mackb102","","","","","","","","","19431017","0","LGB01","MLS","W","exhibition","","1943"
"MLS194310170","KCR","0","0","1","0","0","0","0","1","0","","","","","","","","","","","","","","","","","","","","","upper","","2","6","3","1","","2","","","","","","","","","","","27","","","7","","","","0","0","","","","","","","","","27","","1","","0","","","","","","","","","","","matcj101","mackb102","","","","","","","","","19431017","0","LGB01","MLS","W","exhibition","","1943"
"KCR194311050","KCR","2","0","0","0","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","3","value","29","2","8","1","0","0","2","1","","0","2","","","1","","","","27","","36","4","","","0","4","3","5","","8","0","0","0","0","","27","13","2","2","0","0","simmw101","easth104","wrigb104","broww101","trouq101","leonb101","serrb101","speac103","mcdut101","mcdut101","trouq101","leonb101","serrb101","speac103","easth104","simmw101","broww101","wrigb104","","19431105","0","LOS02","MLS","L","exhibition","y","1943"
"KCR194311050","KCR","2","0","0","0","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","3","lower","29","2","8","1","0","0","2","1","","0","","","","1","","","","27","","32","4","","","0","4","3","5","","8","0","0","0","0","","27","13","2","2","0","0","simmw101","easth104","wrigb104","broww101","trouq101","leonb101","serrb101","speac103","mcdut101","mcdut101","trouq101","leonb101","serrb101","speac103","easth104","simmw101","broww101","wrigb104","","19431105","0","LOS02","MLS","L","exhibition","y","1943"
"KCR194311050","KCR","2","0","0","0","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","3","upper","31","2","8","1","0","0","2","1","","0","","","","1","","","","27","","36","4","","","0","4","3","5","","8","0","0","0","0","","27","13","2","2","0","0","simmw101","easth104","wrigb104","broww101","trouq101","leonb101","serrb101","speac103","mcdut101","mcdut101","trouq101","leonb101","serrb101","speac103","easth104","simmw101","broww101","wrigb104","","19431105","0","LOS02","MLS","L","exhibition","y","1943"
"KCR194311110","KCR","0","0","0","0","4","0","0","0","","","","","","","","","","","","","","","","","","","","","5","value","32","4","9","1","1","0","4","0","","0","1","","","2","","","","27","","31","5","","","0","1","1","1","","3","0","0","0","0","","27","13","0","0","0","0","simmw101","easth104","wrigb104","broww101","trouq101","leonb101","serrb101","speac103","mcdut101","mcdut101","trouq101","leonb101","serrb101","speac103","easth104","simmw101","broww101","wrigb104","","19431111","0","LOS02","WPS","W","exhibition","y","1943"
"KCR194311110","KCR","0","0","0","0","4","0","0","0","","","","","","","","","","","","","","","","","","","","","5","lower","32","4","9","1","1","0","4","0","","0","","","","2","","","","27","","30","5","","","0","1","1","1","","3","0","0","0","0","","27","13","0","0","0","0","simmw101","easth104","wrigb104","broww101","trouq101","leonb101","serrb101","speac103","mcdut101","mcdut101","trouq101","leonb101","serrb101","speac103","easth104","simmw101","broww101","wrigb104","","19431111","0","LOS02","WPS","W","exhibition","y","1943"
"KCR194311110","KCR","0","0","0","0","4","0","0","0","","","","","","","","","","","","","","","","","","","","","5","upper","32","4","10","1","1","0","4","0","","0","","","","2","","","","27","","31","5","","","0","1","1","1","","3","0","0","0","0","","27","13","0","0","0","0","simmw101","easth104","wrigb104","broww101","trouq101","leonb101","serrb101","speac103","mcdut101","mcdut101","trouq101","leonb101","serrb101","speac103","easth104","simmw101","broww101","wrigb104","","19431111","0","LOS02","WPS","W","exhibition","y","1943"
"KCR194311141","KCR","0","2","0","0","0","0","0","0","1","","","","","","","","","","","","","","","","","","","","","value","","2","3","","","","","","","","","","","","","","","27","","","11","","","","6","","","","","","","","","","27","","3","","0","","","","","","","","","","","matcj101","trouq101","","","","","","","","","19431114","1","LOS02","MLS","L","exhibition","","1943"
