"gid","team","inn1","inn2","inn3","inn4","inn5","inn6","inn7","inn8","inn9","inn10","inn11","inn12","inn13","inn14","inn15","inn16","inn17","inn18","inn19","inn20","inn21","inn22","inn23","inn24","inn25","inn26","inn27","inn28","lob","mgr","stattype","b_pa","b_ab","b_r","b_h","b_d","b_t","b_hr","b_rbi","b_sh","b_sf","b_hbp","b_w","b_iw","b_k","b_sb","b_cs","b_gdp","b_xi","b_roe","p_ipouts","p_noout","p_bfp","p_h","p_d","p_t","p_hr","p_r","p_er","p_w","p_iw","p_k","p_hbp","p_wp","p_bk","p_sh","p_sf","p_sb","p_cs","p_pb","d_po","d_a","d_e","d_dp","d_tp","d_pb","d_wp","d_sb","d_cs","start_l1","start_l2","start_l3","start_l4","start_l5","start_l6","start_l7","start_l8","start_l9","start_f1","start_f2","start_f3","start_f4","start_f5","start_f6","start_f7","start_f8","start_f9","start_f10","date","number","site","opp","wl","gametype","box","season"
"SLG192010040","SLG","1","3","0","0","0","0","0","0","0","1","","","","","","","","","","","","","","","","","","","8","","value","40","35","5","8","0","0","1","2","0","0","0","5","1","6","0","2","1","0","6","30","0","43","12","2","1","0","4","4","0","0","1","0","0","0","0","0","1","0","0","30","12","3","1","0","0","0","1","0","lyonj101","hewij102","charo101","blacc102","dudld101","kennd102","day-c102","holte101","drakb101","drakb101","kennd102","lyonj101","day-c102","holte101","hewij102","dudld101","charo101","blacc102","","19201004","0","STL11","SLN","w","exhibition","y","1920"
"SLG192010050","SLG","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","3","","value","30","29","0","2","0","0","0","0","0","0","0","1","0","6","1","0","0","0","0","27","0","38","10","4","0","0","5","4","2","0","2","0","1","1","0","1","1","0","0","27","14","3","1","0","0","1","1","0","lyonj101","hewij102","charo101","blacc102","dudld101","kennd102","day-c102","holte101","carrw101","carrw101","kennd102","lyonj101","day-c102","holte101","hewij102","dudld101","charo101","blacc102","","19201005","0","STL11","SLN","l","exhibition","y","1920"
