"gid","team","inn1","inn2","inn3","inn4","inn5","inn6","inn7","inn8","inn9","inn10","inn11","inn12","inn13","inn14","inn15","inn16","inn17","inn18","inn19","inn20","inn21","inn22","inn23","inn24","inn25","inn26","inn27","inn28","lob","mgr","stattype","b_pa","b_ab","b_r","b_h","b_d","b_t","b_hr","b_rbi","b_sh","b_sf","b_hbp","b_w","b_iw","b_k","b_sb","b_cs","b_gdp","b_xi","b_roe","p_ipouts","p_noout","p_bfp","p_h","p_d","p_t","p_hr","p_r","p_er","p_w","p_iw","p_k","p_hbp","p_wp","p_bk","p_sh","p_sf","p_sb","p_cs","p_pb","d_po","d_a","d_e","d_dp","d_tp","d_pb","d_wp","d_sb","d_cs","start_l1","start_l2","start_l3","start_l4","start_l5","start_l6","start_l7","start_l8","start_l9","start_f1","start_f2","start_f3","start_f4","start_f5","start_f6","start_f7","start_f8","start_f9","start_f10","date","number","site","opp","wl","gametype","box","season"
"PRG193310140","PIR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","value","","","2","6","","","","","","","","","","","","","","","","24","","","16","","","","8","","","","","","","","","","","","","24","","0","","0","","","","","","","","","","","","","","","","","","","","","","","","19331014","0","LOS05","PRG","l","exhibition","","1933"
"PRG193310151","PIR","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","4","","value","31","29","0","3","0","0","0","","0","","0","2","","15","0","","","","","24","","42","14","2","0","2","11","0","6","","1","0","0","0","0","","3","","0","24","18","3","0","0","0","0","3","","knicb101","brubb101","carlc101","jolls101","oglej101","lillg101","bellf102","mcmuh101","berkj101","jolls101","mcmuh101","oglej101","brubb101","lillg101","knicb101","bellf102","carlc101","berkj101","","19331015","1","LOS05","PRG","l","exhibition","y","1933"
"PRG193310152","PIR","0","1","0","0","0","1","2","","","","","","","","","","","","","","","","","","","","","","10","","value","35","31","4","11","2","0","1","","1","","0","3","","3","0","","","","","21","","25","6","1","0","0","3","0","2","","8","0","0","0","0","","0","","0","21","10","0","0","0","0","0","0","","knicb101","brubb101","carlc101","jolls101","oglej101","lillg101","bellf102","mcmuh101","stinl101","stinl101","mcmuh101","oglej101","brubb101","lillg101","knicb101","bellf102","carlc101","jolls101","","19331015","2","LOS05","PRG","w","exhibition","y","1933"
"PIR193310160","PIR","1","0","0","0","0","0","0","1","","","","","","","","","","","","","","","","","","","","","","","value","","","2","7","","1","1","2","","","","","","","2","","","","","27","","","4","","","1","1","1","","","","","","","","","","","","27","","0","","0","","","","","","","","","","","","","","deand102","mcmuh101","","","","","","","","","19331016","0","LOS05","PRG","w","exhibition","","1933"
"PRG193310291","PIR","1","0","1","0","0","0","1","0","0","","","","","","","","","","","","","","","","","","","","6","","value","36","33","3","5","3","0","0","","0","","0","3","","13","0","","","","","24","","44","15","2","0","1","11","0","5","","5","0","0","0","2","","8","","0","24","15","3","0","0","0","0","8","","knicb101","berkj101","carlc101","stait101","powel102","lillg101","bellf102","mcmuh101","newsb101","newsb101","mcmuh101","powel102","berkj101","lillg101","knicb101","bellf102","carlc101","stait101","","19331029","1","LOS05","PRG","l","exhibition","y","1933"
"PRG193310292","PIR","1","0","1","3","2","0","3","","","","","","","","","","","","","","","","","","","","","","5","","value","36","32","10","9","3","1","1","","0","","0","4","","1","0","","","","","21","","26","4","1","0","0","0","0","0","","10","0","0","0","0","","0","","0","21","3","2","0","0","0","0","0","","knicb101","berkj101","carlc101","stait101","powel102","lillg101","bellf102","mcmuh101","frenl101","frenl101","mcmuh101","powel102","berkj101","lillg101","knicb101","bellf102","carlc101","stait101","","19331029","2","LOS05","PRG","w","exhibition","y","1933"
"PRG193311111","PIR","2","0","1","0","0","1","0","0","0","","","","","","","","","","","","","","","","","","","","","","value","","","4","8","","","1","1","","","","","","","","","","","","24","","","14","","","1","9","","","","","","","","","","","","","24","","1","","0","","","","","","","","","","","","","","stinl101","mcmuh101","","","","","","","","","19331111","1","LOS05","PRG","l","exhibition","","1933"
"PRG193311112","PIR","0","0","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","value","","","0","3","","","","0","","","","","","","","","","","","18","","","10","","","1","6","","","","","","","","","","","","","18","","1","","0","","","","","","","","","","","","","","waltj101","mcmuh101","","","","","","","","","19331111","2","LOS05","PRG","l","exhibition","","1933"
"PRG193311121","PIR","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","6","","value","33","30","0","3","0","0","0","","0","","0","3","","14","1","","","","","24","","37","11","2","0","2","5","0","3","","3","0","0","0","1","","1","","0","24","12","2","1","0","0","0","1","","knicb101","berkj101","carlc101","stait101","lillg101","sawyc101","bellf102","mcmuh101","frenl101","frenl101","mcmuh101","sawyc101","berkj101","lillg101","knicb101","bellf102","carlc101","stait101","","19331112","1","LOS05","PRG","l","exhibition","y","1933"
"PRG193311122","PIR","0","0","2","1","0","1","","","","","","","","","","","","","","","","","","","","","","","4","","value","26","24","4","6","1","0","2","","2","","0","0","","6","0","","","","","18","","26","6","2","0","0","1","0","1","","11","0","0","0","1","","0","","0","18","5","2","0","0","0","0","0","","knicb101","berkj101","carlc101","stait101","lillg101","clemu101","sawyc101","mcmuh101","newsb101","newsb101","mcmuh101","sawyc101","berkj101","lillg101","knicb101","clemu101","carlc101","stait101","","19331112","2","LOS05","PRG","w","exhibition","y","1933"
