"gid","team","inn1","inn2","inn3","inn4","inn5","inn6","inn7","inn8","inn9","inn10","inn11","inn12","inn13","inn14","inn15","inn16","inn17","inn18","inn19","inn20","inn21","inn22","inn23","inn24","inn25","inn26","inn27","inn28","lob","stattype","b_ab","b_r","b_h","b_d","b_t","b_hr","b_rbi","b_sh","b_sf","b_hbp","b_w","b_iw","b_k","b_sb","b_cs","b_gdp","b_xi","p_ipouts","p_noout","p_bfp","p_h","p_d","p_t","p_hr","p_r","p_er","p_w","p_iw","p_k","p_hbp","p_wp","p_bk","p_sh","p_sf","d_po","d_a","d_e","d_dp","d_tp","d_pb","start_l1","start_l2","start_l3","start_l4","start_l5","start_l6","start_l7","start_l8","start_l9","start_f1","start_f2","start_f3","start_f4","start_f5","start_f6","start_f7","start_f8","start_f9","start_f10","date","number","site","opp","wl","gametype","box","season"
"MEM194603310","CVB","0","1","3","0","2","0","1","0","0","","","","","","","","","","","","","","","","","","","","","value","","7","13","","","","","","","","","","","","","","","24","","","18","2","1","","12","","","","","","","","","","24","","1","","0","","","","","","","","","","","calhf101","burcw101","","","","","","","","","19460331","0","MEM03","MEM","L","exhibition","","1946"
"MEM194603310","CVB","0","1","3","0","2","0","1","0","0","","","","","","","","","","","","","","","","","","","","","lower","","7","13","","","","","","","","","","","","","","","24","","","18","2","1","","12","","","","","","","","","","24","","1","","0","","","","","","","","","","","calhf101","burcw101","","","","","","","","","19460331","0","MEM03","MEM","L","exhibition","","1946"
"MEM194603310","CVB","0","1","3","0","2","0","1","0","0","","","","","","","","","","","","","","","","","","","","","upper","","7","13","","","","","","","","","","","","","","","24","","","18","2","1","","12","","","","","","","","","","24","","1","","0","","","","","","","","","","","calhf101","burcw101","","","","","","","","","19460331","0","MEM03","MEM","L","exhibition","","1946"
"CVB194604140","CVB","1","0","1","1","1","0","0","0","0","1","","","","","","","","","","","","","","","","","","","","value","","5","12","1","1","","4","","","","2","","","","","","","30","","","8","1","2","","4","","","","","","","","","","30","","1","","0","","","","","","","","","","","woods103","burcw101","","","","","","","","","19460414","0","ATL05","NY5","W","exhibition","","1946"
"CVB194604140","CVB","1","0","1","1","1","0","0","0","0","1","","","","","","","","","","","","","","","","","","","","lower","","5","12","1","1","","4","","","","2","","","","","","","30","","","8","1","2","","4","","","","","","","","","","30","","1","","0","","","","","","","","","","","woods103","burcw101","","","","","","","","","19460414","0","ATL05","NY5","W","exhibition","","1946"
"CVB194604140","CVB","1","0","1","1","1","0","0","0","0","1","","","","","","","","","","","","","","","","","","","","upper","","5","12","1","1","","4","","","","2","","","","","","","30","","","8","1","2","","4","","","","","","","","","","30","","1","","0","","","","","","","","","","","woods103","burcw101","","","","","","","","","19460414","0","ATL05","NY5","W","exhibition","","1946"
"BIR194604210","CVB","1","0","4","0","0","0","0","0","5","","","","","","","","","","","","","","","","","","","","","value","","10","15","1","","","5","","","","1","","","","","","","27","","","9","1","","","9","","5","","","","","","","","27","","0","","0","","","","","","","","","","","jeffw101","","","","","","","","","","19460421","0","ATL05","BIR","W","exhibition","","1946"
"BIR194604210","CVB","1","0","4","0","0","0","0","0","5","","","","","","","","","","","","","","","","","","","","","lower","","10","15","1","","","5","","","","1","","","","","","","27","","","9","1","","","9","","5","","","","","","","","27","","0","","0","","","","","","","","","","","jeffw101","","","","","","","","","","19460421","0","ATL05","BIR","W","exhibition","","1946"
"BIR194604210","CVB","1","0","4","0","0","0","0","0","5","","","","","","","","","","","","","","","","","","","","","upper","","10","15","1","","","5","","","","1","","","","","","","27","","","9","1","","","9","","5","","","","","","","","27","","0","","0","","","","","","","","","","","jeffw101","","","","","","","","","","19460421","0","ATL05","BIR","W","exhibition","","1946"
"CVB194605051","CVB","0","0","0","0","0","2","0","0","","","","","","","","","","","","","","","","","","","","","","value","","2","5","","","","2","","","","1","","2","","","","","27","","","4","","","","1","","","","","","","","","1","24","","6","","0","","","","","","","","","","","calhf101","trouq101","","","","","","","","","19460505","1","CLE06","BIR","W","regular","","1946"
