"gid","team","inn1","inn2","inn3","inn4","inn5","inn6","inn7","inn8","inn9","inn10","inn11","inn12","inn13","inn14","inn15","inn16","inn17","inn18","inn19","inn20","inn21","inn22","inn23","inn24","inn25","inn26","inn27","inn28","lob","mgr","stattype","b_pa","b_ab","b_r","b_h","b_d","b_t","b_hr","b_rbi","b_sh","b_sf","b_hbp","b_w","b_iw","b_k","b_sb","b_cs","b_gdp","b_xi","b_roe","p_ipouts","p_noout","p_bfp","p_h","p_d","p_t","p_hr","p_r","p_er","p_w","p_iw","p_k","p_hbp","p_wp","p_bk","p_sh","p_sf","p_sb","p_cs","p_pb","d_po","d_a","d_e","d_dp","d_tp","d_pb","d_wp","d_sb","d_cs","start_l1","start_l2","start_l3","start_l4","start_l5","start_l6","start_l7","start_l8","start_l9","start_f1","start_f2","start_f3","start_f4","start_f5","start_f6","start_f7","start_f8","start_f9","start_f10","date","number","site","opp","wl","gametype","box","season"
"BIR194003310","BIR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","value","","","8","13","","","","","","","","","","","","","","","","27","","","10","","","1","10","","","","","","","","","","","","","27","","0","","0","","","","","","","","","","","","","","jessg101","haywb102","","","","","","","","","19400331","0","JAC01","MEM","l","exhibition","","1940"
"CAG194004142","BIR","0","0","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","","6","","value","27","26","0","4","0","0","0","0","0","","0","1","","7","2","","","0","","18","","26","5","0","0","0","4","","3","0","5","0","1","0","1","0","1","","1","18","7","2","0","0","1","1","1","","thomd107","mickj101","nixow102","andrj104","sampt101","burts101","reddu101","haywb102","jessg101","jessg101","haywb102","sampt101","burts101","mickj101","reddu101","andrj104","thomd107","nixow102","","19400414","2","NOL01","CAG","l","exhibition","y","1940"
"BIR194004211","BIR","2","0","0","1","3","0","0","0","1","","","","","","","","","","","","","","","","","","","","8","","value","42","39","7","13","0","0","2","","0","0","1","2","0","","0","","","0","","27","","45","11","0","0","1","13","","9","0","","0","0","0","0","0","0","","0","27","18","0","0","0","0","0","0","","thomd107","mickj101","mcbrf101","andrj104","sampt101","nixow102","burts101","hardp102","howar101","howar101","hardp102","mcbrf101","sampt101","burts101","mickj101","andrj104","thomd107","nixow102","","19400421","1","BIR01","BLG","l","exhibition","y","1940"
"BIR194004212","BIR","2","0","4","0","0","0","","","","","","","","","","","","","","","","","","","","","","","4","","value","28","27","6","6","0","0","1","","0","","0","1","","","0","","","0","","21","","26","4","0","0","1","2","","1","","","0","0","0","0","","0","","0","21","12","2","0","0","0","0","0","","thomd107","mickj101","mcbrf101","andrj104","sampt101","nixow102","burts101","haywb102","moodb101","moodb101","haywb102","mcbrf101","sampt101","burts101","mickj101","andrj104","thomd107","nixow102","","19400421","2","BIR01","BLG","w","exhibition","y","1940"
"BLG194004281","BIR","0","0","0","0","0","2","1","0","0","","","","","","","","","","","","","","","","","","","","9","","value","39","37","3","7","1","1","0","","1","0","0","1","0","7","0","","","0","","24","","41","13","0","0","0","9","","3","0","2","0","1","0","1","0","1","","1","24","","0","0","0","1","1","1","","thomd107","mickj101","vinee101","andrj104","sampt101","nixow102","burts101","hardp102","howar101","howar101","hardp102","vinee101","sampt101","burts101","mickj101","andrj104","thomd107","nixow102","","19400428","1","NSH02","BLG","l","exhibition","y","1940"
"BLG194004282","BIR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","value","","","3","","","","","","","","","","","","","","","","","18","","","3","1","1","1","17","","","","","","","","","","","","","18","","0","","0","","","","","","","","","","","","","","","","","","","","","","","","19400428","2","NSH02","BLG","l","exhibition","","1940"
"BIR194005030","BIR","0","0","0","0","1","0","0","0","3","","","","","","","","","","","","","","","","","","","","","","value","","","4","9","","","1","","","","","","","","","","","","","27","","","15","","","","9","","","","","","","","","","","","","27","","3","","0","","","","","","","","","","","","","","","","","","","","","","","","19400503","0","MTG01","CV9","l","exhibition","","1940"
"BIR194005121","BIR","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","6","","value","33","30","0","3","1","0","0","0","1","","0","2","","7","0","","","0","","27","","42","12","0","0","0","6","","2","0","11","0","0","0","0","0","1","","0","27","16","2","0","0","0","0","1","","wilsj107","burts101","sampt101","andrj104","nixow102","bostl102","reddu101","hardp102","howar101","howar101","hardp102","bostl102","sampt101","burts101","reddu101","andrj104","wilsj107","nixow102","","19400512","1","BIR01","KCM","l","regular","y","1940"
"BIR194005122","BIR","4","0","0","0","0","1","","","","","","","","","","","","","","","","","","","","","","","8","","value","31","26","5","11","0","2","0","","0","0","3","2","0","2","5","","","0","","21","","26","5","0","0","0","3","","0","0","1","0","0","0","0","","2","","0","21","","3","1","0","0","0","2","","wilsj107","burts101","sampt101","andrj104","nixow102","bostl102","reddu101","haywb102","moodb101","moodb101","haywb102","bostl102","sampt101","burts101","reddu101","andrj104","wilsj107","nixow102","","19400512","2","BIR01","KCM","w","regular","y","1940"
"BIR194005130","BIR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","value","","","8","3","1","2","","","","","","","","","","","","","","27","","","","","","","7","","","","","","","","","","","","","27","","0","","0","","","","","","","","","","","","","","burrs101","hardp102","","","","","","","","","19400513","0","BIR01","KCM","w","regular","","1940"
