"gid","team","inn1","inn2","inn3","inn4","inn5","inn6","inn7","inn8","inn9","inn10","inn11","inn12","inn13","inn14","inn15","inn16","inn17","inn18","inn19","inn20","inn21","inn22","inn23","inn24","inn25","inn26","inn27","inn28","lob","mgr","stattype","b_pa","b_ab","b_r","b_h","b_d","b_t","b_hr","b_rbi","b_sh","b_sf","b_hbp","b_w","b_iw","b_k","b_sb","b_cs","b_gdp","b_xi","b_roe","p_ipouts","p_noout","p_bfp","p_h","p_d","p_t","p_hr","p_r","p_er","p_w","p_iw","p_k","p_hbp","p_wp","p_bk","p_sh","p_sf","p_sb","p_cs","p_pb","d_po","d_a","d_e","d_dp","d_tp","d_pb","d_wp","d_sb","d_cs","start_l1","start_l2","start_l3","start_l4","start_l5","start_l6","start_l7","start_l8","start_l9","start_f1","start_f2","start_f3","start_f4","start_f5","start_f6","start_f7","start_f8","start_f9","start_f10","date","number","site","opp","wl","gametype","box","season"
"NY5193409091","CAG","0","0","2","2","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","0","","value","31","31","4","6","1","0","1","3","0","","0","1","","7","0","","","0","","27","","32","7","1","0","1","3","3","1","1","5","0","0","0","1","1","","","0","27","12","1","1","0","0","0","","","steat101","radca101","suttm101","wellw101","hinej101","browl107","lillj102","marsj104","trent101","trent101","browl107","suttm101","marsj104","radca101","wellw101","lillj102","steat101","hinej101","","19340909","1","NYC16","NY5","w","exhibition","y","1934"
"NY5193409091","CAG","0","0","2","2","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","0","","upper","","31","4","6","1","0","1","3","0","","0","","","","0","","","0","","27","","33","7","1","0","1","3","3","1","1","5","0","0","0","1","1","","","","27","12","1","1","0","0","","","","steat101","radca101","suttm101","wellw101","hinej101","browl107","lillj102","marsj104","trent101","trent101","browl107","suttm101","marsj104","radca101","wellw101","lillj102","steat101","hinej101","","19340909","1","NYC16","NY5","w","exhibition","y","1934"
"PH5193409110","CAG","1","0","0","0","0","0","1","1","1","","","","","","","","","","","","","","","","","","","","4","","value","35","35","4","6","0","0","0","","0","","0","0","","","0","","","","","27","","36","8","0","0","0","3","0","1","","11","0","0","0","0","","0","","0","27","12","2","0","0","0","0","0","","steat101","radca101","wellw101","hinej101","browl107","suttm101","lillj102","marsj104","fostw101","fostw101","browl107","suttm101","marsj104","radca101","wellw101","lillj102","steat101","hinej101","","19340911","0","PHI16","PH5","w","lcs","y","1934"
"CAG193409161","CAG","0","0","0","0","0","2","0","1","","","","","","","","","","","","","","","","","","","","","2","","value","29","29","3","7","1","1","0","","0","","0","0","","7","1","","","","","27","","34","4","1","0","0","0","0","4","","8","0","0","0","0","","0","","0","27","12","1","1","0","0","0","0","","steat101","radca101","suttm101","wellw101","hinej101","browl107","lillj102","marsj104","trent101","trent101","browl107","suttm101","marsj104","radca101","wellw101","lillj102","steat101","hinej101","","19340916","1","CHI09","PH5","w","lcs","y","1934"
"CAG193409162","CAG","0","0","3","0","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","","value","","","3","6","","","","","","","","","","","","","","","","27","","","7","","","","5","","","","","","","","","","","","","27","","2","","0","","","","","","","","","","","","","","fostw101","hinej101","","","","","","","","","19340916","2","CHI09","PH5","l","lcs","","1934"
"CAG193409170","CAG","0","0","0","0","0","2","0","0","","","","","","","","","","","","","","","","","","","","","","","value","","","2","4","1","","","","","","","","","","","","","","","27","","","5","1","","","1","1","","","","","","","","","","","","27","","3","","0","","","","","","","","","","","","","","cornw101","hinej101","","","","","","","","","19340917","0","CHI09","PH5","w","lcs","","1934"
"PH5193409270","CAG","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","13","","value","40","32","0","8","2","0","0","0","0","","3","5","","9","0","","","","","24","","38","5","2","0","0","1","0","3","","9","2","0","0","0","","0","","0","24","13","0","1","0","0","0","0","","steat101","radca101","wellw101","suttm101","powem104","browl107","marsj104","scotj105","fostw101","fostw101","browl107","scotj105","marsj104","radca101","wellw101","suttm101","steat101","powem104","","19340927","0","PHI16","PH5","l","lcs","y","1934"
"PH5193409290","CAG","0","0","1","0","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","4","","value","32","30","1","4","0","0","1","","0","","0","1","","","0","","","1","","24","","34","10","2","1","1","4","0","0","","","0","0","0","0","","0","","0","24","10","3","0","0","0","0","0","","steat101","radca101","suttm101","wellw101","scotj105","browl107","powem104","marsj104","trent101","trent101","browl107","scotj105","marsj104","radca101","wellw101","suttm101","steat101","powem104","","19340929","0","PHI16","PH5","l","lcs","y","1934"
"NY5193409302","CAG","0","0","1","0","1","0","","","","","","","","","","","","","","","","","","","","","","","1","","value","21","21","2","5","2","0","0","2","1","","0","1","","5","0","","","0","","17","","20","3","2","1","0","3","3","6","1","6","0","0","0","1","","","","0","17","4","0","0","0","0","0","","","steat101","radca101","suttm101","wellw101","scotj105","reduw101","browl107","marsj104","radct101","radct101","browl107","scotj105","marsj104","radca101","wellw101","suttm101","steat101","reduw101","","19340930","2","NYC16","NY5","l","exhibition","y","1934"
"NY5193409302","CAG","0","0","1","0","1","0","","","","","","","","","","","","","","","","","","","","","","","1","","upper","","21","2","5","2","0","0","2","1","","0","","","","0","","","0","","17","","25","3","2","1","0","3","3","6","1","6","0","0","0","1","","","","","17","4","0","0","0","0","","","","steat101","radca101","suttm101","wellw101","scotj105","reduw101","browl107","marsj104","radct101","radct101","browl107","scotj105","marsj104","radca101","wellw101","suttm101","steat101","reduw101","","19340930","2","NYC16","NY5","l","exhibition","y","1934"
