"gid","visteam","hometeam","site","date","number","starttime","daynight","innings","tiebreaker","usedh","htbf","timeofgame","attendance","fieldcond","precip","sky","temp","winddir","windspeed","oscorer","forfeit","umphome","ump1b","ump2b","ump3b","umplf","umprf","wp","lp","save","gametype","vruns","hruns","wteam","lteam","line","batteries","lineups","box","pbp","season"
"CAG193907060","TLC","CAG","MIL03","19390706","0","","night","","","","","","","","","","","","","","","younr901","","kingu901","","","","housj103","wrigj105","","exhibition","1","6","CAG","TLC","y","both","y","y","","1939"
"CAG193907070","TLC","CAG","MIL03","19390707","0","","night","","","","","","","","","","","","","","","","","","","","","carts102","hensl101","","exhibition","14","6","TLC","CAG","y","both","","","","1939"
"CAG193907080","TLC","CAG","CHI09","19390708","0","","","","","","","","","","","","","","","","","","","","","","","kinch101","cornw101","","exhibition","3","2","TLC","CAG","y","both","","","","1939"
"CAG193907091","TLC","CAG","CHI09","19390709","1","0:00PM","day","","","FALSE","","0","6500","unknown","unknown","unknown","0","unknown","-1","","","","","","","","","cornw101","carts102","","exhibition","8","9","CAG","TLC","y","both","y","y","d","1939"
"CAG193907092","TLC","CAG","CHI09","19390709","2","","night","","","","","","6500","","","","","","","","","","","","","","","johnt108","johnj115","","exhibition","0","5","CAG","TLC","","p","","","","1939"
"CV9193907161","TLC","CV9","KAN05","19390716","1","","day","","","","","","","","","","","","","","","mcdou901","walla901","","","","","owens101","wrigj105","","regular","3","4","CV9","TLC","y","both","y","y","","1939"
"CV9193907162","TLC","CV9","KAN05","19390716","2","","night","7","","","","","","","","","","","","","","walla901","mcdou901","","","","","johnj115","mitca102","","regular","4","3","TLC","CV9","y","both","y","y","","1939"
"TLC193907231","SSA","TLC","TOL05","19390723","1","","day","","","","","","3000","","","","","","","","","","","","","","","harvb101","mcalf101","","regular","2","11","TLC","SSA","","p","","","","1939"
"TLC193907232","SSA","TLC","TOL05","19390723","2","","","","","","","","3000","","","","","","","","","","","","","","","","","","regular","4","4","","","","","","","","1939"
"TLC193907310","KCM","TLC","TOL05","19390731","0","","night","","","","","","","","","","","","","","","","","","","","","harvb101","bradf104","","regular","1","3","TLC","KCM","y","both","","","","1939"
"TLC193908010","KCM","TLC","DCT02","19390801","0","0:00PM","night","","","FALSE","","118","1400","unknown","unknown","unknown","0","unknown","-1","","","listu901","rushu901","","","","","coopa101","kinch101","","regular","8","4","KCM","TLC","y","both","y","y","d","1939"
"TLC193908020","KCM","TLC","SPR03","19390802","0","0:00PM","night","","","FALSE","","132","935","unknown","unknown","unknown","0","unknown","-1","","","fordu901","","","","","","johnj115","kranf101","","regular","3","5","TLC","KCM","y","both","y","y","d","1939"
"KCM193908040","TLC","KCM","TOP01","19390804","0","","","","","","","","","","","","","","","","","","","","","","","","","","exhibition","10","16","KCM","TLC","","","","","","1939"
"KCM193908061","TLC","KCM","KAN05","19390806","1","","day","","","","","","4212","","","","","","","","","mcdou901","walla901","","","","","wrigj105","hutcw101","","exhibition","5","4","TLC","KCM","y","both","y","y","","1939"
"KCM193908062","TLC","KCM","KAN05","19390806","2","","night","","","","","","4212","","","","","","","","","walla901","mcdou901","","","","","carts102","bradf104","","exhibition","12","1","TLC","KCM","y","both","y","y","","1939"
"KCM193908070","TLC","KCM","MUS01","19390807","0","0:00PM","night","","","FALSE","","0","2319","unknown","unknown","unknown","0","unknown","-1","","","","","","","","","kranf101","harvb101","","regular","3","5","KCM","TLC","y","both","y","y","d","1939"
"KCM193908080","TLC","KCM","OKC01","19390808","0","","night","","","","","","4000","","","","","","","","","","","","","","","smith111","wrigj105","","regular","0","8","KCM","TLC","y","both","","","","1939"
"KCM193908110","TLC","KCM","TUL01","19390811","0","","night","","","","","","1500","","","","","","","","","","","","","","","","","","regular","3","4","KCM","TLC","","","","","","1939"
"SSA193908131","TLC","SSA","MOU01","19390813","1","","day","","","","","","","","","","","","","","","","","","","","","smitt105","","","regular","5","6","SSA","TLC","","","","","","1939"
"SSA193908132","TLC","SSA","MOU01","19390813","2","","night","7","","","","","","","","","","","","","","","","","","","","mcalf101","","","regular","5","9","SSA","TLC","","","","","","1939"
"CV9193908201","TLC","CV9","CLE06","19390820","1","","day","","","","","","","","","","","","","","","","","","","","","carts102","henrp101","","regular","8","7","TLC","CV9","y","both","y","y","","1939"
"CV9193908202","TLC","CV9","CLE06","19390820","2","","day","7","","","","","","","","","","","","","","","","","","","","owens101","wrigj105","","regular","0","4","CV9","TLC","y","both","y","y","","1939"
"CV9193908210","TLC","CV9","AKR01","19390821","0","","night","","","","","","","","","","","","","","","","","","","","","henrp101","wrigj105","","regular","3","7","CV9","TLC","y","both","y","y","","1939"
