"gid","team","inn1","inn2","inn3","inn4","inn5","inn6","inn7","inn8","inn9","inn10","inn11","inn12","inn13","inn14","inn15","inn16","inn17","inn18","inn19","inn20","inn21","inn22","inn23","inn24","inn25","inn26","inn27","inn28","lob","mgr","stattype","b_pa","b_ab","b_r","b_h","b_d","b_t","b_hr","b_rbi","b_sh","b_sf","b_hbp","b_w","b_iw","b_k","b_sb","b_cs","b_gdp","b_xi","b_roe","p_ipouts","p_noout","p_bfp","p_h","p_d","p_t","p_hr","p_r","p_er","p_w","p_iw","p_k","p_hbp","p_wp","p_bk","p_sh","p_sf","p_sb","p_cs","p_pb","d_po","d_a","d_e","d_dp","d_tp","d_pb","d_wp","d_sb","d_cs","start_l1","start_l2","start_l3","start_l4","start_l5","start_l6","start_l7","start_l8","start_l9","start_f1","start_f2","start_f3","start_f4","start_f5","start_f6","start_f7","start_f8","start_f9","start_f10","date","number","site","opp","wl","gametype","box","season"
"HOM194404231","HOM","0","0","1","5","1","0","1","0","","","","","","","","","","","","","","","","","","","","","5","","value","37","36","8","11","3","2","0","5","0","0","0","1","0","3","0","","","0","","27","","43","8","0","0","0","6","","4","0","4","0","0","0","0","0","0","","0","27","","2","0","0","0","0","0","","bellj103","benjj101","leonb101","gibsj101","wilsj106","banks101","hoskd101","spenj103","johnj110","johnj110","gibsj101","leonb101","spenj103","wilsj106","banks101","bellj103","benjj101","hoskd101","","19440423","1","WAS09","NW2","w","exhibition","y","1944"
"HOM194404232","HOM","2","2","0","2","","","","","","","","","","","","","","","","","","","","","","","","","","","value","","","6","","","","","","","","","","","","","","","","","15","","","","","","","1","","","","","","","","","","","","","15","","0","","0","","","","","","","","","","","","","","hoskd101","gastr101","","","","","","","","","19440423","2","WAS09","NW2","w","exhibition","","1944"
"HOM194404250","HOM","0","3","3","0","2","1","2","0","","","","","","","","","","","","","","","","","","","","","","","value","","","10","14","","","","","","","","","","","","","","","","27","","","6","","","","4","","","","","","","","","","","","","27","","1","","0","","","","","","","","","","","","","","kingd101","gibsj101","","","","","","","","","19440425","0","GRE03","NW2","w","exhibition","","1944"
"NY5194404301","HOM","0","2","0","3","0","0","0","5","5","","","","","","","","","","","","","","","","","","","","9","","value","51","46","15","20","3","1","1","","1","","0","4","","9","2","","","0","","27","","32","7","1","1","0","3","","2","","0","0","0","0","1","","1","","0","27","","0","0","0","0","0","1","","bellj103","benjj101","leonb101","gibsj101","wilsj106","banks101","whatd101","spenj103","browr103","browr103","gibsj101","leonb101","spenj103","wilsj106","banks101","bellj103","benjj101","whatd101","","19440430","1","NYC16","NY5","w","exhibition","y","1944"
"NY5194404302","HOM","0","0","1","0","3","0","6","","","","","","","","","","","","","","","","","","","","","","","","value","","","10","7","2","","","","","","","","","","","","","","","21","","","1","","","","0","0","","","","","","","","","","","","21","","4","","0","","","","","","","","","","","","","","hoskd101","gibsj101","","","","","","","","","19440430","2","NYC16","NY5","w","exhibition","","1944"
"HOM194405020","HOM","0","0","0","0","0","2","2","2","","","","","","","","","","","","","","","","","","","","","","","value","","","6","13","","","","","","","","","","","","","","","","27","","","6","","","","1","","","","","","","","","","","","","27","","1","","0","","","","","","","","","","","","","","walke103","gibsj101","","","","","","","","","19440502","0","DAY03","CVB","w","exhibition","","1944"
"HOM194405030","HOM","0","0","0","0","2","0","0","0","4","","","","","","","","","","","","","","","","","","","","","","value","","","6","10","","","1","4","","","","","","","","","","","","27","","","12","","","","9","","","","","","","","","","","","","27","","0","","0","","","","","","","","","","","","","","white107","gibsj101","","","","","","","","","19440503","0","DAY03","CVB","l","exhibition","","1944"
"HOM194405071","HOM","0","0","1","0","0","1","0","3","","","","","","","","","","","","","","","","","","","","","9","","value","38","34","5","11","1","0","0","5","0","0","1","3","0","3","1","","","0","","27","","36","6","1","0","0","4","","2","","4","0","0","0","0","","2","","0","27","","3","1","0","0","0","2","","bellj103","benjj101","leonb101","gibsj101","banks101","whatd101","spenj103","battr102","browr103","browr103","gibsj101","leonb101","spenj103","battr102","banks101","bellj103","benjj101","whatd101","","19440507","1","WAS09","NY5","w","regular","y","1944"
"HOM194405072","HOM","2","1","0","0","2","2","","","","","","","","","","","","","","","","","","","","","","","","","value","","","7","12","4","1","","","","","","","","","","","","","","21","","","6","","","","3","","","","","","","","","","","","","21","","1","","0","","","","","","","","","","","","","","hoskd101","gibsj101","","","","","","","","","19440507","2","WAS09","NY5","w","regular","","1944"
"HOM194405080","HOM","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","value","","","17","","","","","","","","","","","","","","","","","27","","","","","","","7","","","","","","","","","","","","","27","","0","","0","","","","","","","","","","","","","","","","","","","","","","","","19440508","0","RIC04","NY5","w","exhibition","","1944"
"HOM194405090","HOM","0","0","0","0","4","2","1","8","","","","","","","","","","","","","","","","","","","","","","","value","","","15","3","1","2","","","","","","","","","","","","","","27","","","","","","","7","","","","","","","","","","","","","27","","0","","0","","","","","","","","","","","","","","","","","","","","","","","","19440509","0","POR01","NY5","w","regular","","1944"
"HOM194405100","HOM","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","value","","","4","","","","","","","","","","","","","","","","","27","","","","","","","7","","","","","","","","","","","","","27","","0","","0","","","","","","","","","","","","","","","","","","","","","","","","19440510","0","NOR02","NY5","l","exhibition","","1944"
"HOM194405110","HOM","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","value","","","6","","","","","","","","","","","","","","","","","27","","","","","","","5","","","","","","","","","","","","","27","","0","","0","","","","","","","","","","","","","","","","","","","","","","","","19440511","0","NOR02","NY5","w","exhibition","","1944"
"BLG194405130","HOM","0","1","0","0","1","0","0","0","1","","","","","","","","","","","","","","","","","","","","13","","value","43","35","3","9","1","0","0","2","1","","2","5","","5","1","","","0","","27","","36","9","0","0","0","1","1","1","0","1","0","0","0","1","0","0","","0","27","","1","1","0","0","0","0","","bellj103","benjj101","leonb101","gibsj101","banks101","whatd101","spenj103","battr102","hubew101","hubew101","gibsj101","leonb101","spenj103","battr102","banks101","bellj103","benjj101","whatd101","","19440513","0","HRB01","BLG","w","regular","y","1944"
"BLG194405141","HOM","1","0","0","0","0","0","1","0","2","","","","","","","","","","","","","","","","","","","","5","","value","36","32","4","12","3","0","0","3","1","0","1","2","0","2","0","","","0","","24","","33","13","0","0","0","5","","0","0","3","0","0","0","1","0","0","","0","24","","2","1","0","0","0","0","","bellj103","benjj101","leonb101","gibsj101","wilsj106","hoskd101","harrv102","spenj103","carts102","carts102","gibsj101","leonb101","spenj103","wilsj106","hoskd101","bellj103","benjj101","harrv102","","19440514","1","BAL14","BLG","l","regular","y","1944"
