"gid","visteam","hometeam","site","date","number","starttime","daynight","innings","tiebreaker","usedh","htbf","timeofgame","attendance","fieldcond","precip","sky","temp","winddir","windspeed","oscorer","forfeit","umphome","ump1b","ump2b","ump3b","umplf","umprf","wp","lp","save","gametype","vruns","hruns","wteam","lteam","line","batteries","lineups","box","pbp","season"
"MEM193904090","KCM","MEM","MEM02","19390409","0","","","","","","","","","","","","","","","","","","","","","","","","","","exhibition","8","7","KCM","MEM","","","","","","1939"
"MEM193904160","KCM","MEM","MNL01","19390416","0","","","","","","","","600","","","","","","","","","","","","","","","smith111","jeffw101","","exhibition","5","2","KCM","MEM","y","p","","","","1939"
"HOM193904231","KCM","HOM","NOL01","19390423","1","0:00PM","day","","","FALSE","","75","6000","unknown","unknown","unknown","0","unknown","-1","","","ronzu901","benju901","(none)","auguu901","","","partr102","walkg103","","exhibition","0","4","HOM","KCM","y","both","y","y","d","1939"
"HOM193904232","KCM","HOM","NOL01","19390423","2","0:00PM","day","","","FALSE","","90","6000","unknown","unknown","unknown","0","unknown","-1","","","ronzu901","benju901","(none)","auguu901","","","walke103","bradf104","","exhibition","1","2","HOM","KCM","y","both","y","y","d","1939"
"HOM193904250","KCM","HOM","NOL01","19390425","0","0:00PM","night","","","FALSE","","140","5000","unknown","unknown","unknown","0","unknown","-1","","","ronzu901","benju901","","auguu901","","","parkt101","jackb102","partr102","exhibition","4","8","HOM","KCM","y","both","y","y","d","1939"
"CAG193904270","KCM","CAG","TEX01","19390427","0","","night","","","","","","","","","","","","","","","","","","","","","bradf104","","","exhibition","6","1","KCM","CAG","y","both","","","","1939"
"KCM193904290","CAG","KCM","MRT01","19390429","0","","night","","","","","","","","","","","","","","","","","","","","","bradf104","","","exhibition","3","19","KCM","CAG","","","","","","1939"
"KCM193904300","CAG","KCM","DAL01","19390430","0","0:00PM","day","","","FALSE","","180","4500","unknown","unknown","unknown","0","unknown","-1","","","mccrf901","marsu902","","","","","walkg103","bowel102","","exhibition","7","8","KCM","CAG","y","both","y","y","d","1939"
"KCM193905040","CAG","KCM","TUL01","19390504","0","","night","","","","","","1500","","","","","","","","","","","","","","","treae101","pierr102","","exhibition","7","14","KCM","CAG","y","both","","","","1939"
"MEM193905050","KCM","MEM","LRK02","19390505","0","","night","","","","","","2000","","","","","","","","","","","","","","","jeffw101","bradf104","","exhibition","6","10","MEM","KCM","","p","","","","1939"
"BLG193905071","KCM","BLG","NSH02","19390507","1","","day","","","","","","","","","","","","","","","","","","","","","","","","exhibition","3","17","BLG","KCM","","","","","","1939"
"BLG193905072","KCM","BLG","NSH02","19390507","2","","day","7","","","","","","","","","","","","","","","","","","","","","","","exhibition","4","6","BLG","KCM","","","","","","1939"
"KCM193905080","CAG","KCM","MEM02","19390508","0","","","","","","","","","","","","","","","","","","","","","","","","","","exhibition","4","3","CAG","KCM","","","","","","1939"
"MEM193905090","KCM","MEM","CLA01","19390509","0","","night","","","","","","","","","","","","","","","","","","","","","radct101","walkg103","","exhibition","1","6","MEM","KCM","y","both","","","","1939"
