"gid","team","inn1","inn2","inn3","inn4","inn5","inn6","inn7","inn8","inn9","inn10","inn11","inn12","inn13","inn14","inn15","inn16","inn17","inn18","inn19","inn20","inn21","inn22","inn23","inn24","inn25","inn26","inn27","inn28","lob","mgr","stattype","b_pa","b_ab","b_r","b_h","b_d","b_t","b_hr","b_rbi","b_sh","b_sf","b_hbp","b_w","b_iw","b_k","b_sb","b_cs","b_gdp","b_xi","b_roe","p_ipouts","p_noout","p_bfp","p_h","p_d","p_t","p_hr","p_r","p_er","p_w","p_iw","p_k","p_hbp","p_wp","p_bk","p_sh","p_sf","p_sb","p_cs","p_pb","d_po","d_a","d_e","d_dp","d_tp","d_pb","d_wp","d_sb","d_cs","start_l1","start_l2","start_l3","start_l4","start_l5","start_l6","start_l7","start_l8","start_l9","start_f1","start_f2","start_f3","start_f4","start_f5","start_f6","start_f7","start_f8","start_f9","start_f10","date","number","site","opp","wl","gametype","box","season"
"PRG193710100","WHK","0","0","1","4","3","0","0","0","3","","","","","","","","","","","","","","","","","","","","6","","value","44","42","11","15","3","0","2","9","0","0","0","2","0","11","1","0","2","0","2","24","0","54","23","6","2","5","19","19","5","0","4","1","0","0","0","0","2","0","1","24","14","4","2","0","1","0","2","0","almam101","powel102","mesns101","westm102","adamb101","rossd101","allab102","owenm101","gablf101","gablf101","owenm101","powel102","allab102","rossd101","mesns101","adamb101","westm102","almam101","","19371010","0","LOS05","PRG","l","exhibition","y","1937"
"PRG193711071","WHK","0","1","2","0","0","0","0","4","0","","","","","","","","","","","","","","","","","","","","3","","value","37","34","7","9","2","0","1","","0","","0","3","","4","0","","","0","","27","","36","9","0","1","1","5","","1","","3","0","0","0","0","","0","","0","27","13","0","1","0","0","0","0","","powel102","rossd101","mesns101","hermb102","adamb101","westm102","allab102","moord101","gonzj103","gonzj103","moord101","powel102","allab102","rossd101","mesns101","hermb102","adamb101","westm102","","19371107","1","LOS05","PRG","w","exhibition","y","1937"
"PRG193711072","WHK","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","value","","","2","5","","","","","","","","","","","","","","","","15","","","4","","","","3","","","","","","","","","","","","","15","","0","","0","","","","","","","","","","","","","","shafu102","moord101","","","","","","","","","19371107","2","LOS05","PRG","l","exhibition","","1937"
