"gid","visteam","hometeam","site","date","number","starttime","daynight","innings","tiebreaker","usedh","htbf","timeofgame","attendance","fieldcond","precip","sky","temp","winddir","windspeed","oscorer","forfeit","umphome","ump1b","ump2b","ump3b","umplf","umprf","wp","lp","save","gametype","vruns","hruns","wteam","lteam","line","batteries","lineups","box","pbp","season"
"NYL192910131","ASL","NYL","NYC24","19291013","1","0:00PM","day","","","false","","-1","8000","unknown","unknown","unknown","0","unknown","-1","","","gansj101","jamic901","","","","","hollb106","murpj103","","exhibition","3","6","NYL","ASL","y","both","y","y","","1929"
"NYL192910132","ASL","NYL","NYC24","19291013","2","","day","","","","","","8000","","","","","","","","","jamic901","gansj101","","","","","gehrl101","ryanr102","","exhibition","3","2","ASL","NYL","","p","","","","1929"
