"gid","team","inn1","inn2","inn3","inn4","inn5","inn6","inn7","inn8","inn9","inn10","inn11","inn12","inn13","inn14","inn15","inn16","inn17","inn18","inn19","inn20","inn21","inn22","inn23","inn24","inn25","inn26","inn27","inn28","lob","stattype","b_ab","b_r","b_h","b_d","b_t","b_hr","b_rbi","b_sh","b_sf","b_hbp","b_w","b_iw","b_k","b_sb","b_cs","b_gdp","b_xi","p_ipouts","p_noout","p_bfp","p_h","p_d","p_t","p_hr","p_r","p_er","p_w","p_iw","p_k","p_hbp","p_wp","p_bk","p_sh","p_sf","d_po","d_a","d_e","d_dp","d_tp","d_pb","start_l1","start_l2","start_l3","start_l4","start_l5","start_l6","start_l7","start_l8","start_l9","start_f1","start_f2","start_f3","start_f4","start_f5","start_f6","start_f7","start_f8","start_f9","start_f10","date","number","site","opp","wl","gametype","box","season"
"BLG194704130","CAG","0","0","0","0","0","0","0","0","1","","","","","","","","","","","","","","","","","","","","4","value","31","1","3","2","0","0","1","0","","0","1","","","0","","","0","24","","34","9","1","0","0","4","","1","","3","0","0","0","1","","24","8","4","0","0","0","hills101","turnt106","longb101","mccuj101","ritcj102","armob101","robij104","milej102","mccow102","mccow102","ritcj102","turnt106","longb101","milej102","robij104","hills101","armob101","mccuj101","","19470413","0","NSH02","BLG","L","exhibition","y","1947"
"BLG194704130","CAG","0","0","0","0","0","0","0","0","1","","","","","","","","","","","","","","","","","","","","4","lower","31","1","3","2","0","0","1","0","","0","","","","0","","","0","24","","33","9","1","0","0","4","","1","","3","0","0","0","1","","24","8","4","0","0","0","hills101","turnt106","longb101","mccuj101","ritcj102","armob101","robij104","milej102","mccow102","mccow102","ritcj102","turnt106","longb101","milej102","robij104","hills101","armob101","mccuj101","","19470413","0","NSH02","BLG","L","exhibition","y","1947"
"BLG194704130","CAG","0","0","0","0","0","0","0","0","1","","","","","","","","","","","","","","","","","","","","4","upper","31","1","3","2","0","0","1","0","","0","","","","0","","","0","24","","34","9","1","0","0","4","","1","","3","0","0","0","1","","24","8","4","0","0","0","hills101","turnt106","longb101","mccuj101","ritcj102","armob101","robij104","milej102","mccow102","mccow102","ritcj102","turnt106","longb101","milej102","robij104","hills101","armob101","mccuj101","","19470413","0","NSH02","BLG","L","exhibition","y","1947"
"CAG194704200","CAG","1","0","0","0","0","0","1","0","0","","","","","","","","","","","","","","","","","","","","","value","","2","9","","","","","","","","","","","","","","","27","","","10","","1","","3","","","","","","","","","","27","","1","","0","","","","","","","","","","","johnl108","ritcj102","","","","","","","","","19470420","0","LRK02","CVB","L","exhibition","","1947"
"CAG194704200","CAG","1","0","0","0","0","0","1","0","0","","","","","","","","","","","","","","","","","","","","","lower","","2","9","","","","","","","","","","","","","","","27","","","10","","1","","3","","","","","","","","","","27","","1","","0","","","","","","","","","","","johnl108","ritcj102","","","","","","","","","19470420","0","LRK02","CVB","L","exhibition","","1947"
"CAG194704200","CAG","1","0","0","0","0","0","1","0","0","","","","","","","","","","","","","","","","","","","","","upper","","2","9","","","","","","","","","","","","","","","27","","","10","","1","","3","","","","","","","","","","27","","1","","0","","","","","","","","","","","johnl108","ritcj102","","","","","","","","","19470420","0","LRK02","CVB","L","exhibition","","1947"
"CAG194704271","CAG","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","value","","0","3","","","","0","","","","","","","","","","","27","","","12","","","","9","","","","","","","","","","27","","3","","0","","","","","","","","","","","bumpe101","ritcj102","","","","","","","","","19470427","1","CHI10","CVB","L","exhibition","","1947"
"CAG194704271","CAG","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","lower","","0","3","","","","0","","","","","","","","","","","27","","","12","","","","9","","","","","","","","","","27","","3","","0","","","","","","","","","","","bumpe101","ritcj102","","","","","","","","","19470427","1","CHI10","CVB","L","exhibition","","1947"
"CAG194704271","CAG","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","upper","","0","3","","","","0","","","","","","","","","","","27","","","12","","","","9","","","","","","","","","","27","","3","","0","","","","","","","","","","","bumpe101","ritcj102","","","","","","","","","19470427","1","CHI10","CVB","L","exhibition","","1947"
"CAG194704272","CAG","1","0","0","1","1","","","","","","","","","","","","","","","","","","","","","","","","","value","","3","6","","","","","","","","","","","","","","","15","","","3","","","1","4","","","","","","","","1","","15","","2","","0","","","","","","","","","","","johnl108","tolbj101","","","","","","","","","19470427","2","CHI10","CVB","L","exhibition","","1947"
