"gid","visteam","hometeam","site","date","number","starttime","daynight","innings","tiebreaker","usedh","htbf","timeofgame","attendance","fieldcond","precip","sky","temp","winddir","windspeed","oscorer","forfeit","umphome","ump1b","ump2b","ump3b","umplf","umprf","wp","lp","save","gametype","vruns","hruns","wteam","lteam","line","batteries","lineups","box","pbp","season"
"KCM192404272","SSN","KCM","KAN05","19240427","2","","","","","","","","","","","","","","","","","donab901","gholb901","","boonu901","","","rogab101","rossw101","","regular","1","2","KCM","SSN","y","both","y","y","","1924"
"HIL192410030","KCM","HIL","PHI09","19241003","0","0:00PM","day","","","false","","145","5366","unknown","unknown","unknown","0","unknown","-1","","","mcbrj901","freeb102","doolt901","mcded901","","","rogab101","cockp101","","championship","6","2","KCM","HIL","y","both","y","y","y","1924"
"HIL192410040","KCM","HIL","PHI09","19241004","0","0:00PM","day","","","false","","115","8661","unknown","unknown","unknown","0","unknown","-1","","","mcded901","mcbrj901","freeb102","doolt901","","","wintn101","mccab107","","championship","0","11","HIL","KCM","y","both","y","y","y","1924"
"HIL192410050","KCM","HIL","BAL13","19241005","0","0:00PM","day","","","false","","0","5503","unknown","unknown","unknown","0","unknown","-1","","","freeb102","doolt901","mcded901","mcbrj901","","","","","","championship","6","6","","","y","both","y","y","y","1924"
"HIL192410060","KCM","HIL","BAL13","19241006","0","0:00PM","day","","","false","","0","584","unknown","unknown","unknown","0","unknown","-1","","","freeb102","doolt901","mcded901","mcbrj901","","","currr101","bellc102","","championship","3","4","HIL","KCM","y","both","y","y","y","1924"
"KCM192410110","HIL","KCM","KAN05","19241011","0","0:00PM","day","","","false","","0","3891","unknown","unknown","unknown","0","unknown","-1","","","mcgrt901","andeo901","costu901","goece901","","","wintn101","rogab101","","championship","5","2","HIL","KCM","y","both","y","y","y","1924"
"KCM192410120","HIL","KCM","KAN05","19241012","0","0:00PM","day","","","false","","0","8885","unknown","unknown","unknown","0","unknown","-1","","","costu901","goece901","mcgrt901","andeo901","","","bellw101","cockp101","drakb101","championship","5","6","KCM","HIL","y","both","y","y","y","1924"
"KCM192410140","HIL","KCM","KAN05","19241014","0","0:00PM","day","","","false","","0","2539","unknown","unknown","unknown","0","unknown","-1","","","costu901","goece901","mcgrt901","andeo901","","","mendj101","wintn101","","championship","3","4","KCM","HIL","y","both","y","y","y","1924"
"KCM192410180","HIL","KCM","CHI09","19241018","0","0:00PM","day","","","false","","0","2608","unknown","unknown","unknown","0","unknown","-1","","","goece901","mcgrt901","costu901","mooru901","","","rogab101","currr101","","championship","2","3","KCM","HIL","y","both","y","y","y","1924"
"KCM192410190","HIL","KCM","CHI09","19241019","0","0:00PM","day","","","false","","0","6271","unknown","unknown","unknown","0","unknown","-1","","","mcgrt901","costu901","mooru901","goece901","","","wintn101","drakb101","","championship","5","3","HIL","KCM","y","both","y","y","y","1924"
"KCM192410200","HIL","KCM","CHI09","19241020","0","0:00PM","day","","","false","","0","1549","unknown","unknown","unknown","0","unknown","-1","","","conlj102","costu901","goece901","mooru901","","","mendj101","lee-s101","","championship","0","5","KCM","HIL","y","both","y","y","y","1924"
