"gid","visteam","hometeam","site","date","number","starttime","daynight","innings","tiebreaker","usedh","htbf","timeofgame","attendance","fieldcond","precip","sky","temp","winddir","windspeed","oscorer","forfeit","umphome","ump1b","ump2b","ump3b","umplf","umprf","wp","lp","save","gametype","vruns","hruns","wteam","lteam","line","batteries","lineups","box","season"
"BIR194603310","CAG","BIR","BIR01","19460331","0","","day","","","","","","","","","","","","","","","","","","","","","polln102","mccow102","","exhibition","3","4","BIR","CAG","y","both","","","1946"
"BIR194604141","IN9","BIR","BIR01","19460414","1","","day","","","","","","6500","","","","","","","","","","","","","","","polln102","bennj102","","exhibition","2","3","BIR","IN9","y","both","","","1946"
"BIR194604142","IN9","BIR","BIR01","19460414","2","","day","7","","","","","6500","","","","","","","","","","","","","","","poweb103","cozah101","","exhibition","1","3","BIR","IN9","y","both","","","1946"
"BIR194604150","NY6","BIR","BAT01","19460415","0","","night","","","","","","","","","","","","","","","","","","","","","","","","exhibition","8","10","BIR","NY6","","both","","","1946"
"NY6194604160","BIR","NY6","NOL01","19460416","0","","night","","","","","","","","","","","","","","","","","","","","","hearj103","cruem101","","exhibition","10","7","BIR","NY6","y","p","","","1946"
"BIR194604210","CVB","BIR","ATL05","19460421","0","","day","","","","","","","","","","","","","","","","","","","","","carsf102","","breme101","exhibition","10","9","CVB","BIR","y","p","","","1946"
"BLG194604290","BIR","BLG","ATL04","19460429","0","","night","","","","","","","","","","","","","","","","","","","","","bestp101","rombb101","","exhibition","4","3","BIR","BLG","y","p","","","1946"
"CVB194605051","BIR","CVB","CLE06","19460505","1","","day","","","","","","8364","","","","","","","","","johnu902","","","","","","calhf101","gipsa101","","regular","1","2","CVB","BIR","y","both","","","1946"
"CVB194605052","BIR","CVB","CLE06","19460505","2","","day","","","","","","8364","","","","","","","","","","","","","","","newbj101","carsf102","","regular","7","2","BIR","CVB","y","both","","","1946"
"CVB194605060","BIR","CVB","TOL05","19460506","0","","","","","","","","","","","","","","","","","","","","","","","woods103","polln102","","regular","4","5","CVB","BIR","","both","","","1946"
"BIR194605090","CVB","BIR","BIR01","19460509","0","","","","","","","","9000","","","","","","","","","willp103","moorc901","","","","","hearj103","clarw103","","regular","2","7","BIR","CVB","y","both","y","y","1946"
"BIR194605100","CVB","BIR","BIR01","19460510","0","","","","","","","","","","","","","","","","","","","","","","","hollc104","","","regular","3","4","BIR","CVB","y","both","","","1946"
"BIR194605121","CVB","BIR","BIR01","19460512","1","","","","","","","","","","","","","","","","","","","","","","","gipsa101","calhf101","","regular","2","5","BIR","CVB","y","both","","","1946"
"BIR194605122","CVB","BIR","BIR01","19460512","2","","","","","","","","","","","","","","","","","","","","","","","woods103","","","regular","15","2","CVB","BIR","y","both","","","1946"
"BIR194605150","CVB","BIR","ATL04","19460515","0","","","","","","","","","","","","","","","","","","","","","","","clarw103","polln102","","regular","3","0","CVB","BIR","y","p","","","1946"
"MEM194605160","BIR","MEM","MEM03","19460516","0","","","","","","","","7251","","","","","","","","","","","","","","","hubej101","","","regular","1","2","MEM","BIR","y","both","","","1946"
"MEM194605191","BIR","MEM","MEM03","19460519","1","","day","","","","","","4103","","","","","","","","","","","","","","","","","","regular","6","8","MEM","BIR","y","both","","","1946"
"MEM194605192","BIR","MEM","MEM03","19460519","2","","day","","","","","","4103","","","","","","","","","","","","","","","polln102","","","regular","9","4","BIR","MEM","y","both","","","1946"
"BIR194605210","MEM","BIR","LRK02","19460521","0","","night","","","","","","","","","","","","","","","","","","","","","evanf101","","","regular","4","3","MEM","BIR","y","both","","","1946"
"BIR194605220","MEM","BIR","HOU04","19460522","0","","night","","","","","","2000","","","","","","","","","","","","","","","poweb103","","","regular","3","5","BIR","MEM","","","","","1946"
"BIR194605261","MEM","BIR","BIR01","19460526","1","","","","","","","","","","","","","","","","","","","","","","","","","","regular","7","6","MEM","BIR","y","both","","","1946"
"BIR194605262","MEM","BIR","BIR01","19460526","2","","","","","","","","","","","","","","","","","","","","","","","newbj101","hubej101","","regular","5","6","BIR","MEM","y","both","","","1946"
"BIR194605270","MEM","BIR","MTG01","19460527","0","","","","","","","","","","","","","","","","","","","","","","","","","","regular","14","8","MEM","BIR","y","both","","","1946"
"BIR194605280","MEM","BIR","ATL04","19460528","0","","","","","","","","","","","","","","","","","","","","","","","evanf101","hearj103","","regular","7","5","MEM","BIR","y","p","","","1946"
"BIR194605300","MEM","BIR","BIR01","19460530","0","","","","","","","","","","","","","","","","","","","","","","","","","","regular","3","4","BIR","MEM","","","","","1946"
"CAG194606021","BIR","CAG","CHI10","19460602","1","","day","","","","","","","","","","","","","","","","","","","","","mccow102","bassp101","","regular","2","3","CAG","BIR","y","both","","","1946"
"CAG194606022","BIR","CAG","CHI10","19460602","2","","day","","","","","","","","","","","","","","","","","","","","","newbj101","","","regular","2","1","BIR","CAG","y","both","","","1946"
"CAG194606030","BIR","CAG","DAV01","19460603","0","","","","","","","125","800","","","","","","","","","crawj902","atkiu901","","","","","poweb103","howar101","","regular","13","3","BIR","CAG","y","both","y","y","1946"
"CAG194606040","BIR","CAG","SBD01","19460604","0","","night","","","","","150","","","","","","","","","","GuyHoodJr","AlAlison","","","","","hearj103","jessg101","","regular","6","3","BIR","CAG","y","both","y","y","1946"
"IN9194606050","BIR","IN9","IND10","19460605","0","","","","","","","","","","","","","","","","","","","","","","","","merch101","","regular","6","2","BIR","IN9","y","both","","","1946"
"CAG194606060","BIR","CAG","CHI10","19460606","0","","","","","","","","","","","","","","","","","","","","","","","gipsa101","mccow102","","regular","11","2","BIR","CAG","y","both","","","1946"
"MEM194606091","BIR","MEM","MEM03","19460609","1","","day","","","","","","","","","","","","","","","","","","","","","hutcw101","","","regular","2","4","MEM","BIR","y","both","","","1946"
"MEM194606092","BIR","MEM","MEM03","19460609","2","","day","","","","","","","","","","","","","","","","","","","","","evanf101","poweb103","","regular","1","2","MEM","BIR","y","both","","","1946"
"IN9194606161","BIR","IN9","CIN07","19460616","1","","day","","","","","","7500","","","","","","","","","","","","","","","hearj103","davip103","","regular","7","3","BIR","IN9","","p","","","1946"
"IN9194606162","BIR","IN9","CIN07","19460616","2","","day","","","","","","7500","","","","","","","","","","","","","","","newbj101","","","regular","5","4","BIR","IN9","","p","","","1946"
"BIR194606231","CAG","BIR","BIR01","19460623","1","","day","","","","","","","","","","","","","","","","","","","","","gipsa101","jessg101","","regular","4","5","BIR","CAG","","p","","","1946"
"BIR194606232","CAG","BIR","BIR01","19460623","2","","day","","","","","","","","","","","","","","","","","","","","","lockc102","","","regular","2","1","CAG","BIR","","","","","1946"
"BIR194606240","CAG","BIR","GAD01","19460624","0","","night","","","","","","","","","","","","","","","","","","","","","","","","regular","5","2","CAG","BIR","","","","","1946"
"BIR194606250","CAG","BIR","MTG01","19460625","0","","night","","","","","","","","","","","","","","","","","","","","","","","","regular","5","6","BIR","CAG","","","","","1946"
"BIR194606260","CAG","BIR","NOL01","19460626","0","","","","","","","","","","","","","","","","","","","","","","","newbj101","charb102","","regular","0","15","BIR","CAG","y","both","","","1946"
"BIR194606270","CAG","BIR","BIR01","19460627","0","","","","","","","","","","","","","","","","","","","","","","","hearj103","jessg101","","regular","5","10","BIR","CAG","y","both","","","1946"
"KCM194606301","BIR","KCM","KAN05","19460630","1","","","","","","","","5158","","","","","","","","","rogab101","mcnah101","","","","","lamaj102","newbj101","","regular","3","6","KCM","BIR","y","both","y","y","1946"
"KCM194606302","BIR","KCM","KAN05","19460630","2","","","","","","","","5158","","","","","","","","","rogab101","mcnah101","","","","","wylis101","gipsa101","","regular","2","5","KCM","BIR","y","both","y","y","1946"
"KCM194607010","BIR","KCM","KAN05","19460701","0","","","","","","","132","1773","","","","","","","","","rogab101","fambu091","","","","","smitf107","poweb103","","regular","1","10","KCM","BIR","y","both","y","y","1946"
"BIR194607030","KCM","BIR","NSH02","19460703","0","","night","","","","","","","","","","","","","","","","","","","","","","","","regular","4","5","BIR","KCM","","","","","1946"
"BIR194607040","KCM","BIR","BIR01","19460704","0","","","","","","","","","","","","","","","","","","","","","","","lamaj102","","","regular","15","1","KCM","BIR","y","both","","","1946"
"CAG194607071","BIR","CAG","CHI10","19460707","1","","","","","","","88","9000","","","","","","","","","","","","","","","lockc102","newbj101","","regular","1","2","CAG","BIR","y","both","y","y","1946"
"CAG194607072","BIR","CAG","CHI10","19460707","2","","","","","","","","","","","","","","","","","","","","","","","hearj103","browj114","","regular","7","2","BIR","CAG","y","both","","","1946"
"CAG194607080","BIR","CAG","SBD01","19460708","0","","night","","","","","127","1700","","","","","","","","","armsm901","allia901","","","","","mccow102","gipsa101","","regular","2","8","CAG","BIR","y","both","y","y","1946"
