"gid","team","inn1","inn2","inn3","inn4","inn5","inn6","inn7","inn8","inn9","inn10","inn11","inn12","inn13","inn14","inn15","inn16","inn17","inn18","inn19","inn20","inn21","inn22","inn23","inn24","inn25","inn26","inn27","inn28","lob","stattype","b_ab","b_r","b_h","b_d","b_t","b_hr","b_rbi","b_sh","b_sf","b_hbp","b_w","b_iw","b_k","b_sb","b_cs","b_gdp","b_xi","p_ipouts","p_noout","p_bfp","p_h","p_d","p_t","p_hr","p_r","p_er","p_w","p_iw","p_k","p_hbp","p_wp","p_bk","p_sh","p_sf","d_po","d_a","d_e","d_dp","d_tp","d_pb","start_l1","start_l2","start_l3","start_l4","start_l5","start_l6","start_l7","start_l8","start_l9","start_f1","start_f2","start_f3","start_f4","start_f5","start_f6","start_f7","start_f8","start_f9","start_f10","date","number","site","opp","wl","gametype","box","season"
"BIR194304041","BIR","2","0","2","0","0","0","0","0","1","","","","","","","","","","","","","","","","","","","","9","value","38","5","10","","","","","","","","3","","","","","","","27","","45","11","","","","8","","6","","","","","","","","27","","2","","0","","mornl101","walkh103","sampt101","charb102","lockl101","speac103","sayla101","hardp102","gipsa101","gipsa101","hardp102","sayla101","sampt101","lockl101","walkh103","charb102","mornl101","speac103","","19430404","1","BIR01","MEM","L","exhibition","y","1943"
"BIR194304041","BIR","2","0","2","0","0","0","0","0","1","","","","","","","","","","","","","","","","","","","","9","lower","38","5","10","","","","","","","","","","","","","","","27","","39","11","","","","8","","","","","","","","","","27","","2","","0","","mornl101","walkh103","sampt101","charb102","lockl101","speac103","sayla101","hardp102","gipsa101","gipsa101","hardp102","sayla101","sampt101","lockl101","walkh103","charb102","mornl101","speac103","","19430404","1","BIR01","MEM","L","exhibition","y","1943"
"BIR194304041","BIR","2","0","2","0","0","0","0","0","1","","","","","","","","","","","","","","","","","","","","9","upper","38","5","10","","","","","","","","","","","","","","","27","","45","11","","","","8","","","","","","","","","","27","","2","","0","","mornl101","walkh103","sampt101","charb102","lockl101","speac103","sayla101","hardp102","gipsa101","gipsa101","hardp102","sayla101","sampt101","lockl101","walkh103","charb102","mornl101","speac103","","19430404","1","BIR01","MEM","L","exhibition","y","1943"
"BIR194304042","BIR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","value","","11","9","","","","","","","","","","","","","","","21","","","5","","","","0","0","","","","","","","","","21","","1","","0","","","","","","","","","","","newbj101","hubej101","","","","","","","","","19430404","2","BIR01","MEM","W","exhibition","","1943"
"BIR194304042","BIR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","lower","","11","9","","","","","","","","","","","","","","","21","","","5","","","","0","0","","","","","","","","","21","","1","","0","","","","","","","","","","","newbj101","hubej101","","","","","","","","","19430404","2","BIR01","MEM","W","exhibition","","1943"
"BIR194304042","BIR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","upper","","11","9","","","","","","","","","","","","","","","21","","","5","","","","0","0","","","","","","","","","21","","1","","0","","","","","","","","","","","newbj101","hubej101","","","","","","","","","19430404","2","BIR01","MEM","W","exhibition","","1943"
"MEM194304110","BIR","0","0","0","0","0","2","0","","","","","","","","","","","","","","","","","","","","","","","value","","2","3","","","","","","","","","","","","","","","18","","","2","","","","1","","","","","","","","","","18","","3","","0","","","","","","","","","","","markj101","hubej101","","","","","","","","","19430411","0","MEM03","MEM","W","exhibition","","1943"
"MEM194304110","BIR","0","0","0","0","0","2","0","","","","","","","","","","","","","","","","","","","","","","","lower","","2","3","","","","","","","","","","","","","","","18","","","2","","","","1","","","","","","","","","","18","","3","","0","","","","","","","","","","","markj101","hubej101","","","","","","","","","19430411","0","MEM03","MEM","W","exhibition","","1943"
"MEM194304110","BIR","0","0","0","0","0","2","0","","","","","","","","","","","","","","","","","","","","","","","upper","","2","3","","","","","","","","","","","","","","","18","","","2","","","","1","","","","","","","","","","18","","3","","0","","","","","","","","","","","markj101","hubej101","","","","","","","","","19430411","0","MEM03","MEM","W","exhibition","","1943"
"BIR194304190","BIR","0","0","1","2","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","value","","3","4","","","","","","","","","","","","","","","27","","","15","2","1","","8","","2","","","","","","","","27","","3","","0","","","","","","","","","","","mckig101","hardp102","","","","","","","","","19430419","0","MTG01","CI2","L","exhibition","","1943"
