"gid","team","inn1","inn2","inn3","inn4","inn5","inn6","inn7","inn8","inn9","inn10","inn11","inn12","inn13","inn14","inn15","inn16","inn17","inn18","inn19","inn20","inn21","inn22","inn23","inn24","inn25","inn26","inn27","inn28","lob","stattype","b_ab","b_r","b_h","b_d","b_t","b_hr","b_rbi","b_sh","b_sf","b_hbp","b_w","b_iw","b_k","b_sb","b_cs","b_gdp","b_xi","p_ipouts","p_noout","p_bfp","p_h","p_d","p_t","p_hr","p_r","p_er","p_w","p_iw","p_k","p_hbp","p_wp","p_bk","p_sh","p_sf","d_po","d_a","d_e","d_dp","d_tp","d_pb","start_l1","start_l2","start_l3","start_l4","start_l5","start_l6","start_l7","start_l8","start_l9","start_f1","start_f2","start_f3","start_f4","start_f5","start_f6","start_f7","start_f8","start_f9","start_f10","date","number","site","opp","wl","gametype","box","season"
"KCM194404090","NY6","1","0","1","0","0","1","1","0","0","","","","","","","","","","","","","","","","","","","","","value","","4","12","1","2","","","","","","","","","","","","","27","","","8","1","1","","1","0","","","","","","","","","27","","0","","0","","","","","","","","","","","barnd101","loudl101","","","","","","","","","19440409","0","NOL01","KCM","W","exhibition","","1944"
"KCM194404090","NY6","1","0","1","0","0","1","1","0","0","","","","","","","","","","","","","","","","","","","","","lower","","4","12","1","2","","","","","","","","","","","","","27","","","8","1","1","","1","0","","","","","","","","","27","","0","","0","","","","","","","","","","","barnd101","loudl101","","","","","","","","","19440409","0","NOL01","KCM","W","exhibition","","1944"
"KCM194404090","NY6","1","0","1","0","0","1","1","0","0","","","","","","","","","","","","","","","","","","","","","upper","","4","12","1","2","","","","","","","","","","","","","27","","","8","1","1","","1","0","","","","","","","","","27","","0","","0","","","","","","","","","","","barnd101","loudl101","","","","","","","","","19440409","0","NOL01","KCM","W","exhibition","","1944"
"BIR194404161","NY6","0","0","0","3","1","3","2","1","0","","","","","","","","","","","","","","","","","","","","11","value","43","10","13","2","1","0","","0","","0","5","","","0","","","0","27","","33","5","2","0","0","2","2","1","","","1","0","0","0","","27","6","0","0","0","0","rodrh101","linar101","duanc101","brooa101","vargj101","perej103","garrg103","loudl101","barnd101","barnd101","loudl101","linar101","perej103","rodrh101","garrg103","brooa101","vargj101","duanc101","","19440416","1","BIR01","BIR","W","exhibition","y","1944"
"BIR194404161","NY6","0","0","0","3","1","3","2","1","0","","","","","","","","","","","","","","","","","","","","11","lower","43","10","13","2","1","0","","0","","0","","","","0","","","0","27","","31","5","2","0","0","2","2","1","","","1","0","0","0","","27","6","0","0","0","0","rodrh101","linar101","duanc101","brooa101","vargj101","perej103","garrg103","loudl101","barnd101","barnd101","loudl101","linar101","perej103","rodrh101","garrg103","brooa101","vargj101","duanc101","","19440416","1","BIR01","BIR","W","exhibition","y","1944"
"BIR194404161","NY6","0","0","0","3","1","3","2","1","0","","","","","","","","","","","","","","","","","","","","11","upper","43","10","13","2","1","0","","0","","0","","","","0","","","0","27","","33","5","2","0","0","2","2","1","","","1","0","0","0","","27","6","0","0","0","0","rodrh101","linar101","duanc101","brooa101","vargj101","perej103","garrg103","loudl101","barnd101","barnd101","loudl101","linar101","perej103","rodrh101","garrg103","brooa101","vargj101","duanc101","","19440416","1","BIR01","BIR","W","exhibition","y","1944"
"BIR194404162","NY6","0","1","1","3","4","0","0","","","","","","","","","","","","","","","","","","","","","","5","value","33","9","10","1","0","0","","1","","1","0","","","1","","","0","21","","31","9","1","0","0","2","0","0","","1","0","0","0","0","","21","12","2","0","0","1","rodrh101","linar101","perej103","brooa101","vargj101","duanc101","garrg103","loudl101","morrb104","morrb104","loudl101","linar101","perej103","rodrh101","garrg103","brooa101","vargj101","duanc101","","19440416","2","BIR01","BIR","W","exhibition","y","1944"
"BIR194404162","NY6","0","1","1","3","4","0","0","","","","","","","","","","","","","","","","","","","","","","5","lower","33","9","10","1","0","0","","1","","1","0","","","1","","","0","21","","31","9","1","0","0","2","0","0","","1","0","0","0","0","","21","12","2","0","0","1","rodrh101","linar101","perej103","brooa101","vargj101","duanc101","garrg103","loudl101","morrb104","morrb104","loudl101","linar101","perej103","rodrh101","garrg103","brooa101","vargj101","duanc101","","19440416","2","BIR01","BIR","W","exhibition","y","1944"
"BIR194404162","NY6","0","1","1","3","4","0","0","","","","","","","","","","","","","","","","","","","","","","5","upper","33","9","10","1","0","0","","1","","1","0","","","1","","","0","21","","31","9","1","0","0","2","0","0","","1","0","0","0","0","","21","12","2","0","0","1","rodrh101","linar101","perej103","brooa101","vargj101","duanc101","garrg103","loudl101","morrb104","morrb104","loudl101","linar101","perej103","rodrh101","garrg103","brooa101","vargj101","duanc101","","19440416","2","BIR01","BIR","W","exhibition","y","1944"
"BIR194404170","NY6","0","0","2","1","0","0","0","3","0","","","","","","","","","","","","","","","","","","","","3","value","32","6","9","3","1","0","6","0","","0","4","","","1","","","0","27","","33","5","0","1","0","2","2","2","","5","0","0","0","0","","27","12","0","0","0","1","rodrh101","linar101","perej103","brooa101","vargj101","coimp101","garrg103","loudl101","greev101","greev101","loudl101","linar101","perej103","rodrh101","garrg103","brooa101","vargj101","coimp101","","19440417","0","MTG01","BIR","W","exhibition","y","1944"
