"gid","team","inn1","inn2","inn3","inn4","inn5","inn6","inn7","inn8","inn9","inn10","inn11","inn12","inn13","inn14","inn15","inn16","inn17","inn18","inn19","inn20","inn21","inn22","inn23","inn24","inn25","inn26","inn27","inn28","lob","mgr","stattype","b_pa","b_ab","b_r","b_h","b_d","b_t","b_hr","b_rbi","b_sh","b_sf","b_hbp","b_w","b_iw","b_k","b_sb","b_cs","b_gdp","b_xi","b_roe","p_ipouts","p_noout","p_bfp","p_h","p_d","p_t","p_hr","p_r","p_er","p_w","p_iw","p_k","p_hbp","p_wp","p_bk","p_sh","p_sf","p_sb","p_cs","p_pb","d_po","d_a","d_e","d_dp","d_tp","d_pb","d_wp","d_sb","d_cs","start_l1","start_l2","start_l3","start_l4","start_l5","start_l6","start_l7","start_l8","start_l9","start_f1","start_f2","start_f3","start_f4","start_f5","start_f6","start_f7","start_f8","start_f9","start_f10","date","number","site","opp","wl","gametype","box","season"
"NYL191307180","CAG","0","0","0","0","0","3","0","0","0","","","","","","","","","","","","","","","","","","","","","","value","","","3","11","","","","","","","","","","","","","","","","24","","","15","","","","8","","","","","","","","","","","","","24","","2","","0","","","","","","","","","","","","","","dougc102","petwb101","","","","","","","","","19130718","0","NYC22","NYL","l","championship","","1913"
"NYL191307190","CAG","0","0","4","4","0","0","3","0","0","","","","","","","","","","","","","","","","","","","","","","value","","","11","13","","","","","","","","","","","","","","","","27","","","16","","","","11","","","","","","","","","","","","","27","","2","","0","","","","","","","","","","","","","","lindb103","petwb101","","","","","","","","","19130719","0","NYC22","NYL","t","championship","","1913"
"NYL191307201","CAG","1","0","0","0","0","1","0","2","0","","","","","","","","","","","","","","","","","","","","8","","value","39","36","4","12","1","0","0","","2","","0","1","","8","5","","","","","26","","40","10","0","0","1","5","5","4","","5","0","0","0","1","","1","","0","26","17","0","0","0","0","0","1","","duncf101","hillp102","barbj103","taylj105","monrb102","petwb101","pierb104","hutcf102","lindb103","lindb103","petwb101","pierb104","monrb102","taylj105","hutcf102","duncf101","hillp102","barbj103","","19130720","1","NYC22","NYL","l","championship","y","1913"
"NYL191307202","CAG","0","0","0","0","1","0","2","0","3","","","","","","","","","","","","","","","","","","","","6","","value","39","37","6","15","0","0","2","","0","","0","2","","2","1","","","","","27","","39","11","3","0","0","5","","4","","5","3","0","0","2","","2","","0","27","17","5","2","0","0","0","2","","duncf101","hillp102","barbj103","taylj105","monrb102","petwb101","pierb104","hutcf102","johnd108","johnd108","petwb101","pierb104","monrb102","taylj105","hutcf102","duncf101","hillp102","barbj103","","19130720","2","NYC22","NYL","w","championship","y","1913"
"CAG191307270","CAG","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","3","","value","30","28","0","6","0","0","0","0","0","0","0","2","0","5","0","0","0","0","0","27","0","43","10","1","0","1","8","5","1","0","7","0","0","0","0","0","1","0","0","27","14","5","0","0","0","0","1","0","petwb101","hillp102","barbj103","pierb104","taylj105","monrb102","duncf101","lindb103","hutcf102","lindb103","petwb101","pierb104","monrb102","taylj105","hutcf102","duncf101","hillp102","barbj103","","19130727","0","CHI09","NYL","l","championship","y","1913"
"CAG191307280","CAG","0","0","0","0","0","1","0","0","0","","","","","","","","","","","","","","","","","","","","6","","value","34","32","1","7","0","0","0","1","1","0","0","1","0","1","2","0","0","0","0","27","0","37","8","2","0","0","3","2","1","0","5","0","0","0","0","0","0","0","0","27","16","4","1","0","0","0","0","0","petwb101","hillp102","taylb108","barbj103","taylj105","duncf101","gateb101","monrb102","hutcf102","gateb101","petwb101","taylb108","monrb102","taylj105","hutcf102","duncf101","hillp102","barbj103","","19130728","0","CHI09","NYL","l","championship","y","1913"
"CAG191307290","CAG","2","2","1","0","0","1","0","0","1","","","","","","","","","","","","","","","","","","","","10","","value","42","35","7","11","1","2","0","4","1","0","2","4","0","1","6","2","0","0","3","27","0","43","12","3","0","0","6","5","5","0","3","1","0","0","1","0","1","1","0","27","17","3","0","0","0","0","1","1","petwb101","hillp102","taylb108","kindb101","taylj105","duncf101","barbj103","hutcf102","craws102","craws102","petwb101","taylb108","kindb101","taylj105","hutcf102","duncf101","hillp102","barbj103","","19130729","0","CHI09","NYL","w","championship","y","1913"
"CAG191307300","CAG","3","1","0","1","2","1","0","1","","","","","","","","","","","","","","","","","","","","","8","","value","41","38","9","15","3","2","0","8","0","0","0","3","0","1","2","1","0","0","0","27","0","39","9","1","1","0","5","5","2","0","4","1","0","0","0","0","0","1","0","27","12","3","0","0","0","0","0","1","petwb101","hillp102","taylb108","kindb101","taylj105","duncf101","barbj103","hutcf102","johnd108","johnd108","petwb101","taylb108","kindb101","taylj105","hutcf102","duncf101","hillp102","barbj103","","19130730","0","CHI09","NYL","w","championship","y","1913"
"CAG191307310","CAG","0","0","0","2","0","0","0","0","","","","","","","","","","","","","","","","","","","","","4","","value","30","27","2","5","0","0","0","1","1","0","0","2","0","4","0","1","0","0","1","27","0","34","5","0","0","0","1","0","2","1","7","0","0","0","2","0","1","0","0","27","7","2","1","0","0","0","1","0","petwb101","hillp102","taylb108","kindb101","duncf101","barbj103","taylj105","lindb103","hutcf102","lindb103","petwb101","taylb108","kindb101","taylj105","hutcf102","duncf101","hillp102","barbj103","","19130731","0","CHI09","NYL","w","championship","y","1913"
"CAG191308022","CAG","0","0","0","0","0","2","0","0","1","","","","","","","","","","","","","","","","","","","","8","","value","38","35","3","8","0","1","0","0","0","","0","3","","3","0","","","","","27","","49","14","1","1","0","9","","8","","2","0","0","0","0","","0","","0","27","17","4","1","0","0","0","0","","petwb101","hillp102","taylb108","kindb101","duncf101","barbj103","taylj105","gateb101","hutcf102","gateb101","petwb101","taylb108","kindb101","taylj105","hutcf102","duncf101","hillp102","barbj103","","19130802","2","CHI09","NYL","l","championship","y","1913"
