"gid","team","inn1","inn2","inn3","inn4","inn5","inn6","inn7","inn8","inn9","inn10","inn11","inn12","inn13","inn14","inn15","inn16","inn17","inn18","inn19","inn20","inn21","inn22","inn23","inn24","inn25","inn26","inn27","inn28","lob","stattype","b_ab","b_r","b_h","b_d","b_t","b_hr","b_rbi","b_sh","b_sf","b_hbp","b_w","b_iw","b_k","b_sb","b_cs","b_gdp","b_xi","p_ipouts","p_noout","p_bfp","p_h","p_d","p_t","p_hr","p_r","p_er","p_w","p_iw","p_k","p_hbp","p_wp","p_bk","p_sh","p_sf","d_po","d_a","d_e","d_dp","d_tp","d_pb","start_l1","start_l2","start_l3","start_l4","start_l5","start_l6","start_l7","start_l8","start_l9","start_f1","start_f2","start_f3","start_f4","start_f5","start_f6","start_f7","start_f8","start_f9","start_f10","date","number","site","opp","wl","gametype","box","season"
"BIR194603310","CAG","0","0","0","0","0","0","3","0","0","0","","","","","","","","","","","","","","","","","","","","value","","3","5","","","","","","","","","","","","","","","28","","","5","","","1","4","3","","","","","","","","","28","","3","","0","1","","","","","","","","","","howar101","huntg102","","","","","","","","","19460331","0","BIR01","BIR","L","exhibition","","1946"
"BIR194603310","CAG","0","0","0","0","0","0","3","0","0","0","","","","","","","","","","","","","","","","","","","","lower","","3","5","","","","","","","","","","","","","","","28","","","5","","","1","4","3","","","","","","","","","28","","3","","0","1","","","","","","","","","","howar101","huntg102","","","","","","","","","19460331","0","BIR01","BIR","L","exhibition","","1946"
"BIR194603310","CAG","0","0","0","0","0","0","3","0","0","0","","","","","","","","","","","","","","","","","","","","upper","","3","5","","","","","","","","","","","","","","","28","","","5","","","1","4","3","","","","","","","","","28","","3","","0","1","","","","","","","","","","howar101","huntg102","","","","","","","","","19460331","0","BIR01","BIR","L","exhibition","","1946"
"MEM194604140","CAG","4","0","0","0","0","4","2","0","0","","","","","","","","","","","","","","","","","","","","","value","","10","12","","","2","","","","","","","","","","","","27","","","7","","","","4","","","","","","","","","","27","","1","","0","","","","","","","","","","","jacks105","charb102","","","","","","","","","19460414","0","LRK02","MEM","W","exhibition","","1946"
"MEM194604140","CAG","4","0","0","0","0","4","2","0","0","","","","","","","","","","","","","","","","","","","","","lower","","10","12","","","2","","","","","","","","","","","","27","","","7","","","","4","","","","","","","","","","27","","1","","0","","","","","","","","","","","jacks105","charb102","","","","","","","","","19460414","0","LRK02","MEM","W","exhibition","","1946"
"MEM194604140","CAG","4","0","0","0","0","4","2","0","0","","","","","","","","","","","","","","","","","","","","","upper","","10","12","","","2","","","","","","","","","","","","27","","","7","","","","4","","","","","","","","","","27","","1","","0","","","","","","","","","","","jacks105","charb102","","","","","","","","","19460414","0","LRK02","MEM","W","exhibition","","1946"
"MEM194604150","CAG","0","0","1","0","1","0","0","1","0","","","","","","","","","","","","","","","","","","","","","value","","3","8","","","1","","","","","","","","","","","","27","","","8","","","","2","2","","","","","","","","","27","","0","","0","","","","","","","","","","","mccow102","charb102","","","","","","","","","19460415","0","NOL01","MEM","W","exhibition","","1946"
"MEM194604150","CAG","0","0","1","0","1","0","0","1","0","","","","","","","","","","","","","","","","","","","","","lower","","3","8","","","1","","","","","","","","","","","","27","","","8","","","","2","2","","","","","","","","","27","","0","","0","","","","","","","","","","","mccow102","charb102","","","","","","","","","19460415","0","NOL01","MEM","W","exhibition","","1946"
"MEM194604150","CAG","0","0","1","0","1","0","0","1","0","","","","","","","","","","","","","","","","","","","","","upper","","3","8","","","1","","","","","","","","","","","","27","","","8","","","","2","2","","","","","","","","","27","","0","","0","","","","","","","","","","","mccow102","charb102","","","","","","","","","19460415","0","NOL01","MEM","W","exhibition","","1946"
"KCM194604211","CAG","0","0","0","0","0","0","0","0","1","","","","","","","","","","","","","","","","","","","","","value","","1","5","1","","","","","","","","","","","","","","24","","","16","","","","9","","","","","","","","","","24","","3","","0","","","","","","","","","","","mccow102","charb102","","","","","","","","","19460421","1","HOU04","KCM","L","exhibition","","1946"
