"gid","team","inn1","inn2","inn3","inn4","inn5","inn6","inn7","inn8","inn9","inn10","inn11","inn12","inn13","inn14","inn15","inn16","inn17","inn18","inn19","inn20","inn21","inn22","inn23","inn24","inn25","inn26","inn27","inn28","lob","mgr","stattype","b_pa","b_ab","b_r","b_h","b_d","b_t","b_hr","b_rbi","b_sh","b_sf","b_hbp","b_w","b_iw","b_k","b_sb","b_cs","b_gdp","b_xi","b_roe","p_ipouts","p_noout","p_bfp","p_h","p_d","p_t","p_hr","p_r","p_er","p_w","p_iw","p_k","p_hbp","p_wp","p_bk","p_sh","p_sf","p_sb","p_cs","p_pb","d_po","d_a","d_e","d_dp","d_tp","d_pb","d_wp","d_sb","d_cs","start_l1","start_l2","start_l3","start_l4","start_l5","start_l6","start_l7","start_l8","start_l9","start_f1","start_f2","start_f3","start_f4","start_f5","start_f6","start_f7","start_f8","start_f9","start_f10","date","number","site","opp","wl","gametype","box","season"
"JAX194104060","KCM","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","value","","","2","","","","","","","","","","","","","","","","","24","","","","","","","10","","","","","","","","","","","","","24","","0","","0","","","","","","","","","","","","","","","","","","","","","","","","19410406","0","JKV01","JAX","l","exhibition","","1941"
"HOM194104090","KCM","0","0","0","0","0","0","0","0","3","","","","","","","","","","","","","","","","","","","","","","value","","","3","7","","","","","","","","","","","","","","","","27","","","6","","","","2","","","","6","","","","","","","","","27","","2","","0","","","","","","","","","","","","","","walkg103","","","","","","","","","","19410409","0","ORL01","HOM","w","exhibition","","1941"
"JAX194104140","KCM","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","value","","","2","","","","","","","","","","","","","","","","","39","","","","","","","2","","","","","","","","","","","","","39","","0","","0","","","","","","","","","","","","","","","","","","","","","","","","19410414","0","JKV01","JAX","t","exhibition","","1941"
"KCM194104200","KCM","0","0","1","0","2","0","0","0","2","","","","","","","","","","","","","","","","","","","","","","value","","","5","9","","","","2","1","","","","","","","","","","","27","","","10","","","","4","","","","2","","","","","","","","","27","","3","","0","","","","","","","","","","","","","","bradf104","greej108","","","","","","","","","19410420","0","WIC01","CAG","w","exhibition","","1941"
"CAG194104210","KCM","3","0","1","1","0","0","1","0","0","","","","","","","","","","","","","","","","","","","","","","value","","","6","","","","","","","","","","","","","","","","","27","","","","","","","0","0","","","","","","","","","","","","27","","0","","0","","","","","","","","","","","","","","walkg103","greej108","","","","","","","","","19410421","0","PTX01","CAG","w","exhibition","","1941"
"KCM194104240","KCM","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","value","","","4","7","","","","","","","","","","","","","","","","27","","","5","","1","","2","","","","","","","","","","","","","27","","1","","0","","","","","","","","","","","","","","johnc103","greej108","","","","","","","","","19410424","0","HOU04","CAG","w","exhibition","","1941"
"KCM194104270","KCM","0","0","0","1","1","0","2","1","0","","","","","","","","","","","","","","","","","","","","","","value","","","5","10","","","","","","","","","","","","","","","","27","","","14","3","","","7","","","","","","","","","","","","","27","","3","","0","","","","","","","","","","","","","","johnc103","greej108","","","","","","","","","19410427","0","OKC02","CAG","l","exhibition","","1941"
"CAG194104300","KCM","0","1","0","0","0","0","1","1","3","","","","","","","","","","","","","","","","","","","","","","value","","","6","7","","1","","","","1","","","","","1","","","","","27","","","6","","","","3","","","","","","","","","","","","","27","","4","","0","","","","","","","","","","","","","","thoms105","greej108","","","","","","","","","19410430","0","TUL01","CAG","w","exhibition","","1941"
"MEM194105041","KCM","0","1","0","0","1","0","0","0","0","","","","","","","","","","","","","","","","","","","","1","","value","30","27","2","5","1","0","0","","0","0","1","2","0","1","0","","","0","","24","","32","7","1","0","0","3","2","3","","2","1","0","0","1","","0","","1","24","","1","3","0","1","0","0","","simmw101","allen102","bibbr101","greej108","broww101","sneas101","oneib801","willj111","walkg103","walkg103","greej108","oneib801","bibbr101","willj111","allen102","broww101","simmw101","sneas101","","19410504","1","MEM02","MEM","l","exhibition","y","1941"
"MEM194105042","KCM","0","1","0","0","5","3","3","","","","","","","","","","","","","","","","","","","","","","","","value","","","12","16","","","1","","","","","","","","","","","","","21","","","10","","","","6","","","","","","","","","","","","","21","","2","","0","","","","","","","","","","","","","","thoms105","greej108","","","","","","","","","19410504","2","MEM02","MEM","w","exhibition","","1941"
"MEM194105080","KCM","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","value","","","5","","","","","","","","","","","","","","","","","27","","","","","","","1","","","","","","","","","","","","","27","","0","","0","","","","","","","","","","","","","","","","","","","","","","","","19410508","0","GRE01","MEM","w","exhibition","","1941"
"BIR194105111","KCM","2","1","0","2","1","3","0","0","0","","","","","","","","","","","","","","","","","","","","9","","value","45","44","9","15","0","0","0","","0","0","0","1","0","","0","","","0","","27","","36","8","0","0","0","3","","0","0","","0","0","0","0","0","0","","0","27","8","0","0","0","0","0","0","","simmw101","allen102","bibbr101","greej108","broww101","oneib801","sneas101","willj111","bradf104","bradf104","greej108","oneib801","bibbr101","willj111","allen102","broww101","simmw101","sneas101","","19410511","1","BIR01","BIR","w","regular","y","1941"
"BIR194105112","KCM","1","0","2","0","2","0","0","","","","","","","","","","","","","","","","","","","","","","5","","value","31","31","5","10","0","0","0","","0","","0","0","0","","0","","","0","","21","","29","7","0","0","0","3","","1","","","0","0","0","0","","0","","0","21","5","0","0","0","0","0","0","","simmw101","allen102","bibbr101","duncf102","broww101","oneib801","sneas101","willj111","mcdab101","mcdab101","duncf102","oneib801","bibbr101","willj111","allen102","broww101","simmw101","sneas101","","19410511","2","BIR01","BIR","w","regular","y","1941"
"BIR194105140","KCM","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","value","","","2","6","","","","","","","","","","","","","","","","24","","","7","","","","3","","","","","","","","","","","","","24","","2","","0","","","","","","","","","","","","","","bradf104","","","","","","","","","","19410514","0","JAC02","BIR","l","regular","","1941"
"MEM194105150","KCM","","","","0","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","","value","","","3","","","","","","","","","","","","","","","","","24","","","","","","","7","","","","","","","","","","","","","24","","0","","0","","","","","","","","","","","","","","bradf104","greej108","","","","","","","","","19410515","0","LRK02","MEM","l","regular","","1941"
"CAG194105181","KCM","0","0","2","0","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","11","","value","40","36","2","11","1","0","0","2","3","","0","1","","5","3","","","0","","27","","34","6","0","0","0","1","1","1","","5","1","0","0","1","","0","","0","27","14","1","1","0","0","0","0","","simmw101","allen102","bibbr101","greej108","broww101","strot101","oneib801","sneas101","paigs101","paigs101","greej108","oneib801","bibbr101","strot101","allen102","broww101","simmw101","sneas101","","19410518","1","CHI10","CAG","w","regular","y","1941"
"CAG194105182","KCM","0","3","1","0","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","","value","","","4","5","","","","0","","","","3","","","","","","","","27","","","9","2","1","1","7","","","","1","","","","","","","","","24","","2","1","0","","","","","simmw101","allen102","bibbr101","greej108","broww101","strot101","oneib801","sneas101","smith111","smith111","greej108","oneib801","bibbr101","strot101","allen102","broww101","simmw101","sneas101","","19410518","2","CHI10","CAG","l","regular","","1941"
"CAG194105182","KCM","0","3","1","0","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","","upper","","","4","5","","","","0","","","","3","","","","","","","","27","","","9","2","1","1","7","","","","1","","","","","","","","","27","","2","1","0","","","","","simmw101","allen102","bibbr101","greej108","broww101","strot101","oneib801","sneas101","smith111","smith111","greej108","oneib801","bibbr101","strot101","allen102","broww101","simmw101","sneas101","","19410518","2","CHI10","CAG","l","regular","","1941"
"KCM194105200","KCM","0","3","0","0","3","0","0","1","0","","","","","","","","","","","","","","","","","","","","9","","value","43","39","7","12","4","1","1","6","0","","0","4","","","2","","","0","","27","","44","12","0","0","0","9","5","4","0","","0","0","0","0","0","0","","0","27","","3","1","0","0","0","0","","simmw101","allen102","bibbr101","duncf102","broww101","strot101","oneib801","sneas101","smith111","smith111","duncf102","oneib801","bibbr101","strot101","allen102","broww101","simmw101","sneas101","","19410520","0","SPR05","MEM","l","regular","y","1941"
"KCM194105210","KCM","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","value","","","4","","","","","","","","","","","","","","","","","33","","","","","","","4","","","","","","","","","","","","","33","","0","","0","","","","","","","","","","","","","","smith111","greej108","","","","","","","","","19410521","0","MUS01","MEM","t","regular","","1941"
"KCM194105220","KCM","0","2","3","0","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","","value","","","5","11","","","","","","","","","","","","","","","","27","","","11","","","1","8","","","","","","","","","","","","","27","","1","","0","","","","","","","","","","","","","","walkg103","greej108","","","","","","","","","19410522","0","OKC02","MEM","l","regular","","1941"
"KCM194105250","KCM","0","0","3","1","1","2","0","0","","","","","","","","","","","","","","","","","","","","","9","","value","40","39","7","17","2","1","1","7","0","0","0","1","0","4","1","","","0","","27","","44","15","1","0","0","6","","5","0","5","0","0","0","2","0","3","","1","27","17","1","2","0","1","0","3","","simmw101","allen102","bibbr101","greej108","strot101","broww101","oneib801","sneas101","paigs101","paigs101","greej108","oneib801","bibbr101","strot101","allen102","broww101","simmw101","sneas101","","19410525","0","KAN05","MEM","w","regular","y","1941"
"KCM194106011","KCM","0","0","0","0","0","1","0","0","0","","","","","","","","","","","","","","","","","","","","9","","value","37","30","1","4","2","0","0","1","0","1","0","7","","2","1","","","0","","27","","40","12","0","0","0","3","2","1","0","2","1","0","0","1","0","1","","0","27","10","0","0","0","0","0","1","","willj111","allen102","bibbr101","greej108","broww101","strot101","oneib801","sneas101","walkg103","walkg103","greej108","oneib801","bibbr101","strot101","willj111","allen102","broww101","sneas101","","19410601","1","KAN05","JAX","l","regular","y","1941"
