"gid","team","inn1","inn2","inn3","inn4","inn5","inn6","inn7","inn8","inn9","inn10","inn11","inn12","inn13","inn14","inn15","inn16","inn17","inn18","inn19","inn20","inn21","inn22","inn23","inn24","inn25","inn26","inn27","inn28","lob","mgr","stattype","b_pa","b_ab","b_r","b_h","b_d","b_t","b_hr","b_rbi","b_sh","b_sf","b_hbp","b_w","b_iw","b_k","b_sb","b_cs","b_gdp","b_xi","b_roe","p_ipouts","p_noout","p_bfp","p_h","p_d","p_t","p_hr","p_r","p_er","p_w","p_iw","p_k","p_hbp","p_wp","p_bk","p_sh","p_sf","p_sb","p_cs","p_pb","d_po","d_a","d_e","d_dp","d_tp","d_pb","d_wp","d_sb","d_cs","start_l1","start_l2","start_l3","start_l4","start_l5","start_l6","start_l7","start_l8","start_l9","start_f1","start_f2","start_f3","start_f4","start_f5","start_f6","start_f7","start_f8","start_f9","start_f10","date","number","site","opp","wl","gametype","box","season"
"BIR194104131","BIR","0","2","0","0","0","0","4","0","","","","","","","","","","","","","","","","","","","","","7","","value","37","35","6","13","0","2","1","","0","0","0","2","0","","0","","","0","","27","","37","10","0","0","1","5","","2","0","14","0","1","0","0","0","0","","1","27","","1","0","0","1","1","0","","dougj102","reddu101","sayla101","lockl101","sampt101","tatug101","dawsj102","hardp102","gipsa101","gipsa101","hardp102","sayla101","sampt101","lockl101","reddu101","dawsj102","dougj102","tatug101","","19410413","1","PBL01","NY5","w","exhibition","y","1941"
"BIR194104132","BIR","0","0","0","3","0","","","","","","","","","","","","","","","","","","","","","","","","2","","value","20","19","3","5","0","0","0","","0","","0","1","","","0","","","0","","15","","37","14","3","3","0","20","","4","0","","1","1","0","1","0","0","","0","15","","5","0","0","0","1","0","","dougj102","reddu101","sayla101","lockl101","sampt101","tatug101","gipsa101","hardp102","johnl107","johnl107","hardp102","sayla101","sampt101","lockl101","reddu101","gipsa101","dougj102","tatug101","","19410413","2","PBL01","NY5","l","exhibition","y","1941"
"BIR194104160","BIR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","value","","","13","5","2","","3","","","","","","","","","","","","","27","","","","","","","8","","","","","","","","","","","","","27","","0","","0","","","","","","","","","","","","","","bankd101","","","","","","","","","","19410416","0","SHR01","CAG","w","exhibition","","1941"
"BIR194104201","BIR","0","0","0","0","1","0","0","0","0","","","","","","","","","","","","","","","","","","","","7","","value","35","33","1","6","0","1","0","0","0","","0","2","","2","0","","","0","","27","","38","9","0","0","0","5","","3","0","10","1","0","0","3","0","0","","0","27","10","1","0","0","0","0","0","","dougj102","reddu101","sampt101","lockl101","bostl102","nixow102","sayla101","hardp102","bankd101","bankd101","hardp102","sayla101","sampt101","lockl101","reddu101","bostl102","dougj102","nixow102","","19410420","1","BIR01","NY5","l","exhibition","y","1941"
"BIR194104202","BIR","0","1","0","0","0","3","","","","","","","","","","","","","","","","","","","","","","","5","","value","27","25","4","7","0","1","0","","0","","0","2","","","0","","","0","","21","","27","6","0","0","0","0","0","0","0","","0","0","0","0","","0","","0","21","","0","0","0","0","0","0","","dougj102","reddu101","sampt101","lockl101","bostl102","tatug101","sayla101","hardp102","markj101","markj101","hardp102","sayla101","sampt101","lockl101","reddu101","bostl102","dougj102","tatug101","","19410420","2","BIR01","NY5","w","exhibition","y","1941"
"BIR194105041","BIR","2","0","0","2","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","10","","value","41","34","4","6","0","0","0","","4","","0","3","","1","0","","","0","","27","","36","8","0","0","0","5","","2","0","4","1","0","0","2","0","2","","0","27","16","4","2","0","0","0","2","","dougj102","lockl101","sampt101","bostl102","listn101","tatug101","reddu101","hardp102","gipsa101","gipsa101","hardp102","bostl102","sampt101","lockl101","reddu101","tatug101","dougj102","listn101","","19410504","1","BIR01","NW2","l","exhibition","y","1941"
"BIR194105042","BIR","0","0","5","1","0","","","","","","","","","","","","","","","","","","","","","","","","3","","value","24","23","6","10","0","0","1","","1","0","0","0","0","2","1","","","0","","18","","31","9","0","0","0","5","","3","0","7","0","0","0","1","0","2","","0","18","7","4","0","0","0","0","2","","dougj102","lockl101","sampt101","bostl102","listn101","nixow102","reddu101","hardp102","jessg101","jessg101","hardp102","bostl102","sampt101","lockl101","reddu101","nixow102","dougj102","listn101","","19410504","2","BIR01","NW2","w","exhibition","y","1941"
"BIR194105111","BIR","0","0","0","0","0","0","0","0","3","","","","","","","","","","","","","","","","","","","","6","","value","36","36","3","8","0","0","0","","0","0","0","0","0","","0","","","0","","27","","45","15","0","0","0","9","","1","0","","0","0","0","0","0","0","","0","27","13","0","0","0","0","0","0","","wilsj107","dougj102","lockl101","bostl102","listn101","sampt101","reddu101","hardp102","gipsa101","gipsa101","hardp102","bostl102","sampt101","lockl101","reddu101","dougj102","wilsj107","listn101","","19410511","1","BIR01","KCM","l","regular","y","1941"
"BIR194105112","BIR","0","0","3","0","0","0","0","","","","","","","","","","","","","","","","","","","","","","5","","value","29","28","3","7","0","0","0","","0","","0","1","","","0","","","0","","21","","31","10","0","0","0","5","","0","0","","0","0","0","0","","0","","0","21","11","0","0","0","0","0","0","","wilsj107","dougj102","lockl101","bostl102","listn101","sampt101","reddu101","hardp102","markj101","markj101","hardp102","bostl102","sampt101","lockl101","reddu101","dougj102","wilsj107","listn101","","19410511","2","BIR01","KCM","l","regular","y","1941"
"BIR194105140","BIR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","value","","","3","7","","","","","","","","","","","","","","","","27","","","6","","","","2","","","","","","","","","","","","","27","","6","","0","","","","","","","","","","","","","","jessg101","","","","","","","","","","19410514","0","JAC02","KCM","w","regular","","1941"
