"gid","team","inn1","inn2","inn3","inn4","inn5","inn6","inn7","inn8","inn9","inn10","inn11","inn12","inn13","inn14","inn15","inn16","inn17","inn18","inn19","inn20","inn21","inn22","inn23","inn24","inn25","inn26","inn27","inn28","lob","stattype","b_ab","b_r","b_h","b_d","b_t","b_hr","b_rbi","b_sh","b_sf","b_hbp","b_w","b_iw","b_k","b_sb","b_cs","b_gdp","b_xi","p_ipouts","p_noout","p_bfp","p_h","p_d","p_t","p_hr","p_r","p_er","p_w","p_iw","p_k","p_hbp","p_wp","p_bk","p_sh","p_sf","d_po","d_a","d_e","d_dp","d_tp","d_pb","start_l1","start_l2","start_l3","start_l4","start_l5","start_l6","start_l7","start_l8","start_l9","start_f1","start_f2","start_f3","start_f4","start_f5","start_f6","start_f7","start_f8","start_f9","start_f10","date","number","site","opp","wl","gametype","box","season"
"ASF194710140","ASF","0","4","5","0","0","2","0","0","","","","","","","","","","","","","","","","","","","","","7","value","39","11","13","3","0","0","10","0","0","0","3","0","2","0","1","0","0","27","0","40","10","1","0","0","3","1","3","0","2","0","0","0","1","0","27","15","3","1","0","0","fainf101","keltk101","pafka101","kiner101","heatj101","mille104","pridj101","hegaj101","fellb101","fellb101","hegaj101","fainf101","pridj101","keltk101","mille104","kiner101","pafka101","heatj101","","19471014","0","SAN03","KCR","W","exhibition","y","1947"
"ASF194710140","ASF","0","4","5","0","0","2","0","0","","","","","","","","","","","","","","","","","","","","","7","lower","39","11","13","3","0","0","","0","","0","","","","0","","","0","27","","36","10","1","0","0","3","1","3","","2","0","0","0","0","","27","14","3","1","0","0","fainf101","keltk101","pafka101","kiner101","heatj101","mille104","pridj101","hegaj101","fellb101","fellb101","hegaj101","fainf101","pridj101","keltk101","mille104","kiner101","pafka101","heatj101","","19471014","0","SAN03","KCR","W","exhibition","y","1947"
"ASF194710140","ASF","0","4","5","0","0","2","0","0","","","","","","","","","","","","","","","","","","","","","7","upper","39","11","13","3","0","0","","0","","0","","","","0","","","0","27","","40","10","1","0","0","3","2","3","","8","0","0","0","1","","27","15","3","1","0","0","fainf101","keltk101","pafka101","kiner101","heatj101","mille104","pridj101","hegaj101","fellb101","fellb101","hegaj101","fainf101","pridj101","keltk101","mille104","kiner101","pafka101","heatj101","","19471014","0","SAN03","KCR","W","exhibition","y","1947"
"KCR194710150","ASF","0","0","0","1","0","0","1","0","0","","","","","","","","","","","","","","","","","","","","6","value","33","2","7","2","0","0","2","0","0","0","2","0","1","0","0","1","0","27","0","31","5","2","0","1","1","1","1","0","0","0","0","0","0","0","27","16","1","3","0","1","fainf101","keltk101","pafka101","kiner101","heatj101","mille104","pridj101","hegaj101","fellb101","fellb101","hegaj101","fainf101","pridj101","keltk101","mille104","kiner101","pafka101","heatj101","","19471015","0","LOS02","KCR","W","exhibition","y","1947"
"KCR194710150","ASF","0","0","0","1","0","0","1","0","0","","","","","","","","","","","","","","","","","","","","6","lower","33","2","7","2","0","0","2","0","0","0","","","","0","","","0","27","","30","5","2","0","1","1","1","1","","0","0","0","0","0","","27","16","1","3","0","1","fainf101","keltk101","pafka101","kiner101","heatj101","mille104","pridj101","hegaj101","fellb101","fellb101","hegaj101","fainf101","pridj101","keltk101","mille104","kiner101","pafka101","heatj101","","19471015","0","LOS02","KCR","W","exhibition","y","1947"
"KCR194710150","ASF","0","0","0","1","0","0","1","0","0","","","","","","","","","","","","","","","","","","","","6","upper","33","2","7","2","0","0","2","0","1","0","","","","0","","","0","27","","31","5","2","0","1","1","1","1","","4","0","0","0","0","","27","16","1","3","0","1","fainf101","keltk101","pafka101","kiner101","heatj101","mille104","pridj101","hegaj101","fellb101","fellb101","hegaj101","fainf101","pridj101","keltk101","mille104","kiner101","pafka101","heatj101","","19471015","0","LOS02","KCR","W","exhibition","y","1947"
"ASF194710160","ASF","0","0","2","1","0","1","0","2","","","","","","","","","","","","","","","","","","","","","4","value","33","6","8","1","0","2","5","0","0","0","1","0","0","0","0","0","0","27","0","33","5","0","0","0","1","1","1","0","0","0","1","0","1","0","27","0","0","0","0","0","fainf101","lemob101","pafka101","kiner101","heatj101","mille104","pridj101","hegaj101","fellb101","fellb101","hegaj101","fainf101","pridj101","lemob101","mille104","kiner101","pafka101","heatj101","","19471016","0","OAK02","KCR","W","exhibition","y","1947"
"ASF194710160","ASF","0","0","2","1","0","1","0","2","","","","","","","","","","","","","","","","","","","","","4","lower","33","6","8","1","0","2","5","0","","0","","","","0","","","0","27","","31","5","0","0","0","1","1","1","","0","0","1","0","0","","27","","0","0","0","0","fainf101","lemob101","pafka101","kiner101","heatj101","mille104","pridj101","hegaj101","fellb101","fellb101","hegaj101","fainf101","pridj101","lemob101","mille104","kiner101","pafka101","heatj101","","19471016","0","OAK02","KCR","W","exhibition","y","1947"
"ASF194710160","ASF","0","0","2","1","0","1","0","2","","","","","","","","","","","","","","","","","","","","","4","upper","33","6","8","1","0","2","5","0","","0","","","","0","","","0","27","","33","5","0","0","0","1","1","1","","7","0","1","0","1","","27","","0","0","0","1","fainf101","lemob101","pafka101","kiner101","heatj101","mille104","pridj101","hegaj101","fellb101","fellb101","hegaj101","fainf101","pridj101","lemob101","mille104","kiner101","pafka101","heatj101","","19471016","0","OAK02","KCR","W","exhibition","y","1947"
"KCR194710170","ASF","3","4","0","0","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","value","","7","9","1","","1","6","","","","","","","","","","","27","","","6","","","","2","","","","7","","","","","","27","","1","","0","","","","","","","","","","","fellb101","hegaj101","","","","","","","","","19471017","0","SFO01","KCR","W","exhibition","","1947"
"KCR194710170","ASF","3","4","0","0","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","lower","","7","9","1","","1","6","","","","","","","","","","","27","","","6","","","","2","","","","7","","","","","","27","","1","","0","","","","","","","","","","","fellb101","hegaj101","","","","","","","","","19471017","0","SFO01","KCR","W","exhibition","","1947"
"KCR194710170","ASF","3","4","0","0","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","upper","","7","9","1","","1","6","","","","","","","","","","","27","","","6","","","","2","","","","7","","","","","","27","","1","","0","","","","","","","","","","","fellb101","hegaj101","","","","","","","","","19471017","0","SFO01","KCR","W","exhibition","","1947"
"ASF194710180","ASF","1","0","0","1","0","1","1","0","0","","","","","","","","","","","","","","","","","","","","","value","","4","9","","","2","2","","","","","","","","","","","27","","","7","","1","","5","","1","","6","","","","","","27","","1","","0","","","","","","","","","","","fellb101","hegaj101","","","","","","","","","19471018","0","SAN03","KCR","L","exhibition","","1947"
"ASF194710180","ASF","1","0","0","1","0","1","1","0","0","","","","","","","","","","","","","","","","","","","","","lower","","4","9","","","2","2","","","","","","","","","","","27","","","7","","1","","5","","1","","6","","","","","","27","","1","","0","","","","","","","","","","","fellb101","hegaj101","","","","","","","","","19471018","0","SAN03","KCR","L","exhibition","","1947"
