"gid","team","inn1","inn2","inn3","inn4","inn5","inn6","inn7","inn8","inn9","inn10","inn11","inn12","inn13","inn14","inn15","inn16","inn17","inn18","inn19","inn20","inn21","inn22","inn23","inn24","inn25","inn26","inn27","inn28","lob","stattype","b_ab","b_r","b_h","b_d","b_t","b_hr","b_rbi","b_sh","b_sf","b_hbp","b_w","b_iw","b_k","b_sb","b_cs","b_gdp","b_xi","p_ipouts","p_noout","p_bfp","p_h","p_d","p_t","p_hr","p_r","p_er","p_w","p_iw","p_k","p_hbp","p_wp","p_bk","p_sh","p_sf","d_po","d_a","d_e","d_dp","d_tp","d_pb","start_l1","start_l2","start_l3","start_l4","start_l5","start_l6","start_l7","start_l8","start_l9","start_f1","start_f2","start_f3","start_f4","start_f5","start_f6","start_f7","start_f8","start_f9","start_f10","date","number","site","opp","wl","gametype","box","season"
"NW2194204120","NW2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","value","","9","1","","","1","","","","","","","","","","","","27","","","","","","","0","0","","","","","","","","","27","","0","","0","","","","","","","","","","","day-l101","","","","","","","","","","19420412","0","RIC04","HOM","W","exhibition","","1942"
"NW2194204120","NW2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","lower","","9","1","","","1","","","","","","","","","","","","27","","","","","","","0","0","","","","","","","","","27","","0","","0","","","","","","","","","","","day-l101","","","","","","","","","","19420412","0","RIC04","HOM","W","exhibition","","1942"
"NW2194204120","NW2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","upper","","9","1","","","1","","","","","","","","","","","","27","","","","","","","0","0","","","","","","","","","27","","0","","0","","","","","","","","","","","day-l101","","","","","","","","","","19420412","0","RIC04","HOM","W","exhibition","","1942"
"NW2194204150","NW2","","","","","","","","2","","","","","","","","","","","","","","","","","","","","","","value","","4","2","","","2","","","","","","","","","","","","27","","","2","","","2","9","","1","","","","","","","","27","","0","","0","","","","","","","","","","","hookl101","","","","","","","","","","19420415","0","RAL01","HOM","L","exhibition","","1942"
"NW2194204150","NW2","","","","","","","","2","","","","","","","","","","","","","","","","","","","","","","lower","","4","2","","","2","","","","","","","","","","","","27","","","2","","","2","9","","1","","","","","","","","27","","0","","0","","","","","","","","","","","hookl101","","","","","","","","","","19420415","0","RAL01","HOM","L","exhibition","","1942"
"NW2194204150","NW2","","","","","","","","2","","","","","","","","","","","","","","","","","","","","","","upper","","4","2","","","2","","","","","","","","","","","","27","","","2","","","2","9","","1","","","","","","","","27","","0","","0","","","","","","","","","","","hookl101","","","","","","","","","","19420415","0","RAL01","HOM","L","exhibition","","1942"
"HOM194204191","NW2","1","0","1","0","3","0","3","1","4","","","","","","","","","","","","","","","","","","","","9","value","44","13","14","4","1","0","10","0","","0","5","","","1","","","0","27","","43","6","1","0","0","8","","4","","5","2","0","0","0","1","27","8","2","1","0","0","isrec101","wellw101","stone101","irvim101","dandr101","clarb101","pearl102","parkc101","hobgf101","hobgf101","parkc101","pearl102","dandr101","isrec101","wellw101","clarb101","irvim101","stone101","","19420419","1","WAS09","HOM","W","exhibition","y","1942"
"HOM194204191","NW2","1","0","1","0","3","0","3","1","4","","","","","","","","","","","","","","","","","","","","9","lower","44","13","14","4","1","0","10","0","","0","1","","","1","","","0","27","","43","6","1","0","0","8","","4","","5","2","0","0","0","1","27","8","2","1","0","0","isrec101","wellw101","stone101","irvim101","dandr101","clarb101","pearl102","parkc101","hobgf101","hobgf101","parkc101","pearl102","dandr101","isrec101","wellw101","clarb101","irvim101","stone101","","19420419","1","WAS09","HOM","W","exhibition","y","1942"
"HOM194204191","NW2","1","0","1","0","3","0","3","1","4","","","","","","","","","","","","","","","","","","","","9","upper","45","13","14","4","1","0","10","0","","0","5","","","1","","","0","27","","46","6","1","0","0","8","","4","","5","2","0","0","0","1","27","8","2","1","0","0","isrec101","wellw101","stone101","irvim101","dandr101","clarb101","pearl102","parkc101","hobgf101","hobgf101","parkc101","pearl102","dandr101","isrec101","wellw101","clarb101","irvim101","stone101","","19420419","1","WAS09","HOM","W","exhibition","y","1942"
"HOM194204192","NW2","6","0","0","0","1","2","0","","","","","","","","","","","","","","","","","","","","","","5","value","33","9","12","4","0","1","7","0","","0","2","","","0","","","0","21","","31","7","1","0","0","4","4","4","","4","1","0","0","0","","21","6","0","0","0","0","isrec101","wellw101","stone101","irvim101","dandr101","clarb101","pearl102","parkc101","hookl101","hookl101","parkc101","pearl102","dandr101","isrec101","wellw101","clarb101","irvim101","stone101","","19420419","2","WAS09","HOM","W","exhibition","y","1942"
"HOM194204192","NW2","6","0","0","0","1","2","0","","","","","","","","","","","","","","","","","","","","","","5","lower","33","9","12","4","0","1","7","0","","0","1","","","0","","","0","21","","27","7","1","0","0","4","4","4","","4","1","0","0","0","","21","6","0","0","0","0","isrec101","wellw101","stone101","irvim101","dandr101","clarb101","pearl102","parkc101","hookl101","hookl101","parkc101","pearl102","dandr101","isrec101","wellw101","clarb101","irvim101","stone101","","19420419","2","WAS09","HOM","W","exhibition","y","1942"
"HOM194204192","NW2","6","0","0","0","1","2","0","","","","","","","","","","","","","","","","","","","","","","5","upper","33","9","12","4","0","1","7","0","","0","2","","","0","","","0","21","","31","7","1","0","0","4","4","4","","4","1","0","0","0","","21","6","0","0","0","0","isrec101","wellw101","stone101","irvim101","dandr101","clarb101","pearl102","parkc101","hookl101","hookl101","parkc101","pearl102","dandr101","isrec101","wellw101","clarb101","irvim101","stone101","","19420419","2","WAS09","HOM","W","exhibition","y","1942"
"NW2194205030","NW2","0","0","0","0","1","0","1","0","0","","","","","","","","","","","","","","","","","","","","12","value","34","2","5","0","1","1","1","0","","0","7","","","0","","","0","27","","34","5","0","0","1","3","","2","","","0","0","0","0","","27","","2","0","0","0","browj115","wellw101","stone101","irvim101","dandr101","pearl102","isrec101","parkc101","hillj104","hillj104","parkc101","pearl102","dandr101","isrec101","wellw101","browj115","irvim101","stone101","","19420503","0","NWK04","HOM","L","exhibition","y","1942"
"NW2194205030","NW2","0","0","0","0","1","0","1","0","0","","","","","","","","","","","","","","","","","","","","12","lower","34","2","5","0","1","1","1","0","","0","","","","0","","","0","27","","33","5","0","0","1","3","","","","","0","0","0","0","","27","","2","0","0","0","browj115","wellw101","stone101","irvim101","dandr101","pearl102","isrec101","parkc101","hillj104","hillj104","parkc101","pearl102","dandr101","isrec101","wellw101","browj115","irvim101","stone101","","19420503","0","NWK04","HOM","L","exhibition","y","1942"
"NW2194205030","NW2","0","0","0","0","1","0","1","0","0","","","","","","","","","","","","","","","","","","","","12","upper","35","2","5","1","1","1","1","0","","0","","","","0","","","0","27","","34","5","0","0","1","3","","","","","0","0","0","0","","27","","2","0","0","0","browj115","wellw101","stone101","irvim101","dandr101","pearl102","isrec101","parkc101","hillj104","hillj104","parkc101","pearl102","dandr101","isrec101","wellw101","browj115","irvim101","stone101","","19420503","0","NWK04","HOM","L","exhibition","y","1942"
"NY6194205050","NW2","0","2","0","0","2","1","0","","","","","","","","","","","","","","","","","","","","","","","value","","5","10","2","1","","2","","","","","","1","1","","","","21","","","2","1","","","2","","1","","3","","","","","","21","","0","","0","","browj115","wellw101","","","","dandr101","isrec101","ruffl101","mannm101","mannm101","ruffl101","","dandr101","","wellw101","browj115","","","","19420505","0","NOR02","NY6","W","exhibition","","1942"
"NY6194205050","NW2","0","2","0","0","2","1","0","","","","","","","","","","","","","","","","","","","","","","","lower","","5","10","2","1","","2","","","","","","1","1","","","","21","","","2","1","","","2","","1","","3","","","","","","21","","0","","0","","browj115","wellw101","","","","dandr101","isrec101","ruffl101","mannm101","mannm101","ruffl101","","dandr101","","wellw101","browj115","","","","19420505","0","NOR02","NY6","W","exhibition","","1942"
"NY6194205050","NW2","0","2","0","0","2","1","0","","","","","","","","","","","","","","","","","","","","","","","upper","","5","10","2","1","","2","","","","","","1","1","","","","21","","","2","1","","","2","","1","","3","","","","","","21","","0","","0","","browj115","wellw101","","","","dandr101","isrec101","ruffl101","mannm101","mannm101","ruffl101","","dandr101","","wellw101","browj115","","","","19420505","0","NOR02","NY6","W","exhibition","","1942"
"NW2194205060","NW2","1","0","0","0","0","1","8","0","","","","","","","","","","","","","","","","","","","","","","value","","10","2","","","2","","","","","","","","","","","","27","","","","","","","4","","","","","","","","","","27","","0","","0","","","","","","","","","","","hookl101","parkc101","","","","","","","","","19420506","0","WIL06","NY6","W","exhibition","","1942"
"NW2194205060","NW2","1","0","0","0","0","1","8","0","","","","","","","","","","","","","","","","","","","","","","lower","","10","2","","","2","","","","","","","","","","","","27","","","","","","","4","","","","","","","","","","27","","0","","0","","","","","","","","","","","hookl101","parkc101","","","","","","","","","19420506","0","WIL06","NY6","W","exhibition","","1942"
"NW2194205060","NW2","1","0","0","0","0","1","8","0","","","","","","","","","","","","","","","","","","","","","","upper","","10","2","","","2","","","","","","","","","","","","27","","","","","","","4","","","","","","","","","","27","","0","","0","","","","","","","","","","","hookl101","parkc101","","","","","","","","","19420506","0","WIL06","NY6","W","exhibition","","1942"
"NW2194205101","NW2","2","0","3","2","0","2","1","0","","","","","","","","","","","","","","","","","","","","","3","value","35","10","12","4","1","1","4","0","","0","2","","","0","","","0","27","","33","4","0","0","0","0","0","3","","9","0","0","0","0","","27","","0","1","0","0","browj115","wellw101","stone101","irvim101","dandr101","pearl102","isrec101","ruffl101","day-l101","day-l101","ruffl101","pearl102","dandr101","isrec101","wellw101","browj115","irvim101","stone101","","19420510","1","NWK04","NY6","W","regular","y","1942"
"NW2194205101","NW2","2","0","3","2","0","2","1","0","","","","","","","","","","","","","","","","","","","","","3","lower","35","10","12","4","1","1","4","0","","0","","","","0","","","0","27","","30","4","0","0","0","0","0","3","","9","0","0","0","0","","27","","0","1","0","0","browj115","wellw101","stone101","irvim101","dandr101","pearl102","isrec101","ruffl101","day-l101","day-l101","ruffl101","pearl102","dandr101","isrec101","wellw101","browj115","irvim101","stone101","","19420510","1","NWK04","NY6","W","regular","y","1942"
"NW2194205101","NW2","2","0","3","2","0","2","1","0","","","","","","","","","","","","","","","","","","","","","3","upper","36","10","12","4","1","1","4","0","","0","","","","0","","","0","27","","33","4","0","0","0","0","0","3","","9","0","0","0","0","","27","","0","1","0","0","browj115","wellw101","stone101","irvim101","dandr101","pearl102","isrec101","ruffl101","day-l101","day-l101","ruffl101","pearl102","dandr101","isrec101","wellw101","browj115","irvim101","stone101","","19420510","1","NWK04","NY6","W","regular","y","1942"
"NW2194205102","NW2","0","0","0","2","0","0","0","","","","","","","","","","","","","","","","","","","","","","2","value","25","2","2","0","0","1","2","0","","0","0","","","0","","","0","21","","34","8","1","0","0","5","","4","","1","0","0","0","0","","21","","3","2","0","0","browj115","wellw101","stone101","irvim101","dandr101","pearl102","isrec101","parkc101","mannm101","mannm101","parkc101","pearl102","dandr101","isrec101","wellw101","browj115","irvim101","stone101","","19420510","2","NWK04","NY6","L","regular","y","1942"
"NW2194205102","NW2","0","0","0","2","0","0","0","","","","","","","","","","","","","","","","","","","","","","2","lower","25","2","2","0","0","1","2","0","","0","0","","","0","","","0","21","","30","8","1","0","0","5","","4","","1","0","0","0","0","","21","","3","2","0","0","browj115","wellw101","stone101","irvim101","dandr101","pearl102","isrec101","parkc101","mannm101","mannm101","parkc101","pearl102","dandr101","isrec101","wellw101","browj115","irvim101","stone101","","19420510","2","NWK04","NY6","L","regular","y","1942"
"NW2194205102","NW2","0","0","0","2","0","0","0","","","","","","","","","","","","","","","","","","","","","","2","upper","25","2","2","0","0","1","2","0","","0","0","","","0","","","0","21","","34","8","1","0","0","5","","4","","1","0","0","0","0","","21","","3","2","0","0","browj115","wellw101","stone101","irvim101","dandr101","pearl102","isrec101","parkc101","mannm101","mannm101","parkc101","pearl102","dandr101","isrec101","wellw101","browj115","irvim101","stone101","","19420510","2","NWK04","NY6","L","regular","y","1942"
"PH5194205161","NW2","0","0","0","0","0","0","0","0","1","","","","","","","","","","","","","","","","","","","","4","value","32","1","4","1","1","0","1","0","","0","0","","","0","","","0","24","","38","8","1","0","0","4","","4","1","1","0","0","0","1","","24","15","4","0","0","0","browj115","isrec101","wellw101","stone101","pearl102","day-l101","parkc101","ruffl101","hobgf101","hobgf101","ruffl101","pearl102","day-l101","isrec101","wellw101","parkc101","browj115","stone101","","19420516","1","PHI17","PH5","L","regular","y","1942"
