"gid","visteam","hometeam","site","date","number","starttime","daynight","innings","tiebreaker","usedh","htbf","timeofgame","attendance","fieldcond","precip","sky","temp","winddir","windspeed","oscorer","forfeit","umphome","ump1b","ump2b","ump3b","umplf","umprf","wp","lp","save","gametype","vruns","hruns","wteam","lteam","line","batteries","lineups","box","season"
"KCM194704110","BIR","KCM","WAC01","19470411","0","","","","","","","","","","","","","","","","","","","","","","","poweb103","napol101","","exhibition","4","1","BIR","KCM","y","both","","","1947"
"BIR194704160","HOM","BIR","BIR01","19470416","0","","night","","","","","","","","","","","","","","","","","","","","","newbj101","popew101","perra101","exhibition","4","6","BIR","HOM","y","both","","","1947"
"BIR194704170","HOM","BIR","BIR01","19470417","0","","night","","","","","","","","","","","","","","","","","","","","","fielw101","polln102","","exhibition","17","8","HOM","BIR","y","p","","","1947"
"BIR194704180","CVB","BIR","MTG01","19470418","0","","night","","","","","","","","","","","","","","","","","","","","","","","","exhibition","11","10","CVB","BIR","y","both","","","1947"
"MEM194704201","BIR","MEM","MEM02","19470420","1","","","","","","","","","","","","","","","","","","","","","","","","","","exhibition","13","7","BIR","MEM","","","","","1947"
"MEM194704202","BIR","MEM","MEM02","19470420","2","","day","","","","","","","","","","","","","","","","","","","","","","","","exhibition","1","9","MEM","BIR","","","","","1947"
"MEM194704220","BIR","MEM","LRK02","19470422","0","","night","","","","","","","","","","","","","","","","","","","","","perra101","whitl101","","exhibition","9","5","BIR","MEM","y","both","","","1947"
"MEM194704250","BIR","MEM","HOU04","19470425","0","","","","","","","","","","","","","","","","","","","","","","","hearj103","","","exhibition","5","3","BIR","MEM","","","","","1947"
"CVB194705040","BIR","CVB","CLE06","19470504","0","0:00PM","day","","","false","","125","6623","unknown","unknown","unknown","0","unknown","-1","","","","","","","","","clarw103","polln102","","regular","4","9","CVB","BIR","y","both","y","y","1947"
"CVB194705060","BIR","CVB","DAY03","19470506","0","","night","","","","","","","","","","","","","","","","","","","","","newbj101","brewc102","","regular","6","2","BIR","CVB","y","both","","","1947"
