"gid","visteam","hometeam","site","date","number","starttime","daynight","innings","tiebreaker","usedh","htbf","timeofgame","attendance","fieldcond","precip","sky","temp","winddir","windspeed","oscorer","forfeit","umphome","ump1b","ump2b","ump3b","umplf","umprf","wp","lp","save","gametype","vruns","hruns","wteam","lteam","line","batteries","lineups","box","season"
"BLG194704130","CAG","BLG","NSH02","19470413","0","","","","","","","135","","","","","","","","","","","","","","","","rombb101","mccow102","","exhibition","1","4","BLG","CAG","y","both","y","y","1947"
"CAG194704200","CVB","CAG","LRK02","19470420","0","","day","","","","","","","","","","","","","","","","","","","","","brewc102","johnl108","","exhibition","3","2","CVB","CAG","y","both","","","1947"
"CAG194704271","CVB","CAG","CHI10","19470427","1","","","","","","","","3000","","","","","","","","","","","","","","","woods103","bumpe101","","exhibition","9","0","CVB","CAG","y","both","","","1947"
"CAG194704272","CVB","CAG","CHI10","19470427","2","","","","","","","","3000","","","","","","","","","","","","","","","willc108","johnl108","","exhibition","4","3","CVB","CAG","y","both","","","1947"
"CAG194704290","CVB","CAG","HUN01","19470429","0","","night","","","","","","","","","","","","","","","","","","","","","woods103","jessg101","","exhibition","8","1","CVB","CAG","y","p","","","1947"
"KCM194705040","CAG","KCM","KAN05","19470504","0","0.125","day","","","","","","16463","","","","","","","","","rogab101","vaugs901","Fanbro","","","","smith111","jessg101","","regular","3","13","KCM","CAG","y","both","y","y","1947"
"KCM194705050","CAG","KCM","KAN05","19470505","0","","night","","","","","135","","","","","","","","","","rogab101","vaugs901","fambu901","","","","lockc102","wylis101","","regular","7","6","CAG","KCM","y","both","y","y","1947"
"KCM194705060","CAG","KCM","WIC01","19470506","0","","night","","","","","","","","","","","","","","","","","","","","","lamaj102","mccow102","","regular","3","4","KCM","CAG","y","both","y","y","1947"
"KCM194705070","CAG","KCM","WIC01","19470507","0","8:30pm","","","","","","","1100","","","","","","","","","massu901","paulu901","Angly(scorr)","","","","berrc104","bumpe101","","regular","6","7","KCM","CAG","y","both","y","y","1947"
"KCM194705080","CAG","KCM","KAN05","19470508","0","","night","","","","","135","","","","","","","","","","rogab101","vaugs901","fambu901","","","","napol101","bumpe101","lamaj102","regular","1","3","KCM","CAG","y","both","y","y","1947"
"MEM194705111","CAG","MEM","MEM02","19470511","1","2:15pm","day","","","","","","","","","","","","","","","","","","","","","bankd101","mccow102","","regular","3","11","MEM","CAG","y","both","","","1947"
"MEM194705112","CAG","MEM","MEM02","19470511","2","","day","7","","","","","","","","","","","","","","","","","","","","lockc102","pearf104","","regular","14","1","CAG","MEM","y","both","","","1947"
"MEM194705130","CAG","MEM","MEM02","19470513","0","","night","","","","","","","","","","","","","","","","","","","","","bumpe101","hubej101","","regular","7","3","CAG","MEM","y","both","","","1947"
"MEM194705140","CAG","MEM","MEM02","19470514","0","8:15pm","","","","","","","","","","","","","","","","","","","","","","bankd101","","","regular","6","12","MEM","CAG","y","both","","","1947"
"MEM194705150","CAG","MEM","GRE01","19470515","0","","night","","","","","120","2400","","","","","","","","","goodw901","westw901","","","","","bumpe101","whitl101","","regular","8","7","CAG","MEM","y","both","y","y","1947"
"CAG194705181","KCM","CAG","CHI10","19470518","1","","","","","","","","5000","","","","","","","","","","","","","","","lamaj102","lockc102","","regular","10","6","KCM","CAG","y","both","","","1947"
"CAG194705182","KCM","CAG","CHI10","19470518","2","","","","","","","","5000","","","","","","","","","","","","","","","mccow102","napol101","","regular","2","7","CAG","KCM","y","both","","","1947"
"KCM194705210","CAG","KCM","OKC02","19470521","0","","night","","","","","124","1572","","","","","","","","","deweu901","fielu901","","","","","smith111","stewr101","","regular","3","7","KCM","CAG","y","both","y","y","1947"
"KCM194705220","CAG","KCM","WIC01","19470522","0","","night","","","","","","800","","","","","","","","","massu901","whitu902","Angly(Scorr)","","","","wylis101","johnl108","","regular","3","22","KCM","CAG","y","both","y","y","1947"
"KCM194705230","CAG","KCM","CBI01","19470523","0","0:00PM","night","","","false","","116","1600","unknown","unknown","unknown","0","unknown","-1","","","akrou901","ohlib901","","","","","jessg101","berrc104","","regular","7","0","CAG","KCM","y","both","y","y","1947"
"CAG194705251","CVB","CAG","CHI10","19470525","1","","","","","","","130","","","","","","","","","","Bruitt","greeu902","","","","","clarw103","mccow102","","regular","6","4","CVB","CAG","y","both","y","y","1947"
