"gid","team","inn1","inn2","inn3","inn4","inn5","inn6","inn7","inn8","inn9","inn10","inn11","inn12","inn13","inn14","inn15","inn16","inn17","inn18","inn19","inn20","inn21","inn22","inn23","inn24","inn25","inn26","inn27","inn28","lob","stattype","b_ab","b_r","b_h","b_d","b_t","b_hr","b_rbi","b_sh","b_sf","b_hbp","b_w","b_iw","b_k","b_sb","b_cs","b_gdp","b_xi","p_ipouts","p_noout","p_bfp","p_h","p_d","p_t","p_hr","p_r","p_er","p_w","p_iw","p_k","p_hbp","p_wp","p_bk","p_sh","p_sf","d_po","d_a","d_e","d_dp","d_tp","d_pb","start_l1","start_l2","start_l3","start_l4","start_l5","start_l6","start_l7","start_l8","start_l9","start_f1","start_f2","start_f3","start_f4","start_f5","start_f6","start_f7","start_f8","start_f9","start_f10","date","number","site","opp","wl","gametype","box","season"
"BIR194304041","MEM","0","0","1","0","0","3","3","1","0","","","","","","","","","","","","","","","","","","","","10","value","39","8","11","","","","","","","","6","","","","","","","27","","41","10","","","","5","","3","","","","","","","","27","","3","","0","","bankf101","fagag101","cartm101","currg102","fordj101","mathv101","longr102","smitb114","hutcw101","hutcw101","smitb114","longr102","bankf101","cartm101","fordj101","currg102","mathv101","fagag101","","19430404","1","BIR01","BIR","W","exhibition","y","1943"
"BIR194304041","MEM","0","0","1","0","0","3","3","1","0","","","","","","","","","","","","","","","","","","","","10","lower","39","8","11","","","","","","","","","","","","","","","27","","38","10","","","","5","","","","","","","","","","27","","3","","0","","bankf101","fagag101","cartm101","currg102","fordj101","mathv101","longr102","smitb114","hutcw101","hutcw101","smitb114","longr102","bankf101","cartm101","fordj101","currg102","mathv101","fagag101","","19430404","1","BIR01","BIR","W","exhibition","y","1943"
"BIR194304041","MEM","0","0","1","0","0","3","3","1","0","","","","","","","","","","","","","","","","","","","","10","upper","39","8","11","","","","","","","","","","","","","","","27","","41","10","","","","5","","","","","","","","","","27","","3","","0","","bankf101","fagag101","cartm101","currg102","fordj101","mathv101","longr102","smitb114","hutcw101","hutcw101","smitb114","longr102","bankf101","cartm101","fordj101","currg102","mathv101","fagag101","","19430404","1","BIR01","BIR","W","exhibition","y","1943"
"BIR194304042","MEM","0","0","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","","","value","","0","5","","","","0","","","","","","","","","","","18","","","9","","","","11","","","","","","","","","","18","","3","","0","","","","","","","","","","","mathv101","browl107","","","","","","","","","19430404","2","BIR01","BIR","L","exhibition","","1943"
"BIR194304042","MEM","0","0","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","","","lower","","0","5","","","","0","","","","","","","","","","","18","","","9","","","","11","","","","","","","","","","18","","3","","0","","","","","","","","","","","mathv101","browl107","","","","","","","","","19430404","2","BIR01","BIR","L","exhibition","","1943"
"BIR194304042","MEM","0","0","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","","","upper","","0","5","","","","0","","","","","","","","","","","18","","","9","","","","11","","","","","","","","","","18","","3","","0","","","","","","","","","","","mathv101","browl107","","","","","","","","","19430404","2","BIR01","BIR","L","exhibition","","1943"
"MEM194304110","MEM","0","0","0","1","0","0","","","","","","","","","","","","","","","","","","","","","","","","value","","1","2","","","","","","","","","","","","","","","21","","","3","","","","2","","","","","","","","","","21","","2","","0","","","","","","","","","","","mossp101","browl107","","","","","","","","","19430411","0","MEM03","BIR","L","exhibition","","1943"
"MEM194304110","MEM","0","0","0","1","0","0","","","","","","","","","","","","","","","","","","","","","","","","lower","","1","2","","","","","","","","","","","","","","","21","","","3","","","","2","","","","","","","","","","21","","2","","0","","","","","","","","","","","mossp101","browl107","","","","","","","","","19430411","0","MEM03","BIR","L","exhibition","","1943"
"MEM194304110","MEM","0","0","0","1","0","0","","","","","","","","","","","","","","","","","","","","","","","","upper","","1","2","","","","","","","","","","","","","","","21","","","3","","","","2","","","","","","","","","","21","","2","","0","","","","","","","","","","","mossp101","browl107","","","","","","","","","19430411","0","MEM03","BIR","L","exhibition","","1943"
"MEM194304251","MEM","2","0","4","0","0","0","0","1","","","","","","","","","","","","","","","","","","","","","10","value","37","7","12","1","1","0","5","0","","0","4","","","0","","","0","27","","41","10","2","0","1","4","","2","","6","1","0","0","0","","27","","2","0","0","0","hydec101","bankf101","mcdaf101","cartm101","robin101","taylj106","longr102","browl107","hutcw101","hutcw101","browl107","taylj106","bankf101","cartm101","longr102","mcdaf101","robin101","hydec101","","19430425","1","MEM03","CAG","W","exhibition","y","1943"
"MEM194304251","MEM","2","0","4","0","0","0","0","1","","","","","","","","","","","","","","","","","","","","","10","lower","37","7","12","1","1","0","5","0","","0","","","","0","","","0","27","","39","10","2","0","1","4","","2","","6","1","0","0","0","","27","","2","0","0","0","hydec101","bankf101","mcdaf101","cartm101","robin101","taylj106","longr102","browl107","hutcw101","hutcw101","browl107","taylj106","bankf101","cartm101","longr102","mcdaf101","robin101","hydec101","","19430425","1","MEM03","CAG","W","exhibition","y","1943"
"MEM194304251","MEM","2","0","4","0","0","0","0","1","","","","","","","","","","","","","","","","","","","","","10","upper","37","7","12","1","1","0","5","0","","0","","","","0","","","0","27","","41","10","2","0","1","4","","2","","6","1","0","0","0","","27","","2","0","0","0","hydec101","bankf101","mcdaf101","cartm101","robin101","taylj106","longr102","browl107","hutcw101","hutcw101","browl107","taylj106","bankf101","cartm101","longr102","mcdaf101","robin101","hydec101","","19430425","1","MEM03","CAG","W","exhibition","y","1943"
