"gid","team","inn1","inn2","inn3","inn4","inn5","inn6","inn7","inn8","inn9","inn10","inn11","inn12","inn13","inn14","inn15","inn16","inn17","inn18","inn19","inn20","inn21","inn22","inn23","inn24","inn25","inn26","inn27","inn28","lob","stattype","b_ab","b_r","b_h","b_d","b_t","b_hr","b_rbi","b_sh","b_sf","b_hbp","b_w","b_iw","b_k","b_sb","b_cs","b_gdp","b_xi","p_ipouts","p_noout","p_bfp","p_h","p_d","p_t","p_hr","p_r","p_er","p_w","p_iw","p_k","p_hbp","p_wp","p_bk","p_sh","p_sf","d_po","d_a","d_e","d_dp","d_tp","d_pb","start_l1","start_l2","start_l3","start_l4","start_l5","start_l6","start_l7","start_l8","start_l9","start_f1","start_f2","start_f3","start_f4","start_f5","start_f6","start_f7","start_f8","start_f9","start_f10","date","number","site","opp","wl","gametype","box","season"
"BIR194603310","BIR","0","0","0","0","0","1","0","0","2","1","","","","","","","","","","","","","","","","","","","","value","","4","5","","","1","3","","","","","","","","","","","30","","","5","","","","3","","","","","","","","","","30","","1","","0","","","","","","","","","","","newbj101","bassp101","","","","","","","","","19460331","0","BIR01","CAG","W","exhibition","","1946"
"BIR194603310","BIR","0","0","0","0","0","1","0","0","2","1","","","","","","","","","","","","","","","","","","","","lower","","4","5","","","1","3","","","","","","","","","","","30","","","5","","","","3","","","","","","","","","","30","","1","","0","","","","","","","","","","","newbj101","bassp101","","","","","","","","","19460331","0","BIR01","CAG","W","exhibition","","1946"
"BIR194603310","BIR","0","0","0","0","0","1","0","0","2","1","","","","","","","","","","","","","","","","","","","","upper","","4","5","","","1","3","","","","","","","","","","","30","","","5","","","","3","","","","","","","","","","30","","1","","0","","","","","","","","","","","newbj101","bassp101","","","","","","","","","19460331","0","BIR01","CAG","W","exhibition","","1946"
"BIR194604141","BIR","0","0","0","0","0","0","1","1","1","","","","","","","","","","","","","","","","","","","","","value","","3","7","","","","","","","","","","","","","","","27","","","3","","","","2","0","","","7","","","","","","27","","2","","0","","","","","","","","","","","polln102","bassp101","","","","","","","","","19460414","1","BIR01","IN9","W","exhibition","","1946"
"BIR194604141","BIR","0","0","0","0","0","0","1","1","1","","","","","","","","","","","","","","","","","","","","","lower","","3","7","","","","","","","","","","","","","","","27","","","3","","","","2","0","","","7","","","","","","27","","2","","0","","","","","","","","","","","polln102","bassp101","","","","","","","","","19460414","1","BIR01","IN9","W","exhibition","","1946"
"BIR194604141","BIR","0","0","0","0","0","0","1","1","1","","","","","","","","","","","","","","","","","","","","","upper","","3","7","","","","","","","","","","","","","","","27","","","3","","","","2","0","","","7","","","","","","27","","2","","0","","","","","","","","","","","polln102","bassp101","","","","","","","","","19460414","1","BIR01","IN9","W","exhibition","","1946"
"BIR194604142","BIR","0","1","0","0","2","0","","","","","","","","","","","","","","","","","","","","","","","","value","","3","6","","","","","","","","","","","","","","","21","","","6","","","","1","1","","","","","","","","","21","","0","","0","","","","","","","","","","","poweb103","bellh102","","","","","","","","","19460414","2","BIR01","IN9","W","exhibition","","1946"
"BIR194604142","BIR","0","1","0","0","2","0","","","","","","","","","","","","","","","","","","","","","","","","lower","","3","6","","","","","","","","","","","","","","","21","","","6","","","","1","1","","","","","","","","","21","","0","","0","","","","","","","","","","","poweb103","bellh102","","","","","","","","","19460414","2","BIR01","IN9","W","exhibition","","1946"
"BIR194604142","BIR","0","1","0","0","2","0","","","","","","","","","","","","","","","","","","","","","","","","upper","","3","6","","","","","","","","","","","","","","","21","","","6","","","","1","1","","","","","","","","","21","","0","","0","","","","","","","","","","","poweb103","bellh102","","","","","","","","","19460414","2","BIR01","IN9","W","exhibition","","1946"
"BIR194604150","BIR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","value","","10","","","","","27","","","","","","","","","","","27","","","","","","","8","","","","","","","","","","27","","0","","0","","","","","","","","","","","gipsa101","bassp101","","","","","","","","","19460415","0","BAT01","NY6","W","exhibition","","1946"
"BIR194604150","BIR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","lower","","10","","","","","27","","","","","","","","","","","27","","","","","","","8","","","","","","","","","","27","","0","","0","","","","","","","","","","","gipsa101","bassp101","","","","","","","","","19460415","0","BAT01","NY6","W","exhibition","","1946"
"BIR194604150","BIR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","upper","","10","","","","","27","","","","","","","","","","","27","","","","","","","8","","","","","","","","","","27","","0","","0","","","","","","","","","","","gipsa101","bassp101","","","","","","","","","19460415","0","BAT01","NY6","W","exhibition","","1946"
"NY6194604160","BIR","0","2","0","5","0","0","0","3","0","","","","","","","","","","","","","","","","","","","","","value","","10","13","","","","","","","","","","","","","","","27","","","10","","","","7","","","","","","","","","","27","","4","","0","","","","","","","","","","","hearj103","","","","","","","","","","19460416","0","NOL01","NY6","W","exhibition","","1946"
"NY6194604160","BIR","0","2","0","5","0","0","0","3","0","","","","","","","","","","","","","","","","","","","","","lower","","10","13","","","","","","","","","","","","","","","27","","","10","","","","7","","","","","","","","","","27","","4","","0","","","","","","","","","","","hearj103","","","","","","","","","","19460416","0","NOL01","NY6","W","exhibition","","1946"
"NY6194604160","BIR","0","2","0","5","0","0","0","3","0","","","","","","","","","","","","","","","","","","","","","upper","","10","13","","","","","","","","","","","","","","","27","","","10","","","","7","","","","","","","","","","27","","4","","0","","","","","","","","","","","hearj103","","","","","","","","","","19460416","0","NOL01","NY6","W","exhibition","","1946"
"BIR194604210","BIR","1","0","1","0","3","2","1","1","0","","","","","","","","","","","","","","","","","","","","","value","","9","10","1","","","","","","","1","","","","","","","27","","","15","1","","","10","","3","","","","","","","","27","","0","","0","","","","","","","","","","","newbj101","","","","","","","","","","19460421","0","ATL05","CVB","L","exhibition","","1946"
"BIR194604210","BIR","1","0","1","0","3","2","1","1","0","","","","","","","","","","","","","","","","","","","","","lower","","9","10","1","","","","","","","1","","","","","","","27","","","15","1","","","10","","3","","","","","","","","27","","0","","0","","","","","","","","","","","newbj101","","","","","","","","","","19460421","0","ATL05","CVB","L","exhibition","","1946"
"BIR194604210","BIR","1","0","1","0","3","2","1","1","0","","","","","","","","","","","","","","","","","","","","","upper","","9","10","1","","","","","","","1","","","","","","","27","","","15","1","","","10","","3","","","","","","","","27","","0","","0","","","","","","","","","","","newbj101","","","","","","","","","","19460421","0","ATL05","CVB","L","exhibition","","1946"
"BLG194604290","BIR","4","0","0","0","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","value","","4","4","1","","","","","","","","","","","","","","27","","","8","","1","","3","2","","","3","","","","","","27","","1","","0","","","","","","","","","","","bestp101","","","","","","","","","","19460429","0","ATL04","BLG","W","exhibition","","1946"
"BLG194604290","BIR","4","0","0","0","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","lower","","4","4","1","","","","","","","","","","","","","","27","","","8","","1","","3","2","","","3","","","","","","27","","1","","0","","","","","","","","","","","bestp101","","","","","","","","","","19460429","0","ATL04","BLG","W","exhibition","","1946"
"BLG194604290","BIR","4","0","0","0","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","upper","","4","4","1","","","","","","","","","","","","","","27","","","8","","1","","3","2","","","3","","","","","","27","","1","","0","","","","","","","","","","","bestp101","","","","","","","","","","19460429","0","ATL04","BLG","W","exhibition","","1946"
"CVB194605051","BIR","1","0","0","0","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","value","","1","4","","","","1","","1","","","","","","","","","24","","","5","","","","2","","1","","2","","","","","","27","","0","","0","","","","","","","","","","","gipsa101","bellh102","","","","","","","","","19460505","1","CLE06","CVB","L","regular","","1946"
"CVB194605051","BIR","1","0","0","0","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","lower","","1","4","","","","1","","1","","","","","","","","","24","","","5","","","","2","","1","","2","","","","","","27","","0","","0","","","","","","","","","","","gipsa101","bellh102","","","","","","","","","19460505","1","CLE06","CVB","L","regular","","1946"
"CVB194605051","BIR","1","0","0","0","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","upper","","1","4","","","","1","","1","","","","","","","","","24","","","5","","","","2","","1","","2","","","","","","24","","0","","0","","","","","","","","","","","gipsa101","bellh102","","","","","","","","","19460505","1","CLE06","CVB","L","regular","","1946"
"CVB194605052","BIR","3","2","0","0","0","1","1","","","","","","","","","","","","","","","","","","","","","","","value","","7","8","","","1","5","","","","1","1","1","","","","","21","","","6","","","","2","2","2","","","","","","","","21","","0","","0","","","","","","","","","","","newbj101","bellh102","","","","","","","","","19460505","2","CLE06","CVB","W","regular","","1946"
"CVB194605052","BIR","3","2","0","0","0","1","1","","","","","","","","","","","","","","","","","","","","","","","lower","","7","8","","","1","5","","","","1","1","1","","","","","21","","","6","","","","2","2","2","","","","","","","","21","","0","","0","","","","","","","","","","","newbj101","bellh102","","","","","","","","","19460505","2","CLE06","CVB","W","regular","","1946"
"CVB194605052","BIR","3","2","0","0","0","1","1","","","","","","","","","","","","","","","","","","","","","","","upper","","7","8","","","1","5","","","","1","1","1","","","","","21","","","6","","","","2","2","2","","","","","","","","21","","0","","0","","","","","","","","","","","newbj101","bellh102","","","","","","","","","19460505","2","CLE06","CVB","W","regular","","1946"
"CVB194605060","BIR","1","0","1","0","0","2","0","0","0","0","0","0","","","","","","","","","","","","","","","","","","value","","4","","","","","","","","","","","","","","","","33","","","","","","","5","","","","","","","","","","33","","0","","0","","","","","","","","","","","polln102","bellh102","","","","","","","","","19460506","0","TOL05","CVB","L","regular","","1946"
"CVB194605060","BIR","1","0","1","0","0","2","0","0","0","0","0","0","","","","","","","","","","","","","","","","","","lower","","4","","","","","","","","","","","","","","","","33","","","","","","","5","","","","","","","","","","33","","0","","0","","","","","","","","","","","polln102","bellh102","","","","","","","","","19460506","0","TOL05","CVB","L","regular","","1946"
"CVB194605060","BIR","1","0","1","0","0","2","0","0","0","0","0","0","","","","","","","","","","","","","","","","","","upper","","4","","","","","","","","","","","","","","","","35","","","","","","","5","","","","","","","","","","35","","0","","0","","","","","","","","","","","polln102","bellh102","","","","","","","","","19460506","0","TOL05","CVB","L","regular","","1946"
"BIR194605090","BIR","3","2","0","0","1","0","1","0","","","","","","","","","","","","","","","","","","","","","9","value","35","7","12","1","0","0","","1","","1","3","1","1","1","","","0","27","","38","8","0","0","1","2","","4","","6","0","0","0","0","","27","","0","0","0","0","wilsa101","jonec109","britj104","davip102","steee102","lockl101","bostl102","bassp101","hearj103","hearj103","bassp101","bostl102","davip102","britj104","wilsa101","lockl101","jonec109","steee102","","19460509","0","BIR01","CVB","W","regular","y","1946"
