"gid","visteam","hometeam","site","date","number","starttime","daynight","innings","tiebreaker","usedh","htbf","timeofgame","attendance","fieldcond","precip","sky","temp","winddir","windspeed","oscorer","forfeit","umphome","ump1b","ump2b","ump3b","umplf","umprf","wp","lp","save","gametype","vruns","hruns","wteam","lteam","line","batteries","lineups","box","season"
"CI2194208021","MEM","CI2","CIN07","19420802","1","","","","","","","","8000","","","","","","","","","","","","","","","mossp101","davip103","","exhibition","5","1","MEM","CI2","y","both","","","1942"
"CI2194208022","MEM","CI2","CIN07","19420802","2","","","","","","","","8000","","","","","","","","","","","","","","","bankd101","mathv101","","exhibition","1","2","CI2","MEM","y","both","y","y","1942"
"CI2194208050","BIR","CI2","IND10","19420805","0","","night","","","","","","4221","","","","","","","","","","","","","","","smitg105","ellis102","","exhibition","4","6","CI2","BIR","y","both","","","1942"
"CI2194208070","BIR","CI2","BEL01","19420807","0","","night","","","","","","3000","","","","","","","","","seibb901","goodg901","","","","","radct101","owens101","","exhibition","3","0","BIR","CI2","y","p","","","1942"
"BIR194208091","CI2","BIR","KAN05","19420809","1","","","","","","","","4107","","","","","","","","","","","","","","","","","","exhibition","0","3","BIR","CI2","","","","","1942"
"BIR194208092","CI2","BIR","KAN05","19420809","2","","","7","","","","","4107","","","","","","","","","","","","","","","","","","exhibition","1","2","BIR","CI2","","","","","1942"
"CI2194208120","BIR","CI2","OKC01","19420812","0","","night","","","","","","3000","","","","","","","","","","","","","","","pipkd101","matcj101","","exhibition","3","2","BIR","CI2","y","both","","","1942"
"BIR194208140","CI2","BIR","SPR04","19420814","0","","night","","","","","","","","","","","","","","","","","","","","","owens101","radct101","","exhibition","5","3","CI2","BIR","y","both","","","1942"
"BIR194208170","CI2","BIR","LOU05","19420817","0","","night","","","","","","4000","","","","","","","","","","","","","","","barbb102","markj101","","exhibition","6","3","CI2","BIR","","p","","","1942"
"CI2194208210","KCM","CI2","CIN07","19420821","0","","night","","","","","","6500","","","","","","","","","","","","","","","paigs101","henrp101","smith111","exhibition","5","1","KCM","CI2","y","both","y","y","1942"
"BIR194208231","CI2","BIR","BIR01","19420823","1","","","","","","","","","","","","","","","","","mooru901","willp103","","","","","owens101","radct101","","exhibition","5","4","CI2","BIR","y","both","y","y","1942"
"BIR194208232","CI2","BIR","BIR01","19420823","2","","","","","","","","","","","","","","","","","willp103","mooru901","","","","","","","","exhibition","2","2","","","y","both","y","y","1942"
"CI2194208250","BIR","CI2","COL05","19420825","0","","night","","","","","","3500","","","","","","","","","","","","","","","markj101","henrp101","","exhibition","8","3","BIR","CI2","y","both","","","1942"
"KCM194208270","CI2","KCM","TOL05","19420827","0","","","","","","","","","","","","","","","","","","","","","","","lamaj102","mckig101","","exhibition","0","1","KCM","CI2","y","both","","","1942"
"CI2194209010","KCM","CI2","CIN07","19420901","0","","night","","","","","","8500","","","","","","","","","","","","","","","paigs101","davip103","","exhibition","10","2","KCM","CI2","y","p","","","1942"
"KCM194209020","CI2","KCM","AKR01","19420902","0","","day","","","","","","","","","","","","","","","lobau901","dalru901","","","","","owens101","johnc103","","exhibition","3","2","CI2","KCM","y","both","y","y","1942"
"KCM194209062","CI2","KCM","CHI11","19420906","2","","day","","","","","","7000","","","","","","","","","","","","","","","mcdab101","mckig101","","exhibition","3","4","KCM","CI2","y","both","y","y","1942"
"CI2194209170","KCM","CI2","IND10","19420917","0","","night","","","","","","","","","","","","","","","","","","","","","","","","exhibition","9","4","KCM","CI2","y","both","","","1942"
"CI2194209180","KCM","CI2","LOU05","19420918","0","","night","","","","","","","","","","","","","","","","","","","","","","","","exhibition","2","1","KCM","CI2","","","","","1942"
"CI2194209201","BIR","CI2","IND10","19420920","1","","day","","","","","","","","","","","","","","","","","","","","","davip103","sneae101","","exhibition","1","3","CI2","BIR","y","both","","","1942"
"CI2194209202","BIR","CI2","IND10","19420920","2","","night","","","","","","","","","","","","","","","","","","","","","evanu102","markj101","","exhibition","4","7","CI2","BIR","y","both","","","1942"
"CI2194209210","BIR","CI2","SPR04","19420921","0","","night","","","","","","300","","","","","","","","","","","","","","","davip103","ferrw102","","exhibition","5","6","CI2","BIR","y","both","","","1942"
"BIR194209221","CI2","BIR","STJ01","19420922","1","","day","7","","","","","","","","","","","","","","","","","","","","welcw101","alleh106","","exhibition","2","7","BIR","CI2","y","both","","","1942"
"BIR194209230","CI2","BIR","OKC01","19420923","0","","night","","","","","","1600","","","","","","","","","","","","","","","sneae101","davip103","","exhibition","2","4","BIR","CI2","y","both","","","1942"
"BIR194209271","CI2","BIR","BIR01","19420927","1","","","","","","","","","","","","","","","","","","","","","","","keyer101","davip103","","exhibition","1","6","BIR","CI2","","p","","","1942"
"BIR194209272","CI2","BIR","BIR01","19420927","2","","night","7","","","","","","","","","","","","","","","","","","","","bankd101","","","exhibition","1","3","BIR","CI2","","","","","1942"
