"gid","visteam","hometeam","site","date","number","starttime","daynight","innings","tiebreaker","usedh","htbf","timeofgame","attendance","fieldcond","precip","sky","temp","winddir","windspeed","oscorer","forfeit","umphome","ump1b","ump2b","ump3b","umplf","umprf","wp","lp","save","gametype","vruns","hruns","wteam","lteam","line","batteries","lineups","box","season"
"MEM194603310","CVB","MEM","MEM03","19460331","0","","","","","","","","6372","","","","","","","","","","","","","","","mathv101","breme101","","exhibition","7","12","MEM","CVB","y","both","","","1946"
"MEM194604140","CAG","MEM","LRK02","19460414","0","","day","","","","","","","","","","","","","","","","","","","","","","","","exhibition","10","4","CAG","MEM","y","both","","","1946"
"MEM194604150","CAG","MEM","NOL01","19460415","0","","night","","","","","","","","","","","","","","","","","","","","","","","","exhibition","3","2","CAG","MEM","y","both","","","1946"
"MEM194604211","IN9","MEM","MEM03","19460421","1","","day","","","","","","13000","","","","","","","","","","","","","","","mathv101","watsa102","","exhibition","4","5","MEM","IN9","y","both","","","1946"
"MEM194604212","IN9","MEM","MEM03","19460421","2","","day","7","","","","","13000","","","","","","","","","","","","","","","willj112","","","exhibition","10","7","IN9","MEM","y","both","","","1946"
"MEM194604230","IN9","MEM","LRK02","19460423","0","","night","","","","","","","","","","","","","","","","","","","","","","","","exhibition","14","12","IN9","MEM","y","both","","","1946"
"MEM194604260","CAG","MEM","FTW01","19460426","0","","night","","","","","","","","","","","","","","","","","","","","","","","","exhibition","3","13","MEM","CAG","y","both","","","1946"
"MEM194604281","CAG","MEM","FTW01","19460428","1","","day","","","","","","","","","","","","","","","","","","","","","","","","exhibition","15","4","CAG","MEM","","","","","1946"
"MEM194604282","CAG","MEM","FTW01","19460428","2","","day","7","","","","","","","","","","","","","","","","","","","","","","","exhibition","2","7","MEM","CAG","","","","","1946"
"MEM194605051","IN9","MEM","MEM03","19460505","1","","day","","","","","","8365","","","","","","","","","","","","","","","hutcw101","davip103","","regular","0","3","MEM","IN9","y","both","","","1946"
