"gid","team","inn1","inn2","inn3","inn4","inn5","inn6","inn7","inn8","inn9","inn10","inn11","inn12","inn13","inn14","inn15","inn16","inn17","inn18","inn19","inn20","inn21","inn22","inn23","inn24","inn25","inn26","inn27","inn28","lob","mgr","stattype","b_pa","b_ab","b_r","b_h","b_d","b_t","b_hr","b_rbi","b_sh","b_sf","b_hbp","b_w","b_iw","b_k","b_sb","b_cs","b_gdp","b_xi","b_roe","p_ipouts","p_noout","p_bfp","p_h","p_d","p_t","p_hr","p_r","p_er","p_w","p_iw","p_k","p_hbp","p_wp","p_bk","p_sh","p_sf","p_sb","p_cs","p_pb","d_po","d_a","d_e","d_dp","d_tp","d_pb","d_wp","d_sb","d_cs","start_l1","start_l2","start_l3","start_l4","start_l5","start_l6","start_l7","start_l8","start_l9","start_f1","start_f2","start_f3","start_f4","start_f5","start_f6","start_f7","start_f8","start_f9","start_f10","date","number","site","opp","wl","gametype","box","season"
"BLG194804110","BLG","0","1","0","0","0","0","0","0","1","","","","","","","","","","","","","","","","","","","","","","value","","","2","7","","","","1","","","1","1","","","","","","","","27","","","5","1","","","1","","","","","","","","","","","","1","27","","1","","0","1","","","","","","","","","","","","","sowec101","campj106","","","","","","","","","19480411","0","NSH02","CAG","w","exhibition","","1948"
"HOM194804160","BLG","0","0","2","0","0","1","4","0","2","","","","","","","","","","","","","","","","","","","","","","value","","","9","","","","","","","","","","","","","","","","","27","","","","","","","4","","","","","","","","","","","","","27","","1","","0","","","","","","","","","","","","","","dailj103","","","","","","","","","","19480416","0","RKM01","HOM","w","exhibition","","1948"
"BLG194804180","BLG","0","0","0","2","0","0","1","0","1","","","","","","","","","","","","","","","","","","","","11","","value","42","34","4","10","3","0","1","4","1","0","0","7","0","2","1","0","1","0","0","27","0","39","6","0","0","0","5","4","7","0","8","1","0","0","1","0","3","1","0","27","2","3","1","0","0","0","3","1","gillj102","buttt102","kimbh102","lockl101","washj102","finne101","russf101","campj106","sowec101","sowec101","campj106","washj102","gillj102","finne101","buttt102","lockl101","kimbh102","russf101","","19480418","0","BAL14","HOM","l","exhibition","y","1948"
"HOM194804250","BLG","2","0","0","0","0","5","0","0","1","","","","","","","","","","","","","","","","","","","","9","","value","44","38","8","9","0","0","0","8","0","0","0","6","0","1","1","0","0","0","2","27","0","40","8","1","0","1","6","6","7","0","6","0","0","0","0","0","0","0","0","27","4","0","2","0","0","0","0","0","gillj102","buttt102","kimbh102","lockl101","washj102","finne101","robif104","russf101","rombb101","rombb101","robif104","washj102","gillj102","finne101","buttt102","lockl101","kimbh102","russf101","","19480425","0","WAS09","HOM","w","exhibition","y","1948"
"HOM194804290","BLG","1","0","0","1","0","0","1","0","0","","","","","","","","","","","","","","","","","","","","","","value","","","3","5","","","1","","","","","","","","","","","","","24","","","12","","","","8","","","","","","","","","","","","","24","","2","","0","","","","","","","","","","","","","","dailj103","robif104","","","","","","","","","19480429","0","PIT06","HOM","l","regular","","1948"
"BLG194805020","BLG","0","0","0","0","0","0","0","1","0","","","","","","","","","","","","","","","","","","","","6","","value","34","32","1","6","1","0","0","1","1","0","0","1","0","2","1","0","0","0","1","27","0","39","7","3","0","0","2","1","4","0","6","0","0","0","3","0","0","1","0","27","12","3","1","0","0","0","0","1","gillj102","buttt102","kimbh102","lockl101","washj102","finne101","russf101","robif104","blacj103","blacj103","robif104","washj102","gillj102","finne101","buttt102","lockl101","kimbh102","russf101","","19480502","0","BAL14","NW2","l","regular","y","1948"
"BLG194805040","BLG","0","0","1","0","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","4","","value","32","29","1","4","0","1","0","1","1","0","0","2","0","4","0","0","0","0","1","27","0","31","3","0","1","0","2","1","4","0","11","0","0","1","0","0","0","4","0","27","11","1","0","0","0","0","0","4","buttt102","gillj102","kimbh102","lockl101","washj102","russf101","finne101","robif104","rombb101","rombb101","robif104","washj102","gillj102","finne101","buttt102","lockl101","kimbh102","russf101","","19480504","0","BAL14","NW2","l","regular","y","1948"
"BLG194805060","BLG","0","0","1","0","2","0","0","0","0","","","","","","","","","","","","","","","","","","","","11","","value","41","32","3","6","1","0","0","2","1","0","1","7","0","2","3","0","0","0","2","27","0","37","8","2","1","0","3","3","4","0","10","0","0","0","0","0","0","1","0","27","11","0","3","0","0","0","0","1","kimbh102","buttt102","gillj102","washj102","lockl101","russf101","finne101","robif104","sowec101","sowec101","robif104","washj102","gillj102","finne101","buttt102","lockl101","kimbh102","russf101","","19480506","0","HRB01","NY6","t","regular","y","1948"
"BLG194805091","BLG","0","0","0","0","1","0","4","0","","","","","","","","","","","","","","","","","","","","","5","","value","34","32","5","8","1","0","0","4","0","0","0","2","0","5","1","0","1","0","2","27","0","36","3","1","0","0","0","0","3","0","7","0","0","0","2","0","2","0","0","27","9","1","0","0","0","0","2","0","kimbh102","buttt102","gillj102","washj102","lockl101","russf101","finne101","robif104","rombb101","rombb101","robif104","washj102","gillj102","finne101","buttt102","lockl101","kimbh102","russf101","","19480509","1","BAL14","NY5","w","regular","y","1948"
"BLG194805092","BLG","4","0","2","4","1","0","","","","","","","","","","","","","","","","","","","","","","","4","","value","33","29","11","12","1","1","0","7","1","","0","3","","","1","","","","","21","","27","5","1","0","0","1","","3","","","0","0","0","0","","","","0","21","","1","3","0","0","0","","","kimbh102","buttt102","gillj102","washj102","lockl101","russf101","finne101","robif104","dailj103","dailj103","robif104","washj102","gillj102","finne101","buttt102","lockl101","kimbh102","russf101","","19480509","2","BAL14","NY5","w","regular","y","1948"
