"gid","visteam","hometeam","site","date","number","starttime","daynight","innings","tiebreaker","usedh","htbf","timeofgame","attendance","fieldcond","precip","sky","temp","winddir","windspeed","oscorer","forfeit","umphome","ump1b","ump2b","ump3b","umplf","umprf","wp","lp","save","gametype","vruns","hruns","wteam","lteam","line","batteries","lineups","box","season"
"CIA194404100","BIR","CIA","MTG01","19440410","0","","night","","","","","","1000","","","","","","","","","","","","","","","sayla101","overa101","","exhibition","5","1","BIR","CIA","y","both","","","1944"
"KCM194404161","CIA","KCM","NOL01","19440416","1","","day","","","","","","","","","","","","","","","","","","","","","locke101","","","exhibition","1","5","KCM","CIA","y","both","","","1944"
"KCM194404162","CIA","KCM","NOL01","19440416","2","","night","","","","","","","","","","","","","","","","","","","","","","","","exhibition","4","4","","","y","both","","","1944"
"KCM194404170","CIA","KCM","HOU04","19440417","0","","","","","","","","7000","","","","","","","","","marsu902","mattu902","","","","","mcdab101","ruiza101","","exhibition","2","6","KCM","CIA","y","both","y","y","1944"
"KCM194404180","CIA","KCM","HOU04","19440418","0","","night","","","","","","","","","","","","","","","","marsu902","","","","","murrc101","edwaw101","","exhibition","9","8","CIA","KCM","y","both","","","1944"
"CIA194404190","KCM","CIA","SAT01","19440419","0","","night","","","","","","6721","","","","","","","","","","","","","","","ruiza101","smith111","","exhibition","3","8","CIA","KCM","y","both","","","1944"
"CIA194404210","KCM","CIA","FTW01","19440421","0","","night","","","","","","","","","","","","","","","","","","","","","bumpe101","","","exhibition","12","1","KCM","CIA","y","","","","1944"
"KCM194404231","CIA","KCM","DAL01","19440423","1","","night","","","","","","","","","","","","","","","","","","","","","davir103","paigs101","","exhibition","5","1","CIA","KCM","y","both","","","1944"
"KCM194404232","CIA","KCM","DAL01","19440423","2","","night","","","","","","","","","","","","","","","","","","","","","mcdab101","bassp101","","exhibition","0","4","KCM","CIA","y","both","","","1944"
"CIA194404240","KCM","CIA","MUS01","19440424","0","","night","","","","","","","","","","","","","","","","","","","","","matcj101","overa101","","exhibition","17","1","KCM","CIA","y","both","","","1944"
"KCM194404250","CIA","KCM","OKC02","19440425","0","","night","","","","","","2500","","","","","","","","","","","","","","","wylis101","ruiza101","mcdab101","exhibition","9","10","KCM","CIA","y","both","y","y","1944"
"KCM194404260","CIA","KCM","OKC02","19440426","0","","night","","","","","","1500","","","","","","","","","","","","","","","edwaw101","smith111","overa101","exhibition","10","5","CIA","KCM","y","both","y","y","1944"
"KCM194404270","CIA","KCM","DAL01","19440427","0","","night","","","","","","1100","","","","","","","","","","","","","","","","davir103","","exhibition","3","4","KCM","CIA","y","both","","","1944"
"BIR194404301","CIA","BIR","BIR01","19440430","1","","day","","","","","","6000","","","","","","","","","","","","","","","sayla101","davir103","","exhibition","0","1","BIR","CIA","y","both","","","1944"
"BIR194404302","CIA","BIR","BIR01","19440430","2","","night","","","","","","6000","","","","","","","","","","","","","","","hubej101","robes104","","exhibition","1","9","BIR","CIA","y","both","","","1944"
"CIA194405071","CVB","CIA","LOU05","19440507","1","","day","","","","","","4700","","","","","","","","","","","","","","","davir103","","","regular","1","5","CIA","CVB","","","","","1944"
