"gid","visteam","hometeam","site","date","number","starttime","daynight","innings","tiebreaker","usedh","htbf","timeofgame","attendance","fieldcond","precip","sky","temp","winddir","windspeed","oscorer","forfeit","umphome","ump1b","ump2b","ump3b","umplf","umprf","wp","lp","save","gametype","vruns","hruns","wteam","lteam","line","batteries","lineups","box","pbp","season"
"IN9194905151","BIR","IN9","CLE06","19490515","1","","","","","","","","","","","","","","","","","","","","","","","","","","regular","8","2","BIR","IN9","y","","","","","1949"
"IN9194905152","BIR","IN9","CLE06","19490515","2","","","7","","","","","","","","","","","","","","","","","","","","","","","regular","3","6","IN9","BIR","","","","","","1949"
"IN9194905160","BIR","IN9","COL05","19490516","0","","night","","","","","","","","","","","","","","","","","","","","","cohej101","poweb103","","regular","3","7","IN9","BIR","y","both","","","","1949"
"IN9194905170","BIR","IN9","ZAN02","19490517","0","","night","","","","","","900","","","","","","","","","","","","","","","godim101","wills104","","regular","3","8","IN9","BIR","y","both","","","","1949"
"CAG194905221","IN9","CAG","CHI10","19490522","1","","day","","","FALSE","","","","","","","","","","","","","","","","","","smitt105","garnh101","","regular","4","5","CAG","IN9","y","both","","","","1949"
"CAG194905222","IN9","CAG","CHI10","19490522","2","","day","7","","FALSE","","","","","","","","","","","","","","","","","","","","","regular","5","7","CAG","IN9","y","both","","","","1949"
"IN9194905240","CAG","IN9","DAY03","19490524","0","","night","","","FALSE","","","","","","","","","","","","","","","","","","davip103","jessg101","","regular","6","10","IN9","CAG","y","both","","","","1949"
"IN9194905250","CAG","IN9","ZAN02","19490525","0","","night","","","","","","500","","","","","","","","","","","","","","","mckig101","","","regular","5","4","CAG","IN9","y","","","","","1949"
"CAG194905260","IN9","CAG","MTV01","19490526","0","0:00PM","night","","","false","","0","600","unknown","unknown","unknown","0","unknown","-1","","","","","","","","","porta103","rhodh101","","regular","5","3","IN9","CAG","y","both","y","y","d","1949"
"KCM194905291","IN9","KCM","KAN05","19490529","1","0:00PM","day","","","false","","92","11541","unknown","unknown","unknown","0","unknown","-1","","","duncf102","vaugs901","(none)","motlb901","","","mcdab101","cohej101","","regular","3","7","KCM","IN9","y","both","y","y","d","1949"
"KCM194905292","IN9","KCM","KAN05","19490529","2","0:00PM","day","7","","false","","88","11541","unknown","unknown","unknown","0","unknown","-1","","","motlb901","duncf102","(none)","vaugs901","","","collg101","maddr101","","regular","1","4","KCM","IN9","y","both","y","y","d","1949"
"KCM194905301","IN9","KCM","KAN05","19490530","1","0:00PM","day","","","false","","96","4500","unknown","unknown","unknown","0","unknown","-1","","","duncf102","vaugs901","(none)","motlb901","","","lamaj102","davip103","","regular","0","1","KCM","IN9","y","both","y","y","d","1949"
"KCM194905302","IN9","KCM","KAN05","19490530","2","0:00PM","day","7","","false","","115","4500","unknown","unknown","unknown","0","unknown","-1","","","duncf102","motlb901","(none)","vaugs901","","","butth101","johnc103","","regular","7","0","IN9","KCM","y","both","y","y","d","1949"
"KCM194906010","IN9","KCM","TUL01","19490601","0","","night","","","FALSE","","","4054","","","","","","","","","","","","","","","","","","regular","5","8","KCM","IN9","","both","","","","1949"
"KCM194906040","IN9","KCM","GIN01","19490604","0","0:00PM","night","","","false","","0","2500","unknown","unknown","unknown","0","unknown","-1","","","cordi901","mckie901","munrb901","swarc901","","","maddr101","richg102","davip103","regular","3","2","IN9","KCM","y","both","y","y","d","1949"
"KCM194906051","IN9","KCM","ARN01","19490605","1","","day","","","","","","","","","","","","","","","","","","","","","barnf102","butth101","","regular","10","13","KCM","IN9","y","both","","","","1949"
"KCM194906052","IN9","KCM","OMA02","19490605","2","0:00PM","night","","","false","","0","8000","unknown","unknown","unknown","0","unknown","-1","","","postu901","ohlib901","","","","","lamaj102","porta103","","regular","2","3","KCM","IN9","y","both","y","y","d","1949"
"KCM194906060","IN9","KCM","SCI01","19490606","0","","night","13","","FALSE","","","","","","","","","","","","","","","","","","richg102","godim101","","regular","9","10","KCM","IN9","y","both","","","","1949"
"KCM194906070","IN9","KCM","CED01","19490607","0","0:00PM","night","","","false","","110","500","unknown","unknown","unknown","0","unknown","-1","","","ahrea901","bailj901","","","","","mcdab101","maddr101","","regular","0","6","KCM","IN9","y","both","y","y","d","1949"
"KCM194906080","IN9","KCM","DAV01","19490608","0","0:00PM","night","","","false","","140","2500","unknown","unknown","unknown","0","unknown","-1","","","hordm901","gambu901","","","","","collg101","godim101","","regular","1","10","KCM","IN9","y","both","y","y","d","1949"
"IN9194906090","KCM","IN9","RCI01","19490609","0","","night","","","FALSE","","","1884","","","","","","","","","","","","","","","","","","regular","4","5","IN9","KCM","","","","","","1949"
"IN9194906110","PH5","IN9","CHA01","19490611","0","0:00PM","night","","","false","","0","0","unknown","unknown","unknown","0","unknown","-1","","","","","","","","","davip103","rickb102","","regular","4","5","IN9","PH5","y","both","y","y","d","1949"
"IN9194906120","PH5","IN9","CHA01","19490612","0","","day","","","FALSE","","","1600","","","","84","","","","","","","","","","","harrw101","davip103","","regular","8","7","PH5","IN9","y","both","","","","1949"
"IN9194906140","PH5","IN9","ZAN02","19490614","0","","night","","","FALSE","","","","","","","","","","","","weidf901","moorh901","","","","","porta103","browb107","","regular","1","5","IN9","PH5","","both","y","","","1949"
"BIR194906180","IN9","BIR","CHT01","19490618","0","0:00PM","night","","","false","","147","1800","unknown","unknown","unknown","0","unknown","-1","","","haleu901","unggu901","","","","","porta103","wills104","","regular","5","3","IN9","BIR","y","both","y","y","d","1949"
"BIR194906191","IN9","BIR","BIR01","19490619","1","0:00PM","day","","","false","","118","7057","unknown","unknown","unknown","0","unknown","-1","","","moorc901","moseh901","(none)","austu901","","","perra101","cohej101","wills104","regular","5","12","BIR","IN9","y","both","y","y","d","1949"
"BIR194906192","IN9","BIR","BIR01","19490619","2","0:00PM","day","7","","false","","146","7057","unknown","unknown","unknown","0","unknown","-1","","","moseh901","moorc901","(none)","austu901","","","watsa102","perra101","godim101","regular","10","8","IN9","BIR","y","both","y","y","d","1949"
"BIR194906200","IN9","BIR","BIR01","19490620","0","","night","","","FALSE","","150","2177","","","","","","","","","moorc901","moseh901","","austu901","","","greab101","davip103","","regular","5","9","BIR","IN9","y","both","y","y","","1949"
"BIR194906220","IN9","BIR","COL06","19490622","0","","night","","","FALSE","","","2000","","","","","","","","","","","","","","","cathw101","","","regular","12","3","IN9","BIR","y","both","","","","1949"
"MEM194906261","IN9","MEM","MEM02","19490626","1","","day","","","FALSE","","","8106","","","","","","","","","","","","","","","davip103","hutcw101","","regular","8","3","IN9","MEM","y","both","","","","1949"
"MEM194906262","IN9","MEM","MEM02","19490626","2","","day","","","FALSE","","","8106","","","","","","","","","","","","","","","thomf110","butth101","","regular","0","4","MEM","IN9","y","both","","","","1949"
"MEM194906270","IN9","MEM","LRK02","19490627","0","","night","","","FALSE","","","4600","","","cloudy","","","","","","","","","","","","porta103","whitl101","","regular","22","9","IN9","MEM","y","both","","","","1949"
"MEM194906280","IN9","MEM","HSP01","19490628","0","","","","","","","","","","","","","","","","","","","","","","","","","","regular","7","6","IN9","MEM","","","","","","1949"
"MEM194906290","IN9","MEM","GRE01","19490629","0","","night","","","FALSE","","","4525","","","","","","","","","","","","","","","","","","regular","7","5","IN9","MEM","","","","","","1949"
"MEM194906300","IN9","MEM","MEM02","19490630","0","","night","","","FALSE","","","4953","","","","","","","","","","","","","","","cathw101","harri101","","regular","5","1","IN9","MEM","y","both","","","","1949"
"IN9194907031","LCB","IN9","PIT06","19490703","1","","day","","","","","","7500","","","","","","","","","","","","","","","davip103","clarw103","","regular","7","8","IN9","LCB","","","","","","1949"
"IN9194907032","LCB","IN9","PIT06","19490703","2","","day","7","","","","","7500","","","","","","","","","","","","","","","","","","regular","7","4","LCB","IN9","","","","","","1949"
"LCB194907041","IN9","LCB","LOU05","19490704","1","","","7","","","","","7500","","","","","","","","","","","","","","","porta103","jeffg102","","regular","9","3","IN9","LCB","y","both","","","","1949"
"LCB194907042","IN9","LCB","LOU05","19490704","2","","","","","","","","7500","","","","","","","","","","","","","","","longe102","davip103","","regular","6","7","LCB","IN9","y","both","","","","1949"
"IN9194907070","KCM","IN9","BIR01","19490707","0","","night","","","","","","3183","","","","","","","","","","","","","","","barnf102","cathw101","","regular","5","1","KCM","IN9","y","both","","","","1949"
"HOE194907090","IN9","HOE","HOU04","19490709","0","","night","","","","","","","","","","","","","","","","","","","","","cohej101","hearj101","","regular","10","3","IN9","HOE","y","both","","","","1949"
"HOE194907101","IN9","HOE","HOU04","19490710","1","","","","","","","","4509","","","","","","","","","","","","","","","davip103","lewir101","","regular","7","3","IN9","HOE","","","","","","1949"
"HOE194907102","IN9","HOE","HOU04","19490710","2","","","7","","","","","4509","","","","","","","","","","","","","","","hearj101","butth101","mannm101","regular","0","2","HOE","IN9","","","","","","1949"
"HOE194907110","IN9","HOE","SAT01","19490711","0","","night","","","","","","2694","","","","","","","","","","","","","","","willl107","porta103","","regular","2","9","HOE","IN9","y","both","","","","1949"
"HOE194907120","IN9","HOE","AUS01","19490712","0","","night","","","","","","2500","","","","","","","","","","","","","","","maddr101","odelj101","","regular","3","1","IN9","HOE","y","both","","","","1949"
"HOE194907130","IN9","HOE","DAL02","19490713","0","","night","","","","","","2000","","","","","","","","","","","","","","","mannm101","cathw101","","regular","1","3","HOE","IN9","y","both","","","","1949"
"HOE194907140","IN9","HOE","GRE01","19490714","0","","","","","","","","3945","","","","","","","","","","","","","","","hearj101","davip103","","regular","1","4","HOE","IN9","y","both","","","","1949"
"HOE194907150","IN9","HOE","NSH02","19490715","0","","","","","","","","","","","","","","","","","","","","","","","cohej101","lewir101","","regular","6","0","IN9","HOE","y","both","","","","1949"
"IN9194907170","HOE","IN9","CHA01","19490717","0","","night","","","","","","4500","","","","","","","","","","","","","","","porta103","willc107","","regular","7","10","IN9","HOE","y","both","","","","1949"
"IN9194907180","HOE","IN9","CIN02","19490718","0","","night","","","","","","","","","","","","","","","","","","","","","mannm101","davip103","","regular","5","2","HOE","IN9","y","both","","","","1949"
"BLG194907241","IN9","BLG","BAL14","19490724","1","0:00PM","day","","","false","","110","5000","unknown","unknown","unknown","0","unknown","-1","","","willh901","mccrf901","","","","","wilma101","davip103","","regular","0","4","BLG","IN9","y","both","y","y","d","1949"
"BLG194907242","IN9","BLG","BAL14","19490724","2","0:00PM","day","","","false","","0","5000","unknown","unknown","unknown","0","unknown","-1","","","willh901","mccrf901","","","","","cohej101","blacj103","","regular","3","2","IN9","BLG","y","both","y","y","d","1949"
"PH5194907251","IN9","PH5","PHI11","19490725","1","0:00PM","night","","","false","","0","7248","unknown","unknown","unknown","0","unknown","-1","","","","","","","","","porta103","grifb102","butth101","regular","6","4","IN9","PH5","y","both","y","y","d","1949"
"PH5194907252","IN9","PH5","PHI11","19490725","2","0:00PM","night","","","false","","0","7248","unknown","unknown","unknown","0","unknown","-1","","","","","","","","","maddr101","millh104","","regular","2","1","IN9","PH5","y","both","y","y","d","1949"
"PH5194907260","IN9","PH5","NWC01","19490726","0","0:00PM","night","","","false","","0","1500","unknown","unknown","unknown","0","unknown","-1","","","pricu901","moreu901","(none)","canau901","","","browb107","butth101","","regular","3","6","PH5","IN9","y","both","y","y","d","1949"
"IN9194907270","PH5","IN9","IND10","19490727","0","","night","","","","","","5000","","","","","","","","","","","","","","","davip103","harrw101","cohej101","regular","8","13","IN9","PH5","y","both","","","","1949"
"LCB194907280","IN9","LCB","COL05","19490728","0","","night","","","","","","","","","","","","","","","","","","","","","galar101","longe102","","regular","2","1","IN9","LCB","y","both","","","","1949"
"LCB194907311","IN9","LCB","CLE06","19490731","1","","day","","","","","","5541","","","","","","","","","","","","","","","porta103","clarw103","","regular","3","2","IN9","LCB","y","both","","","","1949"
"LCB194907312","IN9","LCB","CLE06","19490731","2","","day","7","","","","","5541","","","","","","","","","","","","","","","maddr101","longe102","","regular","6","2","IN9","LCB","y","both","","","","1949"
"LCB194908010","IN9","LCB","NIA01","19490801","0","","night","","","","","","","","","","","","","","","","","","","","","cohej101","","","regular","5","3","IN9","LCB","","","","","","1949"
"LCB194908020","IN9","LCB","BUF06","19490802","0","","night","","","","","","2500","","","","","","","","","","","","","","","osora101","davip103","","regular","1","2","LCB","IN9","","","","","","1949"
"PH5194908060","IN9","PH5","WIL04","19490806","0","","","","","","","","1864","","","","","","","","","","","","","","","browb107","porta103","rickb102","regular","4","5","PH5","IN9","y","both","y","y","","1949"
"NY6194908071","IN9","NY6","NYC14","19490807","1","0:00PM","day","","","false","","99","7500","unknown","unknown","unknown","0","unknown","-1","","","drumj901","huntu902","(none)","bouru901","","","stewr101","cohej101","","regular","2","4","NY6","IN9","y","both","y","y","d","1949"
"NY6194908072","IN9","NY6","NYC14","19490807","2","0:00PM","day","","","false","","173","7500","unknown","unknown","unknown","0","unknown","-1","","","huntu902","bouru901","(none)","drumj901","","","","","","regular","6","6","","","y","both","y","y","d","1949"
"NY6194908080","IN9","NY6","WIL04","19490808","0","0:00PM","night","","","false","","175","1124","unknown","unknown","unknown","0","unknown","-1","","","mccrf901","trusu901","","","","","wrigj105","butth101","","regular","7","10","NY6","IN9","y","both","y","y","d","1949"
"BLG194908090","IN9","BLG","BAL14","19490809","0","","night","","","","","135","","","","","","","","","","","","","","","","byrdb101","cathw101","","regular","1","9","BLG","IN9","y","both","y","y","","1949"
"IN9194908110","NY6","IN9","NOR02","19490811","0","","","","","","","","4500","","","","","","","","","","","","","","","cathw101","stewr101","","regular","5","6","IN9","NY6","y","p","","","","1949"
"IN9194908130","PH5","IN9","PET01","19490813","0","","night","","","","","","","","","","","","","","","","","","","","","cohej101","harrw101","","regular","2","3","IN9","PH5","","","","","","1949"
"PH5194908160","IN9","PH5","NPN02","19490816","0","","","","","","","","","","","","","","","","","","","","","","","","","","regular","2","0","IN9","PH5","","","","","","1949"
"IN9194908170","PH5","IN9","POR01","19490817","0","","night","","","","","","","","","","","","","","","","","","","","","","","","regular","4","2","PH5","IN9","","","","","","1949"
"IN9194908190","PH5","IN9","COL05","19490819","0","","night","","","","","","","","","","","","","","","","","","","","","rickb102","davip103","","regular","5","2","PH5","IN9","y","both","","","","1949"
"IN9194908200","PH5","IN9","IND10","19490820","0","","","","","","","","","","","","","","","","","","","","","","","grifb102","","","regular","3","1","PH5","IN9","","","","","","1949"
"BIR194908280","IN9","BIR","BIR01","19490828","0","","night","","","","","130","7000","","","","","","","","","","","","","","","poweb103","galar101","","regular","1","2","BIR","IN9","y","both","","","","1949"
"BIR194908290","IN9","BIR","BIR01","19490829","0","","night","","","","","","","","","","","","","","","","","","","","","porta103","poweb103","","regular","13","12","IN9","BIR","y","both","","","","1949"
"CAG194909040","IN9","CAG","CHI10","19490904","0","","day","","","","","","","","","","","","","","","","","","","","","galar101","gipsa101","godim101","regular","9","6","IN9","CAG","","","","","","1949"
"CAG194909051","IN9","CAG","CHI10","19490905","1","","day","","","","","","","","","","","","","","","","","","","","","smite111","","","regular","0","1","CAG","IN9","","","","","","1949"
"CAG194909052","IN9","CAG","CHI10","19490905","2","","day","7","","","","","","","","","","","","","","","","","","","","jessg101","","","regular","0","2","CAG","IN9","","","","","","1949"
"CAG194909060","IN9","CAG","RCK02","19490906","0","","night","7","","","","","","","rain","","","","","","","","","","","","","butth101","gipsa101","","exhibition","10","9","IN9","CAG","y","both","","","","1949"
"CAG194909070","IN9","CAG","RCI01","19490907","0","","night","","","","","","809","","","","","","","","","","","","","","","davip103","","","exhibition","10","3","IN9","CAG","","","","","","1949"
"KCM194909111","IN9","KCM","OMA02","19490911","1","0:00PM","day","7","","false","","0","1700","unknown","unknown","unknown","0","unknown","-1","","","ohlib901","schac902","","","","","cohej101","lamaj102","","exhibition","9","0","IN9","KCM","y","both","y","y","d","1949"
"KCM194909112","IN9","KCM","OMA02","19490911","2","0:00PM","day","","","false","","0","1700","unknown","unknown","unknown","0","unknown","-1","","","schac902","ohlib901","","","","","richg102","galar101","","exhibition","3","7","KCM","IN9","y","both","y","y","d","1949"
"KCM194909130","IN9","KCM","FLC01","19490913","0","0:00PM","night","","","false","","0","650","unknown","unknown","unknown","0","unknown","-1","","","mcnab901","kessa901","(none)","titub901","","","barnf102","maddr101","","exhibition","5","6","KCM","IN9","y","both","y","y","d","1949"
"KCM194909140","IN9","KCM","OXF01","19490914","0","","night","","","","","","","","","","","","","","","","","","","","","","","","exhibition","4","13","KCM","IN9","","","","","","1949"
"KCM194909150","IN9","KCM","KEA01","19490915","0","0:00PM","night","","","false","","139","0","unknown","unknown","unknown","0","unknown","-1","","","kreuu901","sticu901","","","","","cohej101","thomh106","cathw101","exhibition","11","9","IN9","KCM","y","both","y","y","d","1949"
"KCM194909170","IN9","KCM","KAN05","19490917","0","0:00PM","night","","","false","","93","0","unknown","unknown","unknown","0","unknown","-1","","","duncf102","vaugs901","(none)","mayfu901","","","duncm101","cathw101","","exhibition","0","4","KCM","IN9","y","both","y","y","d","1949"
"KCM194909181","IN9","KCM","KAN05","19490918","1","0:00PM","day","7","","false","","100","3165","unknown","unknown","unknown","0","unknown","-1","","","duncf102","vaugs901","(none)","mayfu901","","","galar101","richg102","","exhibition","4","1","IN9","KCM","y","both","y","y","d","1949"
"KCM194909182","IN9","KCM","KAN05","19490918","2","0:00PM","day","7","","false","","95","3165","unknown","unknown","unknown","0","unknown","-1","","","duncf102","mayfu901","(none)","vaugs901","","","barnf102","maddr101","","exhibition","5","8","KCM","IN9","y","both","y","y","d","1949"
"KCM194909200","IN9","KCM","ATC01","19490920","0","","","","","","","","","","","","","","","","","","","","","","","","","","exhibition","9","6","IN9","KCM","","","","","","1949"
"KCM194909220","IN9","KCM","MUS01","19490922","0","","","","","","","","","","","","","","","","","","","","","","","","","","exhibition","5","3","IN9","KCM","","","","","","1949"
"KCM194909250","IN9","KCM","SAT01","19490925","0","","day","","","","","","1179","","","","","","","","","","","","","","","galar101","barnf102","butth101","exhibition","11","8","IN9","KCM","y","both","","","","1949"
"KCM194909260","IN9","KCM","SAT01","19490926","0","","night","","","","","","666","","","","","","","","","","","","","","","johnc103","maddr101","","exhibition","1","5","KCM","IN9","y","both","","","","1949"
"KCM194909280","IN9","KCM","HOU04","19490928","0","","night","","","","","","2000","","","","","","","","","","","","","","","jessg101","barnf102","","exhibition","3","2","IN9","KCM","y","both","","","","1949"
"BIR194910021","IN9","BIR","BIR01","19491002","1","","day","","","","","","","","","","","","","","","","","","","","","","","","exhibition","8","2","IN9","BIR","","","","","","1949"
"BIR194910022","IN9","BIR","BIR01","19491002","2","","day","","","","","","","","","","","","","","","","","","","","","","","","exhibition","2","2","","","","","","","","1949"
