"gid","team","inn1","inn2","inn3","inn4","inn5","inn6","inn7","inn8","inn9","inn10","inn11","inn12","inn13","inn14","inn15","inn16","inn17","inn18","inn19","inn20","inn21","inn22","inn23","inn24","inn25","inn26","inn27","inn28","lob","mgr","stattype","b_pa","b_ab","b_r","b_h","b_d","b_t","b_hr","b_rbi","b_sh","b_sf","b_hbp","b_w","b_iw","b_k","b_sb","b_cs","b_gdp","b_xi","b_roe","p_ipouts","p_noout","p_bfp","p_h","p_d","p_t","p_hr","p_r","p_er","p_w","p_iw","p_k","p_hbp","p_wp","p_bk","p_sh","p_sf","p_sb","p_cs","p_pb","d_po","d_a","d_e","d_dp","d_tp","d_pb","d_wp","d_sb","d_cs","start_l1","start_l2","start_l3","start_l4","start_l5","start_l6","start_l7","start_l8","start_l9","start_f1","start_f2","start_f3","start_f4","start_f5","start_f6","start_f7","start_f8","start_f9","start_f10","date","number","site","opp","wl","gametype","box","season"
"NY6194604020","HOM","1","1","0","1","0","0","0","0","2","","","","","","","","","","","","","","","","","","","","9","","value","41","36","5","11","0","1","0","","0","0","0","5","0","4","0","","","0","","27","","36","4","0","0","0","0","0","5","0","","0","0","0","0","0","0","","0","27","4","0","0","0","0","0","0","","wilsd103","benjj101","willf101","leonb101","bellj103","banks101","radct101","carlm101","fielw101","fielw101","radct101","leonb101","carlm101","wilsd103","banks101","bellj103","benjj101","willf101","","19460402","0","NOL01","NY6","w","exhibition","y","1946"
"NY6194604050","HOM","0","5","0","0","0","0","1","2","1","","","","","","","","","","","","","","","","","","","","","","value","","","9","11","","","","","","","","","","","","","","","","24","","","10","1","","","10","","","","","","","","","","","","","24","","5","","0","","","","","","","","","","","","","","walkr103","radct101","","","","","","","","","19460405","0","NOL01","NY6","l","exhibition","","1946"
"NY6194604070","HOM","0","2","0","0","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","","value","","","2","5","","","","","","","","3","","?","","","","","","24","","","6","","","1","3","","2","","","","","","","","","","","24","","2","","0","","","","","","","","","","","","","","haynj102","napie101","","","","","","","","","19460407","0","COR01","NY6","l","exhibition","","1946"
"NY6194604080","HOM","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","value","","","3","","","","","","","","","","","","","","","","","24","","","10","","","","5","","","","","","","","","","","","","24","","0","","0","","","","","","","","","","","","","","thurb101","","","","","","","","","","19460408","0","HOU04","NY6","l","exhibition","","1946"
"NY6194604090","HOM","","","","","","","","","2","","","","","","","","","","","","","","","","","","","","","","value","","","7","","","","","","1","1","","1","","","1","","","","","27","","","","","","","5","","","","","","","","","","","","","27","","0","","0","","","","","","","","","","","","","","","","","","","","","","","","19460409","0","HOU04","NY6","w","exhibition","","1946"
"NY6194604100","HOM","2","0","0","0","0","0","1","0","1","","","","","","","","","","","","","","","","","","","","","","value","","","4","6","","","","","","","","","","","","","","","","24","","","12","","1","","11","","","","","","","","","","","","","24","","5","","0","","","","","","","","","","","","","","haynj102","hewig101","","","","","","","","","19460410","0","DAL01","NY6","l","exhibition","","1946"
"NY6194604110","HOM","1","0","3","2","3","2","0","0","2","","","","","","","","","","","","","","","","","","","","","","value","","","13","12","","","","","","","","","","","","","","","","27","","","8","","","","5","","","","","","","","","","","","","27","","2","","0","","","","","","","","","","","","","","haynj102","elliu101","","","","","","","","","19460411","0","DAL01","NY6","w","exhibition","","1946"
"NY6194604130","HOM","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","value","","","11","","","","","","","","","","","","","","","","","27","","","","","","","4","","","","","","","","","","","","","27","","0","","0","","","","","","","","","","","","","","","","","","","","","","","","19460413","0","FTW01","NY6","w","exhibition","","1946"
"HOM194604180","HOM","1","1","0","2","0","5","2","0","","","","","","","","","","","","","","","","","","","","","","","value","","","11","1","","","1","","","","","","","","","","","","","27","","","","","","","5","","","","","","","","","","","","","27","","0","","0","","","","","","","","","","","","","","walkr103","radct101","","","","","","","","","19460418","0","GRE03","NY5","w","exhibition","","1946"
"HOM194604210","HOM","0","0","0","0","1","0","0","0","3","","","","","","","","","","","","","","","","","","","","8","","value","39","36","4","9","0","0","0","","0","","0","3","","4","1","","","0","","27","","42","11","0","0","0","8","","4","0","4","0","1","0","0","0","1","","1","27","7","3","0","0","1","1","1","","willf101","wilsd103","benjj101","leonb101","gibsj101","banks101","bellj103","carlm101","radct101","radct101","gibsj101","leonb101","carlm101","wilsd103","banks101","bellj103","benjj101","willf101","","19460421","0","WAS09","NY5","l","exhibition","y","1946"
