"gid","visteam","hometeam","site","date","number","starttime","daynight","innings","tiebreaker","usedh","htbf","timeofgame","attendance","fieldcond","precip","sky","temp","winddir","windspeed","oscorer","forfeit","umphome","ump1b","ump2b","ump3b","umplf","umprf","wp","lp","save","gametype","vruns","hruns","wteam","lteam","line","batteries","lineups","box","season"
"MLS194710120","KCR","MLS","SAN03","19471012","0","0:00PM","day","","","false","","155","2100","unknown","unknown","unknown","0","unknown","-1","","","estej901","angur901","","","","","florj101","willj112","","exhibition","3","4","MLS","KCR","y","both","y","y","1947"
"ASF194710140","KCR","ASF","SAN03","19471014","0","0:00PM","night","","","false","","148","6000","unknown","unknown","unknown","0","unknown","-1","","","angur901","rungu901","","","","","fellb101","richg102","marcp101","exhibition","3","11","ASF","KCR","y","both","y","y","1947"
"KCR194710150","ASF","KCR","LOS02","19471015","0","0:00PM","night","","","false","","0","14807","unknown","unknown","unknown","0","unknown","-1","","","","","","","","","fellb101","paigs101","lopae101","exhibition","2","1","ASF","KCR","y","both","y","y","1947"
"ASF194710160","KCR","ASF","OAK02","19471016","0","0:00PM","night","","","false","","0","6500","unknown","unknown","unknown","0","unknown","-1","","","","","","","","","fellb101","mccow102","mccab106","exhibition","1","6","ASF","KCR","y","both","y","y","1947"
"KCR194710170","ASF","KCR","SFO01","19471017","0","","night","","","","","","7786","","","","","","","","","","","","","","","fellb101","newbj101","","exhibition","7","2","ASF","KCR","y","both","","","1947"
"ASF194710180","KCR","ASF","SAN03","19471018","0","","night","","","","","","3500","","","","","","","","","","","","","","","richg102","lopae101","mccow102","exhibition","5","4","KCR","ASF","y","both","","","1947"
"KCR194710190","ASF","KCR","LOS02","19471019","0","0:00PM","day","","","false","","0","12160","unknown","unknown","unknown","0","unknown","-1","","","","","","","","","mccab106","willj112","","exhibition","2","1","ASF","KCR","y","both","y","y","1947"
"KCR194710230","MLS","KCR","LOS02","19471023","0","0:00PM","night","","","false","","0","4268","unknown","unknown","unknown","0","unknown","-1","","","","","","","","","newbj101","florj101","","exhibition","3","4","KCR","MLS","y","both","y","y","1947"
"KCR194710260","MLS","KCR","LOS02","19471026","0","0:00PM","day","","","false","","0","7416","unknown","unknown","unknown","0","unknown","-1","","","","","","","","","newbj101","lindj101","","exhibition","2","3","KCR","MLS","y","both","y","y","1947"
"KCR194711020","ASF","KCR","LOS02","19471102","0","0:00PM","day","","","false","","0","9145","unknown","unknown","unknown","0","unknown","-1","","","","","","","","","paigs101","fellb101","","exhibition","0","8","KCR","ASF","y","both","y","y","1947"
