"gid","team","inn1","inn2","inn3","inn4","inn5","inn6","inn7","inn8","inn9","inn10","inn11","inn12","inn13","inn14","inn15","inn16","inn17","inn18","inn19","inn20","inn21","inn22","inn23","inn24","inn25","inn26","inn27","inn28","lob","mgr","stattype","b_pa","b_ab","b_r","b_h","b_d","b_t","b_hr","b_rbi","b_sh","b_sf","b_hbp","b_w","b_iw","b_k","b_sb","b_cs","b_gdp","b_xi","b_roe","p_ipouts","p_noout","p_bfp","p_h","p_d","p_t","p_hr","p_r","p_er","p_w","p_iw","p_k","p_hbp","p_wp","p_bk","p_sh","p_sf","p_sb","p_cs","p_pb","d_po","d_a","d_e","d_dp","d_tp","d_pb","d_wp","d_sb","d_cs","start_l1","start_l2","start_l3","start_l4","start_l5","start_l6","start_l7","start_l8","start_l9","start_f1","start_f2","start_f3","start_f4","start_f5","start_f6","start_f7","start_f8","start_f9","start_f10","date","number","site","opp","wl","gametype","box","season"
"KCM194804110","KCM","0","1","0","0","2","1","2","0","","","","","","","","","","","","","","","","","","","","","7","","value","37","32","6","11","0","2","0","5","0","0","0","5","1","4","2","2","0","0","0","27","0","43","12","2","1","0","5","3","1","0","5","0","0","0","1","0","1","0","0","27","11","4","1","0","0","0","1","0","robec103","soueh101","thomh103","broww101","scotj106","bakeg101","taboe101","coopt101","lamaj102","lamaj102","taboe101","coopt101","thomh103","soueh101","bakeg101","robec103","broww101","scotj106","","19480411","0","AUS01","IN9","w","exhibition","y","1948"
"IN9194804150","KCM","","","","2","","","","","4","","","","","","","","","","","","","","","","","","","","","","value","","","12","2","","","2","","","","","","","","","","","","","27","","","","","","","7","","","","","","","","","","","","","27","","0","","0","","","","","","","","","","","","","","smith111","","","","","","","","","","19480415","0","JAC01","IN9","w","exhibition","","1948"
"MEM194804180","KCM","3","5","7","1","0","3","0","1","0","","","","","","","","","","","","","","","","","","","","","","value","","","20","18","2","","1","","","","","","","","","","","","","27","","","8","","","","4","","","","","","","","","","","","","27","","4","","0","","","","","","","","","","","","","","lamaj102","taboe101","","","","","","","","","19480418","0","MEM02","MEM","w","exhibition","","1948"
"MEM194804190","KCM","2","0","0","0","0","0","0","1","0","","","","","","","","","","","","","","","","","","","","","","value","","","3","9","","","","","","","","5","","9","","","","","","24","","","7","","","","4","","","","","","","","","","","","","24","","3","","0","","","","","","","","","","","","","","richg102","wrigr105","","","","","","","","","19480419","0","MEM02","MEM","l","exhibition","","1948"
"KCM194804220","KCM","0","2","0","0","3","0","1","1","2","","","","","","","","","","","","","","","","","","","","","","value","","","9","15","1","","1","","","1","","1","","","","","","","","27","","","11","2","","","8","","","","","","","","","","","","","27","","1","","0","","","","","","","","","","","","","","willu103","taboe101","","","","","","","","","19480422","0","OKC02","MEM","w","exhibition","","1948"
"KCM194804240","KCM","0","0","0","4","0","0","1","0","0","","","","","","","","","","","","","","","","","","","","","","value","","","5","6","","","","","","","","","","","","","","","","27","","","9","","","","8","","","","","","","","","","","","","27","","5","","0","","","","","","","","","","","","","","collg101","taboe101","","","","","","","","","19480424","0","HOU04","IN9","l","exhibition","","1948"
"IN9194804250","KCM","1","0","1","1","7","2","2","3","0","","","","","","","","","","","","","","","","","","","","","","value","","","17","18","","","2","","","","","","","","","","","","","27","","","10","","","","5","","","","","","","","","","","","","27","","1","","0","","","","","","","","","","","","","","johnc103","taboe101","","","","","","","","","19480425","0","HOU04","IN9","w","exhibition","","1948"
"KCM194804280","KCM","2","1","0","0","0","0","0","3","","","","","","","","","","","","","","","","","","","","","","","value","","","6","12","","","","","","","","","","","","","","","","27","","","6","","","","2","","","","","","","","","","","","","27","19","4","3","0","","","","","","","","","","","","","","stubm102","taboe101","","","","","","","","","19480428","0","OKC02","IN9","w","exhibition","","1948"
"KCM194804290","KCM","1","0","0","1","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","","value","","","2","2","","","","","","","","","","","","","","","","27","","","6","","","","7","","","","","","","","","","","","","27","","2","","0","","","","","","","","","","","","","","willu103","taboe101","","","","","","","","","19480429","0","OKC02","IN9","l","exhibition","","1948"
"KCM194804300","KCM","0","0","3","2","0","2","0","0","2","0","1","","","","","","","","","","","","","","","","","","","","value","","","10","13","","","2","","","","","","","","","","","","","33","","","11","","","1","9","","","","","","","","","","","","","33","","2","","0","","","","","","","","","","","","","","smith111","taboe101","","","","","","","","","19480430","0","DAL01","IN9","w","exhibition","","1948"
"MEM194805020","KCM","0","2","1","0","6","0","0","0","0","","","","","","","","","","","","","","","","","","","","","","value","","","9","12","","","1","","","","","","","","","","","","","27","","","9","","","2","4","","","","","","","","","","","","","27","","0","","0","","","","","","","","","","","","","","lamaj102","taboe101","","","","","","","","","19480502","0","MEM02","MEM","w","regular","","1948"
"MEM194805060","KCM","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","value","","","6","","","","","","","","","","","","","","","","","24","","","","","","","7","","","","","","","","","","","","","24","","0","","0","","","","","","","","","","","","","","","","","","","","","","","","19480506","0","GRE01","MEM","l","regular","","1948"
"MEM194805060","KCM","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","upper","","","6","","","","","","","","","","","","","","","","","26","","","","","","","7","","","","","","","","","","","","","26","","0","","0","","","","","","","","","","","","","","","","","","","","","","","","19480506","0","GRE01","MEM","l","regular","","1948"
"MEM194805070","KCM","0","7","0","3","2","0","0","0","0","","","","","","","","","","","","","","","","","","","","","","value","","","12","12","","","1","","","","","","","","","","","","","27","","","10","","","","2","2","","","","","","","","","","","","27","","0","","0","","","","","","","","","","","","","","smitf107","taboe101","","","","","","","","","19480507","0","MEM02","MEM","w","regular","","1948"
"KCM194805120","KCM","0","0","0","0","1","0","0","1","1","","","","","","","","","","","","","","","","","","","","5","","value","35","33","3","7","3","0","0","3","0","0","0","2","1","6","2","0","1","0","0","27","0","36","7","2","0","0","5","5","2","0","9","1","0","0","0","0","0","0","0","27","11","1","0","0","0","0","0","0","bakeg101","soueh101","thomh103","broww101","scotj106","oneib801","coopt101","taboe101","lamaj102","lamaj102","taboe101","oneib801","thomh103","soueh101","bakeg101","scotj106","broww101","coopt101","","19480512","0","KAN05","CAG","l","exhibition","y","1948"
"CAG194805130","KCM","1","0","0","0","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","","value","","","1","9","","","","","","","","","","","1","","","","","27","","","3","","","","0","0","","","13","","","","","","","","","27","","0","","0","","","","","","","","","","","","","","collg101","taboe101","","","","","","","","","19480513","0","MUS01","CAG","w","regular","","1948"
"CAG194805140","KCM","1","0","0","0","0","1","0","0","0","","","","","","","","","","","","","","","","","","","","","","value","","","2","7","","","1","","","","","","","","","","","","","24","","","8","","","","3","","","","","","","","","","","","","24","","2","","0","","","","","","","","","","","","","","richg102","taboe101","","","","","","","","","19480514","0","FTS01","CAG","l","regular","","1948"
"KCM194805160","KCM","1","0","2","0","0","0","1","0","","","","","","","","","","","","","","","","","","","","","7","","value","35","32","4","10","1","1","0","3","0","0","0","3","0","4","3","1","1","0","1","27","0","35","9","1","0","0","3","1","0","0","8","0","0","0","0","0","0","0","0","27","9","2","3","0","0","0","0","0","robec103","soueh101","thomh103","broww101","scotj106","oneib801","bakeg101","taboe101","smitf107","smitf107","taboe101","oneib801","robec103","soueh101","bakeg101","scotj106","broww101","thomh103","","19480516","0","KAN05","CVB","w","regular","y","1948"
"CVB194805170","KCM","0","0","0","0","0","3","0","2","0","","","","","","","","","","","","","","","","","","","","","","value","","","5","9","1","","","","","","","","","","","","","","","27","","","7","","","","1","","","","","","","","","","","","","27","","1","","0","","","","","","","","","","","","","","johnl108","taboe101","","","","","","","","","19480517","0","MUS01","CVB","w","regular","","1948"
"KCM194805170","KCM","0","0","0","0","0","3","0","2","","","","","","","","","","","","","","","","","","","","","","","value","","","5","9","","","","","","","","","","","","","","","","27","","","7","","","","1","","","","","","","","","","","","","27","","2","","","","","","","","","","","","","","","","johnl108","taboe101","","","","","","","","","19480517","0","MUS01","CVB","w","regular","","1948"
