"gid","team","inn1","inn2","inn3","inn4","inn5","inn6","inn7","inn8","inn9","inn10","inn11","inn12","inn13","inn14","inn15","inn16","inn17","inn18","inn19","inn20","inn21","inn22","inn23","inn24","inn25","inn26","inn27","inn28","lob","mgr","stattype","b_pa","b_ab","b_r","b_h","b_d","b_t","b_hr","b_rbi","b_sh","b_sf","b_hbp","b_w","b_iw","b_k","b_sb","b_cs","b_gdp","b_xi","b_roe","p_ipouts","p_noout","p_bfp","p_h","p_d","p_t","p_hr","p_r","p_er","p_w","p_iw","p_k","p_hbp","p_wp","p_bk","p_sh","p_sf","p_sb","p_cs","p_pb","d_po","d_a","d_e","d_dp","d_tp","d_pb","d_wp","d_sb","d_cs","start_l1","start_l2","start_l3","start_l4","start_l5","start_l6","start_l7","start_l8","start_l9","start_f1","start_f2","start_f3","start_f4","start_f5","start_f6","start_f7","start_f8","start_f9","start_f10","date","number","site","opp","wl","gametype","box","season"
"NY6194604020","NY6","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","9","","value","36","31","0","4","0","0","0","0","0","0","0","5","0","","0","","","0","","27","","41","11","0","0","0","5","","5","0","4","0","0","0","0","0","0","","0","27","12","0","0","0","0","0","0","","cresa101","thomd104","clarc103","diazf101","linar101","loudl101","spenj103","wrigu101","tianl102","tianl102","loudl101","thomd104","spenj103","wrigu101","diazf101","cresa101","clarc103","linar101","","19460402","0","NOL01","HOM","l","exhibition","y","1946"
"NY6194604050","NY6","0","1","1","1","0","2","1","4","","","","","","","","","","","","","","","","","","","","","","","value","","","10","10","1","","","","","","","","","","","","","","","27","","","11","","","","9","","","","","","","","","","","","","27","","4","","0","","","","","","","","","","","","","","cruem101","loudl101","","","","","","","","","19460405","0","NOL01","HOM","w","exhibition","","1946"
"NY6194604070","NY6","0","0","0","1","0","0","0","2","","","","","","","","","","","","","","","","","","","","","","","value","","","3","6","","","1","","","","","2","","","","","","","","27","","","5","","","","2","","3","","?","","","","","","","","1","27","","2","","0","1","","","","","","","","","","","","","danie101","loudl101","","","","","","","","","19460407","0","COR01","HOM","w","exhibition","","1946"
"NY6194604080","NY6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","value","","","5","10","","","","","","","","","","","","","","","","27","","","","","","","3","","","","","","","","","","","","","27","","0","3","0","","","","","","","","","","","","","","andeb106","","","","","","","","","","19460408","0","HOU04","HOM","w","exhibition","","1946"
"NY6194604090","NY6","","","","","","","","","0","","","","","","","","","","","","","","","","","","","","","","value","","","5","","","","","","","","","","","","","","","","","27","","","","","","","7","","1","","","","","","1","1","","","","27","","0","","0","","","","","","","","","","","","","","","","","","","","","","","","19460409","0","HOU04","HOM","l","exhibition","","1946"
"NY6194604100","NY6","0","1","1","4","1","1","1","2","","","","","","","","","","","","","","","","","","","","","","","value","","","11","12","","1","","","","","","","","","","","","","","27","","","6","","","","4","","","","","","","","","","","","","27","","2","","0","","","","","","","","","","","","","","tianl102","loudl101","","","","","","","","","19460410","0","DAL01","HOM","w","exhibition","","1946"
"NY6194604110","NY6","1","3","0","0","1","0","0","0","0","","","","","","","","","","","","","","","","","","","","","","value","","","5","8","","","","","","","","","","","","","","","","27","","","12","","","","13","","","","","","","","","","","","","27","","5","","0","","","","","","","","","","","","","","danie101","loudl101","","","","","","","","","19460411","0","DAL01","HOM","l","exhibition","","1946"
"NY6194604130","NY6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","value","","","4","","","","","","","","","","","","","","","","","27","","","","","","","11","","","","","","","","","","","","","27","","0","","0","","","","","","","","","","","","","","","","","","","","","","","","19460413","0","FTW01","HOM","l","exhibition","","1946"
"BIR194604150","NY6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","value","","","8","","","","","24","","","","","","","","","","","","24","","","","","","","10","","","","","","","","","","","","","24","","0","","0","","","","","","","","","","","","","","andeb106","loudl101","","","","","","","","","19460415","0","BAT01","BIR","l","exhibition","","1946"
"NY6194604160","NY6","0","0","1","0","4","0","0","0","2","","","","","","","","","","","","","","","","","","","","","","value","","","7","10","","","","","","","","","","","","","","","","27","","","13","","","","10","","","","","","","","","","","","","27","","3","","0","","","","","","","","","","","","","","cruem101","","","","","","","","","","19460416","0","NOL01","BIR","l","exhibition","","1946"
