"gid","team","inn1","inn2","inn3","inn4","inn5","inn6","inn7","inn8","inn9","inn10","inn11","inn12","inn13","inn14","inn15","inn16","inn17","inn18","inn19","inn20","inn21","inn22","inn23","inn24","inn25","inn26","inn27","inn28","lob","mgr","stattype","b_pa","b_ab","b_r","b_h","b_d","b_t","b_hr","b_rbi","b_sh","b_sf","b_hbp","b_w","b_iw","b_k","b_sb","b_cs","b_gdp","b_xi","b_roe","p_ipouts","p_noout","p_bfp","p_h","p_d","p_t","p_hr","p_r","p_er","p_w","p_iw","p_k","p_hbp","p_wp","p_bk","p_sh","p_sf","p_sb","p_cs","p_pb","d_po","d_a","d_e","d_dp","d_tp","d_pb","d_wp","d_sb","d_cs","start_l1","start_l2","start_l3","start_l4","start_l5","start_l6","start_l7","start_l8","start_l9","start_f1","start_f2","start_f3","start_f4","start_f5","start_f6","start_f7","start_f8","start_f9","start_f10","date","number","site","opp","wl","gametype","box","season"
"NW2194505060","NW2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","value","","","3","","","","","","","","","","","","","","","","","27","","","","","","","0","0","","","","","","","","","","","","27","","0","","0","","","","","","","","","","","","","","","","","","","","","","","","19450506","0","NWK04","NY6","w","regular","","1945"
"BLG194505110","NW2","2","0","2","0","0","0","0","0","3","","","","","","","","","","","","","","","","","","","","7","","value","41","33","7","6","0","0","0","","2","0","1","5","0","7","0","","","0","","25","","40","12","0","0","1","8","","1","","5","1","0","0","1","","0","","1","25","","4","0","0","1","0","0","","mattf101","watkm101","wellw101","pearl102","harvb102","davij106","mackb102","bankn101","newcd101","newcd101","mackb102","pearl102","bankn101","watkm101","wellw101","davij106","mattf101","harvb102","","19450511","0","BAL14","BLG","l","regular","y","1945"
"NW2194505130","NW2","1","0","1","0","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","9","","value","38","35","2","7","0","0","0","","0","","0","3","","","0","","","0","","27","","44","12","0","0","2","11","","5","0","","0","0","0","0","0","0","","0","27","","0","0","0","0","0","0","","mattf101","watkm101","harvb102","pearl102","davij106","wellw101","mackb102","bankn101","mcdut101","mcdut101","mackb102","pearl102","bankn101","watkm101","wellw101","davij106","mattf101","harvb102","","19450513","0","NWK04","BLG","l","regular","y","1945"
"NW2194505201","NW2","1","0","1","0","0","1","0","0","0","","","","","","","","","","","","","","","","","","","","4","","value","34","31","3","8","0","0","0","","0","","0","3","","","0","","","0","","27","","42","15","0","0","1","6","","3","0","","0","0","0","2","0","0","","0","27","","0","0","0","0","0","0","","mattf101","watkm101","wellw101","pearl102","davij106","harvb102","mackb102","bankn101","hillj104","hillj104","mackb102","pearl102","bankn101","watkm101","wellw101","davij106","mattf101","harvb102","","19450520","1","NWK04","PH5","l","regular","y","1945"
"NW2194505202","NW2","0","0","2","1","2","1","","","","","","","","","","","","","","","","","","","","","","","","","value","","","6","7","","","","","","","","","","","","","","","","21","","","9","","","1","4","","","","","","","","","","","","","21","","1","1","0","","","","","","","","","","","","","","newcd101","","","","","","","","","","19450520","2","NWK04","PH5","w","regular","","1945"
"PH5194505301","NW2","","","","2","","1","","","","","","","","","","","","","","","","","","","","","","","","","value","","","5","2","2","","","2","","","","","","","","","","","","27","","","2","1","1","","4","","","","","","","","","","","","","27","","0","","0","","","","","","","","","","","","","","mcdut101","","","","","","","","","","19450530","1","PHI17","PH5","w","regular","","1945"
"PH5194505302","NW2","0","0","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","value","","","0","7","","","","0","","","","","","","","","","","","18","","","5","","","","2","","1","","","","","","","","","","","18","","2","","0","","","","","","","","","","","","","","peacw101","","","","","","","","","","19450530","2","PHI17","PH5","l","regular","","1945"
"PH5194505303","NW2","0","0","1","1","0","0","0","1","1","","","","","","","","","","","","","","","","","","","","8","","value","39","35","4","9","1","1","2","4","0","","1","3","","4","2","","","0","","24","","41","8","0","0","1","9","","8","0","2","1","1","0","0","0","4","","1","24","9","3","0","0","1","1","4","","mattf101","watkm101","harvb102","pearl102","davij106","humbc101","wynnw101","bankn101","hopke101","hopke101","wynnw101","pearl102","humbc101","bankn101","watkm101","davij106","mattf101","harvb102","","19450530","3","WIL04","PH5","l","regular","y","1945"
"NW2194506010","NW2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","value","","","13","","","","","","","","","","","","","","","","","27","","","","","","","6","","","","","","","","","","","","","27","","0","","0","","","","","","","","","","","","","","","","","","","","","","","","19450601","0","NWK04","NY6","w","regular","","1945"
"NY6194506060","NW2","0","0","0","0","1","0","0","0","5","","","","","","","","","","","","","","","","","","","","","","value","","","6","11","","","","","","","","","","","","","","","","27","","","9","","","","1","","","","","","","","","","","","","27","","0","","0","","","","","","","","","","","","","","newcd101","mackb102","","","","","","","","","19450606","0","NYC14","NY6","w","regular","","1945"
