"gid","visteam","hometeam","site","date","number","starttime","daynight","innings","tiebreaker","usedh","htbf","timeofgame","attendance","fieldcond","precip","sky","temp","winddir","windspeed","oscorer","forfeit","umphome","ump1b","ump2b","ump3b","umplf","umprf","wp","lp","save","gametype","vruns","hruns","wteam","lteam","line","batteries","lineups","box","season"
"PH5194305150","NW2","PH5","PHI17","19430515","0","","","","","","","","4000","","","","","","","","","mccrf901","cockp101","","","","","hookl101","buchc101","","regular","4","2","NW2","PH5","y","both","y","y","1943"
"NW2194305160","PH5","NW2","NWK04","19430516","0","","","","","","","","12000","","","","","","","","","","","","","","","day-l101","keyer101","","regular","1","9","NW2","PH5","y","p","","","1943"
"PH5194305220","HOM","PH5","PHI17","19430522","0","","night","","","","","","","","","","","","","","","mccrf901","cockp101","","","","","shiec102","mathv101","","regular","7","1","HOM","PH5","y","both","y","y","1943"
"HOM194305231","PH5","HOM","WAS09","19430523","1","","day","","","","","","6500","","","","","","","","","lee-s101","kempe101","","","","","walke103","browb107","","regular","3","9","HOM","PH5","y","both","y","y","1943"
"HOM194305232","PH5","HOM","WAS09","19430523","2","","day","","","","","","6500","","","","","","","","","kempe101","lee-s101","","","","","wrigj105","mathv101","","regular","2","8","HOM","PH5","y","both","y","y","1943"
"PH5194305270","HSL","PH5","PHI17","19430527","0","","night","","","","","","","","","","","","","","","mccrf901","","cockp101","","","","keyer101","mcalf101","","regular","4","9","PH5","HSL","y","both","y","y","1943"
"PH5194305290","NY6","PH5","PHI17","19430529","0","","","","","","","","","","","","","","","","","","","","","","","andeb106","buchc101","","regular","9","3","NY6","PH5","y","both","y","y","1943"
"NY5194305301","PH5","NY5","NYC14","19430530","1","","","","","","","","11000","","","","","","","","","moorw901","gholb901","cockp101","","","","mathv101","stann101","","regular","6","1","PH5","NY5","y","both","y","y","1943"
"PH5194305311","NY6","PH5","PHI17","19430531","1","","day","","","","","","","","","","","","","","","forbf901","cockp101","","","","","keyer101","howac102","","regular","5","10","PH5","NY6","y","both","y","y","1943"
"PH5194305312","NY6","PH5","PHI17","19430531","2","","day","","","","","","","","","","","","","","","forbf901","cockp101","","","","","howac102","buchc101","","regular","10","4","NY6","PH5","y","both","y","y","1943"
"PH5194306030","NY5","PH5","PHI17","19430603","0","","night","","","","","","","","","","","","","","","mccrf901","cockp101","","","","","keyer101","stann101","","regular","2","11","PH5","NY5","y","both","y","y","1943"
"PH5194306050","HOM","PH5","PHI17","19430605","0","","night","","","","","","","","","","","","","","","cockp101","forbf901","","","","","browb107","wrigj105","","regular","2","12","PH5","HOM","y","both","y","y","1943"
"HSL194306061","PH5","HSL","HRB01","19430606","1","","","","","","","118","1300","","","","","","","","","cockp101","arp-u901","banku901","","","","buchc101","mcalf101","","regular","10","4","PH5","HSL","y","both","y","y","1943"
"HSL194306062","PH5","HSL","HRB01","19430606","2","","","","","","","93","1300","","","","","","","","","cockp101","banku901","arp-u901","","","","parkt101","kimbl101","","regular","2","7","HSL","PH5","y","both","y","y","1943"
"PH5194306080","HSL","PH5","PHI17","19430608","0","","","","","","","","","","","","","","","","","","","","","","","","","","regular","8","5","HSL","PH5","","","","","1943"
"PH5194306100","NW2","PH5","PHI17","19430610","0","","night","","","","","","","","","","","","","","","mccrf901","bishl901","","","","","buchc101","elamj101","","regular","1","2","PH5","NW2","y","p","","","1943"
"PH5194306120","NY5","PH5","PHI17","19430612","0","","night","","","","","","","","","","","","","","","","","","","","","evanb105","bunnw101","","regular","6","2","NY5","PH5","y","both","y","y","1943"
"HSL194306132","PH5","HSL","NYC16","19430613","2","","","","","","","","","","","","","","","","","moorw901","gholb901","","","","","walkr103","browb107","","regular","3","6","HSL","PH5","y","both","y","y","1943"
"PH5194306190","HOM","PH5","PHI17","19430619","0","","night","","","","","","","","","","","","","","","mccrf901","bishl901","","","","","carts102","bunnw101","","regular","6","4","HOM","PH5","y","both","y","y","1943"
"PH5194306210","KCM","PH5","PHI11","19430621","0","","night","","","","","170","24165","","","","","","","","","mccrf901","crossu902","","cockp101","","","browb107","philn101","","exhibition","5","8","PH5","KCM","y","both","y","y","1943"
"PH5194306240","NY5","PH5","PHI17","19430624","0","","night","","","","","","","","","","","","","","","","","","","","","buchc101","adame101","","regular","3","17","PH5","NY5","y","both","y","y","1943"
"PH5194306260","HOM","PH5","PHI17","19430626","0","","night","","","","","","","","","","","","","","","mccrf901","cockp101","","","","","carts102","browb107","","regular","10","1","HOM","PH5","y","both","y","y","1943"
"BLG194306271","PH5","BLG","BAL14","19430627","1","","","","","","","129","","","","","","","","","","cockp101","hollc103","","","","","buchc101","harvb101","","regular","10","5","PH5","BLG","y","both","y","y","1943"
"BLG194306272","PH5","BLG","BAL14","19430627","2","","","7","","","","122","","","","","","","","","","cockp101","hollc103","","","","","byrdb101","evanb105","","regular","3","4","BLG","PH5","y","both","y","y","1943"
"PH5194307010","BLG","PH5","PHI17","19430701","0","","night","","","","","","","","","","","","","","","mccrf901","cockp101","","","","","porta103","kimbl101","","regular","10","4","BLG","PH5","y","both","y","y","1943"
"PH5194307030","BLG","PH5","PHI17","19430703","0","","night","","","","","","","","","","","","","","","mccrf901","cockp101","","","","","browb107","burnw102","","regular","3","9","PH5","BLG","y","both","y","y","1943"
"NY6194307042","PH5","NY6","NYC16","19430704","2","","","","","","","","9000","","","","","","","","","mccrf901","moorw901","","gholb901","","","barnd101","buchc101","","regular","0","10","NY6","PH5","y","both","y","y","1943"
"PH5194307051","NY6","PH5","PHI17","19430705","1","","day","","","","","","","","","","","","","","","","","","","","","andeb106","kimbl101","","regular","8","5","NY6","PH5","y","both","y","y","1943"
"PH5194307052","NY6","PH5","PHI17","19430705","2","","day","","","","","","","","","","","","","","","","","","","","","currg102","howac102","","regular","1","7","PH5","NY6","y","both","y","y","1943"
"PH5194307100","BLG","PH5","PHI17","19430710","0","","night","","","","","","","","","","","","","","","mccrf901","cockp101","","","","","buchc101","burnw102","","regular","10","11","PH5","BLG","y","both","y","y","1943"
"PH5194307111","BLG","PH5","NYC16","19430711","1","","day","","","","","","5200","","","","","","","","","gholb901","mccrf901","","moorw901","","","byrdb101","browb107","","regular","4","1","BLG","PH5","y","both","y","y","1943"
"PH5194307150","NW2","PH5","PHI17","19430715","0","","night","","","","","","","","","","","","","","","","","","","","","hookl101","currg102","","regular","12","10","NW2","PH5","y","both","y","y","1943"
"PH5194307170","NY5","PH5","PHI17","19430717","0","","night","","","","","","","","","","","","","","","mccrf901","","","","","","currg102","mccrj102","","regular","0","17","PH5","NY5","y","both","y","y","1943"
"BLG194307181","PH5","BLG","BAL14","19430718","1","","","","","","","179","","","","","","","","","","mccrf901","","hollc103","","","","byrdb101","browb107","glovt101","regular","7","9","BLG","PH5","y","both","y","y","1943"
"BLG194307182","PH5","BLG","BAL14","19430718","2","","","","","","","90","","","","","","","","","","mccrf901","","hollc103","","","","porta103","evanb105","","regular","5","8","BLG","PH5","y","both","y","y","1943"
"PH5194307240","HOM","PH5","PHI17","19430724","0","","night","","","","","","","","","","","","","","","","","","","","","carts102","currg102","","regular","8","2","HOM","PH5","y","both","y","y","1943"
"PH5194307252","HOM","PH5","NYC14","19430725","2","","night","","","","","","12000","","","","","","","","","","","","","","","wrigj105","evanb105","walke103","regular","14","4","HOM","PH5","y","both","y","y","1943"
"PH5194307270","BLG","PH5","PHI17","19430727","0","","night","","","","","","","","","","","","","","","mccrf901","bishl901","","","","","buchc101","byrdb101","","regular","1","2","PH5","BLG","y","both","y","y","1943"
"PH5194307290","NY5","PH5","PHI17","19430729","0","","night","","","","","","","","","","","","","","","gilbu901","bishl901","","","","","kimbl101","mccrj102","","regular","10","23","PH5","NY5","y","both","y","y","1943"
"PH5194308040","KCM","PH5","PHI11","19430804","0","","night","","","","","135","11786","","","","","","","","","mccrf901","bishl901","","forbf901","","","mckig101","browb107","","exhibition","5","1","KCM","PH5","y","both","y","y","1943"
"NY6194308081","PH5","NY6","NYC16","19430808","1","1:10pm","day","","","","","","34000","","","","","","","","","gholb901","moorw901","","cockp101","","","andeb106","currg102","","regular","0","7","NY6","PH5","y","both","y","y","1943"
"PH5194308120","NY6","PH5","PHI17","19430812","0","","night","","","","","","","","","","","","","","","mccrf901","cockp101","","","","","browb107","howac102","","regular","1","4","PH5","NY6","y","both","y","y","1943"
"NW2194308151","PH5","NW2","NWK04","19430815","1","","","","","","","","","","","","","","","","","","","","","","","","","","regular","10","13","NW2","PH5","","p","","","1943"
"NW2194308152","PH5","NW2","NWK04","19430815","2","","","","","","","","","","","","","","","","","","","","","","","","","","regular","10","9","PH5","NW2","","p","","","1943"
"PH5194308190","NW2","PH5","PHI17","19430819","0","","night","","","","","","","","","","","","","","","","","","","","","sunkp101","hobgf101","","regular","11","12","PH5","NW2","y","both","y","y","1943"
"PH5194308210","BIR","PH5","PHI17","19430821","0","0:00PM","night","","","false","","0","0","unknown","unknown","unknown","0","unknown","-1","","","mccrf901","","","","","","gipsa101","evanb105","","exhibition","5","1","BIR","PH5","y","both","y","y","1943"
"PH5194308260","BLG","PH5","PHI17","19430826","0","","night","","","","","","","","","","","","","","","","","","","","","","","","regular","5","5","","","y","both","y","y","1943"
"PH5194308280","NY5","PH5","PHI17","19430828","0","","night","","","","","","","","","","","","","","","mccrf901","","","","","","hillb103","mccrj102","","regular","10","18","PH5","NY5","y","both","y","y","1943"
"BLG194308291","PH5","BLG","BAL14","19430829","1","","","","","","","","","","","","","","","","","","","","","","","stewo101","","","regular","5","16","BLG","PH5","","","","","1943"
"BLG194308292","PH5","BLG","BAL14","19430829","2","","","","","","","","","","","","","","","","","","","","","","","berre101","","","regular","1","6","BLG","PH5","","","","","1943"
"HOM194309020","PH5","HOM","WAS09","19430902","0","","night","","","","","","6000","","","","","","","","","mccrf901","greee901","","kempe101","","","browb107","partr102","","regular","4","2","PH5","HOM","y","both","y","y","1943"
"PH5194309040","BIR","PH5","PHI17","19430904","0","","night","","","","","","","","","","","","","","","","","","","","","buchc101","gipsa101","","exhibition","2","9","PH5","BIR","y","both","y","y","1943"
"PH5194309061","NW2","PH5","PHI17","19430906","1","","","","","","","","","","","","","","","","","","","","","","","davij106","sunkp101","","exhibition","5","4","NW2","PH5","y","p","","","1943"
