"gid","visteam","hometeam","site","date","number","starttime","daynight","innings","tiebreaker","usedh","htbf","timeofgame","attendance","fieldcond","precip","sky","temp","winddir","windspeed","oscorer","forfeit","umphome","ump1b","ump2b","ump3b","umplf","umprf","wp","lp","save","gametype","vruns","hruns","wteam","lteam","line","batteries","lineups","box","season"
"ASE194608150","ASW","ASE","WAS09","19460815","0","0:00PM","day","","","false","","130","16268","unknown","unknown","night","0","unknown","-1","","","mccrf901","cockp101","kentu901","orenu901","","","byrdb101","clarw103","day-l101","allstar","3","6","ASE","ASW","y","both","y","y","1946"
"ASW194608180","ASE","ASW","CHI10","19460818","0","0:00PM","day","","","false","","144","45474","unknown","unknown","sunny","0","unknown","-1","","","bluev901","mccrf901","rogab101","cockp101","","","bankd101","byrdb101","willj112","allstar","1","4","ASW","ASE","y","both","y","y","1946"
