"gid","team","inn1","inn2","inn3","inn4","inn5","inn6","inn7","inn8","inn9","inn10","inn11","inn12","inn13","inn14","inn15","inn16","inn17","inn18","inn19","inn20","inn21","inn22","inn23","inn24","inn25","inn26","inn27","inn28","lob","mgr","stattype","b_pa","b_ab","b_r","b_h","b_d","b_t","b_hr","b_rbi","b_sh","b_sf","b_hbp","b_w","b_iw","b_k","b_sb","b_cs","b_gdp","b_xi","b_roe","p_ipouts","p_noout","p_bfp","p_h","p_d","p_t","p_hr","p_r","p_er","p_w","p_iw","p_k","p_hbp","p_wp","p_bk","p_sh","p_sf","p_sb","p_cs","p_pb","d_po","d_a","d_e","d_dp","d_tp","d_pb","d_wp","d_sb","d_cs","start_l1","start_l2","start_l3","start_l4","start_l5","start_l6","start_l7","start_l8","start_l9","start_f1","start_f2","start_f3","start_f4","start_f5","start_f6","start_f7","start_f8","start_f9","start_f10","date","number","site","opp","wl","gametype","box","season"
"PRG192601010","PRG","0","5","1","0","0","0","0","1","","","","","","","","","","","","","","","","","","","","","8","","value","39","35","7","13","2","1","1","7","0","0","0","4","0","7","2","1","2","0","1","27","0","41","10","1","0","1","5","3","2","0","7","0","0","0","0","1","0","0","0","27","15","4","0","0","0","0","0","0","hollc103","allen102","carrg101","mackb102","pullo101","rogab101","dixor101","day-c102","hubbj101","rogab101","pullo101","carrg101","allen102","day-c102","mackb102","dixor101","hollc103","hubbj101","","19260101","0","LOS05","WHK","w","exhibition","y","1926"
"PRG192601020","PRG","0","0","1","0","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","6","","value","34","34","1","11","1","0","1","1","0","0","0","0","0","5","0","1","2","0","0","27","0","51","19","5","1","1","12","9","2","0","7","0","0","0","2","0","2","0","0","27","10","3","1","0","0","0","2","0","hollc103","allen102","carrg101","mackb102","pullo101","hubbj101","dixor101","hudsr102","currr101","currr101","pullo101","hudsr102","allen102","carrg101","mackb102","dixor101","hollc103","hubbj101","","19260102","0","LOS05","WHK","l","exhibition","y","1926"
"PRG192601030","PRG","1","0","0","0","0","1","0","1","0","","","","","","","","","","","","","","","","","","","","9","","value","39","38","3","11","4","0","0","2","0","0","0","1","0","6","2","0","1","0","1","27","0","49","12","2","1","0","8","8","8","0","4","0","0","0","0","0","2","0","1","27","8","2","0","0","1","0","2","0","hollc103","allen102","carrg101","mackb102","pullo101","rogab101","dixor101","day-c102","britg103","britg103","pullo101","carrg101","allen102","day-c102","mackb102","dixor101","hollc103","rogab101","","19260103","0","LOS05","WHK","l","exhibition","y","1926"
"PRG192601160","PRG","0","0","2","0","2","0","0","0","","","","","","","","","","","","","","","","","","","","","5","","value","33","32","4","11","2","0","2","4","0","0","0","1","0","6","2","2","0","0","0","27","0","35","7","1","0","1","2","2","3","0","6","0","0","0","1","0","1","1","0","27","12","0","2","0","0","0","1","1","hollc103","allen102","hubbj101","mackb102","pullo101","dixor101","day-c102","hudsr102","currr101","currr101","pullo101","hudsr102","allen102","day-c102","mackb102","dixor101","hollc103","hubbj101","","19260116","0","LOS05","PIR","w","exhibition","y","1926"
"PRG192601170","PRG","1","0","0","3","0","0","1","2","0","0","0","1","","","","","","","","","","","","","","","","","14","","value","56","46","8","12","4","0","0","7","0","0","2","8","2","3","1","0","2","0","2","36","0","51","9","2","0","0","7","3","3","1","9","1","0","0","0","1","1","0","1","36","15","3","1","0","1","0","1","0","hollc103","allen102","carrg101","mackb102","pullo101","hubbj101","rogab101","dixor101","day-c102","rogab101","pullo101","carrg101","allen102","day-c102","mackb102","dixor101","hollc103","hubbj101","","19260117","0","LOS05","PIR","w","exhibition","y","1926"
"PRG192610230","PRG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","value","","","9","2","1","","1","5","","","","","","","","","","","","27","","","","","","","0","0","","","","","","","","","","","","27","","0","","0","","","","","","","","","","","","","","harng101","","","","","","","","","","19261023","0","LOS05","PIR","w","exhibition","","1926"
"PRG192610240","PRG","0","2","0","5","2","0","0","0","","","","","","","","","","","","","","","","","","","","","5","","value","38","32","9","17","3","0","0","","2","","0","4","","1","2","","","","","27","","37","9","3","0","1","1","0","1","","7","0","0","0","0","","0","","1","27","12","0","0","0","1","0","0","","hollc103","wellw101","mackb102","steat101","dixor101","mothd101","josen101","duncf102","rogab101","rogab101","duncf102","mothd101","mackb102","josen101","wellw101","dixor101","steat101","hollc103","","19261024","0","LOS05","PIR","w","exhibition","y","1926"
"PRG192611130","PRG","0","0","0","0","0","0","2","0","","","","","","","","","","","","","","","","","","","","","2","","value","28","27","2","3","1","0","1","","0","","0","1","","1","1","","","","","27","","36","5","1","0","0","1","0","4","","2","0","0","0","0","","0","","0","27","14","1","1","0","0","0","0","","hollc103","allen102","steat101","mackb102","dixor101","pullo101","mothd101","wellw101","harng101","harng101","pullo101","mothd101","allen102","mackb102","wellw101","dixor101","steat101","hollc103","","19261113","0","LOS05","PIR","w","exhibition","y","1926"
"PRG192611140","PRG","2","0","0","2","1","0","4","5","","","","","","","","","","","","","","","","","","","","","8","","value","46","40","14","16","2","1","0","","2","","1","3","","1","0","","","","","27","","44","16","5","0","1","9","0","2","","11","0","0","0","1","","1","","0","27","12","2","0","0","0","0","1","","hollc103","allen102","steat101","mackb102","dixor101","pullo101","mothd101","wellw101","rogab101","rogab101","pullo101","mothd101","allen102","mackb102","wellw101","dixor101","steat101","hollc103","","19261114","0","LOS05","PIR","w","exhibition","y","1926"
"PRG192612051","PRG","0","1","1","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","6","","value","32","31","2","8","2","0","0","","1","","0","0","","9","2","","","","","27","","34","6","1","0","0","0","0","0","","3","0","0","0","0","","0","","0","27","13","1","0","0","0","0","0","","hollc103","allen102","mackb102","dixor101","rogab101","mothd101","wellw101","duncf102","harng101","harng101","duncf102","mothd101","allen102","mackb102","wellw101","dixor101","hollc103","rogab101","","19261205","1","LOS05","PIR","w","exhibition","y","1926"
