"gid","visteam","hometeam","site","date","number","starttime","daynight","innings","tiebreaker","usedh","htbf","timeofgame","attendance","fieldcond","precip","sky","temp","winddir","windspeed","oscorer","forfeit","umphome","ump1b","ump2b","ump3b","umplf","umprf","wp","lp","save","gametype","vruns","hruns","wteam","lteam","line","batteries","lineups","box","pbp","season"
"NYL191307180","CAG","NYL","NYC22","19130718","0","","","","","","","","","","","","","","","","","oldie901","","","","","","willj109","dougc102","","championship","3","8","NYL","CAG","y","both","","","","1913"
"NYL191307190","CAG","NYL","NYC22","19130719","0","","","","","","","","","","","","","","","","","","","","","","","","","","championship","11","11","","","y","both","","","","1913"
"NYL191307201","CAG","NYL","NYC22","19130720","1","0:00PM","day","","","FALSE","","125","0","unknown","unknown","unknown","0","unknown","-1","","","oldie901","latha101","","","","","willj109","lindb103","","championship","4","5","NYL","CAG","y","both","y","y","","1913"
"NYL191307202","CAG","NYL","NYC22","19130720","2","0:00PM","day","","","FALSE","","120","4500","unknown","unknown","unknown","0","unknown","-1","","","oldie901","latha101","","","","","dougc102","willj109","gateb101","championship","6","5","CAG","NYL","y","both","y","y","","1913"
"CAG191307270","NYL","CAG","CHI09","19130727","0","0:00PM","day","","","false","","120","8500","unknown","unknown","unknown","0","unknown","-1","","","goece901","schwu901","","","","","willj109","lindb103","","championship","8","0","NYL","CAG","y","both","y","y","y","1913"
"CAG191307280","NYL","CAG","CHI09","19130728","0","0:00PM","day","","","false","","120","5000","unknown","unknown","unknown","0","unknown","-1","","","kellu901","","","","","","wadel101","gateb101","","championship","3","1","NYL","CAG","y","both","y","y","y","1913"
"CAG191307290","NYL","CAG","CHI09","19130729","0","0:00PM","day","","","false","","150","1500","unknown","unknown","unknown","0","unknown","-1","","","kellu901","","","","","","lindb103","wadel101","","championship","6","7","CAG","NYL","y","both","y","y","y","1913"
"CAG191307300","NYL","CAG","CHI09","19130730","0","0:00PM","day","","","false","","120","6000","unknown","unknown","unknown","0","unknown","-1","","","kellu901","eddij901","","","","","gateb101","willj109","","championship","5","9","CAG","NYL","y","both","y","y","y","1913"
"CAG191307310","NYL","CAG","CHI09","19130731","0","0:00PM","day","","","false","","105","0","unknown","unknown","unknown","0","unknown","-1","","","kellu901","eddij901","","","","","lindb103","wadel101","","championship","1","2","CAG","NYL","y","both","y","y","y","1913"
"CUW191308021","NYL","CUW","CHI09","19130802","1","0:00PM","day","","","false","","0","0","unknown","unknown","unknown","0","unknown","-1","","","goece901","kellu901","","","","","willj109","juncj101","","exhibition","6","5","NYL","CUW","y","both","y","y","y","1913"
"CAG191308022","NYL","CAG","CHI09","19130802","2","0:00PM","day","","","FALSE","","135","0","unknown","unknown","unknown","0","unknown","-1","","","goece901","kellu901","","","","","willj109","gateb101","","championship","9","3","NYL","CAG","y","both","y","y","","1913"
"CAG191308090","NYL","CAG","CHI09","19130809","0","0:00PM","day","","","FALSE","","130","0","unknown","unknown","unknown","0","unknown","-1","","","goece901","whitu901","","","","","willj109","gateb101","","championship","11","6","NYL","CAG","y","both","y","y","","1913"
"CAG191308121","NYL","CAG","CHI09","19130812","1","0:00PM","day","","","false","","120","0","unknown","unknown","unknown","0","unknown","-1","","","lippu901","kellu901","","","","","wadel101","craws102","","championship","3","2","NYL","CAG","y","both","y","y","y","1913"
"CAG191308122","NYL","CAG","CHI09","19130812","2","0:00PM","day","","","FALSE","","140","0","unknown","unknown","unknown","0","unknown","-1","","","kellu901","lippu901","","","","","taylj104","willj109","","championship","0","3","CAG","NYL","y","both","y","y","","1913"
"CAG191308130","NYL","CAG","CHI09","19130813","0","0:00PM","day","","","false","","0","0","unknown","unknown","unknown","0","unknown","-1","","","kellu901","lippu901","","","","","gansj101","gateb101","","championship","4","1","NYL","CAG","y","both","y","y","y","1913"
