"gid","team","inn1","inn2","inn3","inn4","inn5","inn6","inn7","inn8","inn9","inn10","inn11","inn12","inn13","inn14","inn15","inn16","inn17","inn18","inn19","inn20","inn21","inn22","inn23","inn24","inn25","inn26","inn27","inn28","lob","stattype","b_ab","b_r","b_h","b_d","b_t","b_hr","b_rbi","b_sh","b_sf","b_hbp","b_w","b_iw","b_k","b_sb","b_cs","b_gdp","b_xi","p_ipouts","p_noout","p_bfp","p_h","p_d","p_t","p_hr","p_r","p_er","p_w","p_iw","p_k","p_hbp","p_wp","p_bk","p_sh","p_sf","d_po","d_a","d_e","d_dp","d_tp","d_pb","start_l1","start_l2","start_l3","start_l4","start_l5","start_l6","start_l7","start_l8","start_l9","start_f1","start_f2","start_f3","start_f4","start_f5","start_f6","start_f7","start_f8","start_f9","start_f10","date","number","site","opp","wl","gametype","box","season"
"BIR194504160","CIA","2","1","0","0","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","value","","3","","","","","","","","","","","","","","","","24","","","1","","","1","9","","","","","","","","","","24","","0","","0","","","","","","","","","","","davir103","hairs101","","","","","","","","","19450416","0","MTG01","BIR","L","exhibition","","1945"
"BIR194504160","CIA","2","1","0","0","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","lower","","3","","","","","","","","","","","","","","","","24","","","1","","","1","9","","","","","","","","","","24","","0","","0","","","","","","","","","","","davir103","hairs101","","","","","","","","","19450416","0","MTG01","BIR","L","exhibition","","1945"
"BIR194504160","CIA","2","1","0","0","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","upper","","3","","","","","","","","","","","","","","","","24","","","1","","","1","9","","","","","","","","","","24","","0","","0","","","","","","","","","","","davir103","hairs101","","","","","","","","","19450416","0","MTG01","BIR","L","exhibition","","1945"
"BIR194504180","CIA","0","1","0","1","1","1","0","0","0","","","","","","","","","","","","","","","","","","","","","value","","4","1","","1","","","","1","","","","","","","","","27","","","3","","","","0","0","3","","3","","","","","","27","","2","1","0","","","","","","","","","","","smito102","","","","","","","","","","19450418","0","ATL04","BIR","W","exhibition","","1945"
"BIR194504180","CIA","0","1","0","1","1","1","0","0","0","","","","","","","","","","","","","","","","","","","","","lower","","4","1","","1","","","","1","","","","","","","","","27","","","3","","","","0","0","3","","3","","","","","","27","","2","1","0","","","","","","","","","","","smito102","","","","","","","","","","19450418","0","ATL04","BIR","W","exhibition","","1945"
"BIR194504180","CIA","0","1","0","1","1","1","0","0","0","","","","","","","","","","","","","","","","","","","","","upper","","4","1","","1","","","","1","","","","","","","","","27","","","3","","","","0","0","3","","3","","","","","","27","","2","1","0","","","","","","","","","","","smito102","","","","","","","","","","19450418","0","ATL04","BIR","W","exhibition","","1945"
"KCM194504220","CIA","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","3","value","30","0","3","0","0","0","0","0","","0","0","","","0","","","0","24","","34","10","0","0","1","4","","1","","2","0","0","0","1","","24","16","1","1","0","0","merch101","walkh103","wilsf104","radca101","smith113","navar101","vazqa101","haywb102","willj112","willj112","haywb102","vazqa101","smith113","radca101","walkh103","navar101","merch101","wilsf104","","19450422","0","NOL01","KCM","L","exhibition","y","1945"
"KCM194504220","CIA","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","3","lower","30","0","3","0","0","0","0","0","","0","0","","","0","","","0","24","","32","10","0","0","1","4","","1","","2","0","0","0","1","","24","16","1","1","0","0","merch101","walkh103","wilsf104","radca101","smith113","navar101","vazqa101","haywb102","willj112","willj112","haywb102","vazqa101","smith113","radca101","walkh103","navar101","merch101","wilsf104","","19450422","0","NOL01","KCM","L","exhibition","y","1945"
"KCM194504220","CIA","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","3","upper","30","0","3","0","0","0","0","0","","0","0","","","0","","","0","24","","34","10","0","0","1","4","","1","","2","0","0","0","1","","24","16","1","1","0","0","merch101","walkh103","wilsf104","radca101","smith113","navar101","vazqa101","haywb102","willj112","willj112","haywb102","vazqa101","smith113","radca101","walkh103","navar101","merch101","wilsf104","","19450422","0","NOL01","KCM","L","exhibition","y","1945"
"KCM194504250","CIA","0","0","0","1","0","0","0","0","1","0","","","","","","","","","","","","","","","","","","","","value","","2","3","","","1","1","","","","","","","","","","","28","","","8","","","","3","","","","","","","","1","","28","","3","","0","","","","","","","","","","","davir103","haywb102","","","","","","","","","19450425","0","HOU04","KCM","L","exhibition","","1945"
"KCM194504250","CIA","0","0","0","1","0","0","0","0","1","0","","","","","","","","","","","","","","","","","","","","lower","","2","3","","","1","1","","","","","","","","","","","28","","","8","","","","3","","","","","","","","1","","28","","3","","0","","","","","","","","","","","davir103","haywb102","","","","","","","","","19450425","0","HOU04","KCM","L","exhibition","","1945"
"KCM194504250","CIA","0","0","0","1","0","0","0","0","1","0","","","","","","","","","","","","","","","","","","","","upper","","2","3","","","1","1","","","","","","","","","","","28","","","8","","","","3","","","","","","","","1","","28","","3","","0","","","","","","","","","","","davir103","haywb102","","","","","","","","","19450425","0","HOU04","KCM","L","exhibition","","1945"
"KCM194504260","CIA","","","","","4","","","","","","","","","","","","","","","","","","","","","","","","","value","","5","1","","","1","2","","","","","","","","","","","27","","","","","","","3","","","","","","","","","","27","","0","1","0","","","","","","","","","","","","","","","","","","","","","19450426","0","HOU04","KCM","W","exhibition","","1945"
"KCM194504260","CIA","","","","","4","","","","","","","","","","","","","","","","","","","","","","","","","lower","","5","1","","","1","2","","","","","","","","","","","27","","","","","","","3","","","","","","","","","","27","","0","1","0","","","","","","","","","","","","","","","","","","","","","19450426","0","HOU04","KCM","W","exhibition","","1945"
"KCM194504260","CIA","","","","","4","","","","","","","","","","","","","","","","","","","","","","","","","upper","","5","1","","","1","2","","","","","","","","","","","27","","","","","","","3","","","","","","","","","","27","","0","1","0","","","","","","","","","","","","","","","","","","","","","19450426","0","HOU04","KCM","W","exhibition","","1945"
"CIA194504270","CIA","0","2","0","0","0","0","1","0","5","","","","","","","","","","","","","","","","","","","","","value","","8","8","","","","","","","","","","","","","","","27","","","9","1","","","7","","","","","","","","","","27","","3","","0","","","","","","","","","","","merch101","hairs101","","","","","","","","","19450427","0","SAT01","KCM","W","exhibition","","1945"
"CIA194504270","CIA","0","2","0","0","0","0","1","0","5","","","","","","","","","","","","","","","","","","","","","lower","","8","8","","","","","","","","","","","","","","","27","","","9","1","","","7","","","","","","","","","","27","","3","","0","","","","","","","","","","","merch101","hairs101","","","","","","","","","19450427","0","SAT01","KCM","W","exhibition","","1945"
"CIA194504270","CIA","0","2","0","0","0","0","1","0","5","","","","","","","","","","","","","","","","","","","","","upper","","8","8","","","","","","","","","","","","","","","27","","","9","1","","","7","","","","","","","","","","27","","3","","0","","","","","","","","","","","merch101","hairs101","","","","","","","","","19450427","0","SAT01","KCM","W","exhibition","","1945"
"KCM194504280","CIA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","value","","8","","","","","","","","","","","","","","","","27","","","","","","","4","","","","","","","","","","27","","0","","0","","","","","","","","","","","","","","","","","","","","","19450428","0","SAT01","KCM","W","exhibition","","1945"
"KCM194504280","CIA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","lower","","8","","","","","","","","","","","","","","","","27","","","","","","","4","","","","","","","","","","27","","0","","0","","","","","","","","","","","","","","","","","","","","","19450428","0","SAT01","KCM","W","exhibition","","1945"
"KCM194504280","CIA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","upper","","8","","","","","","","","","","","","","","","","27","","","","","","","4","","","","","","","","","","27","","0","","0","","","","","","","","","","","","","","","","","","","","","19450428","0","SAT01","KCM","W","exhibition","","1945"
"KCM194504290","CIA","1","0","0","0","0","0","0","1","0","","","","","","","","","","","","","","","","","","","","","value","","2","8","","","","","","","","","","","","","","","24","","","8","1","","","4","","","","7","1","","","","","24","","3","","0","","","","","","","","","","","davir103","hairs101","","","","","","","","","19450429","0","HOU04","KCM","L","exhibition","","1945"
"KCM194504290","CIA","1","0","0","0","0","0","0","1","0","","","","","","","","","","","","","","","","","","","","","lower","","2","8","","","","","","","","","","","","","","","24","","","8","1","","","4","","","","7","1","","","","","24","","3","","0","","","","","","","","","","","davir103","hairs101","","","","","","","","","19450429","0","HOU04","KCM","L","exhibition","","1945"
"KCM194504290","CIA","1","0","0","0","0","0","0","1","0","","","","","","","","","","","","","","","","","","","","","upper","","2","8","","","","","","","","","","","","","","","24","","","8","1","","","4","","","","7","1","","","","","24","","3","","0","","","","","","","","","","","davir103","hairs101","","","","","","","","","19450429","0","HOU04","KCM","L","exhibition","","1945"
"CIA194504300","CIA","4","2","0","0","0","0","0","0","1","0","1","","","","","","","","","","","","","","","","","","","value","","8","10","","1","","","1","","","","","","","","","","33","","","8","","","","7","","","","","","","","","","33","","7","","0","","","","","","","","","","","willj112","hairs101","","","","","","","","","19450430","0","HOU04","KCM","W","exhibition","","1945"
"CIA194504300","CIA","4","2","0","0","0","0","0","0","1","0","1","","","","","","","","","","","","","","","","","","","lower","","8","10","","1","","","1","","","","","","","","","","33","","","8","","","","7","","","","","","","","","","33","","7","","0","","","","","","","","","","","willj112","hairs101","","","","","","","","","19450430","0","HOU04","KCM","W","exhibition","","1945"
"CIA194504300","CIA","4","2","0","0","0","0","0","0","1","0","1","","","","","","","","","","","","","","","","","","","upper","","8","10","","1","","","1","","","","","","","","","","33","","","8","","","","7","","","","","","","","","","33","","7","","0","","","","","","","","","","","willj112","hairs101","","","","","","","","","19450430","0","HOU04","KCM","W","exhibition","","1945"
"CIA194505020","CIA","2","0","0","0","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","value","","2","7","","","","","","","","","","","","","","","27","","","13","","","","10","","","","","","","","","","27","","4","","0","","","","","","","","","","","smito102","hairs101","","","","","","","","","19450502","0","FTW01","KCM","L","exhibition","","1945"
"CIA194505020","CIA","2","0","0","0","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","lower","","2","7","","","","","","","","","","","","","","","27","","","13","","","","10","","","","","","","","","","27","","4","","0","","","","","","","","","","","smito102","hairs101","","","","","","","","","19450502","0","FTW01","KCM","L","exhibition","","1945"
"CIA194505020","CIA","2","0","0","0","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","upper","","2","7","","","","","","","","","","","","","","","27","","","13","","","","10","","","","","","","","","","27","","4","","0","","","","","","","","","","","smito102","hairs101","","","","","","","","","19450502","0","FTW01","KCM","L","exhibition","","1945"
"KCM194505030","CIA","1","0","0","0","1","0","0","0","0","","","","","","","","","","","","","","","","","","","","","value","","2","5","","","","","","","","","","","","","","","24","","","11","","","","11","","","","","","","","","","24","","12","","0","","","","","","","","","","","merch101","haywb102","","","","","","","","","19450503","0","DAL01","KCM","L","exhibition","","1945"
"KCM194505030","CIA","1","0","0","0","1","0","0","0","0","","","","","","","","","","","","","","","","","","","","","lower","","2","5","","","","","","","","","","","","","","","24","","","11","","","","11","","","","","","","","","","24","","12","","0","","","","","","","","","","","merch101","haywb102","","","","","","","","","19450503","0","DAL01","KCM","L","exhibition","","1945"
"KCM194505030","CIA","1","0","0","0","1","0","0","0","0","","","","","","","","","","","","","","","","","","","","","upper","","2","5","","","","","","","","","","","","","","","24","","","11","","","","11","","","","","","","","","","24","","12","","0","","","","","","","","","","","merch101","haywb102","","","","","","","","","19450503","0","DAL01","KCM","L","exhibition","","1945"
