ID,Player,Year,Team,Type,Pos,Cat,Game,Retro,Official,Cross,Code,,Notes,Accepted
1901A0001,collj103,1901,BOS,O,,AB,WS1190105070,3,4,,,,
1901A0002,collj103,1901,BOS,O,,AB,CLE190105250,5,4,,,,
1901A0003,collj103,1901,BOS,O,,AB,CHA190107290,4,3,,,,
1901A0004,collj103,1901,BOS,O,,BB,BLA190104270,1,0,1901A0025,,,
1901A0005,collj103,1901,BOS,D,3B,DP,PHA190105010,2,1,,,,
1901A0006,collj103,1901,BOS,D,3B,DP,WS1190106280,1,0,,,,
1901A0007,crigl101,1901,BOS,O,,AB,WS1190106270,3,2,,,,
1901A0008,crigl101,1901,BOS,O,,BB,PHA190104290,1,0,1901A0011,,,
1901A0009,crigl101,1901,BOS,O,,BB,DET190105240,2,1,1901A0058,,,
1901A0010,crigl101,1901,BOS,D,1B,DP,CLE190107180,3,2,,,,
1901A0011,cuppn101,1901,BOS,O,,BB,PHA190104290,0,1,1901A0008,,,
1901A0012,dowdt101,1901,BOS,O,,AB,BOS190108130,6,5,,,,
1901A0013,dowdt101,1901,BOS,O,,AB,BOS190108190,6,5,1901A0015,,,
1901A0014,dowdt101,1901,BOS,O,,BB,PHA190105020,3,2,1901A0048,,,
1901A0015,dowdt101,1901,BOS,O,,BB,BOS190108190,0,1,1901A0013,,,
1901A0016,dowdt101,1901,BOS,O,,BB,MLA190109040,1,0,1901A0077,,,
1901A0017,dowdt101,1901,BOS,O,,BB,BOS190109260,1,0,1901A0819,,,
1901A0018,dowdt101,1901,BOS,O,,SH,,6,7,,,,SHs not shown on ICI sheets
1901A0019,dowdt101,1901,BOS,O,,HBP,,4,3,,,,HBPs not shown on ICI sheets
1901A0020,dowdt101,1901,BOS,D,1B,G,MLA190107250,1,0,,,,
1901A0021,dowdt101,1901,BOS,D,1B,DP,MLA190107240,1,0,1901A0068,,,
1901A0022,ferrh101,1901,BOS,O,,AB,BOS190105130,3,4,1901A0070,,,
1901A0023,ferrh101,1901,BOS,O,,AB,CLE190107171,4,3,,,,
1901A0024,ferrh101,1901,BOS,O,,AB,BOS190108270,4,3,,,,
1901A0025,ferrh101,1901,BOS,O,,BB,BLA190104270,1,0,1901A0041,,,
1901A0026,ferrh101,1901,BOS,O,,BB,BOS190106080,1,0,1901A0059,,,
1901A0027,ferrh101,1901,BOS,O,,BB,BOS190108190,1,0,,,,
1901A0028,ferrh101,1901,BOS,O,,BB,CHA190109070,1,0,1901A0028,,,
1901A0029,ferrh101,1901,BOS,O,,BB,BOS190109282,2,1,1901A0062,,,
1901A0030,ferrh101,1901,BOS,O,,SH,,9,12,,,,SHs not shown on ICI sheets
1901A0031,freeb102,1901,BOS,O,,AB,BOS190109161,4,5,,,,
1901A0032,freeb102,1901,BOS,O,,BB,WS1190105030,1,0,1901A0057,,,
1901A0033,freeb102,1901,BOS,O,,BB,BOS190106210,1,0,1901A0050,,,
1901A0034,freeb102,1901,BOS,O,,SH,,7,8,,,,SHs not shown on ICI sheets
1901A0035,freeb102,1901,BOS,D,1B,G,WS1190106290,1,0,,,,
1901A0036,freeb102,1901,BOS,D,1B,DP,MLA190106050,1,0,,,,
1901A0037,freeb102,1901,BOS,D,1B,DP,BOS190106070,2,1,,,,
1901A0038,freeb102,1901,BOS,D,1B,DP,BOS190106210,1,0,,,,
1901A0039,freeb102,1901,BOS,D,1B,DP,BOS190108091,1,0,,,,
1901A0040,freeb102,1901,BOS,D,1B,DP,BOS190109282,2,1,1901A0076,,,
1901A0041,hempc101,1901,BOS,O,,BB,BLA190104270,1,0,1901A0871,,,
1901A0042,hempc101,1901,BOS,O,,BB,BOS190106240,1,0,1901A0060,,,
1901A0043,hempc101,1901,BOS,O,,SH,,6,9,,,,SHs not shown on ICI sheets
1901A0044,hempc101,1901,BOS,D,OF,CFG,BOS190106210,0,1,1901A0045,,,,Y
1901A0045,hempc101,1901,BOS,D,OF,RFG,BOS190106210,1,0,1901A0080,,,,Y
1901A0046,hempc101,1901,BOS,D,OF,RFG,WS1190106290,1,0,,,,,Y
1901A0047,jonec106,1901,BOS,O,,SH,,0,1,,,,SHs not shown on ICI sheets
1901A0048,lewit101,1901,BOS,O,,BB,PHA190105020,0,1,1901A0014,,,
1901A0049,lewit101,1901,BOS,O,,BB,CHA190105310,1,2,1901A0830,,,
1901A0050,lewit101,1901,BOS,O,,BB,BOS190106210,0,1,1901A0033,,,
1901A0051,lewit101,1901,BOS,O,,SH,,3,1,,,,SHs not shown on ICI sheets
1901A0052,mitcf101,1901,BOS,O,,AB,MLA190106050,4,3,,,,
1901A0053,paref101,1901,BOS,O,,AB,PHA190105020,5,6,,,,
1901A0054,paref101,1901,BOS,O,,AB,WS1190105030,5,3,,,,
1901A0055,paref101,1901,BOS,O,,AB,WS1190105070,5,4,,,,
1901A0056,paref101,1901,BOS,O,,BB,PHA190104300,2,1,1901A0891,,,
1901A0057,paref101,1901,BOS,O,,BB,WS1190105030,0,1,1901A0032,,,
1901A0058,paref101,1901,BOS,O,,BB,DET190105240,1,2,1901A0009,,,
1901A0059,paref101,1901,BOS,O,,BB,BOS190106080,1,2,1901A0026,,,
1901A0060,paref101,1901,BOS,O,,BB,BOS190106240,0,1,1901A0042,,,
1901A0061,paref101,1901,BOS,O,,BB,CHA190109070,0,1,1901A0061,,,
1901A0062,paref101,1901,BOS,O,,BB,BOS190109282,0,1,1901A0029,,,
1901A0063,paref101,1901,BOS,O,,SH,,17,21,,,,SHs not shown on ICI sheets
1901A0064,paref101,1901,BOS,D,SS,DP,BOS190106210,1,0,,,,
1901A0065,paref101,1901,BOS,D,SS,DP,BOS190107120,0,1,,,,
1901A0066,paref101,1901,BOS,D,SS,DP,CLE190107172,1,0,,,,
1901A0067,paref101,1901,BOS,D,SS,DP,CLE190107180,2,1,,,,
1901A0068,paref101,1901,BOS,D,SS,DP,MLA190107240,1,0,1901A0075,,,
1901A0069,paref101,1901,BOS,D,SS,DP,BOS190108121,0,1,,,,
1901A0070,schro101,1901,BOS,O,,G,BOS190105130,1,0,1901A0071,,,
1901A0071,schro101,1901,BOS,O,,AB,BOS190105130,1,0,1901A0022,,,
1901A0072,schro101,1901,BOS,O,,AB,BOS190106171,3,4,,,,
1901A0073,schro101,1901,BOS,O,,SH,,5,4,,,,SHs not shown on ICI sheets
1901A0074,schro101,1901,BOS,D,C,DP,PHA190105010,2,1,,,,
1901A0075,schro101,1901,BOS,D,C,DP,MLA190107240,1,0,1901A0021,,,
1901A0076,schro101,1901,BOS,D,C,DP,BOS190109282,1,0,1901A0040,,,
1901A0077,stahc101,1901,BOS,O,,BB,MLA190109040,0,1,1901A0016,,,
1901A0078,stahc101,1901,BOS,D,OF,DP,PHA190105010,2,0,,,,
1901A0079,stahc101,1901,BOS,D,OF,DP,WS1190106280,0,1,,,,
1901A0080,stahc101,1901,BOS,D,OF,CFG,BOS190106210,1,0,1901A0081,,,,Y
1901A0081,stahc101,1901,BOS,D,OF,RFG,BOS190106210,0,1,1901A0044,,,,Y
1901A0082,younc102,1901,BOS,O,,BB,MLA190109050,0,1,,,,
1901A0083,younc102,1901,BOS,O,,SH,,2,3,,,,SHs not shown on ICI sheets
1901A0084,burkj104,1901,CHA,O,,AB,CHA190109130,4,3,1901A0086,,,
1901A0085,burkj104,1901,CHA,O,,BB,CHA190107180,0,1,1901A0137,,,
1901A0086,burkj104,1901,CHA,O,,BB,CHA190109130,0,1,1901A0110,,,
1901A0087,calln101,1901,CHA,O,,BB,CLE190107042,0,1,1901A0103,,,
1901A0088,calln101,1901,CHA,D,3B,DP,MLA190107090,0,1,,,,
1901A0089,fostp101,1901,CHA,O,,BB,MLA190109100,1,0,1901A0141,,,
1901A0090,grifc101,1901,CHA,O,,BB,CHA190105260,1,0,1901A0096,,,
1901A0091,grifc101,1901,CHA,O,,BB,CHA190107200,1,0,1901A0133,,,
1901A0092,grifc101,1901,CHA,O,,BB,CLE190108120,3,2,1901A0173,,,
1901A0093,grifc101,1901,CHA,O,,SH,,2,3,,,,SHs not shown on ICI sheets
1901A0094,grifc101,1901,CHA,D,P,DP,BLA190108230,0,1,,,,
1901A0095,hartf101,1901,CHA,O,,BB,CHA190104270,1,0,1901A0112,,,
1901A0096,hartf101,1901,CHA,O,,BB,CHA190105260,0,1,1901A0090,,,
1901A0097,hartf101,1901,CHA,O,,BB,CHA190109030,1,0,1901A0140,,,
1901A0098,hartf101,1901,CHA,O,,BB,PHA190109200,1,0,1901A0890,,,
1901A0099,hartf101,1901,CHA,O,,SH,,6,8,,,,SHs not shown on ICI sheets
1901A0100,hartf101,1901,CHA,D,3B,DP,MLA190105050,1,0,,,,
1901A0101,hartf101,1901,CHA,D,3B,DP,BOS190106171,1,0,,,,
1901A0102,harve101,1901,CHA,O,,AB,CHA190105010,3,2,,,,
1901A0103,harve101,1901,CHA,O,,BB,CLE190107042,1,0,1901A0087,,,
1901A0104,harve101,1901,CHA,D,P,DP,BOS190106180,1,0,1901A0120,,,
1901A0105,hoy-d101,1901,CHA,O,,BB,CHA190104290,0,1,1901A0125,,,
1901A0106,hoy-d101,1901,CHA,O,,BB,CHA190105010,2,1,1901A0126,,,
1901A0107,hoy-d101,1901,CHA,O,,BB,CHA190105160,0,1,1901A0128,,,
1901A0108,hoy-d101,1901,CHA,O,,BB,CHA190107240,0,1,1901A0139,,,
1901A0109,hoy-d101,1901,CHA,O,,BB,PHA190108280,1,2,1901A0114,,,
1901A0110,hoy-d101,1901,CHA,O,,BB,CHA190109130,1,2,1901A0124,,,
1901A0111,hoy-d101,1901,CHA,D,OF,DP,DET190107050,0,1,,,,
1901A0112,isbef101,1901,CHA,O,,BB,CHA190104270,0,1,1901A0095,,,
1901A0113,isbef101,1901,CHA,O,,BB,BOS190106180,1,0,1901A0806,,,
1901A0114,isbef101,1901,CHA,O,,BB,PHA190108280,1,0,1901A0109,,,
1901A0115,isbef101,1901,CHA,O,,SH,,10,13,,,,SHs not shown on ICI sheets
1901A0116,isbef101,1901,CHA,D,1B,DP,MLA190105050,1,0,,,,
1901A0117,isbef101,1901,CHA,D,1B,DP,MLA190105060,2,1,1901A0153,,,
1901A0118,isbef101,1901,CHA,D,1B,DP,DET190105120,2,3,,,,
1901A0119,isbef101,1901,CHA,D,1B,DP,CHA190105220,2,1,,,,
1901A0120,isbef101,1901,CHA,D,1B,DP,BOS190106180,2,1,1901A0104,,,
1901A0121,isbef101,1901,CHA,D,1B,DP,DET190107050,1,0,,,,
1901A0122,isbef101,1901,CHA,D,1B,DP,PHA190109200,1,0,,,,
1901A0123,jonef102,1901,CHA,O,,AB,MLA190105040,5,3,,,,
1901A0124,jonef102,1901,CHA,O,,AB,CHA190109130,2,5,1901A0129,,,
1901A0125,jonef102,1901,CHA,O,,BB,CHA190104290,1,0,1901A0105,,,
1901A0126,jonef102,1901,CHA,O,,BB,CHA190105010,1,2,1901A0106,,,
1901A0127,jonef102,1901,CHA,O,,BB,MLA190105040,0,1,1901A0160,,,
1901A0128,jonef102,1901,CHA,O,,BB,CHA190105160,1,0,1901A0107,,,
1901A0129,jonef102,1901,CHA,O,,BB,CHA190109130,2,0,1901A0134,,,
1901A0130,jonef102,1901,CHA,O,,SH,,16,18,,,,SHs not shown on ICI sheets
1901A0131,katoj101,1901,CHA,O,,AB,CHA190109130,3,4,,,,
1901A0132,mcfah102,1901,CHA,O,,AB,CHA190105010,5,6,,,,
1901A0133,mcfah102,1901,CHA,O,,AB,CHA190107200,3,2,1901A0138,,,
1901A0134,mcfah102,1901,CHA,O,,AB,CHA190109130,3,4,1901A0142,,,
1901A0135,mcfah102,1901,CHA,O,,BB,CHA190105280,2,1,1901A0877,,,
1901A0136,mcfah102,1901,CHA,O,,BB,MLA190107100,0,1,1901A0148,,,
1901A0137,mcfah102,1901,CHA,O,,BB,CHA190107180,1,0,1901A0085,,,
1901A0138,mcfah102,1901,CHA,O,,BB,CHA190107200,1,2,1901A0091,,,
1901A0139,mcfah102,1901,CHA,O,,BB,CHA190107240,2,1,1901A0161,,,
