ID,Player,Year,Team,Type,Pos,Cat,Game,Retro,Official,Cross,Code,,Notes,Accepted
1901N0001,dahlb102,1901,BRO,O,,AB,PIT190106070,5,4,,,,
1901N0002,dahlb102,1901,BRO,O,,AB,SLN190107090,3,2,,,,
1901N0003,dahlb102,1901,BRO,O,,BB,BRO190104190,1,0,,,,
1901N0004,dahlb102,1901,BRO,O,,SH,,8,7,,,,SHs not shown on ICI sheets
1901N0005,dahlb102,1901,BRO,D,SS,DP,BRO190104190,2,1,,,,
1901N0006,dalyt101,1901,BRO,O,,AB,BRO190105230,4,3,,,,
1901N0007,dalyt101,1901,BRO,O,,AB,BRO190105302,4,3,,,,
1901N0008,dalyt101,1901,BRO,O,,AB,PIT190106070,3,4,,,,
1901N0009,dalyt101,1901,BRO,O,,AB,BRO190108130,3,2,,,,
1901N0010,dalyt101,1901,BRO,O,,AB,BSN190108300,3,4,,,,
1901N0011,dalyt101,1901,BRO,O,,BB,BRO190106291,1,0,,,,
1901N0012,dalyt101,1901,BRO,O,,SH,,8,10,,,,SHs not shown on ICI sheets
1901N0013,dalyt101,1901,BRO,D,2B,DP,BRO190104190,1,2,,,,
1901N0014,dalyt101,1901,BRO,D,2B,DP,BRO190105240,0,1,,,,
1901N0015,dalyt101,1901,BRO,D,2B,DP,SLN190107080,1,0,,,,
1901N0016,davil101,1901,BRO,D,2B,G,SLN190106140,0,1,1901N0017,,,
1901N0017,davil101,1901,BRO,D,OF,G,SLN190106140,1,0,1901N0018,,,
1901N0018,davil101,1901,BRO,D,OF,RFG,SLN190106140,1,0,1901N0016,,,,Y
1901N0019,dolac101,1901,BRO,O,,AB,PIT190109260,4,3,,,,
1901N0020,dolac101,1901,BRO,O,,SH,,2,4,,,,SHs not shown on ICI sheets
1901N0021,donob101,1901,BRO,O,,AB,BRO190105302,3,4,,,,
1901N0022,donob101,1901,BRO,O,,BB,BRO190105221,1,0,,,,
1901N0023,donob101,1901,BRO,O,,SH,,7,8,,,,SHs not shown on ICI sheets
1901N0024,farrd102,1901,BRO,O,,AB,BRO190105310,3,2,,,,
1901N0025,farrd102,1901,BRO,O,,AB,BRO190106190,3,2,,,,
1901N0026,farrd102,1901,BRO,O,,BB,CHN190107070,1,0,,,,
1901N0027,farrd102,1901,BRO,O,,SH,,3,2,,,,SHs not shown on ICI sheets
1901N0028,farrd102,1901,BRO,D,C,DP,BRO190109072,1,0,,,,
1901N0029,gatif101,1901,BRO,O,,AB,BRO190105302,3,2,,,,
1901N0030,gatif101,1901,BRO,O,,SH,,2,3,,,,SHs not shown on ICI sheets
1901N0031,hughj105,1901,BRO,O,,AB,BRO190106280,2,1,1901N0033,,,
1901N0032,hughj105,1901,BRO,O,,AB,BRO190107010,3,4,,,,
1901N0033,hughj105,1901,BRO,O,,H,BRO190106280,1,0,1901N0787,,,
1901N0034,irwic101,1901,BRO,O,,BB,PHI190108202,0,1,,,,
1901N0035,irwic101,1901,BRO,O,,BB,BRO190109050,1,0,1901N0054,,,
1901N0036,irwic101,1901,BRO,O,,BB,BRO190109132,1,0,,,,
1901N0037,keelw101,1901,BRO,O,,AB,BRO190105301,3,4,,,,
1901N0038,keelw101,1901,BRO,O,,AB,BRO190105302,3,4,,,,
1901N0039,keelw101,1901,BRO,O,,AB,BRO190106190,5,4,,,,
1901N0040,keelw101,1901,BRO,O,,AB,BRO190106250,3,4,,,,
1901N0041,keelw101,1901,BRO,O,,AB,CIN190107130,4,5,,,,
1901N0042,keelw101,1901,BRO,O,,AB,NY1190108081,4,5,,,,
1901N0043,keelw101,1901,BRO,O,,BB,CHN190107070,0,1,,,,
1901N0044,keelw101,1901,BRO,O,,SH,,19,22,,,,SHs not shown on ICI sheets
1901N0045,kellj106,1901,BRO,O,,AB,CIN190107130,5,4,,,,
1901N0046,kellj106,1901,BRO,O,,BB,PHI190108202,1,0,,,,
1901N0047,kellj106,1901,BRO,D,1B,DP,BRO190109031,1,0,,,,
1901N0048,kitsf101,1901,BRO,O,,AB,BRO190105222,4,5,,,,
1901N0049,kitsf101,1901,BRO,O,,SH,,0,1,,,,SHs not shown on ICI sheets
1901N0050,mccag101,1901,BRO,O,,BB,BRO190104190,1,2,,,,
1901N0051,mccrt101,1901,BRO,O,,AB,BSN190105090,4,3,,,,
1901N0052,mccrt101,1901,BRO,O,,AB,BRO190107010,4,3,,,,
1901N0053,mccrt101,1901,BRO,O,,AB,CIN190107130,5,4,,,,
1901N0054,mccrt101,1901,BRO,O,,BB,BRO190109050,1,0,1901N0725,,,
1901N0055,mcgud101,1901,BRO,O,,AB,BRO190105301,3,4,,,,
1901N0056,mcgud101,1901,BRO,O,,AB,BRO190106260,4,3,,,,
1901N0057,mcgud101,1901,BRO,O,,AB,CIN190107130,4,5,1901N0060,,,
1901N0058,mcgud101,1901,BRO,O,,BB,BRO190106291,1,2,,,,
1901N0059,mcgud101,1901,BRO,O,,BB,CIN190107110,1,0,1901N0721,,,
1901N0060,mcgud101,1901,BRO,O,,BB,CIN190107130,1,0,1901N0700,,,
1901N0061,newtd101,1901,BRO,O,,BB,BRO190109132,0,1,,,,
1901N0062,newtd101,1901,BRO,O,,HBP,,1,0,,,,HBPs not shown on ICI sheets
1901N0063,newtd101,1901,BRO,D,P,DP,BRO190109032,1,0,,,,
1901N0064,shecj101,1901,BRO,O,,AB,BSN190105080,6,5,,,,
1901N0065,shecj101,1901,BRO,O,,AB,BRO190107010,5,4,,,,
1901N0066,shecj101,1901,BRO,O,,BB,CHN190107070,0,1,,,,
1901N0067,browf101,1901,BSN,O,,SH,,1,0,,,,SHs not shown on ICI sheets
1901N0068,coold101,1901,BSN,O,,AB,BSN190108290,4,3,,,,
1901N0069,coold101,1901,BSN,O,,SH,,10,8,,,,SHs not shown on ICI sheets
1901N0070,crolf101,1901,BSN,O,,G,BSN190105140,1,0,1901N0074,,,
1901N0071,crolf101,1901,BSN,O,,AB,BSN190105060,2,3,,,,
1901N0072,crolf101,1901,BSN,O,,BB,BSN190105090,0,1,1901N0644,,,
1901N0073,crolf101,1901,BSN,O,,SH,,1,3,,,,SHs not shown on ICI sheets
1901N0074,crolf101,1901,BSN,D,OF,G,BSN190105140,1,0,1901N0075,,,
1901N0075,crolf101,1901,BSN,D,OF,RFG,BSN190105140,1,0,1901N0070,,,,Y
1901N0076,demog101,1901,BSN,O,,AB,BSN190105130,5,4,,,,
1901N0077,demog101,1901,BSN,O,,AB,BSN190106170,4,6,,,,
1901N0078,demog101,1901,BSN,O,,AB,BSN190108290,2,3,,,,
1901N0079,demog101,1901,BSN,O,,AB,CIN190109271,3,4,,,,
1901N0080,demog101,1901,BSN,O,,BB,BSN190105150,0,1,,,,
1901N0081,demog101,1901,BSN,O,,SH,,22,24,,,,SHs not shown on ICI sheets
1901N0082,demog101,1901,BSN,D,2B,G,CHN190107130,1,0,1901N0084,,,
1901N0083,demog101,1901,BSN,D,3B,G,BSN190105210,1,0,,,,
1901N0084,demog101,1901,BSN,D,3B,G,CHN190107130,0,1,1901N0087,,,
1901N0085,demog101,1901,BSN,D,2B,DP,BSN190106192,2,1,1901N0117,,,
1901N0086,demog101,1901,BSN,D,2B,DP,CIN190107042,1,0,1901N0095,,,
1901N0087,demog101,1901,BSN,D,2B,DP,CHN190107130,1,0,1901N0091,,,
1901N0088,demog101,1901,BSN,D,2B,DP,BSN190109022,1,0,1901N0120,,,
1901N0089,demog101,1901,BSN,D,2B,DP,BSN190109040,1,0,,,,
1901N0090,demog101,1901,BSN,D,3B,DP,BSN190105080,1,0,1901N0115,,,
1901N0091,demog101,1901,BSN,D,3B,DP,CHN190107130,0,1,1901N0128,,,
1901N0092,dinnb101,1901,BSN,O,,R,,12,13,,,,ICI sheets show 12 R
1901N0093,dinnb101,1901,BSN,O,,BB,BSN190105210,1,0,,,,
1901N0094,dinnb101,1901,BSN,O,,SH,,5,4,,,,SHs not shown on ICI sheets
1901N0095,dinnb101,1901,BSN,D,1B,DP,CIN190107042,1,0,1901N0119,,,
1901N0096,gammd101,1901,BSN,O,,G,BSN190106260,1,0,,,,
1901N0097,gammd101,1901,BSN,O,,R,BSN190106210,1,0,1901N0684,,,
1901N0098,gammd101,1901,BSN,D,OF,DP,,1,0,,,,ICI sheets show 1 DP
1901N0099,hamib101,1901,BSN,O,,BB,PHI190104230,0,1,,,,
1901N0100,hamib101,1901,BSN,O,,BB,BSN190105230,0,1,,,,
1901N0101,hamib101,1901,BSN,O,,BB,BSN190109090,1,0,,,,
1901N0102,hamib101,1901,BSN,O,,SH,,11,9,,,,SHs not shown on ICI sheets
1901N0103,hamib101,1901,BSN,D,OF,CFG,CHN190107160,1,0,1901N0104,,,,Y
1901N0104,hamib101,1901,BSN,D,OF,RFG,CHN190107160,0,1,1901N0143,,,,Y
1901N0105,kittm101,1901,BSN,O,,BB,CIN190107042,1,2,,,,
1901N0106,kittm101,1901,BSN,O,,SH,,15,13,,,,SHs not shown on ICI sheets
1901N0107,kittm101,1901,BSN,D,C,DP,BSN190106221,1,0,,,,
1901N0108,kittm101,1901,BSN,D,C,DP,BSN190106270,1,0,1901N0139,,,
1901N0109,kittm101,1901,BSN,D,C,DP,BSN190109050,1,0,1901N0141,,,
1901N0110,longh101,1901,BSN,O,,AB,BSN190108290,3,4,,,,
1901N0111,longh101,1901,BSN,O,,BB,BSN190105150,1,0,,,,
1901N0112,longh101,1901,BSN,O,,BB,BSN190105230,1,0,,,,
1901N0113,longh101,1901,BSN,O,,BB,BSN190108060,2,1,,,,
1901N0114,longh101,1901,BSN,O,,SH,,16,15,,,,SHs not shown on ICI sheets
1901N0115,longh101,1901,BSN,D,SS,DP,BSN190105080,1,0,1901N0090,,,
1901N0116,longh101,1901,BSN,D,SS,DP,BSN190105130,2,1,,,,
1901N0117,longh101,1901,BSN,D,SS,DP,BSN190106192,2,1,1901N0152,,,
1901N0118,longh101,1901,BSN,D,SS,DP,BSN190106290,1,2,,,,
1901N0119,longh101,1901,BSN,D,SS,DP,CIN190107042,2,1,1901N0086,,,
1901N0120,longh101,1901,BSN,D,SS,DP,BSN190109022,1,0,1901N0153,,,
1901N0121,longh101,1901,BSN,D,SS,DP,BSN190109040,0,1,,,,
1901N0122,longh101,1901,BSN,D,SS,DP,BSN190109090,2,1,1901N0132,,,
1901N0123,loweb101,1901,BSN,O,,AB,BSN190108310,3,2,,,,
1901N0124,loweb101,1901,BSN,O,,BB,BSN190105210,0,1,,,,
1901N0125,loweb101,1901,BSN,O,,BB,PHI190108160,0,1,1901N0749,,,
