ID,Player,Year,Team,Type,Pos,Cat,Game,Retro,Official,Cross,Code,,Notes,Accepted
"1966A0001","aparl101",1966,"BAL","O",,"SO","CLE196608310",1,0,,,,
"1966A0002","aparl101",1966,"BAL","O",,"GDP","KC1196606300",1,0,,,,
"1966A0003","belam101",1966,"BAL","O",,"SO","CAL196609250",0,1,,,,
"1966A0004","blaip101",1966,"BAL","O",,"SO",,35,36,,"ADD",,
"1966A0006","gosgj101",1966,"BOS","O",,"BB","BOS196604120",0,1,,,,
"1966A0007","joned102",1966,"BOS","O",,"SO","BOS196607042",0,1,,,,
"1966A0008","petrr101",1966,"BOS","O",,"BB","BAL196605170",1,0,,,,
"1966A0009","petrr101",1966,"BOS","O",,"SB","BOS196609130",0,1,,,,
"1966A0010","scotg102",1966,"BOS","O",,"GDP","BOS196607210",0,1,,,,
"1966A0011","tillb101",1966,"BOS","O",,"SO","BOS196607042",1,0,,,,
"1966A0012","burdl101",1966,"CAL","O",,"AB","BOS196605011",1,2,,,,
"1966A0013","mcglj101",1966,"CAL","O",,"AB","BOS196605011",3,2,,,,
"1966A0014","brung101",1966,"CAL","O",,"SO","WS2196608200",1,0,,,,
"1966A0015","chand102",1966,"CAL","O",,"SO","CAL196608270",1,0,,,,
"1966A0016","fregj101",1966,"CAL","O",,"RBI","NYA196608250",2,1,,,,
"1966A0017","fregj101",1966,"CAL","O",,"GDP","CAL196604230",0,1,,,,
"1966A0018","fregj101",1966,"CAL","O",,"GDP","BOS196605011",1,2,,,,
"1966A0019","fregj101",1966,"CAL","O",,"BB","CAL196605120",0,1,,,,
"1966A0020","hernj102",1966,"CAL","O",,"BB","CAL196605120",1,0,,,,
"1966A0021","hernj102",1966,"CAL","O",,"SO","KC1196609070",1,0,,,,
"1966A0022","kirke102",1966,"CAL","O",,"SO","NYA196608240",0,2,,,,
"1966A0023","knoob101",1966,"CAL","O",,"GDP","CAL196604230",1,0,,,,
"1966A0024","newmf101",1966,"CAL","O",,"SO","NYA196608240",2,0,,,,
"1966A0025","reicr101",1966,"CAL","O",,"BB",,26,27,,"ADD",,
"1966A0026","satrt101",1966,"CAL","O",,"BB","KC1196605182",1,0,,,,
"1966A0027","siebn101",1966,"CAL","O",,"SO","BOS196604300",0,1,,,,
"1966A0029","smitw102",1966,"CAL","O",,"SO","KC1196605182",0,1,,,,
"1966A0030","warnj102",1966,"CAL","O",,"AB","WS2196605222",0,1,,,,
"1966A0031","berrk101",1966,"CHA","O",,"SO","KC1196608090",0,1,,,,
"1966A0032","bufod101",1966,"CHA","O",,"SO","CHA196608130",0,1,,,,
"1966A0033","elial101",1966,"CHA","O",,"SO","CHA196606140",0,1,,,,
"1966A0034","mccrt102",1966,"CHA","O",,"GDP","KC1196606210",1,0,,,,
"1966A0035","mccrt102",1966,"CHA","O",,"SO","CHA196606140",1,0,,,,
"1966A0036","pizaj101",1966,"CHA","O",,"SO","CHA196608130",1,0,,,,
"1966A0037","skowb101",1966,"CHA","O",,"GDP","KC1196606210",0,1,,,,
"1966A0038","wilhh101",1966,"CHA","O",,"SO","MIN196609060",1,0,,,,
