ID,Player,Year,Team,Type,Pos,Cat,Game,Retro,Official,Cross,Code,X,Notes,Accepted
1898N0029,langb102,1898,CHN,O,,3B,,10,11,,,,ICI sheet shows 10 T & 6 HR,
1898N0030,langb102,1898,CHN,O,,HR,,6,5,,,,ICI sheet shows 10 T & 6 HR,
1898N0031,powem102,1898,LS3,O,,AB,BSN189807141,1,0,,,,,
1898N0032,davig102,1898,NY1,O,,G,PHI189810030,1,0,,,,Davis left game during his 1st PA,
1898N0038,gettc101,1898,NY1,O,,AB,CIN189808041,0,1,,,,Gettig did not play in this game,
1898N0039,gettc101,1898,NY1,O,,2B,CIN189808041,0,1,1898N0052,SWAP,,Gettig given Seymour's line for this game,
1898N0051,seymc101,1898,NY1,O,,AB,CIN189808041,4,3,,,,,
1898N0052,seymc101,1898,NY1,O,,2B,CIN189808041,1,0,1898N0039,SWAP,,Gettig given Seymour's line for this game,
1898N0057,seymc101,1898,NY1,P,,BB,CIN189808041,7,3,,,,,
1898N0059,gradm101,1898,NY1,O,,G,BSN189805060,0,1,,,,,
1898N0060,gradm101,1898,NY1,D,OF,G,BSN189805060,0,1,,,,,
1898N0061,gradm101,1898,NY1,D,OF,LFG,BSN189805060,0,1,,,,,
1898N0062,gradm101,1898,NY1,O,,R,BSN189805060,0,1,,,,,
1898N0063,wilmw101,1898,NY1,O,,R,BSN189805060,1,0,,,,,
1898N0064,mccrt101,1898,NY1,O,,G,NY1189805040,0,1,,,,,
1898N0065,mccrt101,1898,NY1,D,OF,G,NY1189805040,0,1,,,,,
1898N0066,mccrt101,1898,NY1,D,OF,RFG,NY1189805040,0,1,,,,,
1898N0067,tierm101,1898,NY1,O,,HR,,4,5,,,,ICI sheet shows 4 HR for Tierney,
1898N0068,warnj103,1898,NY1,O,,G,WSN189804270,0,1,,,,Warner given part of Grady's line,
1898N0070,warnj103,1898,NY1,O,,AB,WSN189804270,0,3,1898N0073,SWAP,,Warner given part of Grady's line,
1898N0071,warnj103,1898,NY1,O,,R,WSN189804270,0,1,,,,Warner given part of Grady's line,
1898N0072,warnj103,1898,NY1,O,,H,WSN189804270,0,1,1898N0075,SWAP,,Warner given part of Grady's line,
1898N0073,gradm101,1898,NY1,O,,AB,WSN189804270,4,1,1898N0070,SWAP,,Warner given part of Grady's line,
1898N0074,wilmw101,1898,NY1,O,,R,WSN189804270,2,1,,,,,
1898N0075,gradm101,1898,NY1,O,,H,WSN189804270,2,1,1898N0072,SWAP,,Warner given part of Grady's line,
1898N0076,warnj103,1898,NY1,D,C,G,WSN189804270,0,1,,,,Warner given part of Grady's line,
1898N0077,warnj103,1898,NY1,O,,BB,WSN189804270,0,1,1898N0078,SWAP,,Warner given part of Grady's line,
1898N0078,gradm101,1898,NY1,O,,BB,WSN189804270,1,0,1898N0077,SWAP,,Warner given part of Grady's line,
1898N0079,harld101,1898,SLN,O,,AB,SLN189806210,4,5,,,,,
1898N0080,harld101,1898,SLN,O,,BB,SLN189806210,1,0,,,,,
1898N0081,piatw101,1898,PHI,P,,BB,SLN189806210,4,3,,,,,
1898N0082,donob101,1898,WSN,O,,3B,,3,2,,,,ICI sheet shows 3 T & 1 HR,
1898N0083,donob101,1898,WSN,O,,HR,,1,2,,,,ICI sheet shows 3 T & 1 HR,
1898N0084,mercw101,1898,WSN,O,,G,WSN189806100,1,0,,,,Mercer PR in 9th inning,
1898N0085,corct101,1898,CIN,O,,BB,CIN189808041,1,0,,OPP,,,
1898N0086,smitm104,1898,CIN,O,,BB,CIN189808041,4,2,,OPP,,,
1898N0087,vaugf101,1898,CIN,O,,BB,CIN189808041,1,0,,OPP,,,
1898N0088,bakek101,1898,WSN,P,,ER,WSN189809170,4,2,,,,,
1898N0089,gettc101,1898,NY1,O,,H,CIN189808041,0,1,1898N0090,SWAP,,Gettig given Seymour's line for this game,
1898N0090,seymc101,1898,NY1,O,,H,CIN189808041,1,0,1898N0089,SWAP,,Gettig given Seymour's line for this game,
1898N0091,smitg103,1898,SLN,O,,AB,NY1189809170,4,3,,,,,
1898N0092,carsk102,1898,SLN,O,,G,SLN189808060,0,1,,,,,
1898N0093,carsk102,1898,SLN,D,OF,G,SLN189808060,0,1,,,,,
1898N0094,carsk102,1898,SLN,D,OF,RFG,SLN189808060,0,1,,,,,
1898N0095,breit101,1898,CIN,P,,HR,,3,2,,,,ICI sheet shows 3 HR allowed by Breitenstein,
1898N0096,hawlp101,1898,CIN,P,,G,CIN189808020,0,1,,,,Hawley didn't P; just PH for Hill,
1898N0097,hawlp101,1898,CIN,P,,IP,CIN189808020,0,0.2,,,,Hawley didn't P; just PH for Hill,
1898N0098,hillb102,1898,CIN,P,,IP,CIN189808020,9,8.1,,,,Hawley didn't P; just PH for Hill,
1898N0099,hillb102,1898,CIN,P,,CG,CIN189808020,1,0,,,,Hawley didn't P; just PH for Hill,
1898N0100,danip101,1898,SLN,P,,HR,,4,0,,,,ICI sheet shows 4 HR allowed by Daniels,
1898N0101,sudhw101,1898,SLN,P,,HR,,7,11,,,,ICI sheet shows 7 HR allowed by Sudhoff,
1898N0102,donob101,1898,WSN,P,,HR,,1,0,,,,ICI sheet shows 1 HR allowed by Donovan,
1898N0103,weyhg101,1898,WSN,P,,HR,,9,10,,,,ICI sheet shows 9 HR allowed by Weyhing,
1898N0104,gettc101,1898,NY1,D,P,G,PIT189806220,1,0,,,,,
1898N0105,gettc101,1898,NY1,P,,G,PIT189806220,1,0,,,,,
1898N0106,gettc101,1898,NY1,P,,GS,PIT189806220,1,0,1898N0113,SWAP,,,
1898N0107,gettc101,1898,NY1,P,,L,PIT189806220,1,0,1898N0114,SWAP,,,
1898N0108,gettc101,1898,NY1,P,,IP,PIT189806220,0.1,0,1898N0115,SWAP,,,
1898N0109,gettc101,1898,NY1,P,,H,PIT189806220,5,0,1898N0116,SWAP,,,
1898N0110,gettc101,1898,NY1,P,,R,PIT189806220,7,0,1898N0117,SWAP,,,
1898N0111,gettc101,1898,NY1,P,,ER,PIT189806220,4,0,1898N0118,SWAP,,,
1898N0112,gettc101,1898,NY1,P,,BB,PIT189806220,1,0,1898N0119,SWAP,,,
1898N0113,seymc101,1898,NY1,P,,GS,PIT189806220,0,1,1898N0106,SWAP,,,
1898N0114,seymc101,1898,NY1,P,,L,PIT189806220,0,1,1898N0107,SWAP,,,
1898N0115,seymc101,1898,NY1,P,,IP,PIT189806220,7.2,8,1898N0108,SWAP,,,
1898N0116,seymc101,1898,NY1,P,,H,PIT189806220,6,11,1898N0109,SWAP,,,
1898N0117,seymc101,1898,NY1,P,,R,PIT189806220,3,10,1898N0110,SWAP,,,
1898N0118,seymc101,1898,NY1,P,,ER,PIT189806220,2,6,1898N0111,SWAP,,,
1898N0119,seymc101,1898,NY1,P,,BB,PIT189806220,5,6,1898N0112,SWAP,,,
1898N0120,seymc101,1898,NY1,P,,CG,PIT189806220,0,1,,,,,
1898N0121,frasc101,1898,LS3,P,,HR,,3,4,,,,ICI sheet shows 3 HR allowed by Fraser,
1898N0122,mageb101,1898,LS3,P,,HR,,7,8,,,,ICI sheet shows 7 HR allowed by Magee,
1898N0123,kitsf101,1898,BLN,P,,L,,6,5,,,,ICI sheet shows Kitson with 6 losses,
1898N0124,maula101,1898,BLN,P,,L,,6,7,,,,ICI sheet shows Maul with 6 losses,
1898N0125,clarf101,1898,LS3,D,OF,LFG,CIN189807042,0,1,,,,,
1898N0126,clarj103,1898,LS3,D,OF,RFG,CIN189807042,0,1,,,,,
1898N0127,hartt102,1898,LS3,D,OF,CFG,LS3189810090,1,0,,,,,
1898N0128,clemj101,1898,SLN,D,C,G,CL4189805032,0,1,1898N0130,SWAP,,Clements and Sugden lines swapped,
1898N0129,clemj101,1898,SLN,O,,AB,CL4189805032,1,4,1898N0131,SWAP,,Clements and Sugden lines swapped,
1898N0130,sugdj101,1898,SLN,D,C,G,CL4189805032,1,0,1898N0128,SWAP,,Clements and Sugden lines swapped,
1898N0131,sugdj101,1898,SLN,O,,AB,CL4189805032,3,1,1898N0129,SWAP,,Clements and Sugden lines swapped,
1898N0132,taylj102,1898,SLN,D,OF,RFG,,2,1,,IMP,,ICI sheet shows Taylor with 2 games in RF,
1898N0135,eaglb101,1898,WSN,D,OF,LFG,,2,1,,IMP,,ICI sheet shows Eagle with 2 games in LF,
1898N0136,eaglb101,1898,WSN,D,OF,RFG,,2,1,,IMP,,ICI sheet shows Eagle with 2 games in RF,
1898N0137,hawlp101,1898,CIN,D,P,G,,42,43,,IMP,,Palmer shows Hawley with 42 games pitched but 43 fielding games at P,
1898N0140,jonef102,1898,BRO,D,OF,RFG,,140,144,,,,ICI sheet shows Jones with 140 games in RF,
1898N0141,blakh101,1898,CL4,D,OF,LFG,PHI189807110,0,1,1898N0143,SWAP,,,
1898N0142,blakh101,1898,CL4,D,OF,RFG,PHI189807110,1,0,1898N0144,SWAP,,,
1898N0143,burkj101,1898,CL4,D,OF,LFG,PHI189807110,1,0,1898N0141,SWAP,,,
1898N0144,burkj101,1898,CL4,D,OF,RFG,PHI189807110,0,1,1898N0142,SWAP,,,
1898N0145,chanf101,1898,CHN,O,,G,CHN189805010,1,0,,,,Chance PR in 10th inning,
1898N0146,isbef101,1898,CHN,D,OF,RFG,PHI189807222,1,0,,,,,
1898N0147,obrit101,1898,PIT,D,OF,G,BRO189809191,1,0,,,,,
1898N0148,obrit101,1898,PIT,D,OF,CFG,BRO189809191,1,0,,,,,
1898N0149,mccrt101,1898,PIT,D,OF,RFG,BRO189809191,1,0,,,,,
1898N0150,davig102,1898,NY1,D,SS,G,PHI189810030,1,0,,,,Davis left game during his 1st PA,
1898N0151,gettc101,1898,NY1,D,3B,G,PHI189810030,1,0,,,,,
1898N0152,wilmw101,1898,NY1,D,OF,RFG,BSN189805070,0,1,,,,,
1898N0153,mccrt101,1898,NY1,D,OF,LFG,BSN189805070,0,1,,,,,
1898N0154,vanhg101,1898,NY1,D,OF,RFG,BSN189809090,0,1,,,,,
1898N0155,seymc101,1898,NY1,D,OF,CFG,BSN189809090,0,1,,,,,
1898N0156,kellj106,1898,BLN,D,OF,LFG,,40,39,,,,ICI sheet shows 40 games in LF,
1898N0157,kellj106,1898,BLN,D,OF,CFG,,82,83,,,,ICI sheet shows 82 games in CF,
1898N0158,blakh101,1898,CL4,D,OF,RFG,BRO189806070,1,0,,,,,
1898N0159,merts101,1898,CHN,D,OF,G,NY1189808130,1,0,,,,,
1898N0160,merts101,1898,CHN,D,OF,RFG,NY1189808130,1,0,,,,,
1898N0161,greed103,1898,CHN,D,OF,LFG,CHN189809051,0,1,,,,,
1898N0162,greed103,1898,CHN,D,OF,RFG,,38,37,,,,ICI sheet shows 38 games in RF,
1898N0167,sullj109,1898,BSN,P,,ER,BLN189804200,8,10,,,,,
1898N0168,willv101,1898,BSN,P,,ER,BLN189804200,4,6,,,,,
1898N0171,hoffb102,1898,BLN,P,,ER,BLN189804210,8,7,,,,,
1898N0172,jennh101,1898,BLN,O,,AB,BLN189804230,3,4,,,,,
1898N0176,davig102,1898,NY1,O,,SB,BLN189804300,0,1,1898N0177,SWAP,,,
1898N0177,gleak101,1898,NY1,O,,SB,BLN189804300,1,0,1898N0176,SWAP,,,
1898N0179,meekj101,1898,NY1,P,,ER,BLN189805020,5,4,,,,,
1898N0181,tannj101,1898,PIT,P,,ER,BLN189805180,3,6,,,,,
1898N0186,ponda101,1898,BLN,P,,ER,BLN189805200,0,1,,,,,
1898N0187,carsk102,1898,SLN,P,,ER,BLN189806020,10,9,,,,,
1898N0190,sudhw101,1898,SLN,P,,ER,BLN189806040,5,6,,,,,
1898N0194,dowlp101,1898,LS3,P,,ER,BLN189806070,10,11,,,,,
1898N0198,hughj105,1898,BLN,P,,ER,BLN189806100,6,4,,,,,
1898N0202,dinnb101,1898,WSN,P,,ER,BLN189806110,4,2,,,,,
1898N0204,weyhg101,1898,WSN,P,,ER,BLN189806110,11,13,,,,,
1898N0210,dunkd101,1898,PHI,P,,ER,BLN189807061,7,8,,,,,
1898N0211,hughj105,1898,BLN,P,,ER,BLN189807061,4,5,,,,,
1898N0214,keelw101,1898,BLN,O,,H,BLN189807080,2,1,,,,,
1898N0216,wrigz101,1898,WSN,O,,H,BLN189807080,2,1,,,,,
1898N0217,wrigz101,1898,WSN,O,,3B,BLN189807080,1,0,,,,,
1898N0218,maula101,1898,BLN,P,,H,BLN189807080,9,8,,,,,
1898N0219,mercw101,1898,WSN,P,,H,BLN189807080,6,5,,,,,
1898N0223,nopsj101,1898,BLN,P,,ER,BLN189807120,3,5,,,,,
1898N0226,mcjad101,1898,BLN,P,,ER,BLN189807130,2,3,,,,,
1898N0227,nopsj101,1898,BLN,P,,ER,BLN189807150,7,8,,,,,
1898N0229,woodw102,1898,CHN,P,,ER,BLN189807150,9,8,,,,,
1898N0230,grifc101,1898,CHN,P,,ER,BLN189807160,6,7,,,,,
1898N0231,kilrm102,1898,CHN,O,,AB,BLN189807180,2,3,,,,,
1898N0241,mcjad101,1898,BLN,P,,IP,BLN189808131,9,8.2,,,,,
1898N0243,hastc101,1898,PIT,P,,IP,BLN189808151,8,7.2,,,,,
1898N0244,clarb103,1898,BLN,D,C,PB,BLN189808151,3,0,,,,,
1898N0246,mageb101,1898,LS3,P,,ER,BLN189808160,6,9,,,,,
1898N0247,clarf101,1898,LS3,O,,AB,BLN189808170,2,3,,,,,
1898N0248,cunnb103,1898,LS3,O,,AB,BLN189808170,3,2,,,,,
1898N0249,cunnb103,1898,LS3,P,,ER,BLN189808170,2,0,,,,,
1898N0252,altrn101,1898,LS3,P,,ER,BLN189808180,3,4,,,,,
1898N0258,taylj102,1898,SLN,P,,ER,BLN189808200,2,3,,,,,
1898N0262,mcjad101,1898,BLN,P,,ER,BLN189809170,3,2,,,,,
1898N0267,maula101,1898,BLN,P,,ER,BLN189809190,6,2,,,,,
1898N0268,nopsj101,1898,BLN,P,,ER,BLN189809200,1,3,,,,,
1898N0274,kitsf101,1898,BLN,P,,ER,BLN189809221,6,4,,,,,
1898N0275,phylb101,1898,CHN,P,,ER,BLN189809221,10,2,,,,,
1898N0280,reith101,1898,WSN,O,,BB,BLN189809240,3,2,,,,,
1898N0281,smitj103,1898,WSN,O,,BB,BLN189809240,1,2,,,,,
1898N0282,mcjad101,1898,BLN,P,,ER,BLN189809240,2,1,,,,,
1898N0283,weyhg101,1898,WSN,P,,ER,BLN189809240,12,14,,,,,
1898N0285,dinnb101,1898,WSN,P,,ER,BLN189809270,8,6,,,,,
1898N0293,nopsj101,1898,BLN,P,,ER,BLN189810011,4,5,,,,,
1898N0297,kitsf101,1898,BLN,P,,ER,BLN189810012,0,1,,,,,
1898N0302,mcjad101,1898,BLN,P,,ER,BLN189810100,1,0,,,,,
1898N0304,dohee101,1898,NY1,P,,ER,BLN189810112,1,0,,,,,
1898N0305,kitsf101,1898,BLN,P,,ER,BLN189810112,3,4,,,,,
1898N0312,nopsj101,1898,BLN,P,,ER,BLN189810122,3,2,,,,,
1898N0315,mcgrj101,1898,BLN,O,,SB,BLN189810130,2,0,1898N0316,SWAP,,,
1898N0316,mcjad101,1898,BLN,O,,SB,BLN189810130,0,2,1898N0315,SWAP,,,
1898N0317,willv101,1898,BSN,P,,ER,BLN189810130,4,3,,,,,
1898N0319,kitsf101,1898,BLN,P,,ER,BLN189810150,2,4,,,,,
1898N0321,klobf101,1898,BSN,P,,ER,BLN189810150,5,6,,,,,
1898N0323,kennb101,1898,BRO,P,,ER,BRO189804300,5,4,,,,,
1898N0324,wheeg102,1898,PHI,P,,ER,BRO189804300,4,3,,,,,
1898N0330,amold101,1898,WSN,P,,IP,BRO189805060,8.2,9,,,,Game ended with two out in 9th,
1898N0332,weyhg101,1898,WSN,O,,BB,BRO189805070,1,0,1898N0333,SWAP,,,
1898N0333,wrigz101,1898,WSN,O,,BB,BRO189805070,0,1,1898N0332,SWAP,,,
1898N0340,corct101,1898,CIN,O,,AB,BRO189805310,4,3,,,,,
1898N0341,corct101,1898,CIN,O,,BB,BRO189805310,0,1,,,,,
1898N0342,smitm104,1898,CIN,O,,BB,BRO189805310,1,0,,,,,
1898N0344,dunnj102,1898,BRO,P,,ER,BRO189806010,2,3,,,,,
1898N0345,hillb102,1898,CIN,P,,ER,BRO189806010,1,2,,,,,
1898N0346,ryanj105,1898,CHN,O,,AB,BRO189806020,4,5,,,,,
1898N0347,calln101,1898,CHN,P,,ER,BRO189806020,2,3,,,,,
1898N0353,shecj101,1898,BRO,O,,3B,BRO189806040,1,0,,,,,
1898N0361,dohee101,1898,NY1,P,,ER,BRO189806140,1,3,,,,,
1898N0362,gleak101,1898,NY1,O,,AB,BRO189806150,4,3,,,,,
1898N0364,rusia101,1898,NY1,P,,ER,BRO189806150,5,2,,,,,
1898N0367,grifm101,1898,BRO,O,,2B,BRO189806160,1,0,,,,,
1898N0370,millr103,1898,BRO,P,,ER,BRO189806160,3,2,,,,,
1898N0372,hughj105,1898,BLN,P,,ER,BRO189806170,7,8,,,,,
1898N0378,hoffb102,1898,BLN,P,,ER,BRO189806182,8,6,,,,,
1898N0379,millr103,1898,BRO,P,,ER,BRO189806182,6,7,,,,,
1898N0380,lewit101,1898,BSN,P,,ER,BRO189807060,2,3,,,,,
1898N0383,millr103,1898,BRO,P,,ER,BRO189807090,2,3,,,,,
1898N0386,rusia101,1898,NY1,P,,ER,BRO189807090,1,2,,,,,
1898N0389,hallb101,1898,BRO,O,,BB,BRO189807110,0,1,1898N0391,SWAP,,,
1898N0390,jonef102,1898,BRO,O,,AB,BRO189807110,2,3,,,,,
1898N0391,jonef102,1898,BRO,O,,BB,BRO189807110,1,0,1898N0389,SWAP,,,
1898N0392,lachc101,1898,BRO,O,,SB,BRO189807110,0,1,,,,,
1898N0394,dunnj102,1898,BRO,O,,H,BRO189807120,2,3,,,,,
1898N0396,hastc101,1898,PIT,O,,AB,BRO189807120,3,4,,,,,
1898N0398,paddd102,1898,PIT,O,,AB,BRO189807120,3,4,,,,,
1898N0399,shecj101,1898,BRO,O,,BB,BRO189807120,3,2,,,,,
1898N0400,shecj101,1898,BRO,O,,SB,BRO189807120,0,1,,,,,
1898N0401,hastc101,1898,PIT,P,,H,BRO189807120,7,8,,,,,
1898N0402,hastc101,1898,PIT,P,,ER,BRO189807120,3,4,,,,,
1898N0403,hastc101,1898,PIT,P,,BB,BRO189807120,4,3,,,,,
1898N0406,gardj101,1898,PIT,P,,ER,BRO189807140,1,4,,,,,
1898N0408,crosl101,1898,SLN,O,,BB,BRO189807150,0,1,,,,,
1898N0409,deckg101,1898,SLN,O,,H,BRO189807150,1,2,,,,,
1898N0410,dowdt101,1898,SLN,O,,AB,BRO189807150,4,5,,,,,
1898N0411,dowdt101,1898,SLN,O,,BB,BRO189807150,2,1,,,,,
1898N0412,dunnj102,1898,BRO,O,,H,BRO189807150,0,1,,,,,
1898N0413,dunnj102,1898,BRO,P,,H,BRO189807150,5,6,,,,,
1898N0414,hughj102,1898,SLN,P,,H,BRO189807150,11,12,,,,,
1898N0415,jonef102,1898,BRO,O,,SB,BRO189807160,1,0,,,,,
1898N0416,sudhw101,1898,SLN,P,,ER,BRO189807180,5,6,,,,,
1898N0419,kennb101,1898,BRO,P,,ER,BRO189807211,4,2,,,,,
1898N0427,grifm101,1898,BRO,O,,2B,BRO189807250,1,0,,,,,
1898N0429,longh101,1898,BSN,O,,3B,BRO189807250,1,0,,,,,
1898N0430,shinb101,1898,BRO,O,,3B,BRO189807250,1,0,,,,,
1898N0432,pickd101,1898,BSN,O,,AB,BRO189807260,4,3,,,,,
1898N0433,dahlb102,1898,CHN,O,,BB,BRO189808110,2,1,,,,,
1898N0434,dunnj102,1898,BRO,O,,AB,BRO189808110,6,5,,,,,
1898N0435,dunnj102,1898,BRO,O,,BB,BRO189808110,0,1,,,,,
1898N0436,everb101,1898,CHN,O,,BB,BRO189808110,2,1,,,,,
1898N0437,grifm101,1898,BRO,O,,BB,BRO189808110,0,1,,,,,
1898N0438,ryanj103,1898,BRO,O,,SB,BRO189808110,0,2,,,,,
1898N0439,ryanj105,1898,CHN,O,,AB,BRO189808110,7,6,,,,,
1898N0440,ryanj105,1898,CHN,O,,SB,BRO189808110,2,0,,,,,
1898N0441,dunnj102,1898,BRO,P,,BB,BRO189808110,4,2,,,,,
1898N0442,woodw102,1898,CHN,P,,ER,BRO189808110,2,1,,,,,
1898N0443,woodw102,1898,CHN,P,,BB,BRO189808110,2,4,,,,,
1898N0444,donat101,1898,CHN,D,C,PB,BRO189808110,1,0,,,,,
1898N0445,lachc101,1898,BRO,D,1B,ERR,BRO189808110,1,0,,,,,
1898N0446,woodw102,1898,CHN,D,P,ERR,BRO189808110,0,1,,,,,
1898N0449,kennb101,1898,BRO,O,,AB,BRO189808120,4,3,,,,,
1898N0451,kennb101,1898,BRO,P,,ER,BRO189808120,3,4,,,,,
1898N0455,grifm101,1898,BRO,O,,AB,BRO189808150,4,3,,,,,
1898N0457,grimj101,1898,BRO,O,,H,BRO189808150,0,1,,,,,
1898N0458,magog101,1898,BRO,O,,H,BRO189808150,0,1,,,,,
1898N0459,shecj101,1898,BRO,O,,AB,BRO189808150,3,2,,,,,
1898N0460,shecj101,1898,BRO,O,,H,BRO189808150,1,0,,,,,
1898N0461,shinb101,1898,BRO,O,,AB,BRO189808150,3,4,,,,,
1898N0462,shinb101,1898,BRO,O,,H,BRO189808150,1,0,,,,,
1898N0465,mckee101,1898,CL4,O,,AB,BRO189808160,4,5,,,,,
1898N0467,wilsz101,1898,CL4,O,,AB,BRO189808160,4,3,,,,,
1898N0468,gradm101,1898,NY1,O,,AB,BRO189809051,4,3,,,,,
1898N0477,kennb101,1898,BRO,P,,ER,BRO189809052,2,3,,,,,
1898N0478,meekj101,1898,NY1,P,,ER,BRO189809052,12,11,,,,,
1898N0488,jennh101,1898,BLN,O,,AB,BRO189809080,3,2,,,,,
1898N0490,keelw101,1898,BLN,O,,AB,BRO189809080,4,3,,,,,
1898N0494,mcgad102,1898,BLN,O,,BB,BRO189809090,0,1,,,,,
1898N0495,robiw101,1898,BLN,O,,AB,BRO189809090,2,3,,,,,
1898N0496,robiw101,1898,BLN,O,,BB,BRO189809090,1,0,,,,,
1898N0503,lachc101,1898,BRO,O,,AB,BRO189809160,5,6,,,,,
1898N0504,dowlp101,1898,LS3,P,,ER,BRO189809160,6,7,,,,,
1898N0506,hartb106,1898,PIT,P,,ER,BRO189809172,7,8,,,,,
1898N0507,millr103,1898,BRO,P,,ER,BRO189809172,6,7,,,,,
1898N0508,kennb101,1898,BRO,P,,ER,BRO189809180,5,2,,,,,
1898N0515,smita105,1898,BRO,O,,AB,BRO189809191,6,5,,,,,
1898N0519,millr103,1898,BRO,P,,ER,BRO189809192,6,4,,,,,
1898N0523,kennb101,1898,BRO,P,,ER,BRO189809230,3,2,,,,,
1898N0524,wagnb103,1898,BRO,O,,AB,BRO189810020,2,3,,,,,
1898N0526,dunnj102,1898,BRO,P,,ER,BRO189810020,3,2,,,,,
1898N0530,dunnj102,1898,BRO,P,,ER,BRO189810030,2,0,,,,,
1898N0532,killf101,1898,WSN,P,,ER,BRO189810030,1,0,,,,,
1898N0536,mckek101,1898,BRO,P,,ER,BRO189810030,6,7,,,,,
1898N0538,millr103,1898,BRO,P,,ER,BRO189810030,1,0,,,,,
1898N0540,yeagj101,1898,BRO,P,,ER,BRO189810050,0,2,,,,,
1898N0541,bergm102,1898,BSN,O,,AB,BRO189810060,5,4,,,,,
1898N0542,bergm102,1898,BSN,O,,H,BRO189810060,1,2,,,,,
1898N0543,duffh101,1898,BSN,O,,H,BRO189810060,2,1,,,,,
1898N0544,longh101,1898,BSN,O,,AB,BRO189810060,4,5,,,,,
1898N0546,dunnj102,1898,BRO,P,,ER,BRO189810070,6,5,,,,,
1898N0547,coold101,1898,PHI,O,,BB,BRO189810101,1,0,,,,ICI sheet has walks by team reversed,
1898N0548,dalyt101,1898,BRO,O,,BB,BRO189810101,0,1,,,,ICI sheet has walks by team reversed,
1898N0549,donar101,1898,PHI,O,,AB,BRO189810101,3,2,,,,,
1898N0550,grimj101,1898,BRO,O,,BB,BRO189810101,0,1,,,,ICI sheet has walks by team reversed,
1898N0551,howeh101,1898,BRO,O,,BB,BRO189810101,0,1,,,,ICI sheet has walks by team reversed,
1898N0552,lachc101,1898,BRO,O,,BB,BRO189810101,0,1,,,,ICI sheet has walks by team reversed,
1898N0553,laudb101,1898,PHI,O,,BB,BRO189810101,1,0,,,,ICI sheet has walks by team reversed,
1898N0554,mcfae101,1898,PHI,O,,BB,BRO189810101,2,0,,,,ICI sheet has walks by team reversed,
