ID,Player,Year,Team,Type,Pos,Cat,Game,Retro,Official,Cross,Code,,Notes,Accepted
1933N0006,delmb101,1933,BRO,D,2B,G,,9,10,,,,Official sheets shows 9 G at 2B,
1933N0001,boylb101,1933,BRO,D,OF,LFG,BRO193307010,1,0,,,,No LF in game at end,Y
1933N0002,boylb101,1933,BRO,D,OF,LFG,BRO193307300,1,0,1933N0004,DUP,,,Y
1933N0003,boylb101,1933,BRO,D,OF,LFG,SLN193309160,1,0,,,,No LF in game at start,Y
1933N0196,boylb101,1933,BRO,D,OF,CFG,,35,34,,,,Official sheets shows 74 CFG,Y
1933N0004,boylb101,1933,BRO,D,OF,CFG,BRO193307300,0,1,1933N0002,DUP,,,Y
1933N0005,boylb101,1933,BRO,D,OF,CFG,CIN193309062,1,0,,,,No CF in game at end,Y
1933N0007,flowj101,1933,BRO,O,,GDP,BSN193306031,0,1,,IMP,,Officially Flowers is 1-4 with 3 SO and GDP,
1933N0008,flowj101,1933,BRO,D,2B,G,BRO193308242,1,0,,,,No 2B in game at end,
1933N0009,flowj101,1933,BRO,D,SS,G,,37,36,,,,Official sheets shows 37 G at SS,
1933N0010,fredj101,1933,BRO,D,OF,CFG,PHI193306130,1,0,1933N0013,DUP,,,Y
1933N0011,fredj101,1933,BRO,D,OF,CFG,CHN193307140,1,0,1933N0014,DUP,,,Y
1933N0012,fredj101,1933,BRO,D,OF,CFG,PIT193309092,1,0,,,,No CF in game at end,Y
1933N0013,fredj101,1933,BRO,D,OF,RFG,PHI193306130,0,1,1933N0010,DUP,,,Y
1933N0014,fredj101,1933,BRO,D,OF,RFG,CHN193307140,0,1,1933N0011,DUP,,,Y
1933N0015,fredj101,1933,BRO,D,OF,RFG,BRO193308201,1,0,,,,No RF in game at end,Y
1933N0016,strij101,1933,BRO,D,3B,DP,,22,17,,ADD,,Incorrect total carried forward to page 4,
1933N0017,tayld101,1933,BRO,O,,G,BRO193307022,1,0,,,,,
1933N0018,wilsh102,1933,BRO,D,OF,LFG,,74,75,,,,Official sheets shows 74 LFG,Y
1933N0019,wilsh102,1933,BRO,D,OF,CFG,CHN193305212,1,0,,IMP,,Officially Wilson was a PH with 4 PA,Y
1933N0020,wrigg102,1933,BRO,D,SS,G,BRO193308291,0,1,1933N0021,DUP,,,
1933N0021,wrigg102,1933,BRO,D,SS,DP,BRO193308291,0,2,1933N0197,,,,
1933N0197,wrigg102,1933,BRO,D,2B,G,BRO193308291,1,0,1933N0198,DUP,,,
1933N0198,wrigg102,1933,BRO,D,2B,DP,BRO193308291,2,0,1933N0020,,,,
