ID,Player,Year,Team,Type,Pos,Cat,Game,Retro,Official,Cross,Code,,Notes,Accepted
"1978A0043","harll101",1978,"BAL","D","OF","CFG","BAL197804240",1,0,,,,
"1978A0044","harll101",1978,"BAL","D","OF","G","BAL197804240",1,0,,,,
"1978A0045","harll101",1978,"BAL","D","OF","LFG","CHA197804290",1,0,,,,
"1978A0046","harll101",1978,"BAL","D","OF","CFG","CHA197804290",0,1,,,,
"1978A0047","harll101",1978,"BAL","D","OF","RFG","CLE197807040",1,0,,,,
"1978A0048","harll101",1978,"BAL","D","OF","CFG","CLE197807040",0,1,,,,
"1978A0049","harll101",1978,"BAL","D","OF","RFG",,4,3,,"ADD",,
"1978A0050","kellp101",1978,"BAL","D","OF","RFG","TEX197805140",1,0,,,,
"1978A0051","lopec101",1978,"BAL","D","OF","CFG","CAL197806060",1,0,,,,
"1978A0052","lopec101",1978,"BAL","D","OF","RFG","CAL197806060",0,1,,,,
"1978A0053","lopec101",1978,"BAL","D","OF","RFG","CLE197807040",0,1,,,,
"1978A0054","singk001",1978,"BAL","D","OF","G",,141,140,,"ADD",,
"1978A0055","harll101",1978,"BAL","D","OF","CFG",,134,135,,"ADD",,
"1978A0056","hobsb101",1978,"BOS","O",,"RBI","SEA197806100",0,1,,,,
"1978A0057","remyj001",1978,"BOS","D","2B","G",,141,140,,"ADD",,
"1978A0058","brohj101",1978,"BOS","D","2B","G","BOS197809290",0,1,,,,
"1978A0059","burlr001",1978,"BOS","D","SS","G",,145,144,,"ADD",,
"1978A0060","scotg102",1978,"BOS","D","1B","DP","DET197809210",2,0,,,,
"1978A0061","yastc101",1978,"BOS","D","OF","CFG",,7,8,,"ADD",,
"1978A0062","yastc101",1978,"BOS","D","OF","LFG",,64,63,,"ADD",,
"1978A0063","ecked001",1978,"BOS","P",,"ER","BOS197806160",1,0,,,,
"1978A0064","chald101",1978,"CAL","D","SS","DP","CAL197809290",1,0,,,,
"1978A0065","jackr002",1978,"CAL","D","1B","DP","CAL197809290",0,1,,,,
"1978A0066","landk001",1978,"CAL","D","OF","LFG","OAK197806072",0,1,,,,
"1978A0067","mullr001",1978,"CAL","D","SS","DP","OAK197806072",0,1,,,,
"1978A0068","rettm101",1978,"CAL","D","OF","RFG","OAK197806072",1,0,,,,
"1978A0069","rettm101",1978,"CAL","D","OF","G","OAK197806072",1,0,,,,
"1978A0070","kessd101",1978,"CHA","D","SS","DP","CHA197807070",0,1,,,,
"1978A0071","lemoc001",1978,"CHA","D","OF","RFG","CHA197805281",0,1,,,,
"1978A0072","ortaj001",1978,"CHA","D","2B","DP","TEX197808140",0,1,,,,
"1978A0073","pryog001",1978,"CHA","D","3B","G","TOR197804210",1,0,,,,
"1978A0074","pryog001",1978,"CHA","D","SS","G","TOR197804210",0,1,,,,
"1978A0075","sodee101",1978,"CHA","D","3B","G","OAK197809192",1,0,,,,
"1978A0076","sodee101",1978,"CHA","D","2B","G","OAK197809192",0,1,,,,
"1978A0077","spent102",1978,"CHA","D","OF","RFG","TEX197808170",1,0,,,,
"1978A0078","spent102",1978,"CHA","D","OF","CFG",,18,19,,"ADD",,
"1978A0079","spent102",1978,"CHA","D","OF","CFG","TEX197808170",0,1,,,,
"1978A0080","spent102",1978,"CHA","D","OF","RFG",,3,2,,"ADD",,
"1978A0081","squim001",1978,"CHA","D","1B","DP","TEX197808140",1,0,,,,
"1978A0082","washc001",1978,"CHA","D","OF","LFG","CHA197809090",1,0,,,,
"1978A0083","washc001",1978,"CHA","D","OF","CFG","TEX197808170",1,0,,,,
"1978A0084","washc001",1978,"CHA","D","OF","RFG","TEX197808170",0,1,,,,
"1978A0085","washc001",1978,"CHA","D","OF","RFG","TEX197808160",0,1,,,,
"1978A0086","stons101",1978,"CHA","P",,"WP","TEX197808150",1,0,,,,
"1978A0087","stons101",1978,"CHA","P",,"WP","BAL197809011",1,0,,,,
"1978A0088","thora001",1978,"CLE","O",,"GDP","KCA197806210",0,1,,,,
"1978A0089","kuipd001",1978,"CLE","D","2B","DP","BAL197804210",2,1,,,,
"1978A0090","kuipd001",1978,"CLE","D","2B","DP","TEX197808050",1,0,,,,
"1978A0091","kuipd001",1978,"CLE","D","2B","DP","NYA197809290",2,1,,,,
"1978A0092","speeh101",1978,"CLE","D","OF","CFG",,22,23,,"ADD",,
"1978A0093","speeh101",1978,"CLE","D","OF","RFG",,31,30,,"ADD",,
"1978A0094","mankp101",1978,"DET","D","3B","G",,81,80,,"ADD",,
"1978A0095","trama001",1978,"DET","D","SS","DP","CAL197807170",1,0,,,,
"1978A0096","whitl001",1978,"DET","D","2B","G",,137,136,,"ADD",,
"1978A0097","foucs101",1978,"DET","P",,"ER","DET197805120",0,1,,,,
"1978A0098","piccr001",1978,"OAK","O",,"G","OAK197806071",1,0,,,,
"1978A0099","piccr001",1978,"OAK","D","SS","G","OAK197806071",1,0,,,,
"1978A0100","robib102",1978,"OAK","O",,"GDP","CHA197809250",1,0,,,,
"1978A0101","alstd101",1978,"OAK","D","OF","LFG","MIN197808111",1,0,,,,
"1978A0102","armat001",1978,"OAK","D","OF","CFG",,41,40,,"ADD",,
"1978A0103","burkg101",1978,"OAK","D","OF","RFG","SEA197807030",1,0,,,,
"1978A0104","burkg101",1978,"OAK","D","OF","CFG","SEA197807030",0,1,,,,
"1978A0105","dilom001",1978,"OAK","D","OF","ERR","OAK197807022",1,0,,,,
"1978A0106","dilom001",1978,"OAK","D","OF","LFG","OAK197808061",0,1,,,,
"1978A0107","dilom001",1978,"OAK","D","OF","LFG","OAK197808062",0,1,,,,
"1978A0108","dilom001",1978,"OAK","D","OF","RFG","OAK197809192",1,0,,,,
"1978A0109","dilom001",1978,"OAK","D","OF","CFG","OAK197809192",0,1,,,,
"1978A0110","dunct101",1978,"OAK","D","2B","G","NYA197808270",1,0,,,,
"1978A0111","grosw001",1978,"OAK","D","3B","G","NYA197808270",1,0,,,,
"1978A0112","guerm101",1978,"OAK","D","SS","DP","OAK197805240",2,0,,,,
"1978A0113","reved101",1978,"OAK","D","1B","G","NYA197806120",1,0,,,,
"1978A0114","reved101",1978,"OAK","D","1B","ERR","OAK197804251",1,0,,,,
"1978A0115","wallj101",1978,"OAK","D","OF","CFG","SEA197807030",1,0,,,,
"1978A0116","wallj101",1978,"OAK","D","OF","RFG","SEA197807030",0,1,,,,
"1978A0117","wallj101",1978,"OAK","D","OF","LFG","OAK197808061",1,0,,,,
"1978A0118","wallj101",1978,"OAK","D","OF","CFG","OAK197809192",1,0,,,,
"1978A0119","wallj101",1978,"OAK","D","OF","RFG","OAK197809192",0,1,,,,
"1978A0120","woodd103",1978,"OAK","D","3B","DP","OAK197808062",1,0,,,,
"1978A0121","woodd103",1978,"OAK","D","2B","G","OAK197808062",0,1,,,,
"1978A0122","langr001",1978,"OAK","P",,"SF","KCA197809120",0,1,,,,
"1978A0123","heavd101",1978,"OAK","P",,"SF","KCA197809120",1,0,,,,
"1978A0124","bochb001",1978,"SEA","O",,"GDP","OAK197804100",1,0,,,,
"1978A0125","bochb001",1978,"SEA","D","OF","LFG","MIL197806250",0,1,,,,
"1978A0126","cruzj002",1978,"SEA","D","2B","DP","SEA197807190",2,1,,,,
"1978A0127","cruzj002",1978,"SEA","D","2B","G",,142,141,,"ADD",,
"1978A0128","joner002",1978,"SEA","D","OF","DP","NYA197806150",1,0,,,,
"1978A0129","meyed001",1978,"SEA","O",,"GDP","SEA197804170",0,1,,,,
"1978A0130","meyed001",1978,"SEA","D","1B","DP","SEA197807190",2,1,,,,
"1978A0131","pacit001",1978,"SEA","D","OF","CFG","CHA197806220",1,0,,,,
"1978A0132","pacit001",1978,"SEA","D","OF","LFG","CHA197806220",0,1,,,,
"1978A0133","plumb101",1978,"SEA","D","C","DP","NYA197806150",1,0,,,,
"1978A0134","stinb101",1978,"SEA","D","C","DP","SEA197807190",0,1,,,,
"1978A0135","joner002",1978,"SEA","O",,"IBB","DET197805150",1,0,,,,
"1978A0136","braus001",1978,"SEA","O",,"IBB","DET197805150",0,1,,,,
"1978A0137","campb101",1978,"TEX","D","SS","G",,90,89,,,,
"1978A0138","thomb106",1978,"TEX","D","OF","LFG","NYA197805050",1,0,,,,
"1978A0139","thomb106",1978,"TEX","D","OF","RFG","NYA197805050",0,1,,,,
"1978A0140","ziskr101",1978,"TEX","D","OF","DP","BOS197804160",1,0,,,,
"1978A0141","matlj101",1978,"TEX","P",,"ER",,69,68,,"COPY",,
"1978A0142","hower001",1978,"TOR","O",,"GDP","CAL197804290",1,0,,,,
"1978A0143","hower001",1978,"TOR","O",,"GDP","TOR197806271",1,0,,,,
"1978A0144","ashba001",1978,"TOR","D","C","PB","TEX197806170",1,0,,,,
"1978A0145","ashba001",1978,"TOR","D","C","PB","TOR197807212",2,0,,,,
"1978A0146","ashba001",1978,"TOR","D","C","PB","TOR197807300",1,0,,,,
"1978A0147","ashba001",1978,"TOR","D","C","PB","TOR197807310",1,0,,,,
"1978A0148","aultd101",1978,"TOR","D","OF","LFG","TOR197806200",1,0,,,,
"1978A0149","aultd101",1978,"TOR","D","OF","G","TOR197806200",1,0,,,,
"1978A0150","ceror001",1978,"TOR","D","C","PB","TOR197806132",1,0,,,,
"1978A0151","gomel101",1978,"TOR","D","SS","DP","OAK197805020",3,2,,,,
"1978A0152","huttt101",1978,"TOR","D","1B","DP","CLE197806251",1,0,,,,
"1978A0153","huttt101",1978,"TOR","D","OF","RFG",,24,23,,"ADD",,
"1978A0155","maybj101",1978,"TOR","D","1B","DP","CLE197806251",0,1,,,,
"1978A0156","mckad101",1978,"TOR","D","2B","DP","KCA197808050",1,0,,,,
"1978A0157","colej102",1978,"TOR","P",,"WP","SEA197807190",1,0,,,,
"1978A0158","colej102",1978,"TOR","P",,"SF","MIL197806100",1,0,,,,
"1978A0159","garvj101",1978,"TOR","P",,"SF","MIL197806100",1,2,,,,
"1978A0160","garvj101",1978,"TOR","P",,"R","SEA197805070",5,4,,"10.18",,
"1978A0161","garvj101",1978,"TOR","P",,"ER","SEA197805070",5,4,,"10.18",,
"1978A0162","willm101",1978,"TOR","P",,"R","SEA197805070",4,5,,"10.18",,
"1978A0163","willm101",1978,"TOR","P",,"ER","SEA197805070",4,5,,"10.18",,
"1978A0164","mckad101",1978,"TOR","D","2B","DP",,95,96,,"ADD",,
"1978A0165","dills101",1978,"DET","D","SS","G","MIL197805180",1,0,,,,
"1978A0166","murpd002",1978,"OAK","D","SS","G",,3,0,,"COPY",,"official totals have 3 but Pete shows 0"
"1978A0167","murrl101",1978,"OAK","D","2B","G",,3,0,,"COPY",,"official totals have 3 but Pete shows 0"
"1978A0168","sampb001",1978,"TEX","D","2B","G",,1,0,,"COPY",,"official totals have 1 but Pete shows 0"
