ID,Player,Year,Team,Type,Pos,Cat,Game,Retro,Official,Cross,Code,,Notes,Accepted
1902A0001,collj103,1902,BOS,O,,BB,SLA190206070,1,0,1902A0011,,,
1902A0002,collj103,1902,BOS,O,,BB,DET190206200,0,1,1902A0013,,,
1902A0003,collj103,1902,BOS,O,,BB,BOS190207290,1,0,1902A0027,,,
1902A0004,collj103,1902,BOS,O,,BB,CLE190208020,1,0,1902A0007,,,
1902A0005,collj103,1902,BOS,O,,SH,,17,19,,,,SHs not shown on ICI sheets
1902A0006,crigl101,1902,BOS,O,,BB,DET190206210,1,0,1902A0019,,,
1902A0007,crigl101,1902,BOS,O,,BB,CLE190208020,0,1,1902A0004,,,
1902A0008,crigl101,1902,BOS,O,,BB,SLA190208060,0,1,1902A0052,,,
1902A0009,crigl101,1902,BOS,O,,SH,,6,5,,,,SHs not shown on ICI sheets
1902A0010,crigl101,1902,BOS,D,C,DP,PHA190205150,1,0,1902A0029,,,
1902A0011,dinnb101,1902,BOS,O,,BB,SLA190206070,0,1,1902A0001,,,
1902A0012,dinnb101,1902,BOS,O,,BB,BOS190206171,1,0,1902A0741,,,
1902A0013,dinnb101,1902,BOS,O,,BB,DET190206200,1,0,1902A0002,,,
1902A0014,dinnb101,1902,BOS,O,,BB,SLA190209070,1,0,,,,
1902A0015,dinnb101,1902,BOS,O,,SH,,1,2,,,,SHs not shown on ICI sheets
1902A0016,dinnb101,1902,BOS,O,,HBP,,2,3,,,,HBPs not shown on ICI sheets
1902A0017,dougp102,1902,BOS,O,,AB,BOS190209102,3,4,,,,
1902A0018,dougp102,1902,BOS,O,,BB,CLE190206060,0,1,1902A0025,,,
1902A0019,dougp102,1902,BOS,O,,BB,DET190206210,0,1,1902A0006,,,
1902A0020,dougp102,1902,BOS,O,,BB,BOS190207100,0,1,1902A0026,,,
1902A0021,dougp102,1902,BOS,O,,BB,PHA190207120,2,1,,,,
1902A0022,dougp102,1902,BOS,O,,BB,DET190208300,0,1,,,,
1902A0023,dougp102,1902,BOS,O,,SH,,6,3,,,,SHs not shown on ICI sheets
1902A0024,ferrh101,1902,BOS,O,,BB,PHA190205140,1,0,,,,
1902A0025,ferrh101,1902,BOS,O,,BB,CLE190206060,1,0,1902A0018,,,
1902A0026,ferrh101,1902,BOS,O,,BB,BOS190207100,2,1,1902A0020,,,
1902A0027,ferrh101,1902,BOS,O,,BB,BOS190207290,0,1,1902A0003,,,
1902A0028,ferrh101,1902,BOS,D,2B,DP,BOS190205060,3,2,1902A0060,,,
1902A0029,ferrh101,1902,BOS,D,2B,DP,PHA190205150,1,0,1902A0010,,,
1902A0030,freeb102,1902,BOS,O,,AB,BOS190209120,4,5,,,,
1902A0031,freeb102,1902,BOS,O,,SH,,7,6,,,,SHs not shown on ICI sheets
1902A0032,freeb102,1902,BOS,D,OF,LFG,,1,0,,,,ICI sheets show 1 G in LF,Y
1902A0033,freeb102,1902,BOS,D,OF,RFG,,137,138,,,,ICI sheets show 137 G in RF,Y
1902A0034,gleah101,1902,BOS,O,,BB,DET190208280,0,1,1902A0046,,,
1902A0035,gleah101,1902,BOS,O,,SH,,4,6,,,,SHs not shown on ICI sheets
1902A0036,hught103,1902,BOS,O,,AB,PHA190209200,1,0,,,,
1902A0037,lachc101,1902,BOS,O,,HBP,,6,5,,,,HBPs not shown on ICI sheets
1902A0038,paref101,1902,BOS,O,,AB,BOS190205070,4,5,,,,
1902A0039,paref101,1902,BOS,O,,AB,BOS190205280,3,4,,,,
1902A0040,paref101,1902,BOS,O,,HBP,,5,4,,,,HBPs not shown on ICI sheets
1902A0041,paref101,1902,BOS,D,SS,ERR,,58,57,,,,ICI sheets show 58 E at SS
1902A0042,paref101,1902,BOS,D,SS,DP,DET190206190,1,2,,,,
1902A0043,paref101,1902,BOS,D,SS,DP,PHA190207110,2,1,1902A0061,,,
