ID,Player,Year,Team,Type,Pos,Cat,Game,Retro,Official,Cross,Code,,Notes,Accepted
1943A0001,browm103,1943,BOS,O,,SO,WS1194307182,1,0,1943A0005,SWAP,,,
1943A0002,culbl101,1943,BOS,D,OF,LFG,CLE194308241,0,1,1943A0003,DUP,,,Y
1943A0003,culbl101,1943,BOS,D,OF,CFG,CLE194308241,1,0,1943A0002,DUP,,,Y
1943A0004,lakee101,1943,BOS,O,,BB,SLA194308160,0,1,1943A0012,SWAP;PAA,,,
1943A0005,lucil101,1943,BOS,O,,SO,WS1194307182,0,1,1943A0001,SWAP;IMP,,Officially no AB and 1 SO,
1943A0174,metkg101,1943,BOS,D,OF,CFG,CLE194308241,0,1,1943A0175,DUP,,,Y
1943A0007,metkg101,1943,BOS,D,OF,CFG,WS1194309140,0,1,1943A0010,DUP,,,Y
1943A0008,metkg101,1943,BOS,D,OF,CFG,WS1194309150,0,1,1943A0011,DUP,,,Y
1943A0175,metkg101,1943,BOS,D,OF,RFG,CLE194308241,1,0,1943A0174,DUP,,,Y
1943A0010,metkg101,1943,BOS,D,OF,RFG,WS1194309140,1,0,1943A0007,DUP,,,Y
1943A0011,metkg101,1943,BOS,D,OF,RFG,WS1194309150,1,0,1943A0008,DUP,,,Y
1943A0012,rybam101,1943,BOS,O,,BB,SLA194308160,1,0,1943A0004,SWAP;PAA,,,
1943A0013,centp101,1943,CLE,O,,SH,,1,0,,COPY,,Official sheets show 1 SH,
1943A0014,granj103,1943,CLE,O,,BB,CLE194308182,3,2,1943A0019,PAA,,,
1943A0015,heatj101,1943,CLE,D,OF,LFG,BOS194305272,0,1,1943A0017,DUP,,,Y
1943A0016,heatj101,1943,CLE,D,OF,LFG,BOS194305280,0,1,1943A0018,DUP,,,Y
1943A0017,heatj101,1943,CLE,D,OF,CFG,BOS194305272,1,0,1943A0015,DUP,,,Y
1943A0018,heatj101,1943,CLE,D,OF,CFG,BOS194305280,1,0,1943A0016,DUP,,,Y
1943A0019,hevij101,1943,CLE,O,,BB,CLE194308182,1,2,1943A0014,PAA,,,
1943A0020,hocko101,1943,CLE,D,OF,LFG,CLE194307051,1,0,1943A0050,DUP,,,Y
1943A0021,hocko101,1943,CLE,D,OF,LFG,CLE194307052,1,0,1943A0051,DUP,,,Y
1943A0022,hocko101,1943,CLE,D,OF,LFG,CLE194307060,1,0,1943A0052,DUP,,,Y
1943A0023,hocko101,1943,CLE,D,OF,LFG,CLE194307080,1,0,1943A0053,DUP,,,Y
1943A0024,hocko101,1943,CLE,D,OF,LFG,CLE194307090,1,0,1943A0054,DUP,,,Y
1943A0025,hocko101,1943,CLE,D,OF,LFG,PHA194307210,1,0,1943A0055,DUP,,,Y
1943A0026,hocko101,1943,CLE,D,OF,LFG,PHA194307220,1,0,1943A0056,DUP,,,Y
1943A0034,hocko101,1943,CLE,D,OF,CFG,DET194305020,0,1,1943A0064,DUP,,,Y
1943A0035,hocko101,1943,CLE,D,OF,CFG,CLE194305040,0,1,1943A0065,DUP,,,Y
1943A0036,hocko101,1943,CLE,D,OF,CFG,CLE194305051,0,1,1943A0066,DUP,,,Y
1943A0037,hocko101,1943,CLE,D,OF,CFG,CLE194305052,0,1,1943A0067,DUP,,,Y
1943A0038,hocko101,1943,CLE,D,OF,CFG,CLE194305060,0,1,1943A0068,DUP,,,Y
1943A0039,hocko101,1943,CLE,D,OF,CFG,SLA194305080,0,1,1943A0069,DUP,,,Y
1943A0040,hocko101,1943,CLE,D,OF,CFG,SLA194305091,0,1,1943A0070,DUP,,,Y
1943A0041,hocko101,1943,CLE,D,OF,CFG,SLA194305092,0,1,1943A0071,DUP,,,Y
1943A0042,hocko101,1943,CLE,D,OF,CFG,CLE194305120,0,1,1943A0072,DUP,,,Y
1943A0043,hocko101,1943,CLE,D,OF,CFG,CLE194305130,0,1,1943A0073,DUP,,,Y
1943A0044,hocko101,1943,CLE,D,OF,CFG,CLE194305140,0,1,1943A0074,DUP,,,Y
1943A0045,hocko101,1943,CLE,D,OF,CFG,CLE194305150,0,1,1943A0075,DUP,,,Y
1943A0046,hocko101,1943,CLE,D,OF,CFG,CLE194305161,0,1,1943A0076,DUP,,,Y
1943A0047,hocko101,1943,CLE,D,OF,CFG,CLE194305162,0,1,1943A0077,DUP,,,Y
1943A0048,hocko101,1943,CLE,D,OF,CFG,CLE194305201,0,1,1943A0078,DUP,,,Y
1943A0049,hocko101,1943,CLE,D,OF,CFG,CLE194305202,0,1,1943A0079,DUP,,,Y
1943A0050,hocko101,1943,CLE,D,OF,CFG,CLE194307051,0,1,1943A0020,DUP,,,Y
