ID,Player,Year,Team,Type,Pos,Cat,Game,Retro,Official,Cross,Code,,Notes,Accepted
"1974A0141","torrr101",1974,"CLE","D","OF","CFG",,39,38,,"ADD",,
"1974A0142","cowea001",1974,"KCA","D","OF","LFG","CAL197407250",1,0,,,,
"1974A0143","mcrah001",1974,"KCA","D","OF","RFG","NYA197407180",1,0,,,,
"1974A0144","wohlj001",1974,"KCA","D","OF","RFG","CAL197407250",1,0,,,,
"1974A0145","wohlj001",1974,"KCA","D","OF","RFG",,17,16,,"ADD",,
"1974A0146","wohlj001",1974,"KCA","D","OF","LFG",,125,126,,"ADD",,
"1974A0147","fitza101",1974,"KCA","P",,"BFP","KCA197408280",10,9,,,,
"1974A0148","pattm101",1974,"KCA","P",,"BFP","KCA197408280",11,12,,,,
"1974A0149","berrk101",1974,"MIL","D","OF","CFG","MIL197407060",1,0,,,,
"1974A0150","berrk101",1974,"MIL","D","OF","LFG","MIL197407060",0,1,,,,
"1974A0151","colub101",1974,"MIL","D","OF","RFG","CHA197407190",1,0,,,,
"1974A0152","colub101",1974,"MIL","D","OF","LFG","CLE197407012",0,1,,,,
"1974A0153","may-d101",1974,"MIL","D","OF","LFG","BAL197405150",0,1,,,,
"1974A0154","scotg102",1974,"MIL","D","1B","DP","TEX197406150",3,2,,,,
"1974A0155","hisll101",1974,"MIN","D","OF","RFG","MIN197405180",1,0,,,,
"1974A0156","murcb101",1974,"NYA","D","OF","RFG","NYA197408200",1,0,,,,
"1974A0157","madde101",1974,"NYA","D","OF","LFG","BAL197404211",0,1,,,,
"1974A0158","lyles101",1974,"NYA","P",,"BFP","NYA197405140",8,6,,,,
"1974A0159","dobsp101",1974,"NYA","P",,"BFP","NYA197405140",36,38,,,,
"1974A0160","lovij102",1974,"TEX","D","OF","RFG","TEX197407260",0,1,,,,
"1974A0161","lovij102",1974,"TEX","D","OF","CFG",,106,105,,"ADD",,
"1974A0162","tovac101",1974,"TEX","D","OF","RFG","NYA197407160",1,0,,,,
"1974A0163","tovac101",1974,"TEX","D","OF","LFG","TEX197406200",1,0,,,,
"1974A0164","tovac101",1974,"TEX","D","OF","CFG","TEX197406211",1,0,,,,
"1974A0165","tovac101",1974,"TEX","D","OF","LFG","TEX197406212",1,0,,,,
"1974A0166","torrr101",1974,"CLE","D","3B","G","KCA197408272",1,0,,,,
"1974A0167","lis-j101",1974,"CLE","D","C","G","KCA197408272",1,0,,,,
