ID,Player,Year,Team,Type,Pos,Cat,Game,Retro,Official,Cross,Code,,Notes,Accepted
"1974N0001","moraj101",1974,"CHN","O",,"GDP","CHN197409242",0,1,,,,
"1974N0002","wardc101",1974,"CHN","O",,"GDP","MON197406290",0,1,,,,
"1974N0003","daviw102",1974,"MON","O",,"GDP","MON197406140",0,1,,,,
"1974N0004","friap101",1974,"MON","O",,"G","MON197408270",1,0,,,,
"1974N0005","cashd101",1974,"PHI","O",,"2B","SLN197405220",1,0,,,,
"1974N0006","schmm001",1974,"PHI","O",,"CS","NYN197407041",0,1,,,,
"1974N0007","taylt101",1974,"PHI","O",,"GDP",,3,2,,ADD,,
"1974N0008","parkd001",1974,"PIT","O",,"GDP","PIT197404120",1,0,,,,
"1974N0010","millb106",1974,"NYN","P",,"SH","ATL197408232",1,0,,,,
"1974N0011","culvg101",1974,"PHI","P",,"SH","ATL197405270",1,2,,,,
"1974N0012","curtj001",1974,"SLN","P",,"SH","SLN197406170",1,2,"1974N0013","SWAP",,
"1974N0013","garmm101",1974,"SLN","P",,"SH","SLN197406170",1,0,"1974N0012","SWAP",,
"1974N0014","robic101",1974,"ATL","D","SS","DP","CIN197409121",0,1,,,,
"1974N0015","grabb101",1974,"CHN","D","SS","DP","NYN197409131",0,1,,,,
"1974N0016","grabb101",1974,"CHN","D","2B","DP","NYN197409131",1,0,,,,
"1974N0017","zamoo101",1974,"CHN","D","P","DP","CHN197408150",1,0,,,,
"1974N0018","helmt101",1974,"HOU","D","2B","DP","SLN197407190",1,2,,,,
"1974N0019","russb001",1974,"LAN","D","SS","DP","HOU197407252",1,2,,,,
"1974N0020","bailb103",1974,"MON","D","3B","DP","CHN197409252",0,1,,,,
"1974N0021","huntr101",1974,"MON","D","3B","DP","SFN197404230",0,1,,,,
"1974N0022","harrb101",1974,"NYN","D","SS","DP","SDN197404230",3,4,,,,
"1974N0023","hodgr001",1974,"NYN","D","C","DP","NYN197404141",1,0,,,,
"1974N0024","martt102",1974,"NYN","D","SS","DP","SDN197404230",1,0,,,,
"1974N0025","martt102",1974,"NYN","D","SS","DP","NYN197409300",2,1,,,,
"1974N0026","millf105",1974,"NYN","D","2B","DP","NYN197409300",1,0,,,,
"1974N0028","montw101",1974,"PHI","D","1B","DP","PHI197404060",2,0,,,,
"1974N0029","montw101",1974,"PHI","D","1B","DP","SDN197404270",2,0,,,,
"1974N0030","speic001",1974,"SFN","D","SS","DP","CHN197405270",1,0,,,,
"1974N0031","heidj101",1974,"SLN","D","SS","DP","SLN197407251",1,0,,,,
"1974N0032","tysom101",1974,"SLN","D","SS","DP","SLN197407251",1,2,,,,
"1974N0033","auerr101",1974,"LAN","D","SS","ERR","HOU197410020",1,0,,,,
"1974N0034","auerr101",1974,"LAN","D","2B","ERR","HOU197410020",0,1,,,,
"1974N0035","lintl101",1974,"MON","D","SS","ERR","MON197408062",1,0,,,,
"1974N0036","lintl101",1974,"MON","D","2B","ERR","MON197408062",0,1,,,,
"1974N0037","schmm001",1974,"PHI","D","3B","ERR","HOU197406120",0,1,,,,
"1974N0038","thomd001",1974,"SDN","D","3B","ERR","SDN197409260",1,0,,,,
"1974N0039","thomd001",1974,"SDN","D","2B","ERR","SDN197409260",0,1,,,,
"1974N0040","mccat101",1974,"SLN","D","1B","ERR",,0,1,,"COPY",,
"1974N0041","fostl101",1974,"ATL","D","2B","G","ATL197407210",0,1,,,,
"1974N0042","fostl101",1974,"ATL","D","SS","G","ATL197407210",1,0,,,,
"1974N0043","lacop101",1974,"CHN","D","OF","RFG","CHN197409032",1,0,,,,
"1974N0044","lacop101",1974,"CHN","D","OF","G","CHN197409032",1,0,,,,
"1974N0045","thora001",1974,"CHN","D","1B","G","CHN197409060",0,1,,,,
"1974N0046","tyroj101",1974,"CHN","D","OF","RFG","NYN197409150",1,0,,,,
"1974N0047","tyroj101",1974,"CHN","D","OF","G","NYN197409150",1,0,,,,
"1974N0048","dried001",1974,"CIN","D","1B","G","CIN197404200",1,0,,,,
"1974N0049","dried001",1974,"CIN","D","1B","G","HOU197405190",1,0,,,,
"1974N0050","dried001",1974,"CIN","D","1B","G","CIN197405150",1,0,,,,
"1974N0051","fostg001",1974,"CIN","D","OF","RFG","CIN197406190",0,1,,,,
"1974N0052","fostg001",1974,"CIN","D","OF","G","CIN197406190",0,1,,,,
"1974N0054","milbl001",1974,"HOU","D","SS","G","CIN197405121",1,0,,,,
"1974N0055","milbl001",1974,"HOU","D","2B","G","CIN197405121",0,1,,,,
"1974N0056","auerr101",1974,"LAN","D","2B","G","HOU197410020",0,1,,,,
"1974N0057","bailb103",1974,"MON","D","3B","G","CIN197406170",0,1,,,,
"1974N0059","breeh101",1974,"MON","D","1B","G","MON197405300",1,0,,,,
"1974N0060","friap101",1974,"MON","D","3B","G","MON197405290",1,0,,,,
"1974N0061","friap101",1974,"MON","D","3B","G","CIN197406180",1,0,,,,
"1974N0062","lintl101",1974,"MON","D","3B","G","MON197405290",1,0,,,,
"1974N0063","krane101",1974,"NYN","D","OF","LFG","NYN197407280",1,0,,,,
"1974N0064","krane101",1974,"NYN","D","OF","G","NYN197407280",1,0,,,,
"1974N0065","krane101",1974,"NYN","D","1B","G","NYN197407280",0,1,,,,
"1974N0066","hodgr001",1974,"NYN","D","C","G","SLN197405150",1,0,,,,
"1974N0069","kirke102",1974,"PIT","D","C","G","CHN197409100",0,1,,,,
"1974N0071","kirke102",1974,"PIT","D","1B","G","CHN197409100",1,0,,,,
"1974N0077","arnoc101",1974,"SFN","D","3B","G","SFN197408020",1,0,,,,
"1974N0078","arnoc101",1974,"SFN","D","2B","G","SLN197408180",1,0,,,,
"1974N0084","raded101",1974,"SFN","D","C","G","SLN197408170",1,0,,,,
"1974N0087","heint101",1974,"SLN","D","2B","G","SLN197406020",1,0,,,,
"1974N0088","mccat101",1974,"SLN","D","C","G","SLN197405160",0,1,,,,
"1974N0089","reitk101",1974,"SLN","D","SS","G","SLN197405210",1,0,,,,
"1974N0090","lum-m101",1974,"ATL","D","OF","G",,51,50,,,,
"1974N0091","lum-m101",1974,"ATL","D","1B","G",,59,60,,,,
"1974N0092","edwaj101",1974,"HOU","D","C","G",,33,32,,,,
"1974N0093","milbl001",1974,"HOU","D","SS","G",,9,8,,,,
"1974N0094","milbl001",1974,"HOU","D","2B","G",,86,87,,,,
"1974N0096","lintl101",1974,"MON","D","2B","G",,66,67,,,,
"1974N0097","lyttj101",1974,"MON","D","OF","G",,19,18,,,,
"1974N0099","martj001",1974,"PHI","D","OF","G",,12,11,,,,
"1974N0100","baked002",1974,"ATL","D","OF","RFG","ATL197408200",1,0,,,,
"1974N0101","baked002",1974,"ATL","D","OF","RFG","SFN197409160",1,0,,,,
"1974N0102","baked002",1974,"ATL","D","OF","CFG","SFN197409160",0,1,,,,
"1974N0103","baked002",1974,"ATL","D","OF","CFG",,103,102,,"ADD",,
"1974N0104","fostl101",1974,"ATL","D","SS","DP","CIN197409121",1,0,,,,
"1974N0105","garrr101",1974,"ATL","D","OF","RFG","SFN197405220",1,0,,,,
"1974N0106","garrr101",1974,"ATL","D","OF","LFG","SFN197405220",0,1,,,,
"1974N0107","garrr101",1974,"ATL","D","OF","LFG","ATL197408140",1,0,,,,
"1974N0108","garrr101",1974,"ATL","D","OF","LFG","ATL197408210",1,0,,,,
"1974N0109","garrr101",1974,"ATL","D","OF","LFG",,108,107,,,,
"1974N0110","garrr101",1974,"ATL","D","OF","LFG","CHN197407052",1,0,,,,
"1974N0111","garrr101",1974,"ATL","D","OF","RFG","CHN197407052",0,1,,,,
"1974N0112","johnd105",1974,"ATL","D","1B","DP","ATL197408140",2,1,,,,
"1974N0113","lum-m101",1974,"ATL","D","OF","RFG","SDN197409140",1,0,,,,
"1974N0114","lum-m101",1974,"ATL","D","OF","LFG","SDN197409140",0,1,,,,
"1974N0115","offir101",1974,"ATL","D","OF","CFG","ATL197409282",1,0,,,,
"1974N0116","offir101",1974,"ATL","D","OF","G","ATL197409282",1,0,,,,
"1974N0117","offir101",1974,"ATL","D","OF","CFG","ATL197405290",1,0,,,,
"1974N0118","offir101",1974,"ATL","D","OF","LFG","ATL197405290",0,1,,,,
"1974N0119","murri101",1974,"ATL","D","OF","RFG","CIN197404060",1,0,,,,
"1974N0120","murri101",1974,"ATL","D","OF","LFG","CIN197404060",0,1,,,,
"1974N0121","alexm101",1974,"CHN","D","OF","CFG",,3,2,,"COPY",,
"1974N0122","cardj101",1974,"CHN","D","OF","LFG","CHN197405070",1,0,,,,
"1974N0123","cardj101",1974,"CHN","D","OF","RFG","CHN197405070",0,1,,,,
"1974N0124","moraj101",1974,"CHN","D","OF","RFG","LAN197408280",1,0,,,,
"1974N0125","moraj101",1974,"CHN","D","OF","CFG","LAN197408280",0,1,,,,
"1974N0126","moraj101",1974,"CHN","D","OF","RFG","LAN197408290",1,0,,,,
"1974N0127","moraj101",1974,"CHN","D","OF","CFG","LAN197408290",0,1,,,,
"1974N0128","moraj101",1974,"CHN","D","OF","LFG","CHN197407100",1,0,,,,
"1974N0129","moraj101",1974,"CHN","D","OF","RFG","CHN197407100",0,1,,,,
"1974N0130","moraj101",1974,"CHN","D","OF","CFG","CHN197407052",1,0,,,,
"1974N0131","moraj101",1974,"CHN","D","OF","LFG","CHN197407052",0,1,,,,
"1974N0132","moraj101",1974,"CHN","D","OF","LFG",,80,83,,"ADD",,
"1974N0133","willb104",1974,"CHN","D","OF","RFG",,0,4,,"COPY",,
"1974N0134","willb104",1974,"CHN","D","OF","LFG",,43,41,,"ADD",,
"1974N0135","moraj101",1974,"CHN","D","OF","LFG","SDN197409010",1,0,,,,
"1974N0136","moraj101",1974,"CHN","D","OF","CFG","SDN197409010",0,1,,,,
"1974N0137","grifk001",1974,"CIN","D","OF","RFG","CIN197409060",1,0,,,,
"1974N0138","grifk001",1974,"CIN","D","OF","G","CIN197409060",1,0,,,,
"1974N0139","fostg001",1974,"CIN","D","OF","LFG","CIN197404190",1,0,,,,
"1974N0140","fostg001",1974,"CIN","D","OF","RFG","CIN197404211",1,0,,,,
"1974N0141","fostg001",1974,"CIN","D","OF","CFG","CIN197404230",1,0,,,,
"1974N0142","fostg001",1974,"CIN","D","OF","RFG","CIN197404240",1,0,,,,
"1974N0143","fostg001",1974,"CIN","D","OF","CFG","CIN197404240",0,1,,,,
"1974N0144","fostg001",1974,"CIN","D","OF","RFG","MON197408250",1,0,,,,
"1974N0145","fostg001",1974,"CIN","D","OF","LFG","MON197408250",0,1,,,,
"1974N0146","kosca101",1974,"CIN","D","OF","LFG","CIN197406010",1,0,,,,
"1974N0147","kosca101",1974,"CIN","D","OF","G","CIN197406010",1,0,,,,
"1974N0148","rettm101",1974,"CIN","D","OF","RFG","CIN197404230",1,0,,,,
"1974N0149","rettm101",1974,"CIN","D","OF","CFG","CIN197404230",0,1,,,,
"1974N0150","rettm101",1974,"CIN","D","OF","RFG",,63,60,,,,
"1974N0151","howaw101",1974,"HOU","D","OF","RFG",,4,3,,"COPY",,
"1974N0152","howaw101",1974,"HOU","D","OF","CFG","CIN197409240",1,0,,,,
"1974N0153","howaw101",1974,"HOU","D","OF","LFG","CIN197409240",0,1,,,,
"1974N0154","howaw101",1974,"HOU","D","OF","CFG","CIN197409250",1,0,,,,
"1974N0155","howaw101",1974,"HOU","D","OF","LFG","CIN197409250",0,1,,,,
"1974N0156","buckb001",1974,"LAN","D","OF","LFG","LAN197404190",1,0,,,,
"1974N0157","buckb001",1974,"LAN","D","OF","RFG","LAN197404190",0,1,,,,
"1974N0158","joshv101",1974,"LAN","D","OF","RFG","LAN197408060",1,0,,,,
"1974N0159","joshv101",1974,"LAN","D","OF","LFG","LAN197408060",0,1,,,,
"1974N0160","pacit001",1974,"LAN","D","OF","RFG","CIN197407032",1,0,,,,
"1974N0161","pacit001",1974,"LAN","D","OF","CFG","CIN197407032",0,1,,,,
"1974N0162","pacit001",1974,"LAN","D","OF","RFG",,16,15,,,,
"1974N0163","bailb103",1974,"MON","D","OF","LFG","CIN197406170",1,0,,,,
"1974N0164","bailb103",1974,"MON","D","OF","G","CIN197406170",1,0,,,,
"1974N0165","bailb103",1974,"MON","D","OF","LFG",,80,78,,"ADD",,
"1974N0166","bailb103",1974,"MON","D","OF","G",,80,78,,"ADD",,
"1974N0167","bailb103",1974,"MON","D","3B","G",,67,68,,"ADD",,
"1974N0168","bailb103",1974,"MON","D","OF","DP",,4,3,,"ADD",,
"1974N0169","fairr101",1974,"MON","D","1B","DP","MON197405110",2,1,,,,
"1974N0170","jorgm001",1974,"MON","D","OF","RFG","CHN197407300",1,0,,,,
"1974N0171","jorgm001",1974,"MON","D","OF","CFG","CHN197407300",0,1,,,,
"1974N0172","jorgm001",1974,"MON","D","OF","RFG",,1,0,,"COPY",,
"1974N0173","lyttj101",1974,"MON","D","OF","LFG",,18,14,,"ADD",,
"1974N0174","lyttj101",1974,"MON","D","OF","CFG",,1,5,,"ADD",,
"1974N0175","mangp101",1974,"MON","D","OF","LFG","MON197409112",1,0,,,,
"1974N0176","mangp101",1974,"MON","D","OF","RFG","MON197409112",0,1,,,,
"1974N0177","mangp101",1974,"MON","D","OF","LFG","MON197409181",1,0,,,,
"1974N0178","mangp101",1974,"MON","D","OF","CFG","CHN197409252",1,0,,,,
"1974N0179","mangp101",1974,"MON","D","OF","LFG","CHN197409252",0,1,,,,
"1974N0180","woodr102",1974,"MON","D","OF","LFG","ATL197408140",1,0,,,,
"1974N0181","woodr102",1974,"MON","D","OF","G","ATL197408140",1,0,,,,
"1974N0182","woodr102",1974,"MON","D","OF","LFG","SLN197406210",1,0,,,,
"1974N0183","woodr102",1974,"MON","D","OF","CFG","SLN197406210",0,1,,,,
"1974N0184","montj101",1974,"MON","P",,"BFP","SLN197406220",6,7,,,,
"1974N0185","roges001",1974,"MON","P",,"BFP","SLN197406220",29,28,,,,
"1974N0186","ayalb001",1974,"NYN","D","OF","DP","NYN197409300",0,1,,,,
"1974N0187","martt102",1974,"NYN","D","OF","CFG","NYN197408280",1,0,,,,
"1974N0188","martt102",1974,"NYN","D","OF","LFG","NYN197408280",0,1,,,,
"1974N0189","schnd102",1974,"NYN","D","OF","RFG","NYN197409270",0,1,,,,
"1974N0190","schnd102",1974,"NYN","D","OF","G","NYN197409270",0,1,,,,
"1974N0191","schnd102",1974,"NYN","D","OF","LFG","NYN197407302",1,0,,,,
"1974N0192","schnd102",1974,"NYN","D","OF","RFG","NYN197407302",0,1,,,,
"1974N0193","andem101",1974,"PHI","D","OF","RFG","LAN197407200",1,0,,,,
"1974N0194","andem101",1974,"PHI","D","OF","LFG","LAN197407200",0,1,,,,
"1974N0195","banna001",1974,"PHI","D","OF","LFG","PIT197408100",1,0,,,,
"1974N0196","banna001",1974,"PHI","D","OF","CFG","PIT197408100",0,1,,,,
"1974N0197","browo102",1974,"PHI","D","OF","LFG","NYN197410020",1,0,,,,
"1974N0198","browo102",1974,"PHI","D","OF","G","NYN197410020",1,0,,,,
"1974N0199","browo102",1974,"PHI","D","OF","RFG",,11,9,,"ADD",,
"1974N0200","cashd101",1974,"PHI","D","2B","DP","PHI197405080",0,1,,,,
"1974N0201","cashd101",1974,"PHI","D","2B","DP","PHI197408310",3,1,,,,
"1974N0202","huttt101",1974,"PHI","D","OF","LFG","ATL197408160",1,0,,,,
"1974N0203","huttt101",1974,"PHI","D","OF","G","ATL197408160",1,0,,,,
"1974N0204","johnj002",1974,"PHI","D","OF","RFG",,42,40,,"ADD",,
"1974N0205","martj001",1974,"PHI","D","OF","CFG",,4,3,,"ADD",,
"1974N0206","martj001",1974,"PHI","D","OF","RFG",,3,2,,"ADD",,
"1974N0207","robib101",1974,"PHI","D","OF","RFG","ATL197408170",1,0,,,,
"1974N0208","robib101",1974,"PHI","D","OF","RFG",,20,19,,"ADD",,
"1974N0209","augud101",1974,"PIT","D","OF","LFG","PIT197407170",1,0,,,,
"1974N0210","augud101",1974,"PIT","D","OF","RFG","PIT197407170",0,1,,,,
"1974N0211","cling101",1974,"PIT","D","OF","RFG","PIT197406160",1,0,,,,
"1974N0212","cling101",1974,"PIT","D","OF","CFG","PIT197406160",0,1,,,,
"1974N0213","cling101",1974,"PIT","D","OF","RFG","SDN197408230",1,0,,,,
"1974N0214","cling101",1974,"PIT","D","OF","LFG","SDN197408230",0,1,,,,
"1974N0215","kirke102",1974,"PIT","D","OF","LFG","SDN197406120",1,0,,,,
"1974N0216","kirke102",1974,"PIT","D","OF","G","SDN197406120",1,0,,,,
"1974N0217","kirke102",1974,"PIT","D","OF","CFG",,3,2,,"ADD",,
"1974N0218","kirke102",1974,"PIT","D","OF","RFG",,11,12,,"ADD",,
"1974N0219","parkd001",1974,"PIT","D","OF","CFG","ATL197404250",1,0,,,,
"1974N0220","parkd001",1974,"PIT","D","OF","LFG","ATL197404250",0,1,,,,
"1974N0221","parkd001",1974,"PIT","D","OF","RFG",,28,27,,"ADD",,
"1974N0222","ziskr101",1974,"PIT","D","OF","LFG","PIT197405260",1,0,,,,
"1974N0223","ziskr101",1974,"PIT","D","OF","RFG","PIT197405260",0,1,,,,
"1974N0224","ziskr101",1974,"PIT","D","OF","LFG","PIT197406160",1,0,,,,
"1974N0225","ziskr101",1974,"PIT","D","OF","RFG","PIT197406160",0,1,,,,
"1974N0226","ziskr101",1974,"PIT","D","OF","LFG","PIT197406180",1,0,,,,
"1974N0227","ziskr101",1974,"PIT","D","OF","RFG","PIT197406180",0,1,,,,
"1974N0228","ziskr101",1974,"PIT","D","OF","RFG",,134,135,,"ADD",,
"1974N0229","dwyej001",1974,"SLN","D","OF","LFG","SLN197406260",1,0,,,,
"1974N0230","dwyej001",1974,"SLN","D","OF","G","SLN197406260",1,0,,,,
"1974N0231","cruzj001",1974,"SLN","D","OF","RFG",,27,24,,"ADD",,
"1974N0232","cruzj001",1974,"SLN","D","OF","LFG",,20,21,,"ADD",,
"1974N0233","dwyej001",1974,"SLN","D","OF","RFG",,18,16,,"ADD",,
"1974N0234","dwyej001",1974,"SLN","D","OF","LFG",,7,8,,"ADD",,
"1974N0235","melel101",1974,"SLN","D","OF","RFG",,12,10,,"ADD",,
"1974N0236","melel101",1974,"SLN","D","OF","LFG",,14,23,,"ADD",,
"1974N0237","mccat101",1974,"SLN","D","C","ERR","SFN197406060",1,0,,,,
"1974N0238","thomd001",1974,"SDN","D","3B","G","SDN197409260",1,0,,,,
"1974N0239","thomd001",1974,"SDN","D","2B","G","SDN197409260",0,1,,,,
"1974N0240","scotj102",1974,"SDN","O",,"GDP","LAN197409210",1,0,,,,
"1974N0241","tolab101",1974,"SDN","D","OF","RFG","CIN197404190",1,0,,,,
"1974N0242","tolab101",1974,"SDN","D","OF","LFG","CIN197404190",0,1,,,,
"1974N0243","tolab101",1974,"SDN","D","OF","RFG",,84,81,,"ADD",,
"1974N0245","tolab101",1974,"SDN","D","OF","CFG","SDN197406302",1,0,,,,
"1974N0246","tolab101",1974,"SDN","D","OF","RFG","SDN197406302",0,1,,,,
"1974N0247","winfd001",1974,"SDN","D","OF","LFG","NYN197407100",1,0,,,,
"1974N0248","winfd001",1974,"SDN","D","OF","LFG",,77,81,,"ADD",,
"1974N0249","winfd001",1974,"SDN","D","OF","CFG",,29,25,,"ADD",,
"1974N0250","winfd001",1974,"SDN","D","OF","RFG",,38,34,,"ADD",,
