Date,Num,Day,Visitor,League,Game,Home,League,Game,Day/Night,Postponed,Makeup
"18920423","0","Sat","PHI","NL",10,"BRO","NL",10,"D","",""
"18920423","0","Sat","BLN","NL",10,"BSN","NL",10,"D","",""
"18920423","0","Sat","LS3","NL",10,"CHN","NL",10,"D","",""
"18920423","0","Sat","CIN","NL",10,"CL4","NL",10,"D","",""
"18920423","0","Sat","WSN","NL",10,"NY1","NL",10,"D","",""
"18920423","0","Sat","SLN","NL",10,"PIT","NL",10,"D","",""
"18920425","0","Mon","BLN","NL",11,"BRO","NL",11,"D","",""
"18920425","0","Mon","SLN","NL",11,"CIN","NL",11,"D","",""
"18920425","0","Mon","CHN","NL",11,"CL4","NL",11,"D","",""
"18920425","0","Mon","BSN","NL",11,"NY1","NL",11,"D","",""
"18920425","0","Mon","LS3","NL",11,"PIT","NL",11,"D","",""
"18920425","0","Mon","PHI","NL",11,"WSN","NL",11,"D","",""
"18920426","0","Tue","BLN","NL",12,"BRO","NL",12,"D","",""
"18920426","0","Tue","SLN","NL",12,"CIN","NL",12,"D","",""
"18920426","0","Tue","CHN","NL",12,"CL4","NL",12,"D","",""
"18920426","0","Tue","BSN","NL",12,"NY1","NL",12,"D","",""
"18920426","0","Tue","LS3","NL",12,"PIT","NL",12,"D","",""
"18920426","0","Tue","PHI","NL",12,"WSN","NL",12,"D","",""
"18920427","0","Wed","SLN","NL",13,"CIN","NL",13,"D","Unknown reason","18920424"
"18920427","0","Wed","CHN","NL",13,"CL4","NL",13,"D","",""
"18920427","0","Wed","LS3","NL",13,"PIT","NL",13,"D","",""
"18920429","0","Fri","PHI","NL",13,"CHN","NL",14,"D","",""
"18920429","0","Fri","WSN","NL",13,"CIN","NL",14,"D","",""
"18920429","0","Fri","NY1","NL",13,"CL4","NL",14,"D","",""
"18920429","0","Fri","BRO","NL",13,"LS3","NL",14,"D","",""
"18920429","0","Fri","BLN","NL",13,"PIT","NL",14,"D","",""
"18920429","0","Fri","BSN","NL",13,"SLN","NL",14,"D","",""
"18920430","0","Sat","PHI","NL",14,"CHN","NL",15,"D","",""
"18920430","0","Sat","WSN","NL",14,"CIN","NL",15,"D","",""
"18920430","0","Sat","NY1","NL",14,"CL4","NL",15,"D","",""
"18920430","0","Sat","BRO","NL",14,"LS3","NL",15,"D","",""
"18920430","0","Sat","BLN","NL",14,"PIT","NL",15,"D","",""
"18920430","0","Sat","BSN","NL",14,"SLN","NL",15,"D","",""
"18920501","0","Sun","BLN","NL",15,"LS3","NL",16,"D","",""
"18920501","0","Sun","WSN","NL",15,"SLN","NL",16,"D","",""
"18920502","0","Mon","BSN","NL",15,"CHN","NL",16,"D","",""
"18920502","0","Mon","NY1","NL",15,"CIN","NL",16,"D","Wet grounds","18920709"
"18920502","0","Mon","PHI","NL",15,"CL4","NL",16,"D","",""
"18920502","0","Mon","BRO","NL",15,"PIT","NL",16,"D","Rain","18920503"
"18920502","0","Mon","WSN","NL",16,"SLN","NL",17,"D","",""
"18920503","0","Tue","BSN","NL",16,"CHN","NL",17,"D","",""
"18920503","0","Tue","NY1","NL",16,"CIN","NL",17,"D","Rain","18920711"
"18920503","0","Tue","PHI","NL",16,"CL4","NL",17,"D","Wet grounds","18920709"
"18920503","0","Tue","BLN","NL",16,"LS3","NL",17,"D","",""
"18920503","0","Tue","BRO","NL",16,"PIT","NL",17,"D","",""
"18920504","0","Wed","BLN","NL",17,"CHN","NL",18,"D","",""
"18920504","0","Wed","BRO","NL",17,"CIN","NL",18,"D","",""
"18920504","0","Wed","WSN","NL",17,"CL4","NL",18,"D","",""
"18920504","0","Wed","BSN","NL",17,"LS3","NL",18,"D","",""
"18920504","0","Wed","PHI","NL",17,"PIT","NL",18,"D","",""
"18920504","0","Wed","NY1","NL",17,"SLN","NL",18,"D","",""
"18920505","0","Thu","BLN","NL",18,"CHN","NL",19,"D","Rain; No makeup played",""
"18920505","0","Thu","BRO","NL",18,"CIN","NL",19,"D","",""
"18920505","0","Thu","WSN","NL",18,"CL4","NL",19,"D","",""
"18920505","0","Thu","BSN","NL",18,"LS3","NL",19,"D","",""
"18920505","0","Thu","PHI","NL",18,"PIT","NL",19,"D","",""
"18920505","0","Thu","NY1","NL",18,"SLN","NL",19,"D","",""
"18920506","0","Fri","NY1","NL",19,"CHN","NL",20,"D","",""
"18920506","0","Fri","BSN","NL",19,"CIN","NL",20,"D","",""
"18920506","0","Fri","BLN","NL",19,"CL4","NL",20,"D","",""
"18920506","0","Fri","PHI","NL",19,"LS3","NL",20,"D","",""
"18920506","0","Fri","WSN","NL",19,"PIT","NL",20,"D","Rain","18920507"
"18920506","0","Fri","BRO","NL",19,"SLN","NL",20,"D","",""
"18920507","0","Sat","NY1","NL",20,"CHN","NL",21,"D","",""
"18920507","0","Sat","BSN","NL",20,"CIN","NL",21,"D","",""
"18920507","0","Sat","BLN","NL",20,"CL4","NL",21,"D","",""
"18920507","0","Sat","PHI","NL",20,"LS3","NL",21,"D","",""
"18920507","0","Sat","WSN","NL",20,"PIT","NL",21,"D","",""
"18920507","0","Sat","BRO","NL",20,"SLN","NL",21,"D","",""
"18920508","0","Sun","WSN","NL",21,"LS3","NL",22,"D","",""
"18920509","0","Mon","BRO","NL",21,"CHN","NL",22,"D","Rain","18920705"
"18920509","0","Mon","BLN","NL",21,"CIN","NL",22,"D","Rain","18920508"
"18920509","0","Mon","BSN","NL",21,"CL4","NL",22,"D","",""
"18920509","0","Mon","NY1","NL",21,"PIT","NL",22,"D","",""
"18920509","0","Mon","PHI","NL",21,"SLN","NL",22,"D","Rain","18920510"
"18920510","0","Tue","BRO","NL",22,"CHN","NL",23,"D","",""
"18920510","0","Tue","BLN","NL",22,"CIN","NL",23,"D","Rain","18920708"
"18920510","0","Tue","BSN","NL",22,"CL4","NL",23,"D","",""
"18920510","0","Tue","WSN","NL",22,"LS3","NL",23,"D","",""
"18920510","0","Tue","NY1","NL",22,"PIT","NL",23,"D","",""
"18920510","0","Tue","PHI","NL",22,"SLN","NL",23,"D","",""
"18920511","0","Wed","WSN","NL",23,"CHN","NL",24,"D","Rain","18920512"
"18920511","0","Wed","PHI","NL",23,"CIN","NL",24,"D","Rain","18920512"
"18920511","0","Wed","BRO","NL",23,"CL4","NL",24,"D","Rain","18920707"
"18920511","0","Wed","NY1","NL",23,"LS3","NL",24,"D","Rain","18920512"
"18920511","0","Wed","BSN","NL",23,"PIT","NL",24,"D","",""
"18920511","0","Wed","BLN","NL",23,"SLN","NL",24,"D","",""
"18920512","0","Thu","WSN","NL",24,"CHN","NL",25,"D","",""
"18920512","0","Thu","PHI","NL",24,"CIN","NL",25,"D","",""
"18920512","0","Thu","BRO","NL",24,"CL4","NL",25,"D","Rain","18920708"
"18920512","0","Thu","NY1","NL",24,"LS3","NL",25,"D","",""
"18920512","0","Thu","BSN","NL",24,"PIT","NL",25,"D","",""
"18920512","0","Thu","BLN","NL",24,"SLN","NL",25,"D","Rain","18920712"
"18920513","0","Fri","SLN","NL",26,"CHN","NL",26,"D","Rain","18920514"
"18920513","0","Fri","LS3","NL",26,"CIN","NL",26,"D","",""
"18920513","0","Fri","PIT","NL",26,"CL4","NL",26,"D","",""
"18920514","0","Sat","WSN","NL",25,"BLN","NL",25,"D","Rain","18920516"
"18920514","0","Sat","BRO","NL",25,"BSN","NL",25,"D","",""
"18920514","0","Sat","SLN","NL",27,"CHN","NL",27,"D","",""
"18920514","0","Sat","LS3","NL",27,"CIN","NL",27,"D","Rain","18920626"
"18920514","0","Sat","PIT","NL",27,"CL4","NL",27,"D","Rain; Site change","18920525"
"18920514","0","Sat","PHI","NL",25,"NY1","NL",25,"D","Rain","18920516"
"18920515","0","Sun","CIN","NL",28,"SLN","NL",28,"D","",""
"18920516","0","Mon","WSN","NL",26,"BLN","NL",26,"D","",""
"18920516","0","Mon","BRO","NL",26,"BSN","NL",26,"D","",""
"18920516","0","Mon","LS3","NL",28,"CL4","NL",28,"D","",""
"18920516","0","Mon","PHI","NL",26,"NY1","NL",26,"D","",""
"18920516","0","Mon","CHN","NL",28,"PIT","NL",28,"D","",""
"18920516","0","Mon","CIN","NL",29,"SLN","NL",29,"D","",""
"18920517","0","Tue","BSN","NL",27,"BRO","NL",27,"D","",""
"18920517","0","Tue","LS3","NL",29,"CL4","NL",29,"D","",""
"18920517","0","Tue","BLN","NL",27,"NY1","NL",27,"D","",""
"18920517","0","Tue","WSN","NL",27,"PHI","NL",27,"D","",""
"18920517","0","Tue","CHN","NL",29,"PIT","NL",29,"D","",""
"18920518","0","Wed","BSN","NL",28,"BRO","NL",28,"D","",""
"18920518","0","Wed","CL4","NL",30,"CHN","NL",30,"D","",""
"18920518","0","Wed","SLN","NL",30,"LS3","NL",30,"D","Rain","18920703"
"18920518","0","Wed","BLN","NL",28,"NY1","NL",28,"D","",""
"18920518","0","Wed","WSN","NL",28,"PHI","NL",28,"D","",""
"18920518","0","Wed","CIN","NL",30,"PIT","NL",30,"D","",""
"18920519","0","Thu","BSN","NL",29,"BRO","NL",29,"D","",""
"18920519","0","Thu","CL4","NL",31,"CHN","NL",31,"D","Rain","18920520"
"18920519","0","Thu","SLN","NL",31,"LS3","NL",31,"D","",""
"18920519","0","Thu","BLN","NL",29,"NY1","NL",29,"D","",""
"18920519","0","Thu","WSN","NL",29,"PHI","NL",29,"D","Rain; Played at PIT; PHI home team","18920630"
"18920519","0","Thu","CIN","NL",31,"PIT","NL",31,"D","",""
"18920520","0","Fri","NY1","NL",30,"BRO","NL",30,"D","",""
"18920520","0","Fri","WSN","NL",30,"BSN","NL",30,"D","Rain","18920618"
"18920520","0","Fri","BLN","NL",30,"PHI","NL",30,"D","",""
"18920521","0","Sat","NY1","NL",31,"BRO","NL",31,"D","Rain","18920628"
"18920521","0","Sat","WSN","NL",31,"BSN","NL",31,"D","Rain","18920620"
"18920521","0","Sat","PIT","NL",32,"CHN","NL",32,"D","",""
"18920521","0","Sat","SLN","NL",32,"CL4","NL",32,"D","",""
"18920521","0","Sat","CIN","NL",32,"LS3","NL",32,"D","Rain","18920523"
"18920521","0","Sat","BLN","NL",31,"PHI","NL",31,"D","Rain","18920622"
"18920522","0","Sun","CIN","NL",33,"LS3","NL",33,"D","",""
"18920523","0","Mon","PHI","NL",32,"BLN","NL",32,"D","",""
"18920523","0","Mon","WSN","NL",32,"BRO","NL",32,"D","",""
"18920523","0","Mon","NY1","NL",32,"BSN","NL",32,"D","Wet grounds","18920524"
"18920523","0","Mon","PIT","NL",33,"CHN","NL",33,"D","",""
"18920523","0","Mon","SLN","NL",33,"CL4","NL",33,"D","",""
"18920524","0","Tue","PHI","NL",33,"BLN","NL",33,"D","",""
"18920524","0","Tue","WSN","NL",33,"BRO","NL",33,"D","",""
"18920524","0","Tue","NY1","NL",33,"BSN","NL",33,"D","",""
"18920524","0","Tue","PIT","NL",34,"CHN","NL",34,"D","Rain; Site change","18920615"
"18920524","0","Tue","SLN","NL",34,"CL4","NL",34,"D","",""
"18920524","0","Tue","CIN","NL",34,"LS3","NL",34,"D","Rain","18920523"
"18920525","0","Wed","PHI","NL",34,"BLN","NL",34,"D","",""
"18920525","0","Wed","WSN","NL",34,"BRO","NL",34,"D","",""
"18920525","0","Wed","NY1","NL",34,"BSN","NL",34,"D","",""
"18920526","0","Thu","CL4","NL",35,"BLN","NL",35,"D","Rain","18920527"
"18920526","0","Thu","SLN","NL",35,"BRO","NL",35,"D","",""
"18920526","0","Thu","LS3","NL",35,"BSN","NL",35,"D","",""
"18920526","0","Thu","CHN","NL",35,"NY1","NL",35,"D","",""
"18920526","0","Thu","CIN","NL",35,"PHI","NL",35,"D","",""
"18920526","0","Thu","PIT","NL",35,"WSN","NL",35,"D","Rain","18920528"
"18920527","0","Fri","CL4","NL",36,"BLN","NL",36,"D","",""
"18920527","0","Fri","SLN","NL",36,"BRO","NL",36,"D","",""
"18920527","0","Fri","LS3","NL",36,"BSN","NL",36,"D","",""
"18920527","0","Fri","CHN","NL",36,"NY1","NL",36,"D","",""
"18920527","0","Fri","CIN","NL",36,"PHI","NL",36,"D","",""
"18920527","0","Fri","PIT","NL",36,"WSN","NL",36,"D","",""
"18920528","0","Sat","CL4","NL",37,"BLN","NL",37,"D","",""
"18920528","0","Sat","SLN","NL",37,"BRO","NL",37,"D","",""
"18920528","0","Sat","LS3","NL",37,"BSN","NL",37,"D","",""
"18920528","0","Sat","CHN","NL",37,"NY1","NL",37,"D","",""
"18920528","0","Sat","CIN","NL",37,"PHI","NL",37,"D","",""
"18920528","0","Sat","PIT","NL",37,"WSN","NL",37,"D","",""
"18920530","1","Mon","CIN","NL",38,"BRO","NL",38,"D","",""
"18920530","2","Mon","CIN","NL",39,"BRO","NL",39,"D","",""
"18920530","1","Mon","CL4","NL",38,"BSN","NL",38,"D","",""
"18920530","2","Mon","CL4","NL",39,"BSN","NL",39,"D","",""
"18920530","1","Mon","SLN","NL",38,"NY1","NL",38,"D","",""
"18920530","2","Mon","SLN","NL",39,"NY1","NL",39,"D","",""
"18920530","1","Mon","LS3","NL",38,"PHI","NL",38,"D","",""
"18920530","2","Mon","LS3","NL",39,"PHI","NL",39,"D","",""
"18920530","1","Mon","BLN","NL",38,"PIT","NL",38,"D","",""
"18920530","2","Mon","BLN","NL",39,"PIT","NL",39,"D","",""
"18920530","1","Mon","CHN","NL",38,"WSN","NL",38,"D","",""
"18920530","2","Mon","CHN","NL",39,"WSN","NL",39,"D","",""
"18920531","0","Tue","PIT","NL",40,"BLN","NL",40,"D","",""
"18920531","0","Tue","CIN","NL",40,"BRO","NL",40,"D","",""
"18920531","0","Tue","CL4","NL",40,"BSN","NL",40,"D","",""
"18920531","0","Tue","SLN","NL",40,"NY1","NL",40,"D","",""
"18920531","0","Tue","LS3","NL",40,"PHI","NL",40,"D","",""
"18920531","0","Tue","CHN","NL",40,"WSN","NL",40,"D","",""
"18920601","0","Wed","CIN","NL",41,"BLN","NL",41,"D","",""
"18920601","0","Wed","LS3","NL",41,"BRO","NL",41,"D","",""
"18920601","0","Wed","SLN","NL",41,"BSN","NL",41,"D","",""
"18920601","0","Wed","PIT","NL",41,"NY1","NL",41,"D","",""
"18920601","0","Wed","CHN","NL",41,"PHI","NL",41,"D","",""
"18920601","0","Wed","CL4","NL",41,"WSN","NL",41,"D","",""
"18920602","0","Thu","CIN","NL",42,"BLN","NL",42,"D","",""
"18920602","0","Thu","LS3","NL",42,"BRO","NL",42,"D","",""
"18920602","0","Thu","SLN","NL",42,"BSN","NL",42,"D","",""
"18920602","0","Thu","PIT","NL",42,"NY1","NL",42,"D","",""
"18920602","0","Thu","CHN","NL",42,"PHI","NL",42,"D","",""
"18920602","0","Thu","CL4","NL",42,"WSN","NL",42,"D","",""
"18920603","0","Fri","CIN","NL",43,"BLN","NL",43,"D","",""
"18920603","0","Fri","LS3","NL",43,"BRO","NL",43,"D","",""
"18920603","0","Fri","SLN","NL",43,"BSN","NL",43,"D","",""
"18920603","0","Fri","PIT","NL",43,"NY1","NL",43,"D","",""
"18920603","0","Fri","CHN","NL",43,"PHI","NL",43,"D","",""
"18920603","0","Fri","CL4","NL",43,"WSN","NL",43,"D","",""
"18920604","0","Sat","CHN","NL",44,"BLN","NL",44,"D","",""
"18920604","0","Sat","CL4","NL",44,"BRO","NL",44,"D","",""
"18920604","0","Sat","PIT","NL",44,"BSN","NL",44,"D","",""
"18920604","0","Sat","LS3","NL",44,"NY1","NL",44,"D","",""
"18920604","0","Sat","SLN","NL",44,"PHI","NL",44,"D","",""
"18920604","0","Sat","CIN","NL",44,"WSN","NL",44,"D","",""
"18920606","0","Mon","CHN","NL",45,"BLN","NL",45,"D","",""
"18920606","0","Mon","CL4","NL",45,"BRO","NL",45,"D","",""
"18920606","0","Mon","PIT","NL",45,"BSN","NL",45,"D","",""
"18920606","0","Mon","LS3","NL",45,"NY1","NL",45,"D","",""
"18920606","0","Mon","SLN","NL",45,"PHI","NL",45,"D","",""
"18920606","0","Mon","CIN","NL",45,"WSN","NL",45,"D","",""
"18920607","0","Tue","CHN","NL",46,"BLN","NL",46,"D","",""
"18920607","0","Tue","CL4","NL",46,"BRO","NL",46,"D","",""
"18920607","0","Tue","PIT","NL",46,"BSN","NL",46,"D","",""
"18920607","0","Tue","LS3","NL",46,"NY1","NL",46,"D","",""
"18920607","0","Tue","SLN","NL",46,"PHI","NL",46,"D","",""
"18920607","0","Tue","CIN","NL",46,"WSN","NL",46,"D","",""
"18920608","0","Wed","SLN","NL",47,"BLN","NL",47,"D","Rain","18920610"
"18920608","0","Wed","PIT","NL",47,"BRO","NL",47,"D","",""
"18920608","0","Wed","CHN","NL",47,"BSN","NL",47,"D","",""
"18920608","0","Wed","CIN","NL",47,"NY1","NL",47,"D","Rain","18920610"
"18920608","0","Wed","CL4","NL",47,"PHI","NL",47,"D","Rain","18920609"
"18920608","0","Wed","LS3","NL",47,"WSN","NL",47,"D","",""
"18920609","0","Thu","SLN","NL",48,"BLN","NL",48,"D","",""
"18920609","0","Thu","PIT","NL",48,"BRO","NL",48,"D","Rain","18920610"
"18920609","0","Thu","CHN","NL",48,"BSN","NL",48,"D","Rain","18920610"
"18920609","0","Thu","CIN","NL",48,"NY1","NL",48,"D","",""
"18920609","0","Thu","CL4","NL",48,"PHI","NL",48,"D","",""
"18920609","0","Thu","LS3","NL",48,"WSN","NL",48,"D","",""
"18920610","0","Fri","SLN","NL",49,"BLN","NL",49,"D","",""
"18920610","0","Fri","PIT","NL",49,"BRO","NL",49,"D","",""
"18920610","0","Fri","CHN","NL",49,"BSN","NL",49,"D","",""
"18920610","0","Fri","CIN","NL",49,"NY1","NL",49,"D","",""
"18920610","0","Fri","CL4","NL",49,"PHI","NL",49,"D","",""
"18920610","0","Fri","LS3","NL",49,"WSN","NL",49,"D","",""
"18920611","0","Sat","LS3","NL",50,"BLN","NL",50,"D","",""
"18920611","0","Sat","CHN","NL",50,"BRO","NL",50,"D","",""
"18920611","0","Sat","CIN","NL",50,"BSN","NL",50,"D","",""
"18920611","0","Sat","CL4","NL",50,"NY1","NL",50,"D","",""
"18920611","0","Sat","PIT","NL",50,"PHI","NL",50,"D","",""
"18920611","0","Sat","SLN","NL",50,"WSN","NL",50,"D","",""
"18920613","0","Mon","LS3","NL",51,"BLN","NL",51,"D","",""
"18920613","0","Mon","CHN","NL",51,"BRO","NL",51,"D","",""
"18920613","0","Mon","CIN","NL",51,"BSN","NL",51,"D","",""
"18920613","0","Mon","CL4","NL",51,"NY1","NL",51,"D","",""
"18920613","0","Mon","PIT","NL",51,"PHI","NL",51,"D","",""
"18920613","0","Mon","SLN","NL",51,"WSN","NL",51,"D","",""
"18920614","0","Tue","LS3","NL",52,"BLN","NL",52,"D","",""
"18920614","0","Tue","CHN","NL",52,"BRO","NL",52,"D","",""
"18920614","0","Tue","CIN","NL",52,"BSN","NL",52,"D","",""
"18920614","0","Tue","CL4","NL",52,"NY1","NL",52,"D","",""
"18920614","0","Tue","PIT","NL",52,"PHI","NL",52,"D","",""
"18920614","0","Tue","SLN","NL",52,"WSN","NL",52,"D","",""
"18920615","0","Wed","PHI","NL",53,"BSN","NL",53,"D","",""
"18920615","0","Wed","LS3","NL",53,"CL4","NL",53,"D","",""
"18920615","0","Wed","BRO","NL",53,"NY1","NL",53,"D","",""
"18920615","0","Wed","CHN","NL",53,"PIT","NL",53,"D","",""
"18920615","0","Wed","BLN","NL",53,"WSN","NL",53,"D","",""
"18920616","0","Thu","LS3","NL",54,"CL4","NL",54,"D","",""
"18920616","0","Thu","BRO","NL",54,"NY1","NL",54,"D","",""
"18920616","0","Thu","CHN","NL",54,"PIT","NL",54,"D","",""
"18920616","0","Thu","CIN","NL",53,"SLN","NL",53,"D","Unknown reason","18920417"
"18920616","0","Thu","BLN","NL",54,"WSN","NL",54,"D","",""
"18920617","1","Fri","PHI","NL",54,"BSN","NL",54,"D","",""
"18920617","2","Fri","PHI","NL",55,"BSN","NL",55,"D","Rain; No makeup played",""
"18920617","0","Fri","BRO","NL",55,"NY1","NL",55,"D","",""
"18920617","0","Fri","CL4","NL",55,"PIT","NL",55,"D","",""
"18920617","0","Fri","CIN","NL",54,"SLN","NL",54,"D","",""
"18920617","0","Fri","BLN","NL",55,"WSN","NL",55,"D","Schedule change","18920616"
"18920618","0","Sat","NY1","NL",56,"BLN","NL",56,"D","",""
"18920618","0","Sat","WSN","NL",56,"BSN","NL",56,"D","",""
"18920618","0","Sat","CIN","NL",55,"CHN","NL",55,"D","",""
"18920618","0","Sat","BRO","NL",56,"PHI","NL",56,"D","",""
"18920618","0","Sat","CL4","NL",56,"PIT","NL",56,"D","",""
"18920618","0","Sat","LS3","NL",55,"SLN","NL",55,"D","",""
"18920619","0","Sun","LS3","NL",56,"SLN","NL",56,"D","",""
"18920620","0","Mon","NY1","NL",57,"BLN","NL",57,"D","",""
"18920620","0","Mon","WSN","NL",57,"BSN","NL",57,"D","",""
"18920620","0","Mon","CIN","NL",56,"CHN","NL",56,"D","",""
"18920620","0","Mon","BRO","NL",57,"PHI","NL",57,"D","",""
"18920620","0","Mon","CL4","NL",57,"PIT","NL",57,"D","",""
"18920620","0","Mon","LS3","NL",57,"SLN","NL",57,"D","",""
"18920621","0","Tue","BRO","NL",58,"BSN","NL",58,"D","",""
"18920621","0","Tue","CIN","NL",57,"CHN","NL",57,"D","",""
"18920621","0","Tue","PIT","NL",58,"LS3","NL",58,"D","",""
"18920621","0","Tue","BLN","NL",58,"PHI","NL",58,"D","",""
"18920621","0","Tue","NY1","NL",58,"WSN","NL",58,"D","",""
"18920622","0","Wed","BRO","NL",59,"BSN","NL",59,"D","",""
"18920622","0","Wed","SLN","NL",58,"CHN","NL",58,"D","",""
"18920622","0","Wed","CL4","NL",58,"CIN","NL",58,"D","",""
"18920622","0","Wed","PIT","NL",59,"LS3","NL",59,"D","",""
"18920622","0","Wed","BLN","NL",59,"PHI","NL",59,"D","",""
"18920622","0","Wed","NY1","NL",59,"WSN","NL",59,"D","",""
"18920623","0","Thu","BSN","NL",60,"BLN","NL",60,"D","",""
"18920623","0","Thu","SLN","NL",59,"CHN","NL",59,"D","Rain","18920622"
"18920623","0","Thu","CL4","NL",59,"CIN","NL",59,"D","Unknown reason","18920501"
"18920623","0","Thu","PHI","NL",60,"NY1","NL",60,"D","",""
"18920623","0","Thu","BRO","NL",60,"WSN","NL",60,"D","",""
"18920624","0","Fri","BSN","NL",61,"BLN","NL",61,"D","",""
"18920624","0","Fri","LS3","NL",60,"CHN","NL",60,"D","",""
"18920624","0","Fri","PHI","NL",61,"NY1","NL",61,"D","",""
"18920624","0","Fri","CIN","NL",60,"PIT","NL",60,"D","",""
"18920624","0","Fri","CL4","NL",60,"SLN","NL",60,"D","",""
"18920624","0","Fri","BRO","NL",61,"WSN","NL",61,"D","",""
"18920625","0","Sat","BLN","NL",62,"BRO","NL",62,"D","",""
"18920625","0","Sat","LS3","NL",61,"CHN","NL",61,"D","",""
"18920625","0","Sat","BSN","NL",62,"NY1","NL",62,"D","",""
"18920625","0","Sat","CIN","NL",61,"PIT","NL",61,"D","",""
"18920625","0","Sat","CL4","NL",61,"SLN","NL",61,"D","",""
"18920625","0","Sat","PHI","NL",62,"WSN","NL",62,"D","",""
"18920626","0","Sun","BLN","NL",63,"BRO","NL",63,"D","Unknown reason","18920627"
"18920627","0","Mon","CL4","NL",62,"CHN","NL",62,"D","Rain; No makeup played",""
"18920627","0","Mon","LS3","NL",62,"CIN","NL",62,"D","",""
