ID,Player,Year,Team,Type,Pos,Cat,Game,Retro,Official,Cross,Code,,Notes,Accepted
1919A0001,barrj104,1919,BOS,O,,HBP,,2,3,,,,HBPs not shown on Official sheets,
1919A0002,barrj104,1919,BOS,D,2B,DP,,15,13,,,,DPs not shown on Official sheets,Y
1919A0003,barrj104,1919,BOS,D,SS,G,BOS191906210,1,0,,,,No SS in game at end,
1919A0978,bushj102,1919,BOS,O,,G,,5,4,,,,Official sets show 5 G,
1919A0004,bushj102,1919,BOS,D,P,G,,2,3,,,,Official sheets show 2 G at P,Y
1919A0005,caldr101,1919,BOS,O,,SO,BOS191905020,1,0,,OPP,,,
1919A0006,gaind101,1919,BOS,O,,BB,BOS191906210,0,1,,OPP;PAA,,,
1919A0007,gilhf101,1919,BOS,O,,G,PHA191909050,1,0,1919A0010,,,,
1919A0008,gilhf101,1919,BOS,O,,SO,BOS191909120,1,0,,OPP,,,
1919A0973,gilhf101,1919,BOS,D,OF,G,CHA191907130,0,1,1919A0017,,,,
1919A0009,gilhf101,1919,BOS,D,OF,G,BOS191908120,0,1,1919A0018,,,,
1919A0010,gilhf101,1919,BOS,D,OF,G,PHA191909050,1,0,1919A0019,,,,
1919A0012,gilhf101,1919,BOS,D,OF,LFG,CLE191905250,0,1,1919A0022,DUP,,,Y
1919A0013,gilhf101,1919,BOS,D,OF,LFG,CLE191905260,0,1,1919A0023,DUP,,,Y
1919A0014,gilhf101,1919,BOS,D,OF,LFG,NYA191906302,0,1,1919A0024,DUP,,,Y
1919A0015,gilhf101,1919,BOS,D,OF,LFG,PHA191907010,0,1,1919A0025,DUP,,,Y
1919A0016,gilhf101,1919,BOS,D,OF,LFG,SLA191907102,0,1,1919A0026,DUP,,,Y
1919A0017,gilhf101,1919,BOS,D,OF,LFG,CHA191907130,0,1,1919A0973,,,,Y
1919A0018,gilhf101,1919,BOS,D,OF,LFG,BOS191908120,0,1,1919A0009,,,,Y
1919A0019,gilhf101,1919,BOS,D,OF,LFG,PHA191909050,1,0,1919A0007,,,,Y
1919A0020,gilhf101,1919,BOS,D,OF,LFG,,24,30,,,,Official sheets show 24 LFG,Y
1919A0021,gilhf101,1919,BOS,D,OF,CFG,,4,2,,,,Official sheets show 4 CFG,Y
1919A0022,gilhf101,1919,BOS,D,OF,RFG,CLE191905250,1,0,1919A0012,DUP,,,Y
1919A0023,gilhf101,1919,BOS,D,OF,RFG,CLE191905260,1,0,1919A0013,DUP,,,Y
1919A0024,gilhf101,1919,BOS,D,OF,RFG,NYA191906302,1,0,1919A0034,,,,Y
1919A0025,gilhf101,1919,BOS,D,OF,RFG,PHA191907010,1,0,1919A0015,DUP,,,Y
1919A0026,gilhf101,1919,BOS,D,OF,RFG,SLA191907102,1,0,1919A0016,DUP,,,Y
1919A0027,gilhf101,1919,BOS,D,OF,RFG,,5,1,,,,Official sheets show 5 RFG,Y
1919A0028,hooph101,1919,BOS,O,,SB,CLE191908200,1,0,,,,,
1919A0029,hooph101,1919,BOS,O,,SH,DET191907200,1,0,,OPP;PAA,,,
1919A0030,hooph101,1919,BOS,D,OF,CFG,NYA191906281,1,0,1919A0036,DUP,,,Y
1919A0031,hooph101,1919,BOS,D,OF,CFG,NYA191906282,1,0,1919A0037,DUP,,,Y
1919A0032,hooph101,1919,BOS,D,OF,CFG,NYA191906290,1,0,1919A0038,,,,Y
1919A0033,hooph101,1919,BOS,D,OF,CFG,NYA191906301,1,0,1919A0039,,,,Y
1919A0034,hooph101,1919,BOS,D,OF,CFG,NYA191906302,1,0,1919A0040,,,,Y
1919A0035,hooph101,1919,BOS,D,OF,CFG,PHA191907010,1,0,,,,,Y
1919A0036,hooph101,1919,BOS,D,OF,RFG,NYA191906281,0,1,1919A0030,DUP,,,Y
1919A0037,hooph101,1919,BOS,D,OF,RFG,NYA191906282,0,1,1919A0031,DUP,,,Y
1919A0038,hooph101,1919,BOS,D,OF,RFG,NYA191906290,0,1,1919A0044,,,,Y
1919A0039,hooph101,1919,BOS,D,OF,RFG,NYA191906301,0,1,1919A0045,,,,Y
1919A0040,hooph101,1919,BOS,D,OF,RFG,NYA191906302,0,1,1919A0014,,,,Y
1919A0041,jameb103,1919,BOS,D,P,DP,,3,2,,,,DPs not shown on Official sheets,Y
1919A0042,jones104,1919,BOS,O,,BB,NYA191909241,1,0,,OPP;PAA,,,
1919A0043,lamab101,1919,BOS,O,,2B,NYA191906302,1,0,,,,,
1919A0044,lamab101,1919,BOS,D,OF,LFG,NYA191906290,0,1,1919A0048,DUP,,,Y
1919A0045,lamab101,1919,BOS,D,OF,LFG,NYA191906301,0,1,1919A0049,DUP,,,Y
1919A0046,lamab101,1919,BOS,D,OF,LFG,DET191907210,1,0,1919A0047,DUP,,,Y
1919A0047,lamab101,1919,BOS,D,OF,CFG,DET191907210,0,1,1919A0046,DUP,,,Y
1919A0048,lamab101,1919,BOS,D,OF,RFG,NYA191906290,1,0,1919A0032,,,,Y
1919A0049,lamab101,1919,BOS,D,OF,RFG,NYA191906301,1,0,1919A0033,,,,Y
1919A0050,maysc101,1919,BOS,O,,BB,,3,4,,COPY,,Official sheets show 3 BB,
1919A0051,maysc101,1919,BOS,D,P,DP,,6,5,,,,DPs not shown on Official sheets,Y
1919A0052,mcins101,1919,BOS,O,,G,BOS191907310,1,0,1919A0059,,,,
1919A0053,mcins101,1919,BOS,O,,AB,PHA191909061,6,1,1919A0054,COL;PAA;IMP,,Officially McInnis had 1 AB and 3 H,
1919A0054,mcins101,1919,BOS,O,,R,PHA191909061,1,2,1919A0055,COL,,,Y
1919A0055,mcins101,1919,BOS,O,,H,PHA191909061,2,3,1919A0053,COL;IMP,,Officially McInnis had 1 AB and 3 H,
1919A0056,mcins101,1919,BOS,O,,H,,136,134,,ADD,,Addition error on page 3 of Official sheet,
1919A0057,mcins101,1919,BOS,O,,2B,PHA191909061,1,0,,COL,,,
1919A0058,mcins101,1919,BOS,O,,SH,CHA191907130,1,0,,OPP;PAA,,,
1919A0059,mcins101,1919,BOS,D,1B,G,BOS191907310,1,0,1919A0052,,,,
1919A0060,mcins101,1919,BOS,D,1B,DP,,87,84,,,,DPs not shown on Official sheets,Y
1919A0061,mcnam101,1919,BOS,O,,BB,BOS191909202,1,0,,OPP;PAA,,,
1919A0062,mcnam101,1919,BOS,O,,BB,NYA191909242,1,0,1919A0063,SWAP;PAA,,,
1919A0063,mcnen101,1919,BOS,O,,BB,NYA191909242,0,1,1919A0062,SWAP;PAA,,,
1919A0064,rothb102,1919,BOS,O,,SH,WS1191909280,1,0,,OPP;PAA,,,
1919A0065,rothb102,1919,BOS,D,OF,LFG,,2,1,,,,Official sheets show 2 LFG,Y
1919A0066,rothb102,1919,BOS,D,OF,CFG,SLA191907090,1,0,1919A0068,DUP,,,Y
1919A0067,rothb102,1919,BOS,D,OF,CFG,,52,57,,,,Official sheets show 52 CFG,Y
1919A0068,rothb102,1919,BOS,D,OF,RFG,SLA191907090,0,1,1919A0066,DUP,,,Y
1919A0069,rothb102,1919,BOS,D,OF,RFG,,4,0,,,,Official sheets show 4 RFG,Y
1919A0070,ruthb101,1919,BOS,O,,SH,PHA191905302,1,0,,OPP;PAA,,,
1919A0071,ruthb101,1919,BOS,D,1B,G,BOS191907310,1,0,,,,No 1B in game at end,
1919A0072,ruthb101,1919,BOS,D,1B,DP,,5,4,,,,DPs not shown on Official sheets,Y
1919A0073,ruthb101,1919,BOS,D,OF,G,,110,111,,,,Official sheets show 110 G in OF,
1919A0074,ruthb101,1919,BOS,D,OF,DP,,4,6,,,,DPs not shown on Official sheets,Y
1919A0075,ruthb101,1919,BOS,D,OF,LFG,,110,111,,,,Official sheets show 110 LFG,Y
1919A0076,ruthb101,1919,BOS,D,OF,CFG,BOS191906130,1,0,,,,No CF in game at end,Y
1919A0077,schaw101,1919,BOS,O,,BB,BOS191907041,1,0,,OPP;PAA,,,
1919A0078,schaw101,1919,BOS,D,C,G,CLE191905250,0,1,,,,,
