ID,Player,Year,Team,Type,Pos,Cat,Game,Retro,Official,Cross,Code,,Notes,Accepted
"1956N0002","frieb102",1956,"PIT","P",,"SH","MLN195606010",1,0,,,,
"1956N0003","brutb101",1956,"MLN","O",,"GDP","CHN195606290",0,1,,,,
"1956N0004","hoakd101",1956,"CHN","O",,"RBI","CHN195606290",2,0,,,,
"1956N0005","coviw101",1956,"MLN","O",,"SO","CHN195606300",0,1,"1956N0006","SWAP",,
"1956N0006","riced101",1956,"MLN","O",,"SO","CHN195606300",1,0,"1956N0005","SWAP",,
"1956N0007","valev101",1956,"CHN","O",,"CS","CHN195607012",0,1,,,,
"1956N0008","crand102",1956,"MLN","O",,"SO","CHN195607012",1,0,"1956N0009","SWAP",,
"1956N0009","ocond101",1956,"MLN","O",,"SO","CHN195607012",0,1,"1956N0008","SWAP",,
"1956N0010","buhlb101",1956,"MLN","P",,"BFP","PHI195605160",35,34,,,,
"1956N0011","kaisd101",1956,"CHN","P",,"BFP","NY1195605160",8,9,,,,
"1956N0012","chith101",1956,"CHN","O",,"RBI","NY1195605160",1,0,"1956N0013","SWAP",,
"1956N0013","moryw101",1956,"CHN","O",,"RBI","NY1195605160",0,1,"1956N0012","SWAP",,
"1956N0016","murfr101",1956,"MLN","P",,"WP","MLN195606020",1,0,,,,
"1956N0018","thomb105",1956,"MLN","O",,"SB","PIT195606180",0,1,,,,
"1956N0020","law-v101",1956,"PIT","P",,"IBB","PIT195606200",0,1,,,,
"1956N0021","hearj102",1956,"NY1","P",,"SH","NY1195606241",0,1,,,,
"1956N0022","adcoj101",1956,"MLN","O",,"BB","NY1195606241",1,0,"1956N0023","SWAP",,
"1956N0023","crand102",1956,"MLN","O",,"BB","NY1195606241",0,1,"1956N0022","SWAP",,
"1956N0024","torrf102",1956,"MLN","D","1B","DP","NY1195606242",1,0,"1956N0025","SWAP",,
"1956N0025","adcoj101",1956,"MLN","D","1B","DP","NY1195606242",0,1,"1956N0024","SWAP",,
"1956N0026","conlg101",1956,"MLN","O",,"SO","NY1195606242",1,0,"1956N0027","SWAP",,"official record has Logan 3-3 with a strikeout!"
"1956N0027","logaj101",1956,"MLN","O",,"SO","NY1195606242",0,1,"1956N0026","SWAP",,"official record has Logan 3-3 with a strikeout!"
"1956N0028","law-v101",1956,"PIT","O",,"SO","PIT195606241",0,1,,"OPP",,
"1956N0029","kingn101",1956,"PIT","P",,"BFP","PIT195606241",3,1,"1956N0030","SWAP",,"official record has King with 1 BFP and 1 IP"
"1956N0030","law-v101",1956,"PIT","P",,"BFP","PIT195606241",26,28,"1956N0029","SWAP",,"official record has King with 1 BFP and 1 IP"
"1956N0032","sarnb101",1956,"NY1","D","C","PB","PIT195606300",1,0,,,,
"1956N0033","facer101",1956,"PIT","P",,"BFP","PIT195607011",3,4,"1956N0034","SWAP",,
"1956N0034","frieb102",1956,"PIT","P",,"BFP","PIT195607011",35,34,"1956N0033","SWAP",,
"1956N0035","mills101",1956,"PHI","P",,"SF","PIT195607042",0,1,,"OPP",,
"1956N0036","chith101",1956,"CHN","D","C","DP","NY1195606190",1,0,,,,
"1956N0037","lownt101",1956,"CHN","P",,"IBB","NY1195606190",1,0,,"OPP",,
"1956N0038","draks101",1956,"CHN","O",,"BB","NY1195608032",0,1,,"OPP",,
"1956N0039","freeg102",1956,"PIT","D","3B","G","PIT195609180",1,0,,,,"official totals have no 3bman for PIT at end of game"
"1956N0040","irvim101",1956,"CHN","O",,"IBB","MLN195607080",1,0,"1956N0041","SWAP",,
"1956N0041","landh101",1956,"CHN","O",,"IBB","MLN195607080",0,1,"1956N0040","SWAP",,
"1956N0042","gomer101",1956,"NY1","O",,"BB","NY1195607081",1,0,"1956N0043","SWAP",,
"1956N0043","westw101",1956,"NY1","O",,"BB","NY1195607081",0,1,"1956N0042","SWAP",,
"1956N0044","mazeb101",1956,"PIT","O",,"BB","CHN195607141",0,1,"1956N0045","SWAP",,
"1956N0045","skinb101",1956,"PIT","O",,"BB","CHN195607141",1,0,"1956N0044","SWAP",,
"1956N0047","mccaw102",1956,"NY1","P",,"SO","CHN195607200",0,1,,"OPP",,
"1956N0048","mccaw102",1956,"NY1","P",,"BFP","CHN195607200",17,18,"1956N0049","SWAP",,
"1956N0049","hearj102",1956,"NY1","P",,"BFP","CHN195607200",12,11,"1956N0048","SWAP",,
"1956N0050","groad101",1956,"PIT","D","SS","DP","PIT195608052",1,0,,,,
"1956N0051","logaj101",1956,"MLN","D","SS","DP","PIT195608052",1,0,,,,
"1956N0052","ocond101",1956,"MLN","D","2B","DP","PIT195608052",1,0,,,,
"1956N0054","torrf102",1956,"MLN","D","1B","DP","PIT195608052",1,0,,,,
"1956N0055","facer101",1956,"PIT","P",,"BFP","NY1195608191",16,17,"1956N0056","SWAP",,
"1956N0056","halld101",1956,"PIT","P",,"BFP","NY1195608191",16,15,"1956N0055","SWAP",,
"1956N0057","klinr102",1956,"PIT","P",,"IBB","CHN195608262",0,1,,"OPP",,
"1956N0058","trowb101",1956,"MLN","P",,"SH","MLN195608280",1,0,,"OPP",,
"1956N0059","adcoj101",1956,"MLN","D","1B","DP","MLN195608280",2,1,,"OPP",,
"1956N0060","ocond101",1956,"MLN","D","2B","DP","MLN195608280",2,1,,"OPP",,
"1956N0062","drabm101",1956,"CHN","O",,"SO","NY1195609191",1,0,,,,
"1956N0071","lockw101",1956,"NY1","O",,"CS","CHN195605020",0,1,,,,
"1956N0079","lockw101",1956,"NY1","D","OF","ERR","CHN195605020",0,1,"1956N0080","SWAP",,
"1956N0080","harrg101",1956,"NY1","D","1B","ERR","CHN195605020",1,0,"1956N0079","SWAP",,
"1956N0082","mathe101",1956,"MLN","D","3B","DP","MLN195607170",1,0,,,,
"1956N0083","banke101",1956,"CHN","D","SS","DP","PIT195606230",2,1,,,,
"1956N0084","maysw101",1956,"NY1","O",,"CS","NY1195606171",0,1,,,,
"1956N0085","adcoj101",1956,"MLN","D","1B","DP","MLN195607180",1,0,"1956N0086","SWAP",,"mistake after defensive switch"
"1956N0086","torrf102",1956,"MLN","D","1B","DP","MLN195607180",0,1,"1956N0085","SWAP",,"mistake after defensive switch"
"1956N0087","johne101",1956,"MLN","P",,"SV","CHN195605302",1,0,,,,
"1956N0088","brosj101",1956,"CHN","P",,"SH","CHN195607200",0,1,,"OPP",,
